RANK,MOVEMENT,PLAYER_ID,PLAYER,%,PAR 3 BIRDIES OR BETTER,PAR 3 HOLES
1,0,58696,Peter Kuest,21.67%,39,180
2,0,39977,Max Homa,20.81%,72,346
3,0,46970,Jon Rahm,19.44%,56,288
4,0,31646,Emiliano Grillo,18.67%,87,466
5,0,47988,Nick Hardy,18.43%,89,483
6,0,50493,Justin Suh,18.22%,86,472
7,0,47591,Eric Cole,18.16%,95,523
8,0,28237,Rory McIlroy,17.69%,46,260
9,0,52453,Nicolai Hojgaard,17.53%,34,194
10,0,51634,Sahith Theegala,17.51%,76,434
11,0,32102,Rickie Fowler,17.50%,70,400
12,0,57362,Austin Eckroat,17.19%,71,413
13,0,37275,Sam Ryder,17.03%,78,458
14,0,29420,Billy Horschel,16.92%,44,260
15,0,50525,Collin Morikawa,16.87%,56,332
16,0,26476,Chez Reavie,16.58%,64,386
17,0,50095,Austin Smotherman,16.50%,67,406
18,0,33141,Keegan Bradley,16.47%,55,334
18,0,51890,Greyson Sigg,16.47%,70,425
20,0,35532,Tom Hoge,16.39%,70,427
21,0,22405,Justin Rose,16.37%,46,281
22,0,25818,Scott Piercy,16.21%,65,401
23,0,25900,Lucas Glover,16.13%,65,403
24,0,55182,Tom Kim,16.03%,59,368
25,0,53165,Doc Redman,15.99%,51,319
26,0,34563,Chesson Hadley,15.92%,60,377
26,0,32839,Hideki Matsuyama,15.92%,57,358
28,0,30911,Tommy Fleetwood,15.91%,49,308
29,0,54591,Ben Griffin,15.82%,78,493
30,0,37455,Si Woo Kim,15.78%,65,412
31,0,33122,Russell Knox,15.70%,73,465
32,0,29535,Brice Garnett,15.56%,54,347
33,0,40115,Adam Svensson,15.46%,77,498
34,0,27974,Sung Kang,15.38%,30,195
35,0,52955,Ludvig Åberg,15.35%,31,202
36,0,49960,Sepp Straka,15.32%,57,372
37,0,22371,Aaron Baddeley,15.20%,50,329
38,0,48117,Kurt Kitayama,15.18%,46,303
39,0,29725,Tony Finau,15.12%,52,344
39,0,57366,Cameron Young,15.12%,52,344
41,0,33399,Adam Hadwin,15.08%,54,358
42,0,39324,J.J. Spaun,15.05%,62,412
43,0,48081,Xander Schauffele,15.04%,51,339
44,0,34363,Tyrrell Hatton,15.00%,48,320
45,0,34466,Peter Malnati,14.99%,58,387
46,0,36801,Mark Hubbard,14.92%,71,476
46,0,31560,Brian Stuard,14.92%,44,295
48,0,39546,Keith Mitchell,14.91%,58,389
49,0,27963,Chris Stroud,14.72%,34,231
50,0,52513,Carson Young,14.68%,59,402
51,0,27349,Alex Noren,14.66%,56,382
52,0,39971,Sungjae Im,14.62%,62,424
53,0,47347,Adam Schenk,14.60%,72,493
54,0,32640,Troy Merritt,14.59%,55,377
55,0,33653,Thomas Detry,14.57%,59,405
56,0,28775,Nate Lashley,14.52%,63,434
57,0,40006,Erik van Rooyen,14.51%,47,324
58,0,34076,Joel Dahmen,14.47%,56,387
59,0,36871,Matt NeSmith,14.43%,59,409
60,0,57975,Harry Hall,14.42%,61,423
61,0,34256,Andrew Putnam,14.41%,67,465
62,0,28252,Seamus Power,14.37%,47,327
63,0,51349,Nico Echavarria,14.24%,46,323
64,0,46046,Scottie Scheffler,14.17%,51,360
65,0,55708,Hayden Buckley,14.16%,49,346
66,0,46717,Viktor Hovland,14.13%,51,361
67,0,54783,Dylan Wu,14.12%,62,439
68,0,36799,Stephan Jaeger,14.09%,71,504
68,0,45242,Kevin Yu,14.09%,41,291
70,0,30926,Chris Kirk,14.05%,52,370
71,0,56630,Akshay Bhatia,14.04%,48,342
72,0,48119,Ben Taylor,14.00%,62,443
73,0,40098,Matt Fitzpatrick,13.99%,41,293
73,0,46441,Robby Shelton,13.99%,60,429
75,0,33948,Byeong Hun An,13.96%,61,437
76,0,31323,Gary Woodland,13.92%,49,352
77,0,55454,Carl Yuan,13.91%,48,345
78,0,55893,Sam Stevens,13.90%,61,439
79,0,55789,Taylor Montgomery,13.81%,58,420
80,0,47993,Denny McCarthy,13.80%,57,413
80,0,34431,Robert Streb,13.80%,45,326
80,0,30927,Brendon Todd,13.80%,57,413
83,0,35901,Paul Haley II,13.79%,52,377
84,0,34255,Joseph Bramlett,13.73%,46,335
85,0,19803,Ryan Armour,13.72%,52,379
86,0,32366,Kevin Chappell,13.66%,31,227
87,0,34099,Harris English,13.64%,54,396
88,0,35449,Adam Long,13.61%,63,463
89,0,51950,Max McGreevy,13.60%,51,375
90,0,39058,Lucas Herbert,13.57%,35,258
90,0,32791,K.H. Lee,13.57%,60,442
92,0,40058,Zac Blair,13.54%,44,325
92,0,27936,Martin Laird,13.54%,49,362
94,0,25493,Nick Taylor,13.51%,52,385
95,0,52374,Brandon Wu,13.42%,64,477
96,0,24502,Adam Scott,13.41%,37,276
97,0,49771,J.T. Poston,13.30%,54,406
98,0,47504,Sam Burns,13.29%,44,331
99,0,37338,Zecheng Dou,13.28%,53,399
100,0,33448,Justin Thomas,13.27%,39,294
101,0,25632,Jimmy Walker,13.24%,47,355
102,0,39067,MJ Daffue,13.19%,55,417
103,0,35461,Beau Hossler,13.13%,60,457
103,0,26596,Ryan Moore,13.13%,44,335
105,0,48699,Callum Tarren,13.09%,53,405
106,0,32448,James Hahn,13.07%,43,329
107,0,45157,Cam Davis,13.03%,49,376
108,0,47079,Harrison Endycott,13.02%,47,361
109,0,39997,Corey Conners,13.01%,45,346
110,0,33408,Tyson Alexander,12.98%,51,393
111,0,45609,Tyler Duncan,12.96%,49,378
112,0,31557,Jim Herman,12.94%,40,309
112,0,27095,Nick Watney,12.94%,40,309
114,0,59018,Ryan Gerard,12.89%,33,256
115,0,52372,Cameron Champ,12.88%,42,326
115,0,28089,Jason Day,12.88%,42,326
115,0,29221,Webb Simpson,12.88%,30,233
118,0,48084,Wesley Bryan,12.82%,25,195
119,0,54628,Lee Hodges,12.78%,57,446
120,0,35506,Mackenzie Hughes,12.77%,47,368
121,0,52375,Doug Ghim,12.73%,48,377
122,0,47983,Chad Ramey,12.71%,52,409
123,0,40162,Justin Lower,12.70%,56,441
124,0,24140,Sean O'Hair,12.68%,27,213
125,0,39954,Cody Gribble,12.63%,36,285
125,0,34046,Jordan Spieth,12.63%,37,293
127,0,46435,Austin Cook,12.61%,44,349
128,0,36699,Patrick Rodgers,12.56%,54,430
129,0,51070,Vincent Norrman,12.54%,44,351
129,0,39335,Kevin Roy,12.54%,39,311
131,0,36326,David Lipsky,12.53%,54,431
132,0,51766,Wyndham Clark,12.50%,54,432
133,0,31577,Tano Goya,12.47%,46,369
134,0,34098,Russell Henley,12.43%,42,338
135,0,40250,Taylor Pendrith,12.41%,50,403
136,0,58168,Davis Thompson,12.31%,48,390
137,0,33204,Shane Lowry,12.30%,31,252
138,0,48867,Matti Schmid,12.23%,39,319
139,0,27644,Brian Harman,12.17%,46,378
140,0,45522,Christiaan Bezuidenhout,12.15%,44,362
141,0,23108,Matt Kuchar,12.12%,44,363
142,0,12716,Charley Hoffman,12.09%,41,339
143,0,35450,Patrick Cantlay,12.07%,35,290
144,0,34409,David Lingmerth,12.02%,44,366
144,0,30692,Scott Stallings,12.02%,41,341
146,0,33413,Ben Martin,12.00%,51,425
147,0,51997,Andrew Novak,11.83%,46,389
148,0,48887,Matt Wallace,11.80%,42,356
149,0,56762,Will Gordon,11.74%,54,460
149,0,31202,William McGirt,11.74%,25,213
151,0,22056,Cameron Percy,11.72%,32,273
152,0,20229,Stewart Cink,11.59%,38,328
153,0,33597,Harry Higgs,11.57%,39,337
153,0,46414,Aaron Rai,11.57%,50,432
155,0,29289,S.Y. Noh,11.55%,32,277
156,0,36724,Augusto Núñez,11.53%,40,347
157,0,51414,Brent Grant,11.44%,39,341
158,0,47995,Davis Riley,11.42%,49,429
159,0,27554,Scott Harrington,11.38%,37,325
160,0,39975,Michael Kim,11.36%,46,405
161,0,50188,S.H. Kim,11.33%,52,459
162,0,46340,Alex Smalley,11.28%,52,461
163,0,46442,Maverick McNealy,11.24%,30,267
164,0,35879,Kelly Kraft,11.23%,41,365
165,0,49766,Hank Lebioda,11.16%,28,251
166,0,32139,Danny Willett,11.03%,30,272
167,0,23320,Ryan Palmer,10.97%,35,319
168,0,32333,Kevin Tway,10.95%,45,411
169,0,27129,Luke List,10.87%,45,414
170,0,52411,Kyle Westmoreland,10.84%,35,323
171,0,24925,Jonathan Byrd,10.70%,26,243
172,0,49947,Taylor Moore,10.69%,45,421
173,0,25686,Jason Dufner,10.66%,39,366
174,0,29908,C.T. Pan,10.65%,23,216
175,0,51491,Brandon Matthews,10.37%,25,241
176,0,49453,Trevor Cone,10.21%,34,333
177,0,24024,Zach Johnson,10.07%,28,278
178,0,30163,Henrik Norlander,10.03%,37,369
179,0,34610,Matthias Schwab,10.02%,42,419
180,0,33410,Andrew Landry,9.97%,32,321
181,0,54421,Garrick Higgo,9.95%,42,422
181,0,32757,Patton Kizzire,9.95%,40,402
183,0,47128,Richy Werenski,9.93%,40,403
184,0,28420,Ryan Brehm,9.86%,34,345
185,0,27214,Kevin Streelman,9.73%,39,401
186,0,32662,Michael Gligic,9.70%,29,299
187,0,58967,Trevor Werbylo,9.57%,33,345
188,0,29970,Dylan Frittelli,9.54%,31,325
189,0,46601,Trey Mullinax,9.44%,27,286
190,0,32816,Satoshi Kodaira,9.06%,24,265
191,0,35617,Martin Trainer,8.70%,22,253
192,0,35310,Lanto Griffin,8.23%,19,231
193,0,49298,Kramer Hickok,8.16%,32,392
