RANK,MOVEMENT,PLAYER_ID,PLAYER,BIRDIE TO BOGEY RATIO,TOTAL BIRDIES AND BETTER,TOTAL BOGEYS AND WORSE
1,0,46046,Scottie Scheffler,2.36,401,170
2,0,52955,Ludvig Åberg,2.27,250,110
3,0,58696,Peter Kuest,2.07,213,103
4,0,35450,Patrick Cantlay,1.99,331,166
5,0,46970,Jon Rahm,1.89,334,177
6,0,39977,Max Homa,1.87,384,205
7,0,27644,Brian Harman,1.85,368,199
8,0,47591,Eric Cole,1.82,566,311
8,0,46717,Viktor Hovland,1.82,400,220
10,0,55182,Tom Kim,1.79,391,219
11,0,28237,Rory McIlroy,1.78,281,158
12,0,48081,Xander Schauffele,1.77,354,200
13,0,36799,Stephan Jaeger,1.75,507,289
13,0,23108,Matt Kuchar,1.75,357,204
15,0,30927,Brendon Todd,1.73,426,246
16,0,34098,Russell Henley,1.72,337,196
16,0,26596,Ryan Moore,1.72,324,188
18,0,50525,Collin Morikawa,1.71,350,205
18,0,39324,J.J. Spaun,1.71,399,233
20,0,56630,Akshay Bhatia,1.70,368,216
21,0,51766,Wyndham Clark,1.69,433,256
21,0,28089,Jason Day,1.69,326,193
23,0,52375,Doug Ghim,1.67,363,218
23,0,34363,Tyrrell Hatton,1.67,326,195
25,0,32102,Rickie Fowler,1.66,410,247
25,0,34563,Chesson Hadley,1.66,392,236
27,0,22371,Aaron Baddeley,1.65,309,187
28,0,25900,Lucas Glover,1.64,414,252
28,0,39971,Sungjae Im,1.64,440,268
28,0,34256,Andrew Putnam,1.64,419,256
31,0,30911,Tommy Fleetwood,1.63,298,183
31,0,28775,Nate Lashley,1.63,443,271
31,0,47993,Denny McCarthy,1.63,398,244
34,0,29725,Tony Finau,1.62,355,219
34,0,37275,Sam Ryder,1.62,477,295
36,0,35461,Beau Hossler,1.61,442,274
37,0,33399,Adam Hadwin,1.60,348,218
38,0,54591,Ben Griffin,1.59,493,311
38,0,54783,Dylan Wu,1.59,432,272
38,0,57366,Cameron Young,1.59,376,237
41,0,51890,Greyson Sigg,1.58,405,256
41,0,45242,Kevin Yu,1.58,312,198
43,0,33948,Byeong Hun An,1.57,431,274
43,0,55789,Taylor Montgomery,1.57,465,297
43,0,40115,Adam Svensson,1.57,494,314
46,0,31577,Tano Goya,1.56,382,245
46,0,32839,Hideki Matsuyama,1.56,341,219
48,0,33653,Thomas Detry,1.55,405,262
48,0,40098,Matt Fitzpatrick,1.55,281,181
48,0,32816,Satoshi Kodaira,1.55,254,164
51,0,35532,Tom Hoge,1.54,440,286
51,0,49771,J.T. Poston,1.54,409,266
51,0,46340,Alex Smalley,1.54,432,280
51,0,58168,Davis Thompson,1.54,390,254
55,0,30926,Chris Kirk,1.53,354,232
56,0,39997,Corey Conners,1.52,349,229
57,0,45157,Cam Davis,1.51,375,248
57,0,36801,Mark Hubbard,1.51,455,301
57,0,22405,Justin Rose,1.51,283,187
57,0,24502,Adam Scott,1.51,301,200
61,0,33141,Keegan Bradley,1.50,345,230
61,0,57975,Harry Hall,1.50,425,283
61,0,51634,Sahith Theegala,1.50,453,301
64,0,46414,Aaron Rai,1.49,414,278
64,0,52374,Brandon Wu,1.49,475,319
66,0,34255,Joseph Bramlett,1.48,318,215
66,0,47504,Sam Burns,1.48,322,218
66,0,57362,Austin Eckroat,1.48,378,255
66,0,52453,Nicolai Hojgaard,1.48,198,134
66,0,37455,Si Woo Kim,1.48,386,261
66,0,33413,Ben Martin,1.48,419,284
72,0,29535,Brice Garnett,1.47,324,221
72,0,47988,Nick Hardy,1.47,476,324
72,0,51997,Andrew Novak,1.47,354,241
72,0,40250,Taylor Pendrith,1.47,377,256
76,0,32757,Patton Kizzire,1.46,407,278
76,0,32791,K.H. Lee,1.46,414,283
76,0,51070,Vincent Norrman,1.46,355,243
76,0,25493,Nick Taylor,1.46,379,259
80,0,45609,Tyler Duncan,1.45,370,256
80,0,40162,Justin Lower,1.45,442,304
80,0,27349,Alex Noren,1.45,342,236
83,0,29908,C.T. Pan,1.44,205,142
83,0,25818,Scott Piercy,1.44,403,279
83,0,52513,Carson Young,1.44,385,268
86,0,31646,Emiliano Grillo,1.43,447,313
86,0,50188,S.H. Kim,1.43,436,305
86,0,27129,Luke List,1.43,406,284
86,0,24140,Sean O'Hair,1.43,201,141
90,0,45522,Christiaan Bezuidenhout,1.42,324,228
90,0,54421,Garrick Higgo,1.42,419,296
90,0,35506,Mackenzie Hughes,1.42,346,244
90,0,27936,Martin Laird,1.42,339,239
90,0,46442,Maverick McNealy,1.42,233,164
90,0,23320,Ryan Palmer,1.42,322,226
90,0,47347,Adam Schenk,1.42,448,315
97,0,56762,Will Gordon,1.41,465,329
97,0,39954,Cody Gribble,1.41,272,193
97,0,12716,Charley Hoffman,1.41,302,214
97,0,31202,William McGirt,1.41,195,138
97,0,39546,Keith Mitchell,1.41,374,266
97,0,34046,Jordan Spieth,1.41,280,198
97,0,50493,Justin Suh,1.41,479,339
104,0,33122,Russell Knox,1.40,408,292
104,0,30163,Henrik Norlander,1.40,323,230
104,0,22056,Cameron Percy,1.40,234,167
104,0,28252,Seamus Power,1.40,324,232
104,0,36699,Patrick Rodgers,1.40,386,275
104,0,39335,Kevin Roy,1.40,303,216
110,0,46435,Austin Cook,1.39,316,227
110,0,39067,MJ Daffue,1.39,425,305
110,0,35449,Adam Long,1.39,430,309
110,0,29289,S.Y. Noh,1.39,270,194
110,0,27963,Chris Stroud,1.39,205,148
115,0,48084,Wesley Bryan,1.38,193,140
115,0,49298,Kramer Hickok,1.38,343,249
115,0,39975,Michael Kim,1.38,357,258
115,0,47983,Chad Ramey,1.38,400,289
115,0,48867,Matti Schmid,1.38,328,237
115,0,46441,Robby Shelton,1.38,396,288
121,0,50095,Austin Smotherman,1.37,401,292
122,0,32366,Kevin Chappell,1.36,211,155
123,0,49960,Sepp Straka,1.35,365,271
123,0,48699,Callum Tarren,1.35,382,283
123,0,40006,Erik van Rooyen,1.35,329,244
126,0,24925,Jonathan Byrd,1.34,210,157
126,0,34099,Harris English,1.34,350,261
126,0,35879,Kelly Kraft,1.34,337,252
126,0,55893,Sam Stevens,1.34,403,301
126,0,55454,Carl Yuan,1.34,348,259
131,0,20229,Stewart Cink,1.33,307,230
131,0,33448,Justin Thomas,1.33,297,223
133,0,37338,Zecheng Dou,1.32,388,293
134,0,39058,Lucas Herbert,1.31,243,185
134,0,33597,Harry Higgs,1.31,330,251
134,0,49947,Taylor Moore,1.31,379,289
134,0,32333,Kevin Tway,1.31,366,280
138,0,40058,Zac Blair,1.30,296,228
138,0,36871,Matt NeSmith,1.30,367,283
140,0,19803,Ryan Armour,1.29,329,256
140,0,47079,Harrison Endycott,1.29,336,261
140,0,35310,Lanto Griffin,1.29,202,157
140,0,36724,Augusto Núñez,1.29,310,241
140,0,35617,Martin Trainer,1.29,258,200
145,0,52372,Cameron Champ,1.28,305,239
146,0,55708,Hayden Buckley,1.27,311,245
146,0,49453,Trevor Cone,1.27,319,252
146,0,26476,Chez Reavie,1.27,340,268
146,0,34431,Robert Streb,1.27,289,228
150,0,54628,Lee Hodges,1.26,378,299
150,0,36326,David Lipsky,1.26,392,311
150,0,34466,Peter Malnati,1.26,366,291
150,0,32640,Troy Merritt,1.26,351,278
154,0,25686,Jason Dufner,1.25,341,272
154,0,59018,Ryan Gerard,1.25,254,203
156,0,51349,Nico Echavarria,1.24,275,221
156,0,27974,Sung Kang,1.24,183,148
158,0,34076,Joel Dahmen,1.23,334,271
158,0,27554,Scott Harrington,1.23,319,259
158,0,47995,Davis Riley,1.23,410,332
161,0,32448,James Hahn,1.22,292,240
161,0,33204,Shane Lowry,1.22,224,184
161,0,47128,Richy Werenski,1.22,380,312
164,0,53165,Doc Redman,1.21,297,245
165,0,31560,Brian Stuard,1.20,254,212
166,0,30692,Scott Stallings,1.19,296,248
166,0,27214,Kevin Streelman,1.19,335,282
166,0,31323,Gary Woodland,1.19,313,263
169,0,48887,Matt Wallace,1.18,304,258
170,0,34610,Matthias Schwab,1.17,357,306
171,0,51414,Brent Grant,1.16,341,294
171,0,48117,Kurt Kitayama,1.16,264,227
171,0,48119,Ben Taylor,1.16,385,332
171,0,25632,Jimmy Walker,1.16,312,269
175,0,33408,Tyson Alexander,1.15,346,301
176,0,24024,Zach Johnson,1.13,217,192
176,0,33410,Andrew Landry,1.13,273,242
178,0,49766,Hank Lebioda,1.12,200,178
