RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,TOTAL PAR 4 HOLES,TOTAL HOLE OUTS
25,0,33413,Ben Martin,2,1095,1
25,0,51950,Max McGreevy,2,975,1
25,0,27349,Alex Noren,2,978,0
25,0,30163,Henrik Norlander,2,959,2
25,0,24140,Sean O'Hair,2,541,2
25,0,29908,C.T. Pan,2,576,1
25,0,25818,Scott Piercy,2,1054,2
25,0,26476,Chez Reavie,2,1031,1
25,0,47995,Davis Riley,2,1083,1
25,0,46340,Alex Smalley,2,1201,1
25,0,51634,Sahith Theegala,2,1134,2
25,0,33448,Justin Thomas,2,768,1
25,0,25632,Jimmy Walker,2,913,1
25,0,47128,Richy Werenski,2,1047,1
25,0,52374,Brandon Wu,2,1231,0
25,0,55454,Carl Yuan,2,891,2
64,0,19803,Ryan Armour,1,967,1
64,0,22371,Aaron Baddeley,1,853,1
64,0,56630,Akshay Bhatia,1,896,0
64,0,40058,Zac Blair,1,833,1
64,0,34255,Joseph Bramlett,1,839,1
64,0,47504,Sam Burns,1,876,1
64,0,35450,Patrick Cantlay,1,786,1
64,0,46435,Austin Cook,1,887,1
64,0,39067,MJ Daffue,1,1091,0
64,0,33653,Thomas Detry,1,1057,1
64,0,51349,Nico Echavarria,1,823,0
64,0,57362,Austin Eckroat,1,1033,1
64,0,47079,Harrison Endycott,1,945,1
64,0,29725,Tony Finau,1,908,1
64,0,30911,Tommy Fleetwood,1,806,0
64,0,32102,Rickie Fowler,1,1030,1
64,0,29535,Brice Garnett,1,905,1
64,0,59018,Ryan Gerard,1,650,0
64,0,32662,Michael Gligic,1,763,1
64,0,56762,Will Gordon,1,1178,1
64,0,31577,Tano Goya,1,941,1
64,0,35310,Lanto Griffin,1,594,1
64,0,31646,Emiliano Grillo,1,1212,1
64,0,32448,James Hahn,1,839,0
64,0,57975,Harry Hall,1,1083,1
64,0,47988,Nick Hardy,1,1269,1
64,0,34363,Tyrrell Hatton,1,848,0
64,0,31557,Jim Herman,1,836,1
64,0,54421,Garrick Higgo,1,1085,1
64,0,12716,Charley Hoffman,1,851,1
64,0,39977,Max Homa,1,934,1
64,0,29420,Billy Horschel,1,704,1
64,0,36801,Mark Hubbard,1,1239,1
64,0,27974,Sung Kang,1,513,1
64,0,37455,Si Woo Kim,1,1090,1
64,0,48117,Kurt Kitayama,1,783,1
64,0,33122,Russell Knox,1,1219,1
64,0,35879,Kelly Kraft,1,964,1
64,0,27936,Martin Laird,1,926,1
64,0,28775,Nate Lashley,1,1140,1
64,0,32791,K.H. Lee,1,1148,1
64,0,40162,Justin Lower,1,1153,1
64,0,33204,Shane Lowry,1,678,0
64,0,32839,Hideki Matsuyama,1,934,1
64,0,31202,William McGirt,1,557,1
64,0,32640,Troy Merritt,1,979,1
64,0,55789,Taylor Montgomery,1,1088,1
64,0,49947,Taylor Moore,1,1079,1
64,0,29289,S.Y. Noh,1,715,1
64,0,36724,Augusto Núñez,1,895,0
64,0,49771,J.T. Poston,1,1102,0
64,0,28252,Seamus Power,1,891,1
64,0,46970,Jon Rahm,1,766,1
64,0,47347,Adam Schenk,1,1289,1
64,0,34610,Matthias Schwab,1,1101,1
64,0,24502,Adam Scott,1,740,0
64,0,46441,Robby Shelton,1,1097,1
64,0,51890,Greyson Sigg,1,1127,1
64,0,29221,Webb Simpson,1,619,0
64,0,49960,Sepp Straka,1,1006,1
64,0,34431,Robert Streb,1,874,1
64,0,31560,Brian Stuard,1,767,1
64,0,50493,Justin Suh,1,1224,1
64,0,40115,Adam Svensson,1,1324,0
64,0,48119,Ben Taylor,1,1125,0
64,0,58168,Davis Thompson,1,1020,1
64,0,30927,Brendon Todd,1,1139,0
64,0,35617,Martin Trainer,1,657,1
64,0,58967,Trevor Werbylo,1,864,0
64,0,52411,Kyle Westmoreland,1,829,1
64,0,45242,Kevin Yu,1,761,1
