RANK,MOVEMENT,PLAYER_ID,PLAYER,%,PAR 4 BIRDIES OR BETTER,PAR 4 HOLES
1,0,52955,Ludvig Åberg,23.05%,124,538
2,0,55789,Taylor Montgomery,22.61%,246,1088
3,0,46717,Viktor Hovland,22.42%,215,959
4,0,24502,Adam Scott,22.30%,165,740
5,0,35450,Patrick Cantlay,21.63%,170,786
6,0,46046,Scottie Scheffler,21.25%,204,960
7,0,56630,Akshay Bhatia,21.21%,190,896
8,0,32816,Satoshi Kodaira,21.20%,138,651
9,0,46970,Jon Rahm,21.02%,161,766
9,0,45242,Kevin Yu,21.02%,160,761
11,0,47591,Eric Cole,20.97%,285,1359
12,0,48081,Xander Schauffele,20.78%,181,871
13,0,27129,Luke List,20.57%,216,1050
14,0,52374,Brandon Wu,20.47%,252,1231
15,0,39977,Max Homa,20.34%,190,934
16,0,37275,Sam Ryder,20.20%,238,1178
17,0,33413,Ben Martin,19.91%,218,1095
18,0,39058,Lucas Herbert,19.88%,132,664
19,0,33653,Thomas Detry,19.87%,210,1057
20,0,35532,Tom Hoge,19.86%,223,1123
21,0,34098,Russell Henley,19.85%,185,932
22,0,47993,Denny McCarthy,19.83%,216,1089
23,0,58696,Peter Kuest,19.80%,99,500
24,0,31577,Tano Goya,19.77%,186,941
25,0,34363,Tyrrell Hatton,19.69%,167,848
26,0,25900,Lucas Glover,19.68%,212,1077
27,0,55182,Tom Kim,19.63%,192,978
28,0,49771,J.T. Poston,19.60%,216,1102
29,0,47995,Davis Riley,19.58%,212,1083
30,0,25493,Nick Taylor,19.54%,196,1003
31,0,23320,Ryan Palmer,19.39%,165,851
32,0,56762,Will Gordon,19.35%,228,1178
32,0,28237,Rory McIlroy,19.35%,137,708
34,0,30927,Brendon Todd,19.32%,220,1139
35,0,39997,Corey Conners,19.26%,183,950
36,0,34563,Chesson Hadley,19.19%,194,1011
37,0,40162,Justin Lower,19.17%,221,1153
38,0,29289,S.Y. Noh,19.16%,137,715
39,0,33948,Byeong Hun An,19.15%,215,1123
40,0,28089,Jason Day,19.12%,166,868
41,0,25818,Scott Piercy,19.07%,201,1054
42,0,39954,Cody Gribble,19.05%,140,735
43,0,57366,Cameron Young,19.02%,178,936
44,0,22371,Aaron Baddeley,18.99%,162,853
45,0,51766,Wyndham Clark,18.98%,205,1080
46,0,47983,Chad Ramey,18.96%,205,1081
47,0,40006,Erik van Rooyen,18.90%,154,815
48,0,50493,Justin Suh,18.87%,231,1224
49,0,54591,Ben Griffin,18.85%,240,1273
50,0,48699,Callum Tarren,18.83%,199,1057
51,0,48867,Matti Schmid,18.77%,156,831
52,0,32757,Patton Kizzire,18.75%,201,1072
53,0,35617,Martin Trainer,18.72%,123,657
54,0,33141,Keegan Bradley,18.69%,166,888
55,0,45157,Cam Davis,18.65%,185,992
56,0,32102,Rickie Fowler,18.54%,191,1030
57,0,50525,Collin Morikawa,18.52%,163,880
58,0,45609,Tyler Duncan,18.51%,187,1010
59,0,52513,Carson Young,18.49%,196,1060
60,0,35461,Beau Hossler,18.45%,215,1165
61,0,55454,Carl Yuan,18.41%,164,891
62,0,51070,Vincent Norrman,18.38%,166,903
63,0,57975,Harry Hall,18.37%,199,1083
63,0,46414,Aaron Rai,18.37%,208,1132
65,0,51414,Brent Grant,18.34%,163,889
65,0,51634,Sahith Theegala,18.34%,208,1134
67,0,59018,Ryan Gerard,18.31%,119,650
67,0,52453,Nicolai Hojgaard,18.31%,89,486
69,0,27644,Brian Harman,18.26%,187,1024
70,0,36801,Mark Hubbard,18.24%,226,1239
71,0,39067,MJ Daffue,18.15%,198,1091
72,0,46442,Maverick McNealy,18.11%,121,668
72,0,24140,Sean O'Hair,18.11%,98,541
74,0,36799,Stephan Jaeger,18.09%,237,1310
74,0,49960,Sepp Straka,18.09%,182,1006
76,0,29908,C.T. Pan,18.06%,104,576
77,0,50188,S.H. Kim,18.05%,211,1169
77,0,26596,Ryan Moore,18.05%,159,881
79,0,49947,Taylor Moore,17.98%,194,1079
80,0,30926,Chris Kirk,17.96%,180,1002
81,0,22405,Justin Rose,17.92%,131,731
82,0,30911,Tommy Fleetwood,17.87%,144,806
83,0,28252,Seamus Power,17.85%,159,891
84,0,29725,Tony Finau,17.84%,162,908
85,0,45522,Christiaan Bezuidenhout,17.81%,171,960
85,0,47504,Sam Burns,17.81%,156,876
87,0,54421,Garrick Higgo,17.79%,193,1085
87,0,27349,Alex Noren,17.79%,174,978
89,0,33597,Harry Higgs,17.77%,158,889
90,0,46340,Alex Smalley,17.74%,213,1201
91,0,37338,Zecheng Dou,17.72%,182,1027
91,0,39971,Sungjae Im,17.72%,201,1134
93,0,55708,Hayden Buckley,17.69%,161,910
93,0,39975,Michael Kim,17.69%,182,1029
93,0,53165,Doc Redman,17.69%,147,831
93,0,39324,J.J. Spaun,17.69%,196,1108
97,0,33399,Adam Hadwin,17.68%,168,950
98,0,40115,Adam Svensson,17.67%,234,1324
99,0,39546,Keith Mitchell,17.65%,177,1003
99,0,50095,Austin Smotherman,17.65%,189,1071
101,0,54783,Dylan Wu,17.64%,197,1117
102,0,33448,Justin Thomas,17.58%,135,768
103,0,52372,Cameron Champ,17.55%,145,826
104,0,20229,Stewart Cink,17.52%,150,856
105,0,40058,Zac Blair,17.41%,145,833
106,0,34255,Joseph Bramlett,17.40%,146,839
106,0,39335,Kevin Roy,17.40%,139,799
108,0,12716,Charley Hoffman,17.39%,148,851
108,0,51890,Greyson Sigg,17.39%,196,1127
110,0,28775,Nate Lashley,17.37%,198,1140
111,0,25686,Jason Dufner,17.36%,167,962
112,0,23108,Matt Kuchar,17.35%,173,997
113,0,49453,Trevor Cone,17.31%,149,861
114,0,27936,Martin Laird,17.28%,160,926
115,0,48084,Wesley Bryan,17.23%,87,505
115,0,36326,David Lipsky,17.23%,188,1091
115,0,46441,Robby Shelton,17.23%,189,1097
118,0,27554,Scott Harrington,17.20%,144,837
119,0,31323,Gary Woodland,17.18%,150,873
120,0,31646,Emiliano Grillo,17.08%,207,1212
120,0,36699,Patrick Rodgers,17.08%,186,1089
122,0,31202,William McGirt,17.06%,95,557
123,0,46435,Austin Cook,17.02%,151,887
123,0,52375,Doug Ghim,17.02%,168,987
123,0,47988,Nick Hardy,17.02%,216,1269
123,0,35506,Mackenzie Hughes,17.02%,161,946
127,0,32839,Hideki Matsuyama,16.92%,158,934
128,0,35879,Kelly Kraft,16.91%,163,964
128,0,27214,Kevin Streelman,16.91%,171,1011
128,0,47128,Richy Werenski,16.91%,177,1047
131,0,32640,Troy Merritt,16.85%,165,979
132,0,57362,Austin Eckroat,16.84%,174,1033
133,0,47079,Harrison Endycott,16.83%,159,945
134,0,34610,Matthias Schwab,16.80%,185,1101
134,0,55893,Sam Stevens,16.80%,189,1125
136,0,58168,Davis Thompson,16.76%,171,1020
137,0,19803,Ryan Armour,16.75%,162,967
138,0,49298,Kramer Hickok,16.73%,174,1040
139,0,34046,Jordan Spieth,16.69%,130,779
140,0,32448,James Hahn,16.57%,139,839
141,0,34466,Peter Malnati,16.52%,165,999
142,0,48117,Kurt Kitayama,16.48%,129,783
143,0,36871,Matt NeSmith,16.46%,175,1063
144,0,33204,Shane Lowry,16.37%,111,678
145,0,46601,Trey Mullinax,16.36%,124,758
146,0,35449,Adam Long,16.32%,195,1195
147,0,26476,Chez Reavie,16.29%,168,1031
148,0,33122,Russell Knox,16.24%,198,1219
149,0,32333,Kevin Tway,16.22%,175,1079
150,0,47347,Adam Schenk,16.21%,209,1289
151,0,51997,Andrew Novak,16.19%,164,1013
152,0,35310,Lanto Griffin,16.16%,96,594
153,0,37455,Si Woo Kim,16.15%,176,1090
154,0,32791,K.H. Lee,16.11%,185,1148
155,0,48887,Matt Wallace,16.03%,143,892
156,0,29535,Brice Garnett,16.02%,145,905
157,0,34256,Andrew Putnam,15.98%,190,1189
158,0,40250,Taylor Pendrith,15.95%,167,1047
159,0,52411,Kyle Westmoreland,15.92%,132,829
160,0,31560,Brian Stuard,15.91%,122,767
161,0,34076,Joel Dahmen,15.90%,155,975
162,0,28420,Ryan Brehm,15.85%,146,921
162,0,30163,Henrik Norlander,15.85%,152,959
164,0,33408,Tyson Alexander,15.79%,159,1007
165,0,33410,Andrew Landry,15.75%,134,851
166,0,48119,Ben Taylor,15.73%,177,1125
167,0,35901,Paul Haley II,15.69%,152,969
168,0,34099,Harris English,15.67%,167,1066
169,0,36724,Augusto Núñez,15.64%,140,895
170,0,34409,David Lingmerth,15.58%,146,937
170,0,27963,Chris Stroud,15.58%,93,597
172,0,54628,Lee Hodges,15.47%,177,1144
173,0,27974,Sung Kang,15.40%,79,513
174,0,29970,Dylan Frittelli,15.37%,126,820
175,0,34431,Robert Streb,15.33%,134,874
176,0,40098,Matt Fitzpatrick,15.18%,121,797
176,0,27095,Nick Watney,15.18%,121,797
178,0,51349,Nico Echavarria,15.07%,124,823
179,0,58967,Trevor Werbylo,15.05%,130,864
180,0,32366,Kevin Chappell,14.87%,87,585
181,0,24925,Jonathan Byrd,14.74%,93,631
182,0,25632,Jimmy Walker,14.68%,134,913
183,0,30692,Scott Stallings,14.67%,131,893
184,0,49766,Hank Lebioda,14.51%,91,627
185,0,22056,Cameron Percy,14.37%,101,703
186,0,31557,Jim Herman,14.35%,120,836
187,0,24024,Zach Johnson,14.32%,106,740
188,0,51950,Max McGreevy,14.26%,139,975
189,0,29221,Webb Simpson,14.22%,88,619
190,0,51491,Brandon Matthews,14.19%,88,620
191,0,29420,Billy Horschel,13.92%,98,704
192,0,32662,Michael Gligic,13.89%,106,763
193,0,32139,Danny Willett,13.81%,99,717
