RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL HOLES
1,0,10809,Jim Furyk,3.95,2111,534
1,0,06567,Vijay Singh,3.95,2131,539
1,0,10423,Mike Weir,3.95,1576,399
4,0,02214,Kirk Triplett,3.96,1857,469
5,0,07721,Pat Bates,3.97,2212,557
5,0,01706,Davis Love III,3.97,1638,413
5,0,02239,Scott Verplank,3.97,2043,515
8,0,06004,Stephen Ames,3.98,1851,465
8,0,12652,Cameron Beckman,3.98,1742,438
8,0,12510,Chad Campbell,3.98,2161,543
8,0,01361,Dan Forsman,3.98,2058,517
8,0,23353,J.J. Henry,3.98,2004,503
8,0,01553,John Huston,3.98,1544,388
8,0,01569,Peter Jacobsen,3.98,1549,389
8,0,10860,Justin Leonard,3.98,1568,394
8,0,01945,Kenny Perry,3.98,2045,514
8,0,11011,Mike Sposa,3.98,1442,362
18,0,08931,Glen Day,3.99,2083,522
18,0,01320,Bob Estes,3.99,1929,484
18,0,01378,David Frost,3.99,1627,408
18,0,12782,Tim Herron,3.99,2099,526
18,0,26420,Richard Johnson,3.99,1821,456
18,0,01619,Skip Kendall,3.99,2261,566
18,0,02246,Duffy Waldorf,3.99,1792,449
25,0,20498,Briny Baird,4.00,2299,575
25,0,08123,Jeff Brehaut,4.00,2234,558
25,0,01161,Mark Calcavecchia,4.00,1761,440
25,0,06522,Ernie Els,4.00,1248,312
25,0,01381,Fred Funk,4.00,2314,579
25,0,08725,Tom Gillis,4.00,1388,347
25,0,20157,Retief Goosen,4.00,1351,338
25,0,06643,Paul Goydos,4.00,1736,434
25,0,21961,Charles Howell III,4.00,2448,612
25,0,01677,Tom Lehman,4.00,1746,436
25,0,01968,Nick Price,4.00,1325,331
25,0,20127,Chris Riley,4.00,1920,480
25,0,22548,Patrick Sheehan,4.00,2055,514
25,0,02104,Jeff Sluman,4.00,2197,549
39,0,10885,Robert Allenby,4.01,1720,429
39,0,07867,Woody Austin,4.01,2116,528
39,0,01139,Olin Browne,4.01,2332,581
39,0,01329,Brad Faxon,4.01,2021,504
39,0,12823,Carlos Franco,4.01,2006,500
39,0,06573,Brandt Jobe,4.01,1605,400
39,0,08075,Jerry Kelly,4.01,2179,543
39,0,06332,Neal Lancaster,4.01,2194,547
39,0,01723,Andrew Magee,4.01,1862,464
39,0,01948,Tim Petrovic,4.01,2212,551
39,0,10213,Dicky Pride,4.01,1497,373
39,0,02002,John Riegger,4.01,1080,269
51,0,24925,Jonathan Byrd,4.02,2140,532
51,0,20472,Alex Cejka,4.02,1928,480
51,0,06251,Chris DiMarco,4.02,1980,492
51,0,06621,Joe Durant,4.02,2024,504
51,0,07457,Steve Flesch,4.02,2252,560
51,0,12645,Brent Geiberger,4.02,1085,270
51,0,21806,Paul Gow,4.02,1287,320
51,0,20094,Jonathan Kaye,4.02,1884,469
51,0,10585,Scott McCarron,4.02,1705,424
51,0,01797,Rocco Mediate,4.02,1664,414
51,0,01810,Phil Mickelson,4.02,1709,425
51,0,20572,Rod Pampling,4.02,1746,434
51,0,01941,Tom Pernice Jr.,4.02,2134,531
51,0,20548,Hidemichi Tanaka,4.02,2338,581
51,0,02206,David Toms,4.02,1721,428
51,0,02223,Bob Tway,4.02,1816,452
67,0,01024,Billy Andrade,4.03,2115,525
67,0,20098,Stuart Appleby,4.03,1777,441
67,0,01226,Fred Couples,4.03,1407,349
67,0,21805,Harrison Frazar,4.03,1780,442
67,0,01388,Robert Gamez,4.03,2399,595
67,0,20574,Mathew Goggin,4.03,1777,441
67,0,23338,David Gossett,4.03,1924,477
67,0,08537,J.P. Hayes,4.03,1643,408
67,0,12705,Cliff Kresge,4.03,2065,512
67,0,20573,Scott Laycock,4.03,1458,362
67,0,12680,Shigeki Maruyama,4.03,1815,450
67,0,01766,Billy Mayfair,4.03,2225,552
67,0,06515,Shaun Micheel,4.03,2013,500
67,0,01938,David Peoples,4.03,1989,493
67,0,02010,Loren Roberts,4.03,1872,465
67,0,24502,Adam Scott,4.03,984,244
67,0,20645,John Senden,4.03,2224,552
67,0,02101,Joey Sindelar,4.03,1891,469
67,0,08375,Paul Stankowski,4.03,1401,348
67,0,06595,Kevin Sutherland,4.03,1989,493
67,0,02170,Hal Sutton,4.03,1726,428
67,0,10425,Jay Williamson,4.03,1959,486
67,0,20436,Garrett Willis,4.03,2006,498
67,0,08793,Tiger Woods,4.03,1434,356
91,0,01035,Tommy Armour III,4.04,1362,337
91,0,19824,Craig Barlow,4.04,1971,488
91,0,19825,Darren Clarke,4.04,1146,284
91,0,22892,Jason Gore,4.04,1738,430
91,0,01457,Jay Haas,4.04,1782,441
91,0,01475,Donnie Hammond,4.04,1912,473
91,0,06617,Brian Henninger,4.04,1163,288
91,0,08633,Per-Ulrik Johansson,4.04,2030,503
91,0,20628,Arron Oberholser,4.04,1693,419
91,0,20663,Brenden Pappas,4.04,2173,538
91,0,20095,Carl Paulson,4.04,2116,524
91,0,01928,Corey Pavin,4.04,1837,455
91,0,25692,Akio Sadakata,4.04,1715,424
91,0,22293,Heath Slocum,4.04,2037,504
91,0,02106,Chris Smith,4.04,1941,481
91,0,22295,Darron Stiles,4.04,1869,463
107,0,21633,Steve Allan,4.05,1042,257
107,0,23036,Chris Anderson,4.05,2003,495
107,0,21739,Aaron Barber,4.05,1935,478
107,0,07223,Brian Bateman,4.05,1400,346
107,0,01098,Jay Don Blake,4.05,1578,390
107,0,01157,Tom Byrum,4.05,2073,512
107,0,23656,Jason Caron,4.05,1473,364
107,0,20229,Stewart Cink,4.05,2128,526
107,0,23135,Tim Clark,4.05,1651,408
107,0,23541,Ben Crane,4.05,1946,480
107,0,19881,Robert Damron,4.05,1989,491
107,0,23552,Hank Kuehne,4.05,1467,362
107,0,01666,Bernhard Langer,4.05,1361,336
107,0,12662,Thomas Levet,4.05,1715,423
107,0,01724,Jeff Maggert,4.05,1699,420
107,0,08339,Spike McRoy,4.05,2105,520
107,0,25345,Carl Pettersson,4.05,1678,414
107,0,12602,Dean Wilson,4.05,1731,427
125,0,22371,Aaron Baddeley,4.06,1462,360
125,0,20099,Doug Barron,4.06,1833,451
125,0,20029,Notah Begay III,4.06,1921,473
125,0,01132,Mark Brooks,4.06,1842,454
125,0,24357,K.J. Choi,4.06,2302,567
125,0,06034,Marco Dawson,4.06,1766,435
125,0,01307,Joel Edwards,4.06,1271,313
125,0,23125,Brad Elder,4.06,1016,250
125,0,21209,Sergio Garcia,4.06,1274,314
125,0,10201,Matt Gogel,4.06,1548,381
125,0,08337,Mike Heinen,4.06,1817,447
125,0,08545,Glen Hnatiuk,4.06,1890,466
125,0,23108,Matt Kuchar,4.06,1264,311
125,0,20634,Peter Lonard,4.06,1976,487
125,0,08547,John Maginnes,4.06,1812,446
125,0,10107,Deane Pappas,4.06,1504,370
125,0,07749,Brett Quigley,4.06,1822,449
125,0,23034,Brent Schwarzrock,4.06,1197,295
125,0,12755,Vance Veazey,4.06,1378,339
144,0,12388,Michael Clark II,4.07,1118,275
144,0,22621,Ben Curtis,4.07,1450,356
144,0,19846,Brian Gay,4.07,2075,510
144,0,07941,Mike Grob,4.07,1709,420
144,0,23621,Rory Sabbatini,4.07,2000,492
144,0,07101,Dave Stockton Jr.,4.07,1597,392
144,0,06078,Esteban Toledo,4.07,2261,555
144,0,21878,Mark Wilson,4.07,1680,413
152,0,23614,Rich Beem,4.08,1679,412
152,0,20593,Greg Chalmers,4.08,2024,496
152,0,20121,Todd Fischer,4.08,1985,486
152,0,10733,Kent Jones,4.08,1460,358
152,0,01707,Steve Lowery,4.08,1693,415
152,0,01761,Len Mattiace,4.08,2009,493
152,0,25031,Andy Miller,4.08,1563,383
152,0,22046,Geoff Ogilvy,4.08,1705,418
152,0,12660,Jesper Parnevik,4.08,2145,526
152,0,24361,Pat Perez,4.08,1977,485
152,0,06527,Steve Stricker,4.08,1213,297
163,0,20771,Steven Alker,4.09,1791,438
163,0,01175,Jim Carter,4.09,1969,482
163,0,23983,Luke Donald,4.09,1917,469
163,0,01577,Lee Janzen,4.09,1728,423
163,0,01685,J.L. Lewis,4.09,2109,516
163,0,11032,Frank Lickliter II,4.09,1953,478
163,0,22913,John Rollins,4.09,1842,450
170,0,24356,Jason Buha,4.10,1234,301
170,0,06809,Bob Burns,4.10,1828,446
170,0,10565,Ian Leggatt,4.10,1439,351
170,0,23177,Kenneth Staton,4.10,1176,287
174,0,01042,Paul Azinger,4.11,1598,389
174,0,06575,Dudley Hart,4.11,1430,348
174,0,20940,Kenichi Kuboya,4.11,1891,460
174,0,26950,John Morgan,4.11,1669,406
174,0,01887,Mark O'Meara,4.11,1439,350
174,0,26489,Cameron Yancey,4.11,1181,287
180,0,20623,Gavin Coles,4.12,1396,339
180,0,02049,Gene Sauers,4.12,1854,450
180,0,06581,David Sutherland,4.12,1520,369
183,0,12661,Todd Barranger,4.13,1576,382
184,0,20568,Anthony Painter,4.14,1804,436
184,0,10912,Craig Perks,4.14,1707,412
184,0,25450,Ty Tryon,4.14,1044,252
187,0,19972,José Coceres,4.15,1312,316
187,0,20566,Kaname Yokoo,4.15,1170,282
189,0,06475,Jeff Klein,4.16,1243,299
190,0,01249,John Daly,4.18,1203,288
