RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ROUNDS
1,0,01685,J.L. Lewis,32.33,97,3
2,15,01771,Blaine McCallister,34.28,617,18
3,15,01887,Mark O'Meara,34.47,586,17
4,15,01487,Jeff Hart,34.50,207,6
5,17,01320,Bob Estes,34.56,311,9
6,18,01282,Trevor Dodds,34.63,277,8
7,18,02292,Bob Wolcott,34.67,208,6
8,19,01837,Gil Morgan,34.71,590,17
9,19,02101,Joey Sindelar,34.72,625,18
10,19,01571,Barry Jaeckel,34.75,278,8
11,19,01457,Jay Haas,34.80,522,15
11,19,02201,Jim Thorpe,34.80,348,10
13,19,01042,Paul Azinger,34.83,627,18
14,19,01381,Fred Funk,34.85,453,13
15,20,02100,Tim Simpson,34.90,733,21
16,20,02170,Hal Sutton,34.94,629,18
17,20,02067,Ted Schulz,35.00,700,20
18,31,01385,Jim Gallagher Jr.,35.05,736,21
18,31,01968,Nick Price,35.05,666,19
20,31,01072,Chip Beck,35.07,491,14
20,31,01706,Davis Love III,35.07,526,15
22,31,01945,Kenny Perry,35.08,456,13
22,31,02087,Don Shirey Jr.,35.08,456,13
24,31,01303,Bob Eastwood,35.09,386,11
25,31,01510,Nolan Henke,35.10,351,10
26,31,01374,Robin Freeman,35.11,316,9
26,31,01938,David Peoples,35.11,316,9
28,31,02159,Curtis Strange,35.12,597,17
28,31,02223,Bob Tway,35.12,597,17
30,31,01926,Steve Pate,35.13,808,23
31,31,01096,Phil Blackmar,35.14,492,14
31,31,01943,Chris Perry,35.14,738,21
33,31,01049,Ian Baker-Finch,35.17,422,12
33,31,01984,Sam Randolph,35.17,211,6
35,32,01331,Rick Fehr,35.23,458,13
36,32,02303,Robert Wrenn,35.27,529,15
37,32,02146,Payne Stewart,35.29,600,17
38,32,01928,Corey Pavin,35.30,706,20
39,32,01006,John Adams,35.31,459,13
40,32,01559,Hale Irwin,35.33,424,12
40,32,01717,Sandy Lyle,35.33,318,9
40,32,01773,Ronnie McCann,35.33,212,6
40,32,02256,Tom Watson,35.33,424,12
44,34,06284,Jim Hallet,35.35,601,17
45,34,01736,Roger Maltbie,35.36,495,14
46,34,01599,Steve Jones,35.37,672,19
47,34,01361,Dan Forsman,35.38,460,13
48,34,01024,Billy Andrade,35.40,531,15
49,35,02279,Mark Wiebe,35.42,673,19
50,35,01162,Rex Caldwell,35.43,248,7
