RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,TOTAL PAR 5 HOLES,TOTAL HOLE OUTS
1,0,20157,Retief Goosen,16,229,2
2,0,20645,John Senden,14,310,1
3,0,25804,Bubba Watson,13,240,2
4,0,24358,Robert Garrigus,12,261,5
4,0,24361,Pat Perez,12,233,1
4,0,27963,Chris Stroud,12,262,2
4,0,27095,Nick Watney,12,281,2
8,0,24024,Zach Johnson,11,274,2
8,0,26679,Kevin Stadler,11,203,4
10,0,12652,Cameron Beckman,10,262,2
10,0,21805,Harrison Frazar,10,273,2
10,0,12716,Charley Hoffman,10,313,1
10,0,30925,Dustin Johnson,10,273,2
10,0,26695,Michael Letzig,10,302,1
10,0,25396,Kevin Na,10,290,1
10,0,20127,Chris Riley,10,229,5
10,0,23788,D.J. Trahan,10,303,3
18,0,24925,Jonathan Byrd,9,302,1
18,0,20850,Daniel Chopra,9,288,2
18,0,23353,J.J. Henry,9,279,2
18,0,27936,Martin Laird,9,224,0
18,0,23548,Bill Lunde,9,245,0
18,0,27060,John Mallinger,9,289,2
18,0,01810,Phil Mickelson,9,203,1
18,0,22913,John Rollins,9,303,2
18,0,28780,Nicholas Thompson,9,313,1
18,0,26951,Johnson Wagner,9,254,1
18,0,25632,Jimmy Walker,9,233,0
18,0,10423,Mike Weir,9,253,0
18,0,24663,Y.E. Yang,9,261,0
31,0,23778,Brad Adamonis,8,221,1
31,0,10885,Robert Allenby,8,208,3
31,0,22371,Aaron Baddeley,8,208,0
31,0,23614,Rich Beem,8,243,2
31,0,23541,Ben Crane,8,291,3
31,0,21209,Sergio Garcia,8,168,0
31,0,01706,Davis Love III,8,269,3
31,0,07749,Brett Quigley,8,290,2
31,0,23497,Tag Ridings,8,147,2
31,0,02206,David Toms,8,289,2
31,0,27770,Camilo Villegas,8,241,3
31,0,08793,Tiger Woods,8,192,1
43,0,20070,Matt Bettencourt,7,306,0
43,0,24924,Bill Haas,7,284,2
43,0,01473,Todd Hamilton,7,260,0
43,0,26300,Matt Jones,7,183,2
43,0,26851,Marc Leishman,7,269,1
43,0,27120,Troy Matteson,7,298,2
43,0,01797,Rocco Mediate,7,242,1
43,0,26301,James Nitties,7,251,1
43,0,22348,Nick O'Hern,7,262,2
43,0,23320,Ryan Palmer,7,253,0
43,0,25345,Carl Pettersson,7,258,1
43,0,21959,Ted Purdy,7,309,1
43,0,25562,Andres Romero,7,180,0
43,0,29221,Webb Simpson,7,297,1
43,0,27214,Kevin Streelman,7,285,1
43,0,28118,Peter Tomasulo,7,194,0
43,0,23623,Bo Van Pelt,7,313,1
43,0,26498,Matt Weibring,7,197,3
43,0,20160,Charlie Wi,7,289,1
62,0,06197,Michael Allen,6,237,1
62,0,06004,Stephen Ames,6,240,1
62,0,24846,Ricky Barnes,6,191,0
62,0,12510,Chad Campbell,6,274,2
62,0,20229,Stewart Cink,6,208,1
62,0,23135,Tim Clark,6,233,2
62,0,28089,Jason Day,6,197,1
62,0,20104,Ken Duke,6,291,2
62,0,07457,Steve Flesch,6,253,1
62,0,20574,Mathew Goggin,6,234,3
62,0,27933,John Merrick,6,284,1
62,0,21949,Joe Ogilvie,6,269,1
62,0,20691,Greg Owen,6,294,0
62,0,23621,Rory Sabbatini,6,250,1
62,0,02239,Scott Verplank,6,251,2
77,0,07867,Woody Austin,5,268,2
77,0,20498,Briny Baird,5,270,0
77,0,28087,Kris Blanks,5,190,1
77,0,25686,Jason Dufner,5,283,1
77,0,09011,David Duval,5,177,2
77,0,01313,Steve Elkington,5,236,1
77,0,06522,Ernie Els,5,202,0
77,0,20766,Padraig Harrington,5,207,0
77,0,12782,Tim Herron,5,258,2
77,0,08075,Jerry Kelly,5,267,2
77,0,29718,Anthony Kim,5,224,0
77,0,01707,Steve Lowery,5,265,1
77,0,28158,Steve Marino,5,286,2
77,0,01766,Billy Mayfair,5,261,1
77,0,10585,Scott McCarron,5,287,0
77,0,24490,George McNeill,5,242,0
77,0,23800,Bryce Molder,5,191,0
77,0,24140,Sean O'Hair,5,227,0
77,0,27683,Leif Olson,5,159,1
77,0,01941,Tom Pernice Jr.,5,271,2
77,0,01945,Kenny Perry,5,277,1
77,0,25240,D.A. Points,5,312,2
77,0,28620,Aron Price,5,276,1
77,0,06527,Steve Stricker,5,248,2
77,0,06595,Kevin Sutherland,5,313,1
77,0,23325,Vaughn Taylor,5,261,1
77,0,02214,Kirk Triplett,5,193,1
77,0,21878,Mark Wilson,5,302,1
105,0,24507,Jason Bohn,4,279,0
105,0,20472,Alex Cejka,4,261,1
105,0,01226,Fred Couples,4,171,1
105,0,21753,Brian Davis,4,308,1
105,0,06251,Chris DiMarco,4,285,3
105,0,01320,Bob Estes,4,244,0
105,0,31416,Derek Fathauer,4,199,1
105,0,22892,Jason Gore,4,236,1
105,0,10733,Kent Jones,4,229,2
105,0,10860,Justin Leonard,4,274,1
105,0,26881,Jarrod Lyle,4,206,0
105,0,24781,Hunter Mahan,4,277,0
105,0,22961,David Mathis,4,253,1
105,0,26596,Ryan Moore,4,280,1
105,0,22046,Geoff Ogilvy,4,226,0
105,0,28475,Jeff Overton,4,291,1
105,0,20572,Rod Pampling,4,226,0
105,0,01928,Corey Pavin,4,230,3
105,0,01948,Tim Petrovic,4,309,1
105,0,25818,Scott Piercy,4,278,2
105,0,25190,Jeff Quinney,4,256,2
105,0,26476,Chez Reavie,4,248,1
105,0,22405,Justin Rose,4,212,0
105,0,22293,Heath Slocum,4,278,1
105,0,27649,Brandt Snedeker,4,251,2
105,0,22295,Darron Stiles,4,165,2
105,0,25919,Brian Vranesh,4,157,1
105,0,26289,Boo Weekley,4,224,1
105,0,10425,Jay Williamson,4,215,2
105,0,26497,Casey Wittenberg,4,223,1
135,0,23048,Eric Axley,3,230,1
135,0,20593,Greg Chalmers,3,256,1
135,0,22621,Ben Curtis,3,206,0
135,0,08931,Glen Day,3,247,1
135,0,10809,Jim Furyk,3,259,2
135,0,06643,Paul Goydos,3,233,1
135,0,23718,Nathan Green,3,313,0
135,0,27141,J.B. Holmes,3,233,0
135,0,21961,Charles Howell III,3,307,2
135,0,21350,Ryuji Imada,3,266,1
135,0,01577,Lee Janzen,3,234,0
135,0,30711,Colt Knost,3,225,0
135,0,23108,Matt Kuchar,3,265,0
135,0,27466,Spencer Levin,3,233,1
135,0,01724,Jeff Maggert,3,240,0
135,0,24449,Parker McLachlin,3,237,0
135,0,24502,Adam Scott,3,156,1
135,0,06567,Vijay Singh,3,205,1
135,0,30927,Brendon Todd,3,161,2
135,0,23349,Charles Warren,3,211,0
155,0,20098,Stuart Appleby,2,242,1
155,0,01035,Tommy Armour III,2,186,0
155,0,01132,Mark Brooks,2,176,0
155,0,20848,Ángel Cabrera,2,156,0
155,0,23638,Brendon de Jonge,2,287,0
155,0,23983,Luke Donald,2,236,1
155,0,01329,Brad Faxon,2,186,0
155,0,25900,Lucas Glover,2,276,1
155,0,26420,Richard Johnson,2,259,0
155,0,12705,Cliff Kresge,2,236,1
155,0,20634,Peter Lonard,2,261,1
155,0,24912,Will MacKenzie,2,226,0
155,0,06539,Rick Price,2,183,1
155,0,22548,Patrick Sheehan,2,161,1
155,0,26668,Marc Turnesa,2,233,0
155,0,12602,Dean Wilson,2,261,1
155,0,31323,Gary Woodland,2,156,0
172,0,07223,Brian Bateman,1,176,0
172,0,01142,Bart Bryant,1,169,0
172,0,01161,Mark Calcavecchia,1,228,0
172,0,24357,K.J. Choi,1,215,0
172,0,06621,Joe Durant,1,205,0
172,0,19846,Brian Gay,1,276,0
172,0,10117,Bob Heintz,1,181,0
172,0,24503,Jeff Klauk,1,311,0
172,0,01677,Tom Lehman,1,163,0
172,0,24138,Ian Poulter,1,178,1
172,0,08845,Scott Sterling,1,159,0
