RANK,MOVEMENT,PLAYER_ID,PLAYER,%,PAR 4 BIRDIES OR BETTER,PAR 4 HOLES
1,0,06621,Joe Durant,20.71,135,652
2,0,30925,Dustin Johnson,20.24,183,904
3,0,29718,Anthony Kim,20.10,164,816
4,0,24925,Jonathan Byrd,19.83,186,938
5,0,24781,Hunter Mahan,19.80,200,1010
6,0,01226,Fred Couples,19.07,111,582
7,0,10860,Justin Leonard,19.06,191,1002
8,0,25686,Jason Dufner,18.80,182,968
8,0,26851,Marc Leishman,18.80,188,1000
10,0,21805,Harrison Frazar,18.79,192,1022
11,0,23135,Tim Clark,18.74,160,854
12,0,10809,Jim Furyk,18.71,168,898
13,0,27649,Brandt Snedeker,18.52,163,880
14,0,21959,Ted Purdy,18.51,204,1102
15,0,20160,Charlie Wi,18.45,183,992
16,0,23541,Ben Crane,18.41,185,1005
17,0,25562,Andres Romero,18.33,114,622
18,0,02206,David Toms,18.31,197,1076
19,0,24140,Sean O'Hair,18.26,153,838
20,0,27933,John Merrick,18.22,180,988
21,0,12716,Charley Hoffman,18.21,189,1038
21,0,24024,Zach Johnson,18.21,185,1016
23,0,07867,Woody Austin,18.18,164,902
24,0,06004,Stephen Ames,18.16,146,804
25,0,23325,Vaughn Taylor,18.12,175,966
26,0,27214,Kevin Streelman,18.11,193,1066
27,0,24507,Jason Bohn,18.08,171,946
27,0,22348,Nick O'Hern,18.08,179,990
29,0,27120,Troy Matteson,18.07,185,1024
30,0,22913,John Rollins,18.06,177,980
31,0,06197,Michael Allen,18.03,141,782
32,0,23623,Bo Van Pelt,17.94,193,1076
33,0,28089,Jason Day,17.89,117,654
33,0,20127,Chris Riley,17.89,151,844
33,0,26498,Matt Weibring,17.89,127,710
36,0,06527,Steve Stricker,17.84,152,852
37,0,24138,Ian Poulter,17.82,108,606
38,0,10117,Bob Heintz,17.81,114,640
39,0,23614,Rich Beem,17.80,147,826
40,0,08931,Glen Day,17.76,151,850
41,0,26695,Michael Letzig,17.75,183,1031
42,0,21753,Brian Davis,17.67,199,1126
43,0,20850,Daniel Chopra,17.60,169,960
44,0,24924,Bill Haas,17.52,172,982
45,0,21949,Joe Ogilvie,17.47,159,910
