RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL
1,0,23623,Bo Van Pelt,395
2,0,21753,Brian Davis,392
3,0,21959,Ted Purdy,385
4,0,24781,Hunter Mahan,378
5,0,12716,Charley Hoffman,372
6,0,27214,Kevin Streelman,368
7,0,20070,Matt Bettencourt,366
8,0,21805,Harrison Frazar,365
8,0,25900,Lucas Glover,365
10,0,24925,Jonathan Byrd,364
11,0,10860,Justin Leonard,362
11,0,02206,David Toms,362
13,0,28158,Steve Marino,361
13,0,25240,D.A. Points,361
13,0,23788,D.J. Trahan,361
16,0,26695,Michael Letzig,353
16,0,20645,John Senden,353
18,0,21878,Mark Wilson,352
19,0,21961,Charles Howell III,351
20,0,28780,Nicholas Thompson,350
21,0,20850,Daniel Chopra,349
22,0,20691,Greg Owen,347
23,0,01948,Tim Petrovic,346
24,0,23718,Nathan Green,343
24,0,24024,Zach Johnson,343
26,0,30925,Dustin Johnson,341
27,0,23541,Ben Crane,340
27,0,20160,Charlie Wi,340
29,0,08075,Jerry Kelly,338
29,0,01945,Kenny Perry,338
29,0,29221,Webb Simpson,338
32,0,23638,Brendon de Jonge,337
32,0,19846,Brian Gay,337
32,0,24924,Bill Haas,337
32,0,06595,Kevin Sutherland,337
36,0,26596,Ryan Moore,336
37,0,25396,Kevin Na,334
38,0,25818,Scott Piercy,330
39,0,25686,Jason Dufner,329
39,0,27095,Nick Watney,329
41,0,26851,Marc Leishman,328
41,0,27933,John Merrick,328
41,0,28475,Jeff Overton,328
41,0,23325,Vaughn Taylor,328
45,0,24503,Jeff Klauk,327
45,0,27120,Troy Matteson,327
47,0,20593,Greg Chalmers,325
48,0,12510,Chad Campbell,324
48,0,02239,Scott Verplank,324
50,0,27963,Chris Stroud,323
51,0,22293,Heath Slocum,322
52,0,06251,Chris DiMarco,321
53,0,10585,Scott McCarron,320
53,0,07749,Brett Quigley,320
55,0,20498,Briny Baird,317
56,0,23353,J.J. Henry,316
56,0,21949,Joe Ogilvie,316
56,0,06527,Steve Stricker,316
59,0,24507,Jason Bohn,315
59,0,22913,John Rollins,315
61,0,12602,Dean Wilson,314
62,0,10809,Jim Furyk,312
63,0,12782,Tim Herron,309
63,0,23108,Matt Kuchar,309
63,0,27060,John Mallinger,309
66,0,23135,Tim Clark,307
67,0,26301,James Nitties,306
67,0,22348,Nick O'Hern,306
69,0,06004,Stephen Ames,305
69,0,24358,Robert Garrigus,305
69,0,24663,Y.E. Yang,305
72,0,29718,Anthony Kim,304
73,0,01706,Davis Love III,301
74,0,07867,Woody Austin,300
75,0,21731,Freddie Jacobson,298
75,0,24490,George McNeill,298
75,0,23621,Rory Sabbatini,298
78,0,10423,Mike Weir,297
79,0,20472,Alex Cejka,295
80,0,01707,Steve Lowery,292
81,0,12652,Cameron Beckman,290
81,0,24140,Sean O'Hair,290
83,0,26420,Richard Johnson,289
83,0,28620,Aron Price,289
85,0,21350,Ryuji Imada,288
86,0,27649,Brandt Snedeker,284
87,0,06643,Paul Goydos,283
88,0,23548,Bill Lunde,281
89,0,25190,Jeff Quinney,279
90,0,25345,Carl Pettersson,278
91,0,23983,Luke Donald,276
91,0,01941,Tom Pernice Jr.,276
91,0,20127,Chris Riley,276
94,0,27936,Martin Laird,275
94,0,22046,Geoff Ogilvy,275
96,0,23320,Ryan Palmer,274
96,0,26951,Johnson Wagner,274
98,0,26289,Boo Weekley,273
99,0,20104,Ken Duke,271
99,0,12705,Cliff Kresge,271
101,0,01724,Jeff Maggert,270
102,0,01161,Mark Calcavecchia,268
102,0,22961,David Mathis,268
104,0,20634,Peter Lonard,267
104,0,25804,Bubba Watson,267
106,0,01320,Bob Estes,265
106,0,27770,Camilo Villegas,265
108,0,23614,Rich Beem,264
109,0,01577,Lee Janzen,262
109,0,26476,Chez Reavie,262
111,0,20572,Rod Pampling,259
111,0,22405,Justin Rose,259
113,0,06197,Michael Allen,258
113,0,24361,Pat Perez,258
115,0,08931,Glen Day,257
115,0,01473,Todd Hamilton,257
115,0,27141,J.B. Holmes,257
115,0,08793,Tiger Woods,257
119,0,01797,Rocco Mediate,254
120,0,20574,Mathew Goggin,252
121,0,01766,Billy Mayfair,251
121,0,01928,Corey Pavin,251
123,0,07457,Steve Flesch,248
123,0,22892,Jason Gore,248
125,0,26498,Matt Weibring,246
126,0,25632,Jimmy Walker,245
127,0,30711,Colt Knost,244
127,0,27466,Spencer Levin,244
127,0,23800,Bryce Molder,244
130,0,28089,Jason Day,240
130,0,06621,Joe Durant,240
132,0,24449,Parker McLachlin,239
133,0,01810,Phil Mickelson,238
134,0,20157,Retief Goosen,237
