RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL BALL SPEED,TOTAL ATTEMPTS
149,0,34466,Peter Malnati,165.30,11240.43,68
150,0,35544,Andrew Yun,165.25,4957.55,30
151,0,27895,Jonas Blixt,165.21,7599.84,46
152,0,32816,Satoshi Kodaira,165.13,4458.42,27
153,0,31202,William McGirt,165.07,11555.17,70
154,0,28679,Fabián Gómez,165.03,10396.93,63
155,0,29221,Webb Simpson,164.95,11546.24,70
156,0,29478,Kevin Kisner,164.87,9397.60,57
157,0,33419,Cameron Tringale,164.84,7582.70,46
158,0,39975,Michael Kim,164.54,7898.16,48
159,0,25572,Graeme McDowell,164.41,6740.91,41
160,0,24024,Zach Johnson,164.14,10012.42,61
161,0,27644,Brian Harman,164.02,9349.29,57
162,0,37454,Whee Kim,163.98,9346.85,57
162,0,47128,Richy Werenski,163.98,10822.60,66
164,0,34409,David Lingmerth,163.90,10325.82,63
165,0,32876,Martin Piller,163.87,9996.09,61
166,0,20572,Rod Pampling,163.86,7045.85,43
167,0,25493,Nick Taylor,163.72,11132.76,68
168,0,12510,Chad Campbell,163.67,8183.53,50
169,0,48084,Wesley Bryan,163.44,6374.06,39
170,0,35879,Kelly Kraft,163.12,11254.98,69
171,0,25892,Steve Wheatcroft,162.91,6679.28,41
172,0,34174,John Huh,162.77,11882.27,73
173,0,26596,Ryan Moore,162.68,9597.97,59
174,0,34358,Jonathan Randolph,162.51,9750.78,60
175,0,23108,Matt Kuchar,162.45,9097.40,56
176,0,25834,Daniel Summerhays,162.06,5510.14,34
177,0,27958,Ryan Blaum,161.74,10027.62,62
178,0,29222,Billy Hurley III,161.67,8891.61,55
179,0,26951,Johnson Wagner,161.36,7584.04,47
180,0,35376,Roberto Díaz,161.27,8386.14,52
181,0,19803,Ryan Armour,161.19,14346.09,89
182,0,26476,Chez Reavie,160.99,7405.68,46
183,0,20593,Greg Chalmers,160.90,6436.11,40
184,0,23541,Ben Crane,160.75,7233.77,45
185,0,20472,Alex Cejka,160.36,8820.01,55
186,0,25240,D.A. Points,160.20,6728.40,42
187,0,23325,Vaughn Taylor,160.07,10724.99,67
188,0,26758,David Hearn,159.56,7180.31,45
189,0,31560,Brian Stuard,158.74,12699.06,80
190,0,40058,Zac Blair,158.44,6812.89,43
191,0,22582,Kyle Thompson,158.42,5228.00,33
192,0,10809,Jim Furyk,157.36,5192.85,33
193,0,19846,Brian Gay,157.17,12573.31,80
