RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL APEX RANGE,TOTAL ATTEMPTS
1,0,30925,Dustin Johnson,204.8,8805.3,43
2,0,27129,Luke List,202.9,13595.6,67
3,0,36689,Brooks Koepka,202.4,8701.8,43
4,0,29484,Peter Uihlein,202.1,9902.2,49
5,0,28237,Rory McIlroy,201.8,7668.5,38
6,0,31323,Gary Woodland,201.7,10891.6,54
7,0,46970,Jon Rahm,200.8,8030.4,40
8,0,46601,Trey Mullinax,200.4,9818.8,49
9,0,29725,Tony Finau,200.0,13400.4,67
10,0,25804,Bubba Watson,199.9,10592.6,53
11,0,27064,Jhonattan Vegas,199.4,10169.4,51
12,0,50526,Tom Lovelady,199.0,12338.0,62
13,0,24502,Adam Scott,198.4,9921.0,50
14,0,39546,Keith Mitchell,197.6,13632.1,69
15,0,27141,J.B. Holmes,197.4,11249.6,57
16,0,36699,Patrick Rodgers,197.0,10834.7,55
17,0,34213,Grayson Murray,196.2,10398.7,53
18,0,32333,Kevin Tway,195.8,14289.8,73
19,0,47347,Adam Schenk,195.6,12518.5,64
20,0,27095,Nick Watney,195.4,14658.6,75
21,0,47959,Bryson DeChambeau,195.1,11512.6,59
22,0,33948,Byeong Hun An,195.0,10921.1,56
23,0,08793,Tiger Woods,194.9,7407.1,38
24,0,32366,Kevin Chappell,194.8,9739.8,50
24,0,01810,Phil Mickelson,194.8,9348.3,48
26,0,26300,Matt Jones,194.7,7982.1,41
27,0,48081,Xander Schauffele,194.6,11479.3,59
28,0,30911,Tommy Fleetwood,194.1,8348.1,43
29,0,35421,Brandon Harkins,193.9,13186.4,68
30,0,26331,Charl Schwartzel,193.2,5989.0,31
30,0,29518,Brendan Steele,193.2,8500.2,44
32,0,30944,Jason Kokrak,193.1,15258.4,79
33,0,27349,Alex Noren,192.9,6945.2,36
34,0,26851,Marc Leishman,192.8,10988.5,57
34,0,37189,Harold Varner III,192.8,12918.4,67
36,0,34099,Harris English,192.6,12326.2,64
36,0,32839,Hideki Matsuyama,192.6,7896.8,41
38,0,25364,Paul Casey,192.0,6526.8,34
39,0,34363,Tyrrell Hatton,191.5,5552.1,29
40,0,28252,Seamus Power,191.3,11476.1,60
40,0,34264,Hudson Swafford,191.3,8415.8,44
42,0,35450,Patrick Cantlay,191.1,10703.4,56
43,0,33448,Justin Thomas,191.0,9931.7,52
44,0,24358,Robert Garrigus,190.9,11073.9,58
44,0,22405,Justin Rose,190.9,7445.0,39
44,0,46501,Ollie Schniederjans,190.9,11456.1,60
47,0,28089,Jason Day,190.8,7633.8,40
48,0,32102,Rickie Fowler,190.7,7819.7,41
48,0,21528,Henrik Stenson,190.7,3051.0,16
50,0,33141,Keegan Bradley,190.4,13521.5,71
51,0,49964,Aaron Wise,190.2,12171.9,64
52,0,27936,Martin Laird,189.3,10031.7,53
52,0,26329,Louis Oosthuizen,189.3,7761.2,41
54,0,34360,Patrick Reed,189.2,9650.8,51
55,0,23320,Ryan Palmer,189.0,9826.4,52
56,0,39997,Corey Conners,188.6,14331.1,76
56,0,29974,Branden Grace,188.6,6035.9,32
56,0,12716,Charley Hoffman,188.6,10184.5,54
59,0,32757,Patton Kizzire,188.5,12820.2,68
60,0,24140,Sean O'Hair,188.3,9227.9,49
61,0,21961,Charles Howell III,187.8,12396.7,66
62,0,24924,Bill Haas,187.7,8819.7,47
62,0,49771,J.T. Poston,187.7,10509.9,56
64,0,47287,Ethan Tracy,187.6,8440.9,45
65,0,40009,Dominic Bozzelli,187.3,9924.3,53
65,0,33399,Adam Hadwin,187.3,9741.1,52
67,0,33204,Shane Lowry,187.2,7863.7,42
67,0,24361,Pat Perez,187.2,7489.3,40
69,0,47993,Denny McCarthy,187.1,7671.5,41
69,0,35891,Cameron Smith,187.1,8419.7,45
71,0,47125,Matt Atkins,187.0,6732.0,36
71,0,46402,Talor Gooch,187.0,8790.9,47
71,0,25198,Francesco Molinari,187.0,8227.5,44
74,0,36799,Stephan Jaeger,186.7,10270.6,55
75,0,29420,Billy Horschel,186.5,13053.3,70
76,0,35310,Lanto Griffin,186.4,9134.8,49
76,0,32254,Xinjun Zhang,186.4,8949.5,48
78,0,30978,Kiradech Aphibarnrat,186.3,5031.2,27
78,0,40026,Daniel Berger,186.3,9874.5,53
80,0,30692,Scott Stallings,186.1,13399.2,72
81,0,29268,Bronson Burgoon,186.0,8926.7,48
81,0,27214,Kevin Streelman,186.0,13764.0,74
83,0,37275,Sam Ryder,185.9,10782.8,58
84,0,33418,Shawn Stefani,185.7,9471.7,51
85,0,28307,Matt Every,185.5,9833.9,53
85,0,39328,Conrad Shindler,185.5,5379.5,29
87,0,25900,Lucas Glover,185.1,7590.8,41
88,0,22371,Aaron Baddeley,185.0,11100.9,60
88,0,34563,Chesson Hadley,185.0,14796.4,80
90,0,31646,Emiliano Grillo,184.9,12570.9,68
90,0,29461,Jamie Lovemark,184.9,12386.0,67
90,0,34256,Andrew Putnam,184.9,12574.3,68
93,0,24781,Hunter Mahan,184.7,9052.1,49
94,0,35506,Mackenzie Hughes,184.6,11630.5,63
95,0,25632,Jimmy Walker,184.5,9040.8,49
96,0,34076,Joel Dahmen,184.3,12534.9,68
96,0,28775,Nate Lashley,184.3,6080.9,33
96,0,39324,J.J. Spaun,184.3,10876.1,59
96,0,34046,Jordan Spieth,184.3,10507.6,57
100,0,25686,Jason Dufner,184.1,7914.5,43
101,0,35461,Beau Hossler,184.0,14350.5,78
102,0,34431,Robert Streb,183.9,10300.9,56
103,0,20157,Retief Goosen,183.7,6797.1,37
103,0,30110,Kyle Stanley,183.7,10656.1,58
105,0,27974,Sung Kang,183.5,9544.1,52
105,0,29908,C.T. Pan,183.5,12294.3,67
107,0,32640,Troy Merritt,183.3,12284.0,67
108,0,27556,Ted Potter Jr.,183.2,12643.3,69
108,0,29223,Sam Saunders,183.2,10073.7,55
110,0,32150,Michael Thompson,182.9,9692.5,53
111,0,20229,Stewart Cink,182.6,11504.8,63
112,0,45526,Abraham Ancer,182.5,14602.1,80
113,0,23621,Rory Sabbatini,182.3,12579.8,69
