RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,AVERAGE CARRY DIST. YARDS,AVERAGE CLUB HEAD SPEED,TOTAL ATTEMPTS,HIGHEST CARRY EFFICIENCY
43,0,34563,Chesson Hadley,2.481,283.2,114.145,77,0215102665
44,0,35421,Brandon Harkins,2.480,290.0,116.914,63,0225202637
45,0,30925,Dustin Johnson,2.479,301.0,121.408,41,0229102800
45,0,23108,Matt Kuchar,2.479,267.6,107.946,55,0214902683
45,0,27129,Luke List,2.479,301.1,121.464,62,0213602622
48,0,20472,Alex Cejka,2.477,265.8,107.299,53,0223202718
48,0,46601,Trey Mullinax,2.477,300.4,121.270,48,0220402708
50,0,24925,Jonathan Byrd,2.475,276.2,111.601,42,0216002674
51,0,48081,Xander Schauffele,2.474,291.0,117.635,57,0211602739
52,0,19846,Brian Gay,2.472,261.5,105.759,80,0225102769
53,0,32839,Hideki Matsuyama,2.471,289.1,116.974,40,0224602650
53,0,49964,Aaron Wise,2.471,282.8,114.432,60,0222702746
55,0,29535,Brice Garnett,2.470,277.0,112.146,63,0215602670
56,0,26329,Louis Oosthuizen,2.469,282.3,114.329,39,0225802768
57,0,36799,Stephan Jaeger,2.468,280.2,113.525,53,0217202690
57,0,23325,Vaughn Taylor,2.468,264.4,107.153,63,0219602674
59,0,46435,Austin Cook,2.467,273.7,110.922,79,0202102664
59,0,34076,Joel Dahmen,2.467,278.1,112.750,66,0215702642
59,0,37454,Whee Kim,2.467,270.5,109.674,56,0219802666
59,0,26851,Marc Leishman,2.467,284.7,115.408,55,0215002740
59,0,29221,Webb Simpson,2.467,273.5,110.879,66,0215802671
64,0,34099,Harris English,2.466,288.0,116.762,62,0217502737
64,0,27644,Brian Harman,2.466,271.1,109.918,55,0223102698
66,0,47125,Matt Atkins,2.465,286.7,116.340,33,0198402688
66,0,32448,James Hahn,2.465,281.7,114.264,58,0219802681
66,0,27936,Martin Laird,2.465,283.3,114.938,52,0219602702
66,0,34046,Jordan Spieth,2.465,279.6,113.440,55,0217402723
70,0,33204,Shane Lowry,2.463,282.0,114.482,41,0178702674
71,0,30911,Tommy Fleetwood,2.462,288.2,117.086,42,0225802683
72,0,35879,Kelly Kraft,2.461,267.3,108.602,65,0216902714
72,0,31420,Anirban Lahiri,2.461,275.5,111.932,59,0211402702
74,0,45526,Abraham Ancer,2.459,275.1,111.874,77,0204002728
74,0,25686,Jason Dufner,2.459,276.2,112.310,42,0215902746
74,0,29725,Tony Finau,2.459,298.5,121.357,62,0222302759
74,0,34363,Tyrrell Hatton,2.459,284.2,115.567,26,0228302599
78,0,39997,Corey Conners,2.457,281.8,114.678,72,0221302751
78,0,31560,Brian Stuard,2.457,260.1,105.863,76,0222402734
80,0,33410,Andrew Landry,2.456,272.2,110.819,64,0221902613
81,0,39975,Michael Kim,2.455,271.5,110.603,38,0224402653
82,0,34409,David Lingmerth,2.454,268.8,109.536,60,0214202676
82,0,33448,Justin Thomas,2.454,287.6,117.209,49,0198102721
84,0,23353,J.J. Henry,2.452,276.6,112.802,51,0217502645
85,0,29420,Billy Horschel,2.451,280.7,114.529,69,0209102732
85,0,32640,Troy Merritt,2.451,274.5,111.990,66,0214802672
85,0,26476,Chez Reavie,2.451,266.9,108.884,41,0219102722
85,0,30692,Scott Stallings,2.451,283.7,115.757,69,0209302719
89,0,24024,Zach Johnson,2.450,269.5,110.011,58,0202502654
90,0,23621,Rory Sabbatini,2.448,274.5,112.128,68,0220502655
90,0,29518,Brendan Steele,2.448,285.8,116.753,41,0217102715
92,0,32366,Kevin Chappell,2.447,291.9,119.254,48,0210902763
93,0,49771,J.T. Poston,2.446,282.8,115.629,51,0216102678
93,0,28132,Tyrone Van Aswegen,2.446,273.4,111.790,65,0212802643
95,0,36689,Brooks Koepka,2.445,299.6,122.513,40,0223202638
95,0,24781,Hunter Mahan,2.445,281.7,115.239,48,0220302637
97,0,22371,Aaron Baddeley,2.444,278.3,113.853,59,0210002749
97,0,36699,Patrick Rodgers,2.444,290.3,118.769,55,0212002668
97,0,27214,Kevin Streelman,2.444,279.9,114.534,72,0214802768
100,0,24924,Bill Haas,2.443,281.8,115.328,45,0221902593
100,0,39327,Ben Silverman,2.443,270.3,110.640,60,0215402641
102,0,12716,Charley Hoffman,2.442,282.4,115.648,51,0223602736
102,0,23320,Ryan Palmer,2.442,284.9,116.645,47,0225102725
102,0,25818,Scott Piercy,2.442,274.8,112.529,49,0218002715
102,0,27095,Nick Watney,2.442,289.3,118.458,71,0214502664
106,0,35532,Tom Hoge,2.441,273.0,111.856,76,0218802666
107,0,12510,Chad Campbell,2.440,267.2,109.501,45,0209702602
108,0,32757,Patton Kizzire,2.439,282.1,115.683,65,0220802693
108,0,31202,William McGirt,2.439,269.1,110.330,67,0205702610
108,0,27649,Brandt Snedeker,2.439,270.9,111.076,58,0218402627
108,0,33418,Shawn Stefani,2.439,280.6,115.041,48,0213802698
108,0,32254,Xinjun Zhang,2.439,280.2,114.890,47,0223402685
113,0,48084,Wesley Bryan,2.438,265.4,108.892,34,0219002654
113,0,26951,Johnson Wagner,2.438,264.9,108.656,45,0203902609
113,0,25804,Bubba Watson,2.438,295.5,121.225,51,0216602666
116,0,34466,Peter Malnati,2.436,271.5,111.442,66,0214002628
116,0,25632,Jimmy Walker,2.436,281.5,115.577,47,0212502660
118,0,28500,Martin Flores,2.434,279.7,114.934,62,0218802720
119,0,30110,Kyle Stanley,2.433,273.9,112.582,54,0192902791
120,0,40009,Dominic Bozzelli,2.432,279.5,114.961,49,0219302648
120,0,34174,John Huh,2.432,266.1,109.414,69,0212702665
120,0,25572,Graeme McDowell,2.432,271.0,111.438,41,0194002739
123,0,25892,Steve Wheatcroft,2.431,266.0,109.426,37,0219402649
124,0,35506,Mackenzie Hughes,2.430,279.4,114.979,59,0220602610
124,0,25240,D.A. Points,2.430,262.1,107.857,37,0221302674
126,0,27963,Chris Stroud,2.428,271.9,111.984,48,0206602635
127,0,28775,Nate Lashley,2.427,276.4,113.875,31,0221102604
127,0,21528,Henrik Stenson,2.427,281.6,116.033,16,0225302540
129,0,29461,Jamie Lovemark,2.424,281.6,116.165,62,0219102690
129,0,31323,Gary Woodland,2.424,297.4,122.674,52,0215302793
129,0,08793,Tiger Woods,2.424,291.9,120.395,37,0216902700
132,0,25364,Paul Casey,2.422,284.0,117.286,34,0221202581
132,0,35544,Andrew Yun,2.422,267.8,110.568,28,0221102635
134,0,30978,Kiradech Aphibarnrat,2.421,275.0,113.614,25,0213602675
134,0,27141,J.B. Holmes,2.421,292.2,120.668,55,0210002670
134,0,26331,Charl Schwartzel,2.421,287.4,118.692,28,0225102677
137,0,26499,Rafa Cabrera Bello,2.419,271.3,112.175,36,0218802639
137,0,23541,Ben Crane,2.419,260.7,107.786,43,0221302637
139,0,25900,Lucas Glover,2.418,278.9,115.339,39,0206302631
139,0,37455,Si Woo Kim,2.418,269.5,111.488,63,0193102682
141,0,30926,Chris Kirk,2.417,270.7,111.998,83,0215602629
142,0,29222,Billy Hurley III,2.416,263.9,109.222,53,0202802626
143,0,29974,Branden Grace,2.415,278.4,115.257,31,0221602625
144,0,26300,Matt Jones,2.413,284.7,117.992,41,0213302590
145,0,46402,Talor Gooch,2.411,283.5,117.584,46,0220802746
145,0,34360,Patrick Reed,2.411,282.2,117.050,46,0218002821
147,0,40058,Zac Blair,2.410,259.8,107.810,41,0216102570
148,0,31416,Derek Fathauer,2.408,266.1,110.472,56,0213602605
148,0,26596,Ryan Moore,2.408,263.5,109.462,58,0205002605
150,0,31646,Emiliano Grillo,2.407,276.8,114.976,65,0204202619
151,0,22582,Kyle Thompson,2.406,255.6,106.228,30,0213402610
152,0,40026,Daniel Berger,2.405,277.1,115.246,49,0202402650
152,0,39324,J.J. Spaun,2.405,275.5,114.567,57,0207902663
154,0,33413,Ben Martin,2.402,269.6,112.203,55,0210202578
154,0,28252,Seamus Power,2.402,285.1,118.677,58,0215702641
154,0,34256,Andrew Putnam,2.402,272.6,113.454,65,0217302620
157,0,28679,Fabián Gómez,2.397,268.5,112.033,61,0216702679
158,0,29479,Scott Brown,2.395,271.8,113.524,65,0215902586
158,0,34264,Hudson Swafford,2.395,283.2,118.282,40,0206002610
160,0,35376,Roberto Díaz,2.394,260.5,108.816,52,0213302663
161,0,29478,Kevin Kisner,2.392,269.1,112.509,54,0210002650
162,0,33122,Russell Knox,2.390,266.1,111.323,64,0203302636
163,0,34098,Russell Henley,2.389,268.5,112.371,39,0214102648
164,0,20593,Greg Chalmers,2.388,259.6,108.716,37,0216302599
165,0,25834,Daniel Summerhays,2.387,260.6,109.190,33,0186402590
166,0,37278,Nicholas Lindheim,2.386,270.9,113.549,50,0206902627
166,0,27349,Alex Noren,2.386,280.9,117.739,35,0219202610
168,0,20229,Stewart Cink,2.385,275.5,115.535,60,0211102614
168,0,27556,Ted Potter Jr.,2.385,270.8,113.531,68,0201902638
170,0,27942,Rob Oppenheim,2.384,267.3,112.100,47,0212802595
170,0,47287,Ethan Tracy,2.384,276.6,116.033,42,0210102556
172,0,24361,Pat Perez,2.379,277.6,116.684,38,0210002640
173,0,27064,Jhonattan Vegas,2.376,289.2,121.756,48,0214202618
174,0,10809,Jim Furyk,2.373,249.8,105.272,33,0217602505
175,0,21961,Charles Howell III,2.371,279.8,118.011,64,0210202553
175,0,24138,Ian Poulter,2.371,264.6,111.638,41,0216502571
175,0,24502,Adam Scott,2.371,286.3,120.723,46,0217802568
178,0,32333,Kevin Tway,2.369,289.5,122.198,67,0213702642
179,0,25396,Kevin Na,2.366,269.2,113.785,58,0210002588
180,0,39546,Keith Mitchell,2.365,295.4,124.894,67,0214102572
181,0,29484,Peter Uihlein,2.364,290.8,123.030,47,0207902710
182,0,45609,Tyler Duncan,2.360,269.8,114.314,61,0200402707
183,0,34358,Jonathan Randolph,2.359,263.0,111.488,56,0210302553
184,0,19803,Ryan Armour,2.356,257.5,109.271,87,0210002600
185,0,37338,Zecheng Dou,2.355,273.9,116.284,29,0220102495
186,0,47347,Adam Schenk,2.347,283.0,120.574,58,0197002561
187,0,34431,Robert Streb,2.346,270.3,115.177,55,0207902566
188,0,37275,Sam Ryder,2.345,274.9,117.213,57,0209402572
189,0,46501,Ollie Schniederjans,2.344,279.3,119.164,55,0187202700
190,0,35310,Lanto Griffin,2.337,279.2,119.466,45,0186202639
191,0,20572,Rod Pampling,2.306,259.0,112.314,41,0172502595
192,0,39328,Conrad Shindler,2.295,273.4,119.098,27,0211402490
193,0,24846,Ricky Barnes,2.294,268.5,117.027,30,0206602498
