RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,TOTAL PAR 4 HOLES,TOTAL HOLE OUTS
1,0,06809,Bob Burns,4,930,0
1,0,01810,Phil Mickelson,4,858,0
3,0,01063,Ben Bates,3,1085,0
3,0,23125,Brad Elder,3,1136,0
3,0,20043,Edward Fryatt,3,1018,0
3,0,10201,Matt Gogel,3,866,0
3,0,02170,Hal Sutton,3,948,0
8,0,01024,Billy Andrade,2,895,0
8,0,12652,Cameron Beckman,2,848,0
8,0,01098,Jay Don Blake,2,976,0
8,0,06014,Eric Booker,2,882,0
8,0,01139,Olin Browne,2,1038,0
8,0,01161,Mark Calcavecchia,2,978,0
8,0,24357,K.J. Choi,2,920,0
8,0,12388,Michael Clark II,2,828,0
8,0,01203,Russ Cochran,2,728,0
8,0,06522,Ernie Els,2,744,0
8,0,01376,Bob Friend,2,960,0
8,0,01388,Robert Gamez,2,794,0
8,0,12645,Brent Geiberger,2,790,0
8,0,01418,Bill Glasson,2,952,0
8,0,06575,Dudley Hart,2,762,0
8,0,21007,Gabriel Hjertstedt,2,868,0
8,0,06315,Pete Jordan,2,1064,0
8,0,06012,Greg Kraft,2,1106,0
8,0,01723,Andrew Magee,2,748,0
8,0,08547,John Maginnes,2,1028,0
8,0,01766,Billy Mayfair,2,915,0
8,0,01797,Rocco Mediate,2,805,0
8,0,06515,Shaun Micheel,2,944,0
8,0,06140,Sean Murphy,2,1041,0
8,0,01926,Steve Pate,2,981,0
8,0,01927,Dennis Paulson,2,842,0
8,0,01938,David Peoples,2,1034,0
8,0,10912,Craig Perks,2,844,0
8,0,07749,Brett Quigley,2,672,0
8,0,06567,Vijay Singh,2,990,0
8,0,11011,Mike Sposa,2,763,0
8,0,02131,Mike Springer,2,839,0
8,0,08793,Tiger Woods,2,810,0
41,0,01014,Fulton Allem,1,777,0
41,0,10885,Robert Allenby,1,1022,0
41,0,20098,Stuart Appleby,1,880,0
41,0,01035,Tommy Armour III,1,930,0
41,0,01042,Paul Azinger,1,776,0
41,0,20099,Doug Barron,1,858,0
41,0,20029,Notah Begay III,1,858,0
41,0,01093,Ronnie Black,1,815,0
41,0,01116,Michael Bradley,1,748,0
41,0,23656,Jason Caron,1,784,0
41,0,01175,Jim Carter,1,995,0
41,0,01191,Barry Cheesman,1,970,0
41,0,19822,Bobby Cochran,1,794,0
41,0,01219,John Cook,1,923,0
41,0,01226,Fred Couples,1,730,0
41,0,11653,Paul Curry,1,656,0
41,0,06251,Chris DiMarco,1,1197,0
41,0,06036,Scott Dunlap,1,1126,0
41,0,01323,Brad Fabel,1,903,0
41,0,12823,Carlos Franco,1,902,0
41,0,21805,Harrison Frazar,1,729,0
41,0,01374,Robin Freeman,1,1030,0
41,0,10809,Jim Furyk,1,1030,0
41,0,19846,Brian Gay,1,1024,0
41,0,01408,Kelly Gibson,1,846,0
41,0,20574,Mathew Goggin,1,936,0
41,0,06088,Steve Gotsche,1,924,0
41,0,06643,Paul Goydos,1,1028,0
41,0,10117,Bob Heintz,1,882,0
41,0,12449,Ryan Howison,1,830,0
41,0,01549,Mike Hulbert,1,831,0
41,0,06573,Brandt Jobe,1,915,0
41,0,01599,Steve Jones,1,755,0
41,0,08075,Jerry Kelly,1,1150,0
41,0,08993,Franklin Langham,1,939,0
41,0,01706,Davis Love III,1,984,0
41,0,01707,Steve Lowery,1,1092,0
41,0,12680,Shigeki Maruyama,1,916,0
41,0,01761,Len Mattiace,1,1131,0
41,0,10585,Scott McCarron,1,1016,0
41,0,01823,Larry Mize,1,714,0
41,0,12753,David Morland IV,1,888,0
41,0,10457,Frank Nobilo,1,999,0
41,0,21593,Keith Nolan,1,586,0
41,0,21949,Joe Ogilvie,1,946,0
41,0,01905,Joe Ozaki,1,554,0
41,0,12660,Jesper Parnevik,1,746,0
41,0,01941,Tom Pernice Jr.,1,996,0
41,0,01943,Chris Perry,1,1082,0
41,0,01968,Nick Price,1,668,0
41,0,01996,Mike Reid,1,769,0
41,0,02010,Loren Roberts,1,946,0
41,0,22913,John Rollins,1,746,0
41,0,23621,Rory Sabbatini,1,862,0
41,0,02110,Jerry Smith,1,1054,0
41,0,22064,Craig Spence,1,885,0
41,0,02133,Craig Stadler,1,679,0
41,0,08375,Paul Stankowski,1,754,0
41,0,06527,Steve Stricker,1,636,0
41,0,06595,Kevin Sutherland,1,990,0
41,0,02218,Ted Tryba,1,1175,0
41,0,02223,Bob Tway,1,936,0
