RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# BIRDIES/EAGLES,# HOLES
68,0,02246,Duffy Waldorf,20.30,274,1350
70,0,01098,Jay Don Blake,20.25,339,1674
70,0,23125,Brad Elder,20.25,401,1980
72,0,10809,Jim Furyk,20.23,346,1710
73,0,06573,Brandt Jobe,20.20,320,1584
74,0,01203,Russ Cochran,20.19,258,1278
74,0,10860,Justin Leonard,20.19,338,1674
76,0,08537,J.P. Hayes,20.16,323,1602
76,0,02131,Mike Springer,20.16,294,1458
78,0,21007,Gabriel Hjertstedt,20.15,301,1494
78,0,06515,Shaun Micheel,20.15,330,1638
80,0,06090,Jim McGovern,20.13,192,954
81,0,02223,Bob Tway,20.04,321,1602
82,0,08075,Jerry Kelly,20.02,400,1998
83,0,20574,Mathew Goggin,19.98,320,1602
84,0,01941,Tom Pernice Jr.,19.97,345,1728
84,0,06581,David Sutherland,19.97,381,1908
86,0,01381,Fred Funk,19.93,391,1962
87,0,10649,Tom Scherrer,19.91,362,1818
88,0,21949,Joe Ogilvie,19.90,326,1638
89,0,06575,Dudley Hart,19.86,261,1314
90,0,19824,Craig Barlow,19.85,343,1728
91,0,12652,Cameron Beckman,19.82,289,1458
92,0,01307,Joel Edwards,19.81,353,1782
93,0,06088,Steve Gotsche,19.79,317,1602
94,0,06643,Paul Goydos,19.76,345,1746
95,0,01157,Tom Byrum,19.73,316,1602
96,0,01249,John Daly,19.72,252,1278
97,0,20099,Doug Barron,19.65,290,1476
98,0,19846,Brian Gay,19.64,350,1782
99,0,23614,Rich Beem,19.62,286,1458
100,0,12388,Michael Clark II,19.58,282,1440
101,0,06431,Jean Van de Velde,19.57,236,1206
102,0,12680,Shigeki Maruyama,19.48,298,1530
103,0,12753,David Morland IV,19.44,301,1548
104,0,20043,Edward Fryatt,19.42,339,1746
105,0,06062,Charles Raulerson,19.39,342,1764
106,0,01677,Tom Lehman,19.32,240,1242
107,0,07763,Doug Dunakey,19.31,278,1440
107,0,02101,Joey Sindelar,19.31,292,1512
109,0,01139,Olin Browne,19.30,344,1782
110,0,01823,Larry Mize,19.24,239,1242
111,0,01797,Rocco Mediate,19.23,263,1368
112,0,01175,Jim Carter,19.21,325,1692
113,0,01361,Dan Forsman,19.19,304,1584
114,0,24356,Jason Buha,19.17,283,1476
115,0,06012,Greg Kraft,19.13,365,1908
116,0,01723,Andrew Magee,19.10,251,1314
117,0,24357,K.J. Choi,19.04,305,1602
118,0,10457,Frank Nobilo,19.01,325,1710
119,0,20445,Casey Martin,19.00,301,1584
119,0,01920,Craig Parry,19.00,236,1242
121,0,01313,Steve Elkington,18.97,198,1044
122,0,06315,Pete Jordan,18.90,347,1836
123,0,01132,Mark Brooks,18.88,299,1584
124,0,07749,Brett Quigley,18.87,214,1134
125,0,10201,Matt Gogel,18.85,285,1512
126,0,10962,Bradley Hughes,18.77,304,1620
127,0,01927,Dennis Paulson,18.72,273,1458
128,0,01331,Rick Fehr,18.70,239,1278
128,0,08545,Glen Hnatiuk,18.70,303,1620
130,0,01766,Billy Mayfair,18.69,296,1584
131,0,01599,Steve Jones,18.62,238,1278
132,0,01374,Robin Freeman,18.59,328,1764
133,0,07101,Dave Stockton Jr.,18.58,291,1566
134,0,01093,Ronnie Black,18.57,264,1422
135,0,01320,Bob Estes,18.52,210,1134
136,0,01323,Brad Fabel,18.50,293,1584
137,0,02279,Mark Wiebe,18.48,306,1656
138,0,08045,Perry Moss,18.45,176,954
139,0,06140,Sean Murphy,18.44,332,1800
140,0,01116,Michael Bradley,18.42,242,1314
141,0,10963,Jimmy Green,18.41,275,1494
142,0,07753,Kevin Wentworth,18.40,265,1440
143,0,01282,Trevor Dodds,18.39,278,1512
144,0,08535,Gary Nicklaus,18.36,271,1476
145,0,01887,Mark O'Meara,18.28,181,990
146,0,01975,Tom Purtzer,18.25,184,1008
147,0,20029,Notah Begay III,18.23,256,1404
148,0,01569,Peter Jacobsen,18.21,213,1170
149,0,06332,Neal Lancaster,18.19,311,1710
150,0,10912,Craig Perks,18.09,267,1476
151,0,10117,Bob Heintz,18.04,276,1530
152,0,20105,Jeff Gove,18.02,266,1476
153,0,02257,Brian Watts,17.99,285,1584
154,0,01035,Tommy Armour III,17.98,288,1602
155,0,11011,Mike Sposa,17.96,236,1314
156,0,01063,Ben Bates,17.95,336,1872
157,0,01219,John Cook,17.93,284,1584
157,0,01926,Steve Pate,17.93,297,1656
159,0,01072,Chip Beck,17.91,158,882
160,0,01408,Kelly Gibson,17.89,264,1476
161,0,02218,Ted Tryba,17.77,355,1998
162,0,01457,Jay Haas,17.75,246,1386
162,0,01996,Mike Reid,17.75,230,1296
164,0,06078,Esteban Toledo,17.72,354,1998
165,0,19822,Bobby Cochran,17.69,242,1368
165,0,01376,Bob Friend,17.69,293,1656
167,0,06527,Steve Stricker,17.67,194,1098
167,0,08385,Omar Uresti,17.67,299,1692
169,0,01761,Len Mattiace,17.65,340,1926
169,0,22064,Craig Spence,17.65,270,1530
171,0,22913,John Rollins,17.59,228,1296
172,0,01928,Corey Pavin,17.57,234,1332
173,0,01905,Joe Ozaki,17.51,167,954
174,0,10569,Mike Brisky,17.44,270,1548
174,0,01261,Jay Delsing,17.44,292,1674
174,0,02110,Jerry Smith,17.44,317,1818
177,0,08547,John Maginnes,17.34,309,1782
178,0,10213,Dicky Pride,17.32,293,1692
179,0,01326,Nick Faldo,17.12,151,882
180,0,06014,Eric Booker,17.06,261,1530
181,0,08243,Aaron Bengoechea,16.97,223,1314
182,0,01014,Fulton Allem,16.89,228,1350
183,0,01040,Emlyn Aubrey,16.84,194,1152
183,0,01378,David Frost,16.84,191,1134
185,0,01142,Bart Bryant,16.67,219,1314
186,0,01533,P.H. Horgan III,16.50,193,1170
187,0,11653,Paul Curry,16.41,189,1152
188,0,12449,Ryan Howison,16.19,236,1458
189,0,23656,Jason Caron,16.00,216,1350
190,0,01549,Mike Hulbert,15.69,226,1440
190,0,21593,Keith Nolan,15.69,161,1026
192,0,07363,Craig Bowden,15.33,149,972
193,0,06044,Scott Gump,15.29,289,1890
194,0,01510,Nolan Henke,15.26,217,1422
195,0,01489,Steve Hart,14.68,185,1260
