RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# OF SAVES,# OF BUNKERS
1,0,06522,Ernie Els,90.91,10,11
2,0,06373,José María Olazábal,84.21,16,19
3,0,02322,Richard Zokol,80.00,4,5
4,0,26289,Boo Weekley,78.57,11,14
5,0,01926,Steve Pate,77.78,7,9
6,0,01569,Peter Jacobsen,76.92,10,13
7,0,01706,Davis Love III,76.00,19,25
8,0,23800,Bryce Molder,75.00,15,20
8,0,19817,Michael Muehr,75.00,9,12
8,0,10912,Craig Perks,75.00,18,24
11,0,19846,Brian Gay,74.19,23,31
12,0,23983,Luke Donald,73.91,17,23
13,0,02104,Jeff Sluman,72.97,27,37
14,0,01035,Tommy Armour III,72.73,8,11
14,0,01203,Russ Cochran,72.73,16,22
14,0,08793,Tiger Woods,72.73,8,11
17,0,12782,Tim Herron,72.41,21,29
18,0,06350,Bob May,72.00,18,25
19,0,20157,Retief Goosen,70.59,12,17
20,0,11011,Mike Sposa,70.27,26,37
21,0,01361,Dan Forsman,70.00,14,20
22,0,01677,Tom Lehman,69.23,9,13
23,0,20098,Stuart Appleby,68.97,20,29
24,0,01666,Bernhard Langer,68.75,11,16
25,0,20229,Stewart Cink,68.42,13,19
25,0,01619,Skip Kendall,68.42,26,38
27,0,12652,Cameron Beckman,68.18,15,22
27,0,01329,Brad Faxon,68.18,15,22
27,0,08535,Gary Nicklaus,68.18,15,22
27,0,24361,Pat Perez,68.18,15,22
31,0,10860,Justin Leonard,68.00,17,25
31,0,20572,Rod Pampling,68.00,17,25
33,0,06809,Bob Burns,67.74,21,31
34,0,01157,Tom Byrum,66.67,16,24
34,0,10201,Matt Gogel,66.67,14,21
34,0,02257,Brian Watts,66.67,12,18
37,0,20043,Edward Fryatt,65.63,21,32
38,0,01307,Joel Edwards,65.52,19,29
38,0,23108,Matt Kuchar,65.52,19,29
40,0,01938,David Peoples,65.38,17,26
41,0,20593,Greg Chalmers,65.00,13,20
42,0,12680,Shigeki Maruyama,64.71,11,17
43,0,20634,Peter Lonard,64.52,20,31
44,0,01132,Mark Brooks,64.00,16,25
44,0,02245,Grant Waite,64.00,16,25
46,0,01927,Dennis Paulson,63.89,23,36
47,0,24357,K.J. Choi,63.64,21,33
47,0,01527,Scott Hoch,63.64,7,11
47,0,01549,Mike Hulbert,63.64,7,11
47,0,19958,Miguel Angel Jiménez,63.64,7,11
47,0,08993,Franklin Langham,63.64,14,22
47,0,10585,Scott McCarron,63.64,21,33
53,0,10423,Mike Weir,63.33,19,30
54,0,01042,Paul Azinger,63.16,12,19
54,0,01968,Nick Price,63.16,12,19
54,0,02099,Scott Simpson,63.16,12,19
57,0,06515,Shaun Micheel,62.96,17,27
58,0,01378,David Frost,62.50,15,24
58,0,23903,Stephen Gangluff,62.50,10,16
58,0,02239,Scott Verplank,62.50,15,24
61,0,01724,Jeff Maggert,61.90,13,21
62,0,08075,Jerry Kelly,61.54,16,26
62,0,07749,Brett Quigley,61.54,16,26
64,0,09011,David Duval,61.11,11,18
64,0,01766,Billy Mayfair,61.11,11,18
64,0,06567,Vijay Singh,61.11,22,36
64,0,02214,Kirk Triplett,61.11,11,18
68,0,01175,Jim Carter,60.87,14,23
69,0,06036,Scott Dunlap,60.71,17,28
69,0,06078,Esteban Toledo,60.71,17,28
71,0,23177,Kenneth Staton,60.61,20,33
72,0,23338,David Gossett,60.53,23,38
73,0,07457,Steve Flesch,60.00,21,35
73,0,01514,Eduardo Herrera,60.00,12,20
73,0,08545,Glen Hnatiuk,60.00,18,30
73,0,01707,Steve Lowery,60.00,21,35
73,0,01797,Rocco Mediate,60.00,12,20
78,0,01024,Billy Andrade,59.38,19,32
79,0,01761,Len Mattiace,59.26,16,27
80,0,01723,Andrew Magee,59.09,13,22
80,0,02206,David Toms,59.09,13,22
82,0,01219,John Cook,58.82,10,17
83,0,21805,Harrison Frazar,58.62,17,29
83,0,01920,Craig Parry,58.62,17,29
85,0,10885,Robert Allenby,58.33,14,24
85,0,07867,Woody Austin,58.33,21,36
85,0,19824,Craig Barlow,58.33,14,24
85,0,06621,Joe Durant,58.33,7,12
89,0,21806,Paul Gow,58.06,18,31
89,0,20127,Chris Riley,58.06,18,31
91,0,01475,Donnie Hammond,57.89,11,19
91,0,06595,Kevin Sutherland,57.89,11,19
93,0,01320,Bob Estes,57.69,15,26
94,0,07721,Pat Bates,57.58,19,33
95,0,19972,José Coceres,57.14,12,21
95,0,10809,Jim Furyk,57.14,8,14
95,0,06332,Neal Lancaster,57.14,12,21
98,0,22046,Geoff Ogilvy,56.67,17,30
99,0,12510,Chad Campbell,56.25,18,32
99,0,20502,Michael Long,56.25,9,16
101,0,20029,Notah Begay III,55.56,10,18
101,0,06315,Pete Jordan,55.56,15,27
101,0,20548,Hidemichi Tanaka,55.56,10,18
104,0,01457,Jay Haas,55.00,11,20
104,0,10117,Bob Heintz,55.00,11,20
106,0,01577,Lee Janzen,54.55,12,22
106,0,02133,Craig Stadler,54.55,12,22
108,0,08123,Jeff Brehaut,54.17,13,24
108,0,20094,Jonathan Kaye,54.17,13,24
110,0,20498,Briny Baird,53.85,14,26
110,0,23135,Tim Clark,53.85,7,13
110,0,06575,Dudley Hart,53.85,14,26
113,0,23541,Ben Crane,53.33,16,30
113,0,10565,Ian Leggatt,53.33,16,30
115,0,23614,Rich Beem,53.13,17,32
116,0,07003,David Berganio Jr.,52.94,9,17
116,0,01941,Tom Pernice Jr.,52.94,18,34
116,0,12663,Phil Tataurangi,52.94,9,17
119,0,01313,Steve Elkington,52.63,10,19
119,0,01388,Robert Gamez,52.63,10,19
121,0,22913,John Rollins,52.50,21,40
122,0,10649,Tom Scherrer,52.38,11,21
123,0,20566,Kaname Yokoo,52.17,12,23
124,0,06643,Paul Goydos,51.85,14,27
124,0,01685,J.L. Lewis,51.85,14,27
126,0,23353,J.J. Henry,51.72,15,29
126,0,10425,Jay Williamson,51.72,15,29
128,0,02110,Jerry Smith,51.61,16,31
129,0,06197,Michael Allen,50.00,8,16
129,0,06251,Chris DiMarco,50.00,16,32
129,0,01381,Fred Funk,50.00,16,32
129,0,20105,Jeff Gove,50.00,10,20
129,0,08633,Per-Ulrik Johansson,50.00,12,24
129,0,06016,Brad Lardon,50.00,7,14
129,0,10457,Frank Nobilo,50.00,14,28
129,0,20663,Brenden Pappas,50.00,12,24
129,0,12660,Jesper Parnevik,50.00,9,18
129,0,01948,Tim Petrovic,50.00,10,20
129,0,02002,John Riegger,50.00,9,18
129,0,06527,Steve Stricker,50.00,8,16
129,0,02170,Hal Sutton,50.00,8,16
142,0,21209,Sergio Garcia,48.48,16,33
142,0,02010,Loren Roberts,48.48,16,33
144,0,24925,Jonathan Byrd,48.39,15,31
144,0,01810,Phil Mickelson,48.39,15,31
146,0,21961,Charles Howell III,48.28,14,29
147,0,01945,Kenny Perry,48.15,13,27
148,0,01139,Olin Browne,48.00,12,25
148,0,01161,Mark Calcavecchia,48.00,12,25
150,0,12388,Michael Clark II,47.83,11,23
151,0,23125,Brad Elder,47.62,10,21
151,0,06498,Matt Peterson,47.62,10,21
153,0,12826,Paul Claxton,47.37,9,19
154,0,10733,Kent Jones,47.22,17,36
155,0,08537,J.P. Hayes,47.06,8,17
156,0,06617,Brian Henninger,46.67,7,15
157,0,12645,Brent Geiberger,46.43,13,28
157,0,23623,Bo Van Pelt,46.43,13,28
159,0,01887,Mark O'Meara,46.15,6,13
159,0,23621,Rory Sabbatini,46.15,6,13
159,0,08375,Paul Stankowski,46.15,12,26
162,0,06573,Brandt Jobe,45.71,16,35
162,0,20095,Carl Paulson,45.71,16,35
164,0,21259,Jason Hill,45.45,5,11
165,0,12753,David Morland IV,45.00,9,20
166,0,22293,Heath Slocum,44.83,13,29
167,0,20436,Garrett Willis,44.74,17,38
168,0,02101,Joey Sindelar,44.44,8,18
169,0,07223,Brian Bateman,44.19,19,43
170,0,01249,John Daly,43.75,7,16
171,0,10213,Dicky Pride,42.86,6,14
171,0,23322,Brett Wetterich,42.86,12,28
173,0,19881,Robert Damron,42.31,11,26
174,0,01098,Jay Don Blake,41.94,13,31
175,0,20574,Mathew Goggin,41.67,5,12
175,0,01553,John Huston,41.67,10,24
175,0,06012,Greg Kraft,41.67,10,24
175,0,08339,Spike McRoy,41.67,5,12
175,0,08553,Lee Porter,41.67,10,24
180,0,21633,Steve Allan,41.38,12,29
181,0,08881,Tripp Isenhour,41.18,7,17
182,0,01374,Robin Freeman,40.91,9,22
183,0,10962,Bradley Hughes,40.00,8,20
184,0,02223,Bob Tway,39.13,9,23
185,0,02246,Duffy Waldorf,38.89,7,18
186,0,01142,Bart Bryant,38.46,5,13
187,0,01014,Fulton Allem,37.50,6,16
187,0,06004,Stephen Ames,37.50,6,16
189,0,01185,Brandel Chamblee,36.36,8,22
190,0,01599,Steve Jones,35.29,6,17
191,0,08931,Glen Day,34.62,9,26
192,0,12823,Carlos Franco,34.29,12,35
193,0,11032,Frank Lickliter II,33.33,7,21
