RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# OF SAVES,# OF BUNKERS
1,0,06809,Bob Burns,100.00,2,2
1,0,01161,Mark Calcavecchia,100.00,2,2
1,0,12826,Paul Claxton,100.00,1,1
1,0,19972,José Coceres,100.00,4,4
1,0,01249,John Daly,100.00,1,1
1,0,06251,Chris DiMarco,100.00,2,2
1,0,23983,Luke Donald,100.00,3,3
1,0,01307,Joel Edwards,100.00,4,4
1,0,01381,Fred Funk,100.00,6,6
1,0,10809,Jim Furyk,100.00,6,6
1,0,20574,Mathew Goggin,100.00,1,1
1,0,06643,Paul Goydos,100.00,3,3
1,0,01475,Donnie Hammond,100.00,1,1
1,0,23353,J.J. Henry,100.00,4,4
1,0,12782,Tim Herron,100.00,1,1
1,0,01527,Scott Hoch,100.00,4,4
1,0,01549,Mike Hulbert,100.00,1,1
1,0,01553,John Huston,100.00,2,2
1,0,01577,Lee Janzen,100.00,1,1
1,0,08993,Franklin Langham,100.00,4,4
1,0,10585,Scott McCarron,100.00,6,6
1,0,06515,Shaun Micheel,100.00,2,2
1,0,23800,Bryce Molder,100.00,4,4
1,0,01941,Tom Pernice Jr.,100.00,2,2
1,0,01948,Tim Petrovic,100.00,1,1
1,0,02002,John Riegger,100.00,2,2
1,0,02099,Scott Simpson,100.00,1,1
1,0,02106,Chris Smith,100.00,1,1
1,0,02133,Craig Stadler,100.00,4,4
1,0,08375,Paul Stankowski,100.00,2,2
1,0,12663,Phil Tataurangi,100.00,2,2
32,0,20098,Stuart Appleby,90.91,10,11
33,0,01920,Craig Parry,88.89,8,9
34,0,01219,John Cook,85.71,6,7
35,0,21633,Steve Allan,83.33,5,6
35,0,24937,Jess Daley,83.33,5,6
35,0,06575,Dudley Hart,83.33,5,6
35,0,06573,Brandt Jobe,83.33,5,6
35,0,01927,Dennis Paulson,83.33,5,6
35,0,11011,Mike Sposa,83.33,5,6
35,0,23322,Brett Wetterich,83.33,5,6
42,0,01313,Steve Elkington,80.00,4,5
42,0,01320,Bob Estes,80.00,4,5
42,0,10733,Kent Jones,80.00,4,5
42,0,01810,Phil Mickelson,80.00,8,10
42,0,12753,David Morland IV,80.00,4,5
42,0,23177,Kenneth Staton,80.00,4,5
42,0,23623,Bo Van Pelt,80.00,4,5
49,0,06004,Stephen Ames,75.00,3,4
49,0,06315,Pete Jordan,75.00,3,4
49,0,01619,Skip Kendall,75.00,3,4
49,0,12680,Shigeki Maruyama,75.00,3,4
49,0,06350,Bob May,75.00,3,4
49,0,01771,Blaine McCallister,75.00,3,4
49,0,06373,José María Olazábal,75.00,3,4
49,0,02110,Jerry Smith,75.00,3,4
49,0,02245,Grant Waite,75.00,3,4
49,0,10423,Mike Weir,75.00,3,4
59,0,01035,Tommy Armour III,71.43,5,7
59,0,12652,Cameron Beckman,71.43,5,7
59,0,01685,J.L. Lewis,71.43,5,7
59,0,22046,Geoff Ogilvy,71.43,5,7
59,0,06078,Esteban Toledo,71.43,5,7
64,0,23541,Ben Crane,70.00,7,10
65,0,20029,Notah Begay III,66.67,2,3
65,0,07003,David Berganio Jr.,66.67,2,3
65,0,01132,Mark Brooks,66.67,4,6
65,0,24357,K.J. Choi,66.67,6,9
65,0,01374,Robin Freeman,66.67,2,3
65,0,10201,Matt Gogel,66.67,2,3
65,0,21806,Paul Gow,66.67,2,3
65,0,19958,Miguel Angel Jiménez,66.67,2,3
65,0,01599,Steve Jones,66.67,2,3
65,0,01666,Bernhard Langer,66.67,2,3
65,0,20502,Michael Long,66.67,2,3
65,0,01706,Davis Love III,66.67,4,6
65,0,01887,Mark O'Meara,66.67,2,3
65,0,01928,Corey Pavin,66.67,2,3
65,0,01938,David Peoples,66.67,2,3
65,0,24361,Pat Perez,66.67,4,6
65,0,10912,Craig Perks,66.67,2,3
65,0,23621,Rory Sabbatini,66.67,2,3
65,0,20645,John Senden,66.67,2,3
65,0,02101,Joey Sindelar,66.67,2,3
65,0,02104,Jeff Sluman,66.67,4,6
65,0,06595,Kevin Sutherland,66.67,2,3
65,0,02257,Brian Watts,66.67,4,6
88,0,01024,Billy Andrade,62.50,5,8
88,0,08931,Glen Day,62.50,5,8
90,0,07721,Pat Bates,60.00,3,5
90,0,01175,Jim Carter,60.00,3,5
90,0,23135,Tim Clark,60.00,3,5
90,0,06621,Joe Durant,60.00,3,5
90,0,09011,David Duval,60.00,3,5
90,0,07457,Steve Flesch,60.00,6,10
90,0,20157,Retief Goosen,60.00,3,5
90,0,01457,Jay Haas,60.00,3,5
90,0,08075,Jerry Kelly,60.00,3,5
90,0,23108,Matt Kuchar,60.00,3,5
90,0,01707,Steve Lowery,60.00,3,5
90,0,01797,Rocco Mediate,60.00,3,5
90,0,10457,Frank Nobilo,60.00,3,5
90,0,08553,Lee Porter,60.00,3,5
104,0,07867,Woody Austin,57.14,4,7
104,0,11032,Frank Lickliter II,57.14,4,7
106,0,06197,Michael Allen,50.00,1,2
106,0,10885,Robert Allenby,50.00,2,4
106,0,20498,Briny Baird,50.00,2,4
106,0,19824,Craig Barlow,50.00,2,4
106,0,01139,Olin Browne,50.00,4,8
106,0,24925,Jonathan Byrd,50.00,1,2
106,0,01157,Tom Byrum,50.00,1,2
106,0,12510,Chad Campbell,50.00,3,6
106,0,20593,Greg Chalmers,50.00,1,2
106,0,12388,Michael Clark II,50.00,2,4
106,0,19881,Robert Damron,50.00,2,4
106,0,01329,Brad Faxon,50.00,1,2
106,0,01361,Dan Forsman,50.00,3,6
106,0,23903,Stephen Gangluff,50.00,1,2
106,0,19846,Brian Gay,50.00,3,6
106,0,23338,David Gossett,50.00,1,2
106,0,20105,Jeff Gove,50.00,1,2
106,0,06617,Brian Henninger,50.00,2,4
106,0,08881,Tripp Isenhour,50.00,1,2
106,0,08633,Per-Ulrik Johansson,50.00,1,2
106,0,20094,Jonathan Kaye,50.00,1,2
106,0,06012,Greg Kraft,50.00,2,4
106,0,01723,Andrew Magee,50.00,2,4
106,0,01766,Billy Mayfair,50.00,1,2
106,0,19817,Michael Muehr,50.00,1,2
106,0,10107,Deane Pappas,50.00,2,4
106,0,20095,Carl Paulson,50.00,3,6
106,0,01968,Nick Price,50.00,2,4
106,0,02010,Loren Roberts,50.00,1,2
106,0,22293,Heath Slocum,50.00,3,6
106,0,02170,Hal Sutton,50.00,1,2
106,0,02214,Kirk Triplett,50.00,3,6
106,0,26289,Boo Weekley,50.00,2,4
106,0,10425,Jay Williamson,50.00,2,4
106,0,20436,Garrett Willis,50.00,2,4
106,0,02322,Richard Zokol,50.00,1,2
142,0,10860,Justin Leonard,44.44,4,9
143,0,12823,Carlos Franco,42.86,3,7
143,0,01724,Jeff Maggert,42.86,3,7
145,0,01677,Tom Lehman,40.00,2,5
145,0,20572,Rod Pampling,40.00,2,5
145,0,01945,Kenny Perry,40.00,2,5
145,0,20548,Hidemichi Tanaka,40.00,2,5
145,0,06613,Tommy Tolles,40.00,2,5
145,0,02239,Scott Verplank,40.00,2,5
145,0,08793,Tiger Woods,40.00,2,5
152,0,01014,Fulton Allem,33.33,2,6
152,0,01042,Paul Azinger,33.33,1,3
152,0,01098,Jay Don Blake,33.33,2,6
152,0,01142,Bart Bryant,33.33,1,3
152,0,01226,Fred Couples,33.33,1,3
152,0,06522,Ernie Els,33.33,2,6
152,0,01378,David Frost,33.33,1,3
152,0,12645,Brent Geiberger,33.33,1,3
152,0,08537,J.P. Hayes,33.33,1,3
152,0,10962,Bradley Hughes,33.33,1,3
152,0,06332,Neal Lancaster,33.33,1,3
152,0,01761,Len Mattiace,33.33,1,3
152,0,07749,Brett Quigley,33.33,1,3
152,0,20127,Chris Riley,33.33,1,3
152,0,06567,Vijay Singh,33.33,1,3
152,0,02223,Bob Tway,33.33,1,3
152,0,02246,Duffy Waldorf,33.33,1,3
169,0,02206,David Toms,28.57,2,7
170,0,01203,Russ Cochran,25.00,1,4
170,0,06036,Scott Dunlap,25.00,1,4
172,0,07223,Brian Bateman,20.00,1,5
172,0,08123,Jeff Brehaut,20.00,1,5
172,0,21805,Harrison Frazar,20.00,1,5
172,0,10117,Bob Heintz,20.00,1,5
172,0,20634,Peter Lonard,20.00,1,5
172,0,06498,Matt Peterson,20.00,1,5
178,0,10649,Tom Scherrer,16.67,1,6
179,0,08545,Glen Hnatiuk,14.29,1,7
179,0,22913,John Rollins,14.29,1,7
181,0,23614,Rich Beem,.00,0,4
181,0,01185,Brandel Chamblee,.00,0,3
181,0,20229,Stewart Cink,.00,0,1
181,0,23125,Brad Elder,.00,0,2
181,0,20043,Edward Fryatt,.00,0,1
181,0,01388,Robert Gamez,.00,0,2
181,0,21209,Sergio Garcia,.00,0,3
181,0,01514,Eduardo Herrera,.00,0,1
181,0,21961,Charles Howell III,.00,0,3
181,0,01569,Peter Jacobsen,.00,0,1
181,0,06016,Brad Lardon,.00,0,1
181,0,10565,Ian Leggatt,.00,0,2
181,0,08535,Gary Nicklaus,.00,0,3
181,0,20663,Brenden Pappas,.00,0,2
181,0,01926,Steve Pate,.00,0,2
181,0,10213,Dicky Pride,.00,0,1
