RANK,MOVEMENT,PLAYER_ID,PLAYER,%,SUCCESSES,ATTEMPTS
1,0,06522,Ernie Els,65.12,28,43
2,0,01968,Nick Price,62.26,33,53
3,0,02239,Scott Verplank,62.16,46,74
4,0,08993,Franklin Langham,61.33,46,75
5,0,01569,Peter Jacobsen,60.61,40,66
6,0,10423,Mike Weir,58.97,46,78
7,0,01797,Rocco Mediate,58.82,20,34
8,0,06251,Chris DiMarco,58.51,55,94
9,0,01619,Skip Kendall,58.49,62,106
10,0,12680,Shigeki Maruyama,58.46,38,65
11,0,12663,Phil Tataurangi,58.33,42,72
12,0,06621,Joe Durant,58.21,39,67
13,0,01024,Billy Andrade,58.02,47,81
14,0,01599,Steve Jones,57.97,40,69
15,0,01948,Tim Petrovic,57.78,52,90
16,0,07721,Pat Bates,57.73,56,97
16,0,06332,Neal Lancaster,57.73,56,97
18,0,20095,Carl Paulson,57.69,60,104
19,0,23135,Tim Clark,57.50,46,80
20,0,10809,Jim Furyk,57.14,32,56
21,0,02010,Loren Roberts,56.84,54,95
22,0,20157,Retief Goosen,56.82,25,44
23,0,06078,Esteban Toledo,56.70,55,97
24,0,24937,Jess Daley,56.63,47,83
25,0,11011,Mike Sposa,56.35,71,126
26,0,19881,Robert Damron,56.31,58,103
27,0,21961,Charles Howell III,56.25,45,80
27,0,22913,John Rollins,56.25,54,96
29,0,20498,Briny Baird,56.00,56,100
29,0,06567,Vijay Singh,56.00,28,50
31,0,02206,David Toms,55.88,38,68
32,0,06350,Bob May,55.84,43,77
33,0,09011,David Duval,55.71,39,70
34,0,01219,John Cook,55.70,44,79
35,0,01677,Tom Lehman,55.26,21,38
36,0,01724,Jeff Maggert,55.17,32,58
37,0,01761,Len Mattiace,55.10,54,98
38,0,22293,Heath Slocum,55.07,38,69
39,0,08793,Tiger Woods,54.84,17,31
40,0,01313,Steve Elkington,54.69,35,64
41,0,20645,John Senden,54.65,47,86
42,0,19972,José Coceres,54.35,25,46
43,0,08545,Glen Hnatiuk,54.32,44,81
44,0,01307,Joel Edwards,54.17,52,96
45,0,20105,Jeff Gove,54.02,47,87
46,0,06527,Steve Stricker,53.85,28,52
47,0,20127,Chris Riley,53.76,50,93
48,0,11032,Frank Lickliter II,53.52,38,71
49,0,01766,Billy Mayfair,53.01,44,83
50,0,10201,Matt Gogel,52.94,36,68
51,0,20574,Mathew Goggin,52.86,37,70
52,0,02245,Grant Waite,52.78,57,108
53,0,08633,Per-Ulrik Johansson,52.44,43,82
54,0,20593,Greg Chalmers,51.96,53,102
55,0,23338,David Gossett,51.85,42,81
55,0,24361,Pat Perez,51.85,42,81
57,0,20634,Peter Lonard,51.79,29,56
58,0,01320,Bob Estes,51.76,44,85
59,0,20572,Rod Pampling,51.72,45,87
60,0,24925,Jonathan Byrd,51.58,49,95
61,0,10885,Robert Allenby,51.56,33,64
62,0,10860,Justin Leonard,51.55,50,97
63,0,21806,Paul Gow,51.52,51,99
64,0,08553,Lee Porter,51.43,54,105
65,0,20098,Stuart Appleby,51.39,37,72
65,0,08881,Tripp Isenhour,51.39,37,72
67,0,01042,Paul Azinger,51.28,40,78
68,0,12782,Tim Herron,51.22,42,82
69,0,01175,Jim Carter,51.06,48,94
70,0,06809,Bob Burns,51.04,49,96
71,0,01142,Bart Bryant,50.82,31,61
72,0,08075,Jerry Kelly,50.75,34,67
73,0,06373,José María Olazábal,50.63,40,79
74,0,02170,Hal Sutton,50.59,43,85
75,0,01185,Brandel Chamblee,50.56,45,89
76,0,01378,David Frost,50.41,62,123
77,0,07867,Woody Austin,50.00,47,94
77,0,01098,Jay Don Blake,50.00,48,96
77,0,01249,John Daly,50.00,25,50
77,0,21805,Harrison Frazar,50.00,48,96
77,0,01475,Donnie Hammond,50.00,32,64
77,0,01723,Andrew Magee,50.00,48,96
77,0,01810,Phil Mickelson,50.00,42,84
77,0,01927,Dennis Paulson,50.00,40,80
77,0,10912,Craig Perks,50.00,34,68
77,0,02104,Jeff Sluman,50.00,49,98
77,0,02223,Bob Tway,50.00,37,74
88,0,01514,Eduardo Herrera,49.45,45,91
89,0,23541,Ben Crane,49.41,42,85
89,0,08537,J.P. Hayes,49.41,42,85
91,0,01381,Fred Funk,49.38,40,81
92,0,01157,Tom Byrum,49.30,35,71
93,0,01887,Mark O'Meara,48.89,22,45
94,0,23983,Luke Donald,48.86,43,88
95,0,08123,Jeff Brehaut,48.84,42,86
96,0,01361,Dan Forsman,48.75,39,80
97,0,01132,Mark Brooks,48.72,38,78
98,0,19824,Craig Barlow,48.61,35,72
98,0,01707,Steve Lowery,48.61,35,72
100,0,02101,Joey Sindelar,48.53,33,68
101,0,23621,Rory Sabbatini,48.48,32,66
102,0,10565,Ian Leggatt,48.31,43,89
103,0,01945,Kenny Perry,48.28,28,58
104,0,06197,Michael Allen,48.24,41,85
105,0,23322,Brett Wetterich,48.21,54,112
106,0,02110,Jerry Smith,48.11,51,106
107,0,21209,Sergio Garcia,47.92,23,48
108,0,07749,Brett Quigley,47.90,57,119
109,0,06498,Matt Peterson,47.83,44,92
110,0,01203,Russ Cochran,47.76,32,67
