RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG RTP,TOTAL HOLES,TOTAL RTP
1,0,24361,Pat Perez,+.218,110,+24.00
2,0,30911,Tommy Fleetwood,+.223,139,+31.00
3,0,22371,Aaron Baddeley,+.228,127,+29.00
4,0,25572,Graeme McDowell,+.229,157,+36.00
5,0,34021,Bud Cauley,+.243,210,+51.00
6,0,24925,Jonathan Byrd,+.250,96,+24.00
6,0,25818,Scott Piercy,+.250,172,+43.00
8,0,48081,Xander Schauffele,+.252,131,+33.00
9,0,21528,Henrik Stenson,+.261,111,+29.00
10,0,36799,Stephan Jaeger,+.262,149,+39.00
11,0,10809,Jim Furyk,+.267,131,+35.00
12,0,32839,Hideki Matsuyama,+.273,176,+48.00
12,0,28252,Seamus Power,+.273,165,+45.00
12,0,32333,Kevin Tway,+.273,172,+47.00
15,0,23325,Vaughn Taylor,+.275,218,+60.00
16,0,29221,Webb Simpson,+.277,191,+53.00
17,0,34099,Harris English,+.280,211,+59.00
18,0,36689,Brooks Koepka,+.281,128,+36.00
19,0,21961,Charles Howell III,+.283,166,+47.00
19,0,34046,Jordan Spieth,+.283,187,+53.00
21,0,19846,Brian Gay,+.287,171,+49.00
22,0,28775,Nate Lashley,+.288,139,+40.00
23,0,34256,Andrew Putnam,+.290,138,+40.00
24,0,33948,Byeong Hun An,+.291,165,+48.00
25,0,25198,Francesco Molinari,+.294,109,+32.00
25,0,25632,Jimmy Walker,+.294,153,+45.00
27,0,51766,Wyndham Clark,+.295,190,+56.00
27,0,25900,Lucas Glover,+.295,183,+54.00
29,0,30978,Kiradech Aphibarnrat,+.296,125,+37.00
29,0,40026,Daniel Berger,+.296,169,+50.00
29,0,29420,Billy Horschel,+.296,169,+50.00
29,0,30925,Dustin Johnson,+.296,125,+37.00
33,0,33448,Justin Thomas,+.297,111,+33.00
34,0,27644,Brian Harman,+.299,197,+59.00
34,0,33122,Russell Knox,+.299,134,+40.00
34,0,35891,Cameron Smith,+.299,164,+49.00
37,0,32200,Roberto Castro,+.300,160,+48.00
38,0,29908,C.T. Pan,+.301,193,+58.00
39,0,27649,Brandt Snedeker,+.302,232,+70.00
40,0,23621,Rory Sabbatini,+.303,195,+59.00
41,0,32102,Rickie Fowler,+.304,168,+51.00
41,0,35461,Beau Hossler,+.304,158,+48.00
41,0,21731,Freddie Jacobson,+.304,102,+31.00
41,0,26300,Matt Jones,+.304,161,+49.00
45,0,29926,Danny Lee,+.305,187,+57.00
46,0,24924,Bill Haas,+.307,166,+51.00
47,0,25396,Kevin Na,+.308,117,+36.00
47,0,33667,Carlos Ortiz,+.308,182,+56.00
47,0,34431,Robert Streb,+.308,169,+52.00
50,0,32150,Michael Thompson,+.309,162,+50.00
51,0,34360,Patrick Reed,+.310,184,+57.00
52,0,29970,Dylan Frittelli,+.312,154,+48.00
53,0,39971,Sungjae Im,+.313,243,+76.00
54,0,39324,J.J. Spaun,+.314,159,+50.00
55,0,34466,Peter Malnati,+.318,223,+71.00
56,0,49303,Anders Albertson,+.320,125,+40.00
56,0,06522,Ernie Els,+.320,103,+33.00
