RANK,MOVEMENT,PLAYER_ID,PLAYER,POINTS
68,0,50188,S.H. Kim,853
69,0,39546,Keith Mitchell,792
70,0,55708,Hayden Buckley,791
71,0,36871,Matt NeSmith,790
72,0,50493,Justin Suh,785
73,0,46414,Aaron Rai,765
74,0,27770,Camilo Villegas,764
75,0,55893,Sam Stevens,760
76,0,58168,Davis Thompson,733
77,0,32791,K.H. Lee,723
78,0,33448,Justin Thomas,718
79,0,24502,Adam Scott,714
80,0,57362,Austin Eckroat,705
81,0,51070,Vincent Norrman,687
82,0,34076,Joel Dahmen,659
83,0,45609,Tyler Duncan,655
84,0,39975,Michael Kim,653
85,0,48119,Ben Taylor,642
86,0,54421,Garrick Higgo,640
87,0,46441,Robby Shelton,637
88,0,40250,Taylor Pendrith,636
89,0,48699,Callum Tarren,626
90,0,56630,Akshay Bhatia,618
91,0,54783,Dylan Wu,592
92,0,48887,Matt Wallace,577
93,0,57975,Harry Hall,577
94,0,34409,David Lingmerth,566
95,0,28775,Nate Lashley,565
96,0,33204,Shane Lowry,563
97,0,51890,Greyson Sigg,554
98,0,56762,Will Gordon,543
99,0,36326,David Lipsky,536
100,0,40162,Justin Lower,524
101,0,52513,Carson Young,522
102,0,33408,Tyson Alexander,522
103,0,32139,Danny Willett,511
104,0,27214,Kevin Streelman,510
105,0,34563,Chesson Hadley,506
106,0,45522,Christiaan Bezuidenhout,502
107,0,40058,Zac Blair,501
108,0,22371,Aaron Baddeley,497
109,0,34255,Joseph Bramlett,489
110,0,29420,Billy Horschel,485
111,0,45242,Kevin Yu,474
112,0,30692,Scott Stallings,471
113,0,26476,Chez Reavie,471
114,0,27936,Martin Laird,465
115,0,31323,Gary Woodland,465
116,0,33413,Ben Martin,463
117,0,26596,Ryan Moore,460
118,0,47983,Chad Ramey,458
119,0,51349,Nico Echavarria,451
120,0,34466,Peter Malnati,446
121,0,48867,Matti Schmid,444
122,0,51997,Andrew Novak,443
123,0,52375,Doug Ghim,443
124,0,32640,Troy Merritt,441
125,0,55454,Carl Yuan,440
126,0,30163,Henrik Norlander,431
127,0,46442,Maverick McNealy,419
128,0,32757,Patton Kizzire,390
129,0,29908,C.T. Pan,383
130,0,23320,Ryan Palmer,376
131,0,25818,Scott Piercy,372
132,0,37338,Zecheng Dou,368
133,0,52372,Cameron Champ,358
134,0,49298,Kramer Hickok,357
135,0,50095,Austin Smotherman,355
136,0,39067,MJ Daffue,345
137,0,35449,Adam Long,344
138,0,25632,Jimmy Walker,324
139,0,47079,Harrison Endycott,314
140,0,12716,Charley Hoffman,309
141,0,46601,Trey Mullinax,291
142,0,39058,Lucas Herbert,291
143,0,49964,Aaron Wise,289
144,0,33597,Harry Higgs,280
145,0,34610,Matthias Schwab,280
146,0,33122,Russell Knox,279
147,0,35879,Kelly Kraft,271
148,0,51894,Vince Whaley,270
149,0,46435,Austin Cook,267
150,0,35901,Paul Haley II,263
151,0,29221,Webb Simpson,261
152,0,32816,Satoshi Kodaira,256
153,0,20229,Stewart Cink,255
154,0,32333,Kevin Tway,249
155,0,31577,Tano Goya,247
156,0,47483,Will Zalatoris,244
157,0,53165,Doc Redman,243
158,0,47128,Richy Werenski,237
159,0,39954,Cody Gribble,235
160,0,22056,Cameron Percy,219
161,0,39335,Kevin Roy,218
162,0,35617,Martin Trainer,209
163,0,29535,Brice Garnett,203
164,0,25686,Jason Dufner,201
165,0,24140,Sean O'Hair,200
166,0,19803,Ryan Armour,200
167,0,24024,Zach Johnson,196
168,0,51414,Brent Grant,194
169,0,28420,Ryan Brehm,194
170,0,32448,James Hahn,186
171,0,29289,S.Y. Noh,186
172,0,29970,Dylan Frittelli,185
173,0,35310,Lanto Griffin,179
174,0,49453,Trevor Cone,177
175,0,32366,Kevin Chappell,174
176,0,34213,Grayson Murray,172
177,0,51950,Max McGreevy,170
178,0,34431,Robert Streb,170
179,0,27963,Chris Stroud,158
180,0,36724,Augusto Núñez,154
181,0,34374,Erik Barnes,149
182,0,49766,Hank Lebioda,148
183,0,27554,Scott Harrington,144
184,0,32150,Michael Thompson,139
185,0,48084,Wesley Bryan,134
186,0,20766,Padraig Harrington,133
187,0,23983,Luke Donald,127
188,0,24925,Jonathan Byrd,125
189,0,31202,William McGirt,123
190,0,25198,Francesco Molinari,121
191,0,58967,Trevor Werbylo,120
192,0,52411,Kyle Westmoreland,115
193,0,31560,Brian Stuard,114
194,0,27064,Jhonattan Vegas,112
195,0,27974,Sung Kang,102
196,0,51491,Brandon Matthews,101
197,0,31557,Jim Herman,100
198,0,27095,Nick Watney,98
199,0,19846,Brian Gay,98
200,0,27895,Jonas Blixt,93
201,0,37278,Nicholas Lindheim,92
202,0,24846,Ricky Barnes,87
203,0,29478,Kevin Kisner,84
204,0,33410,Andrew Landry,73
205,0,32662,Michael Gligic,68
206,0,24924,Bill Haas,65
207,0,22046,Geoff Ogilvy,63
208,0,30750,Tommy Gainey,59
209,0,28679,Fabián Gómez,55
210,0,23621,Rory Sabbatini,55
211,0,25240,D.A. Points,48
212,0,27649,Brandt Snedeker,46
213,0,34174,John Huh,45
214,0,23788,D.J. Trahan,44
215,0,27556,Ted Potter Jr.,43
216,0,30110,Kyle Stanley,35
217,0,49303,Anders Albertson,34
218,0,20593,Greg Chalmers,28
219,0,37273,Derek Ernst,27
220,0,27797,Derek Lamely,26
221,0,29479,Scott Brown,26
222,0,23541,Ben Crane,23
223,0,28259,Sangmoon Bae,19
224,0,54813,Philip Knowles,18
225,0,08793,Tiger Woods,11
226,0,01226,Fred Couples,9
227,0,21407,Arjun Atwal,8
228,0,27141,J.B. Holmes,7
229,0,10423,Mike Weir,7
230,0,08075,Jerry Kelly,7
231,0,23623,Bo Van Pelt,6
232,0,26679,Kevin Stadler,6
233,0,24490,George McNeill,6
234,0,06522,Ernie Els,6
235,0,26420,Richard Johnson,2
