RANK,MOVEMENT,PLAYER_ID,PLAYER,POINTS
1,0,46046,Scottie Scheffler,3228
2,0,39977,Max Homa,1832
3,0,51766,Wyndham Clark,1805
4,0,50525,Collin Morikawa,1760
5,0,47591,Eric Cole,1644
6,0,35450,Patrick Cantlay,1567
7,0,48081,Xander Schauffele,1471
8,0,25900,Lucas Glover,1463
9,0,32102,Rickie Fowler,1421
10,0,27644,Brian Harman,1379
11,0,47504,Sam Burns,1292
12,0,51634,Sahith Theegala,1286
13,0,47347,Adam Schenk,1233
14,0,30926,Chris Kirk,1230
15,0,33141,Keegan Bradley,1227
16,0,49947,Taylor Moore,1209
17,0,34046,Jordan Spieth,1201
18,0,47993,Denny McCarthy,1181
19,0,29725,Tony Finau,1180
20,0,49771,J.T. Poston,1053
21,0,34098,Russell Henley,1010
22,0,35461,Beau Hossler,990
23,0,30927,Brendon Todd,978
24,0,54628,Lee Hodges,976
25,0,48117,Kurt Kitayama,966
26,0,57366,Cameron Young,950
27,0,27129,Luke List,941
28,0,23108,Matt Kuchar,925
29,0,56630,Akshay Bhatia,899
30,0,34099,Harris English,839
31,0,47988,Nick Hardy,810
32,0,37275,Sam Ryder,778
33,0,36801,Mark Hubbard,739
34,0,50493,Justin Suh,737
35,0,52374,Brandon Wu,733
36,0,35532,Tom Hoge,725
37,0,47995,Davis Riley,711
38,0,33448,Justin Thomas,704
39,0,55893,Sam Stevens,704
40,0,54591,Ben Griffin,703
41,0,34256,Andrew Putnam,699
42,0,39324,J.J. Spaun,697
43,0,57362,Austin Eckroat,675
44,0,39546,Keith Mitchell,661
45,0,45609,Tyler Duncan,653
46,0,46340,Alex Smalley,634
47,0,39975,Michael Kim,625
48,0,58168,Davis Thompson,582
49,0,36699,Patrick Rodgers,576
50,0,54783,Dylan Wu,572
51,0,55708,Hayden Buckley,572
52,0,28775,Nate Lashley,538
53,0,55789,Taylor Montgomery,518
54,0,52513,Carson Young,514
55,0,26476,Chez Reavie,459
56,0,34563,Chesson Hadley,444
57,0,34466,Peter Malnati,435
58,0,52375,Doug Ghim,434
59,0,46441,Robby Shelton,434
60,0,47983,Chad Ramey,430
61,0,26596,Ryan Moore,427
62,0,40058,Zac Blair,422
63,0,27214,Kevin Streelman,412
64,0,33413,Ben Martin,411
65,0,36326,David Lipsky,409
66,0,29420,Billy Horschel,397
67,0,51997,Andrew Novak,397
68,0,30692,Scott Stallings,392
69,0,31323,Gary Woodland,391
70,0,36871,Matt NeSmith,376
71,0,23320,Ryan Palmer,365
72,0,34255,Joseph Bramlett,352
73,0,51890,Greyson Sigg,343
74,0,58696,Peter Kuest,336
75,0,49298,Kramer Hickok,329
76,0,59018,Ryan Gerard,325
77,0,32640,Troy Merritt,305
78,0,35449,Adam Long,304
79,0,32757,Patton Kizzire,303
80,0,25632,Jimmy Walker,295
81,0,56762,Will Gordon,291
82,0,50095,Austin Smotherman,285
83,0,52372,Cameron Champ,273
84,0,12716,Charley Hoffman,272
85,0,35879,Kelly Kraft,271
86,0,40162,Justin Lower,266
87,0,51894,Vince Whaley,266
88,0,25818,Scott Piercy,259
89,0,34076,Joel Dahmen,258
90,0,29221,Webb Simpson,255
91,0,47483,Will Zalatoris,244
92,0,53165,Doc Redman,239
93,0,32333,Kevin Tway,237
94,0,20229,Stewart Cink,232
95,0,33597,Harry Higgs,222
96,0,39954,Cody Gribble,213
97,0,39335,Kevin Roy,207
98,0,33408,Tyson Alexander,203
99,0,47128,Richy Werenski,202
100,0,25686,Jason Dufner,201
101,0,46435,Austin Cook,199
102,0,28420,Ryan Brehm,194
103,0,24024,Zach Johnson,191
104,0,35310,Lanto Griffin,179
105,0,29535,Brice Garnett,179
106,0,32366,Kevin Chappell,174
107,0,35901,Paul Haley II,173
108,0,46601,Trey Mullinax,173
109,0,51414,Brent Grant,172
110,0,34213,Grayson Murray,172
111,0,49453,Trevor Cone,163
112,0,32448,James Hahn,152
113,0,49766,Hank Lebioda,148
114,0,46442,Maverick McNealy,147
115,0,24140,Sean O'Hair,140
116,0,48084,Wesley Bryan,134
117,0,34431,Robert Streb,132
118,0,32150,Michael Thompson,131
119,0,58967,Trevor Werbylo,113
120,0,24925,Jonathan Byrd,108
121,0,27554,Scott Harrington,108
122,0,49964,Aaron Wise,97
123,0,37278,Nicholas Lindheim,92
124,0,31202,William McGirt,90
125,0,24846,Ricky Barnes,87
126,0,51491,Brandon Matthews,87
127,0,51950,Max McGreevy,84
128,0,52411,Kyle Westmoreland,83
129,0,31557,Jim Herman,82
130,0,19803,Ryan Armour,72
131,0,24924,Bill Haas,65
132,0,34374,Erik Barnes,63
133,0,33410,Andrew Landry,62
134,0,30750,Tommy Gainey,59
135,0,29478,Kevin Kisner,55
136,0,27963,Chris Stroud,51
137,0,31560,Brian Stuard,51
138,0,25240,D.A. Points,48
139,0,23788,D.J. Trahan,44
140,0,27556,Ted Potter Jr.,43
141,0,27649,Brandt Snedeker,41
142,0,19846,Brian Gay,38
143,0,30110,Kyle Stanley,35
144,0,49303,Anders Albertson,34
145,0,24358,Robert Garrigus,31
146,0,37273,Derek Ernst,27
147,0,27797,Derek Lamely,26
148,0,27095,Nick Watney,26
149,0,29479,Scott Brown,22
150,0,23541,Ben Crane,15
151,0,08793,Tiger Woods,11
152,0,01226,Fred Couples,9
153,0,27141,J.B. Holmes,7
154,0,08075,Jerry Kelly,7
155,0,23623,Bo Van Pelt,6
156,0,26679,Kevin Stadler,6
157,0,24490,George McNeill,6
