RANK,MOVEMENT,PLAYER_ID,PLAYER,STREAK,CURRENT STREAK,ROUND,HOLE,YEAR/TOURN#
1,0,47504,Sam Burns,14,2,4,17,2023420
2,0,32102,Rickie Fowler,13,3,2,18,2023440
3,0,40098,Matt Fitzpatrick,12,0,4,8,2023440
3,0,54628,Lee Hodges,12,2,2,7,2023040
5,0,27644,Brian Harman,11,1,2,2,2023480
5,0,50188,S.H. Kim,11,0,1,17,2023030
5,0,36871,Matt NeSmith,11,0,2,8,2023220
5,0,48867,Matti Schmid,11,6,2,6,2023240
9,0,33408,Tyson Alexander,10,1,2,3,2023310
9,0,46442,Maverick McNealy,10,0,3,13,2023080
9,0,55789,Taylor Montgomery,10,1,4,3,2023090
9,0,47347,Adam Schenk,10,2,4,17,2023190
9,0,30927,Brendon Todd,10,6,4,9,2023390
14,0,33948,Byeong Hun An,9,0,2,16,2023130
14,0,34255,Joseph Bramlett,9,1,1,15,2023040
14,0,29535,Brice Garnett,9,0,4,4,2023260
14,0,47988,Nick Hardy,9,1,1,9,2023400
14,0,27554,Scott Harrington,9,2,2,15,2023040
14,0,34363,Tyrrell Hatton,9,0,1,9,2023280
14,0,49298,Kramer Hickok,9,1,1,9,2023530
14,0,35461,Beau Hossler,9,0,4,5,2023280
14,0,46879,Naoyuki Kataoka,9,9,1,11,2023050
14,0,30926,Chris Kirk,9,0,2,10,2023170
14,0,48117,Kurt Kitayama,9,1,4,11,2023050
14,0,23108,Matt Kuchar,9,0,1,12,2023500
14,0,47993,Denny McCarthy,9,1,4,4,2023140
14,0,39546,Keith Mitchell,9,1,4,13,2023170
14,0,34256,Andrew Putnam,9,3,4,16,2023340
14,0,47983,Chad Ramey,9,0,2,10,2023180
14,0,36699,Patrick Rodgers,9,0,2,18,2023230
14,0,54783,Dylan Wu,9,0,3,14,2023260
32,0,39067,MJ Daffue,8,0,1,14,2023450
32,0,59018,Ryan Gerard,8,1,4,16,2023450
32,0,54591,Ben Griffin,8,1,1,16,2023230
32,0,33597,Harry Higgs,8,0,1,1,2023260
32,0,39977,Max Homa,8,0,2,2,2023490
32,0,39971,Sungjae Im,8,0,1,2,2023190
32,0,58696,Peter Kuest,8,1,2,15,2023460
32,0,27129,Luke List,8,3,3,9,2023500
32,0,31202,William McGirt,8,0,1,6,2023190
32,0,30163,Henrik Norlander,8,1,2,14,2023500
32,0,51997,Andrew Novak,8,0,4,11,2023230
32,0,24140,Sean O'Hair,8,0,2,15,2023500
32,0,23320,Ryan Palmer,8,1,4,3,2023170
32,0,22405,Justin Rose,8,2,3,3,2023360
32,0,37275,Sam Ryder,8,2,1,11,2023380
32,0,23621,Rory Sabbatini,8,0,1,13,2023030
32,0,24502,Adam Scott,8,2,2,4,2023320
32,0,46441,Robby Shelton,8,3,3,1,2023210
32,0,39324,J.J. Spaun,8,2,1,11,2023050
32,0,34046,Jordan Spieth,8,1,1,14,2023230
32,0,27214,Kevin Streelman,8,0,4,17,2023010
32,0,48699,Callum Tarren,8,1,1,5,2023210
32,0,48119,Ben Taylor,8,1,2,11,2023330
32,0,51634,Sahith Theegala,8,3,4,18,2023270
32,0,47128,Richy Werenski,8,1,2,17,2023040
32,0,32139,Danny Willett,8,0,2,10,2023280
32,0,55454,Carl Yuan,8,1,2,7,2023140
59,0,49303,Anders Albertson,7,1,1,6,2023190
59,0,40058,Zac Blair,7,0,4,15,2023100
59,0,27895,Jonas Blixt,7,0,2,10,2023410
59,0,33141,Keegan Bradley,7,1,1,7,2023280
59,0,48084,Wesley Bryan,7,1,2,17,2023280
59,0,20229,Stewart Cink,7,2,4,9,2023130
59,0,51766,Wyndham Clark,7,0,3,7,2023470
59,0,47591,Eric Cole,7,1,4,8,2023160
59,0,52514,Trace Crowe,7,2,1,16,2023190
59,0,33653,Thomas Detry,7,0,3,14,2023040
59,0,57362,Austin Eckroat,7,1,1,4,2023310
59,0,54421,Garrick Higgo,7,1,3,12,2023450
59,0,12716,Charley Hoffman,7,0,3,2,2023070
59,0,36801,Mark Hubbard,7,1,4,8,2023040
59,0,37455,Si Woo Kim,7,0,2,16,2023440
59,0,33122,Russell Knox,7,2,2,2,2023340
59,0,32816,Satoshi Kodaira,7,2,1,13,2023320
59,0,28775,Nate Lashley,7,0,3,13,2023280
59,0,45523,Thriston Lawrence,7,0,1,2,2023330
59,0,34409,David Lingmerth,7,0,2,16,2023130
59,0,40162,Justin Lower,7,7,1,17,2023550
59,0,33204,Shane Lowry,7,1,1,9,2023370
59,0,34466,Peter Malnati,7,1,2,18,2023230
59,0,33413,Ben Martin,7,2,2,11,2023150
59,0,26596,Ryan Moore,7,6,2,1,2023190
59,0,49947,Taylor Moore,7,0,3,12,2023010
59,0,29289,S.Y. Noh,7,0,2,8,2023240
59,0,49771,J.T. Poston,7,5,2,9,2023400
59,0,56781,Isaiah Salinda,7,7,1,5,2023530
59,0,48081,Xander Schauffele,7,1,4,6,2023490
59,0,29221,Webb Simpson,7,1,1,1,2023280
59,0,46340,Alex Smalley,7,1,2,18,2023330
59,0,55893,Sam Stevens,7,0,4,18,2023330
59,0,31560,Brian Stuard,7,4,1,13,2023560
59,0,50493,Justin Suh,7,1,1,11,2023280
59,0,40115,Adam Svensson,7,7,3,14,2023530
59,0,58168,Davis Thompson,7,0,1,14,2023210
59,0,32150,Michael Thompson,7,2,2,15,2023130
59,0,27770,Camilo Villegas,7,2,2,1,2023190
59,0,58967,Trevor Werbylo,7,1,2,10,2023190
59,0,52411,Kyle Westmoreland,7,0,3,10,2023030
59,0,45242,Kevin Yu,7,0,4,15,2023040
101,0,19803,Ryan Armour,6,0,1,15,2023190
101,0,34374,Erik Barnes,6,2,2,16,2023150
101,0,24846,Ricky Barnes,6,1,2,6,2023170
101,0,59652,Sam Bennett,6,1,4,18,2023460
101,0,45522,Christiaan Bezuidenhout,6,0,1,12,2023210
101,0,56630,Akshay Bhatia,6,6,3,8,2023560
101,0,55708,Hayden Buckley,6,1,4,17,2023330
101,0,35450,Patrick Cantlay,6,1,3,14,2023330
101,0,39997,Corey Conners,6,0,3,2,2023120
101,0,23541,Ben Crane,6,4,3,15,2023500
101,0,34076,Joel Dahmen,6,0,3,5,2023220
101,0,45157,Cam Davis,6,1,3,15,2023140
101,0,47079,Harrison Endycott,6,0,2,6,2023140
101,0,54278,Mateo Fernandez de Oliveira,6,0,1,10,2023270
101,0,29725,Tony Finau,6,0,3,16,2023270
101,0,32662,Michael Gligic,6,1,1,15,2023040
101,0,25900,Lucas Glover,6,0,4,6,2023320
101,0,56762,Will Gordon,6,1,3,15,2023100
101,0,51414,Brent Grant,6,0,2,10,2023030
101,0,34563,Chesson Hadley,6,3,4,1,2023500
101,0,33399,Adam Hadwin,6,2,2,9,2023400
101,0,35901,Paul Haley II,6,3,4,7,2023090
101,0,57975,Harry Hall,6,0,1,16,2023500
101,0,34098,Russell Henley,6,0,2,9,2023180
101,0,27141,J.B. Holmes,6,1,1,4,2023190
101,0,29420,Billy Horschel,6,2,3,6,2023420
101,0,24024,Zach Johnson,6,1,4,16,2023130
101,0,27974,Sung Kang,6,1,2,15,2023140
101,0,39975,Michael Kim,6,1,3,8,2023310
101,0,55182,Tom Kim,6,1,1,15,2023210
101,0,59871,Greg Koch,6,0,2,12,2023210
101,0,49766,Hank Lebioda,6,2,4,11,2023200
101,0,32791,K.H. Lee,6,5,2,15,2023340
101,0,37378,Min Woo Lee,6,0,1,16,2023340
101,0,35449,Adam Long,6,3,3,18,2023030
101,0,32839,Hideki Matsuyama,6,0,1,11,2023390
101,0,51950,Max McGreevy,6,0,2,15,2023130
101,0,50525,Collin Morikawa,6,2,3,13,2023470
101,0,46601,Trey Mullinax,6,2,1,10,2023380
101,0,27349,Alex Noren,6,0,2,12,2023540
101,0,51070,Vincent Norrman,6,2,2,2,2023200
101,0,33968,Thorbjørn Olesen,6,0,1,1,2023420
101,0,29908,C.T. Pan,6,0,3,5,2023520
101,0,22056,Cameron Percy,6,2,1,2,2023010
101,0,46970,Jon Rahm,6,0,3,11,2023120
101,0,34610,Matthias Schwab,6,0,2,14,2023260
101,0,30692,Scott Stallings,6,2,1,10,2023340
101,0,25493,Nick Taylor,6,0,1,11,2023490
101,0,23623,Bo Van Pelt,6,6,4,5,2023410
101,0,48887,Matt Wallace,6,0,2,4,2023310
101,0,27095,Nick Watney,6,0,1,7,2023380
101,0,46628,Jeremy Wells,6,0,1,1,2023330
153,0,55930,Fred Biondi,5,5,2,8,2023560
153,0,55888,Devon Bling,5,0,1,7,2023500
153,0,28420,Ryan Brehm,5,0,1,15,2023450
153,0,46435,Austin Cook,5,1,3,15,2023140
153,0,28089,Jason Day,5,0,1,15,2023220
153,0,37338,Zecheng Dou,5,3,4,10,2023030
153,0,34099,Harris English,5,0,1,6,2023370
153,0,30911,Tommy Fleetwood,5,0,2,4,2023340
153,0,29936,Ryan Fox,5,0,4,12,2023350
153,0,39954,Cody Gribble,5,1,2,2,2023560
153,0,31646,Emiliano Grillo,5,1,2,7,2023170
153,0,24924,Bill Haas,5,2,3,17,2023200
153,0,39058,Lucas Herbert,5,0,1,18,2023050
153,0,31557,Jim Herman,5,3,1,7,2023500
153,0,35532,Tom Hoge,5,0,1,17,2023180
153,0,46717,Viktor Hovland,5,5,1,17,2023490
153,0,35506,Mackenzie Hughes,5,1,2,15,2023460
153,0,36799,Stephan Jaeger,5,1,4,18,2023030
153,0,26420,Richard Johnson,5,5,1,9,2023410
153,0,08075,Jerry Kelly,5,0,2,1,2023130
153,0,32757,Patton Kizzire,5,3,1,9,2023340
153,0,27936,Martin Laird,5,0,2,6,2023050
153,0,27797,Derek Lamely,5,1,1,13,2023200
153,0,33410,Andrew Landry,5,0,1,1,2023260
153,0,28237,Rory McIlroy,5,0,2,15,2023210
153,0,32640,Troy Merritt,5,4,1,14,2023320
153,0,49228,Keita Nakajima,5,0,2,12,2023050
153,0,36724,Augusto Núñez,5,0,1,3,2023260
153,0,22046,Geoff Ogilvy,5,4,3,8,2023200
153,0,26476,Chez Reavie,5,0,3,4,2023340
153,0,53165,Doc Redman,5,0,2,8,2023150
153,0,29476,Kyle Reifers,5,0,1,5,2023380
