RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL PUTTS,TOTAL ROUNDS
1,0,22371,Aaron Baddeley,26.55,292,11
2,0,26476,Chez Reavie,26.80,536,20
3,0,27649,Brandt Snedeker,27.38,657,24
4,0,28775,Nate Lashley,27.57,386,14
4,0,30786,Brady Schnell,27.57,193,7
6,0,35450,Patrick Cantlay,27.59,469,17
7,0,36699,Patrick Rodgers,27.60,276,10
8,0,35891,Cameron Smith,27.81,445,16
9,0,40009,Dominic Bozzelli,27.83,334,12
10,0,29725,Tony Finau,27.84,529,19
11,0,24138,Ian Poulter,27.85,362,13
12,0,33399,Adam Hadwin,27.89,502,18
13,0,24925,Jonathan Byrd,27.90,279,10
14,0,47504,Sam Burns,27.94,447,16
15,0,31560,Brian Stuard,27.95,531,19
16,0,30925,Dustin Johnson,28.00,476,17
16,0,32139,Danny Willett,28.00,364,13
18,0,35421,Brandon Harkins,28.06,449,16
18,0,29908,C.T. Pan,28.06,477,17
20,0,49298,Kramer Hickok,28.07,393,14
20,0,22405,Justin Rose,28.07,421,15
22,0,30978,Kiradech Aphibarnrat,28.08,337,12
22,0,34261,Scott Langley,28.08,337,12
24,0,21731,Freddie Jacobson,28.13,225,8
24,0,29926,Danny Lee,28.13,422,15
26,0,23325,Vaughn Taylor,28.14,591,21
27,0,24024,Zach Johnson,28.15,366,13
28,0,46501,Ollie Schniederjans,28.18,310,11
29,0,24924,Bill Haas,28.20,423,15
29,0,37455,Si Woo Kim,28.20,423,15
31,0,21209,Sergio Garcia,28.22,254,9
32,0,28252,Seamus Power,28.25,339,12
33,0,51766,Wyndham Clark,28.26,537,19
33,0,29221,Webb Simpson,28.26,537,19
35,0,30191,Julián Etulain,28.27,311,11
36,0,29484,Peter Uihlein,28.29,396,14
37,0,25818,Scott Piercy,28.30,566,20
38,0,12716,Charley Hoffman,28.31,368,13
38,0,28237,Rory McIlroy,28.31,453,16
38,0,25396,Kevin Na,28.31,368,13
41,0,32102,Rickie Fowler,28.33,510,18
41,0,32839,Hideki Matsuyama,28.33,595,21
43,0,49771,J.T. Poston,28.35,567,20
43,0,25493,Nick Taylor,28.35,567,20
45,0,32058,José de Jesús Rodríguez,28.36,312,11
46,0,35617,Martin Trainer,28.38,227,8
47,0,34099,Harris English,28.40,568,20
48,0,26300,Matt Jones,28.41,483,17
48,0,34256,Andrew Putnam,28.41,483,17
48,0,27095,Nick Watney,28.41,483,17
51,0,35449,Adam Long,28.42,341,12
52,0,33122,Russell Knox,28.44,455,16
53,0,40098,Matt Fitzpatrick,28.46,370,13
54,0,32200,Roberto Castro,28.47,427,15
54,0,35506,Mackenzie Hughes,28.47,427,15
54,0,27974,Sung Kang,28.47,484,17
57,0,30944,Jason Kokrak,28.50,627,22
57,0,32791,K.H. Lee,28.50,456,16
57,0,23621,Rory Sabbatini,28.50,627,22
57,0,34431,Robert Streb,28.50,285,10
61,0,24361,Pat Perez,28.54,371,13
62,0,46402,Talor Gooch,28.55,314,11
63,0,34466,Peter Malnati,28.56,514,18
63,0,27963,Chris Stroud,28.56,257,9
65,0,40026,Daniel Berger,28.57,400,14
65,0,28089,Jason Day,28.57,400,14
67,0,46523,Joey Garber,28.60,286,10
67,0,30110,Kyle Stanley,28.60,429,15
67,0,34264,Hudson Swafford,28.60,286,10
70,0,47128,Richy Werenski,28.61,515,18
71,0,34363,Tyrrell Hatton,28.62,372,13
72,0,28259,Sangmoon Bae,28.63,229,8
72,0,19846,Brian Gay,28.63,544,19
74,0,39954,Cody Gribble,28.67,258,9
74,0,26596,Ryan Moore,28.67,430,15
