RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,DISTANCE (FEET),TOTAL PUTTS
1,0,26300,Matt Jones,26' 4",12188.167,463
2,0,23800,Bryce Molder,24' 7",13157.667,536
3,0,10585,Scott McCarron,24' 6",19984.000,815
4,0,08793,Tiger Woods,24' 4",11155.667,458
5,0,24503,Jeff Klauk,24' 1",22144.833,920
6,0,22621,Ben Curtis,24' 0",11245.250,469
6,0,28620,Aron Price,24' 0",19071.333,796
8,0,23353,J.J. Henry,23' 11",22069.667,922
9,0,23718,Nathan Green,23' 10",21681.000,911
9,0,30927,Brendon Todd,23' 10",11728.500,492
11,0,20645,John Senden,23' 9",24030.833,1011
12,0,07223,Brian Bateman,23' 7",12104.167,514
12,0,27466,Spencer Levin,23' 7",16589.500,704
14,0,26420,Richard Johnson,23' 6",18146.417,773
14,0,25818,Scott Piercy,23' 6",18510.917,787
14,0,06595,Kevin Sutherland,23' 6",17507.750,745
17,0,23541,Ben Crane,23' 5",18304.000,782
18,0,26851,Marc Leishman,23' 4",20057.583,860
18,0,24361,Pat Perez,23' 4",13790.500,591
20,0,06004,Stephen Ames,23' 3",13301.917,572
20,0,27936,Martin Laird,23' 3",14857.833,638
20,0,27649,Brandt Snedeker,23' 3",14669.583,630
20,0,27095,Nick Watney,23' 3",16046.083,690
24,0,23614,Rich Beem,23' 2",14072.500,607
24,0,20229,Stewart Cink,23' 2",13910.167,601
24,0,20157,Retief Goosen,23' 2",12802.167,553
24,0,21731,Freddie Jacobson,23' 2",16685.583,721
24,0,30711,Colt Knost,23' 2",13744.750,593
24,0,26668,Marc Turnesa,23' 2",17548.167,758
30,0,28089,Jason Day,23' 1",10931.583,473
30,0,26596,Ryan Moore,23' 1",17191.417,746
30,0,20691,Greg Owen,23' 1",20626.583,893
30,0,08845,Scott Sterling,23' 1",9579.333,415
30,0,27214,Kevin Streelman,23' 1",20693.833,895
30,0,27770,Camilo Villegas,23' 1",13436.917,583
36,0,10809,Jim Furyk,23' 0",14309.667,623
36,0,24024,Zach Johnson,23' 0",17962.500,780
36,0,28158,Steve Marino,23' 0",20032.417,871
36,0,21878,Mark Wilson,23' 0",20367.250,887
40,0,20848,Ángel Cabrera,22' 11",8190.750,358
40,0,01320,Bob Estes,22' 11",15553.583,678
40,0,29718,Anthony Kim,22' 11",12990.000,567
40,0,24781,Hunter Mahan,22' 11",17246.583,752
40,0,27120,Troy Matteson,22' 11",21580.417,940
40,0,01928,Corey Pavin,22' 11",12705.667,554
46,0,20498,Briny Baird,22' 10",17531.000,769
46,0,01766,Billy Mayfair,22' 10",17060.583,748
46,0,24140,Sean O'Hair,22' 10",13009.917,570
46,0,26679,Kevin Stadler,22' 10",12709.250,557
46,0,31323,Gary Woodland,22' 10",9012.417,394
51,0,22046,Geoff Ogilvy,22' 9",12825.833,564
51,0,27683,Leif Olson,22' 9",9576.917,421
51,0,01948,Tim Petrovic,22' 9",19281.667,846
51,0,22913,John Rollins,22' 9",18252.583,803
51,0,27963,Chris Stroud,22' 9",18441.750,811
51,0,20160,Charlie Wi,22' 9",17934.917,787
51,0,24663,Y.E. Yang,22' 9",16128.500,710
58,0,23778,Brad Adamonis,22' 8",14186.417,625
58,0,12510,Chad Campbell,22' 8",16662.167,735
58,0,19846,Brian Gay,22' 8",17510.500,773
58,0,24924,Bill Haas,22' 8",18668.083,823
58,0,21350,Ryuji Imada,22' 8",15242.083,672
58,0,10733,Kent Jones,22' 8",14617.000,645
58,0,23548,Bill Lunde,22' 8",17462.083,769
58,0,26881,Jarrod Lyle,22' 8",12603.417,556
58,0,26301,James Nitties,22' 8",17308.500,764
58,0,25345,Carl Pettersson,22' 8",17128.167,757
58,0,25562,Andres Romero,22' 8",9837.667,434
58,0,22405,Justin Rose,22' 8",12712.500,560
70,0,23048,Eric Axley,22' 7",13215.250,585
70,0,20070,Matt Bettencourt,22' 7",18908.167,838
70,0,23983,Luke Donald,22' 7",12937.250,573
70,0,21961,Charles Howell III,22' 7",19955.083,885
70,0,22961,David Mathis,22' 7",15288.500,676
70,0,07749,Brett Quigley,22' 7",17416.000,771
70,0,20127,Chris Riley,22' 7",14700.000,650
70,0,23325,Vaughn Taylor,22' 7",18200.667,807
70,0,25804,Bubba Watson,22' 7",12902.167,571
79,0,22371,Aaron Baddeley,22' 6",12323.833,547
79,0,20593,Greg Chalmers,22' 6",15704.500,698
79,0,24357,K.J. Choi,22' 6",11982.583,533
79,0,08931,Glen Day,22' 6",15079.083,669
79,0,01313,Steve Elkington,22' 6",15136.917,673
79,0,20574,Mathew Goggin,22' 6",14283.583,636
79,0,12716,Charley Hoffman,22' 6",19503.250,867
79,0,01707,Steve Lowery,22' 6",17013.917,757
79,0,24490,George McNeill,22' 6",16764.583,744
79,0,27933,John Merrick,22' 6",16460.000,732
79,0,21949,Joe Ogilvie,22' 6",16030.000,713
79,0,25240,D.A. Points,22' 6",19551.333,870
79,0,23497,Tag Ridings,22' 6",10046.750,446
79,0,06527,Steve Stricker,22' 6",13290.250,591
79,0,23623,Bo Van Pelt,22' 6",17893.167,794
94,0,06197,Michael Allen,22' 5",13748.417,613
94,0,12652,Cameron Beckman,22' 5",17350.500,774
94,0,25686,Jason Dufner,22' 5",17642.333,787
94,0,01329,Brad Faxon,22' 5",11382.750,508
94,0,23108,Matt Kuchar,22' 5",15115.917,675
94,0,23320,Ryan Palmer,22' 5",15922.083,711
94,0,01945,Kenny Perry,22' 5",16097.417,719
94,0,25190,Jeff Quinney,22' 5",15571.917,694
94,0,24502,Adam Scott,22' 5",9981.833,445
103,0,07867,Woody Austin,22' 4",16978.000,759
103,0,20850,Daniel Chopra,22' 4",17627.500,789
103,0,21805,Harrison Frazar,22' 4",18679.667,837
103,0,21209,Sergio Garcia,22' 4",10348.333,464
103,0,26695,Michael Letzig,22' 4",18700.250,838
103,0,27060,John Mallinger,22' 4",15832.583,708
103,0,28780,Nicholas Thompson,22' 4",19657.583,881
103,0,26951,Johnson Wagner,22' 4",17339.250,775
103,0,25632,Jimmy Walker,22' 4",14269.667,639
103,0,26497,Casey Wittenberg,22' 4",12790.750,573
113,0,25900,Lucas Glover,22' 3",17409.583,782
113,0,20766,Padraig Harrington,22' 3",9817.250,441
113,0,10117,Bob Heintz,22' 3",11256.667,505
113,0,12782,Tim Herron,22' 3",18038.917,811
113,0,01706,Davis Love III,22' 3",18162.917,816
113,0,01724,Jeff Maggert,22' 3",17031.000,765
113,0,24449,Parker McLachlin,22' 3",13948.250,628
113,0,21959,Ted Purdy,22' 3",20004.833,900
121,0,01132,Mark Brooks,22' 2",8685.333,392
121,0,08075,Jerry Kelly,22' 2",16559.833,746
121,0,12705,Cliff Kresge,22' 2",14774.667,667
121,0,25919,Brian Vranesh,22' 2",9332.583,421
125,0,24925,Jonathan Byrd,22' 1",18182.167,823
125,0,01161,Mark Calcavecchia,22' 1",13398.667,607
125,0,01473,Todd Hamilton,22' 1",14678.833,664
125,0,01677,Tom Lehman,22' 1",8888.333,402
125,0,01810,Phil Mickelson,22' 1",10546.167,477
125,0,29221,Webb Simpson,22' 1",17964.417,813
125,0,28118,Peter Tomasulo,22' 1",10489.250,475
132,0,01142,Bart Bryant,22' 0",12140.667,552
132,0,06251,Chris DiMarco,22' 0",19413.667,883
132,0,01941,Tom Pernice Jr.,22' 0",16388.083,744
132,0,24138,Ian Poulter,22' 0",8635.583,392
132,0,22548,Patrick Sheehan,22' 0",9010.083,409
137,0,09011,David Duval,21' 11",10356.583,472
137,0,10423,Mike Weir,21' 11",13800.667,629
137,0,12602,Dean Wilson,21' 11",15141.333,692
140,0,21753,Brian Davis,21' 10",19098.167,875
140,0,30925,Dustin Johnson,21' 10",14267.583,653
140,0,25396,Kevin Na,21' 10",16450.083,753
140,0,28475,Jeff Overton,21' 10",15823.917,726
144,0,01226,Fred Couples,21' 9",9383.167,431
144,0,23638,Brendon de Jonge,21' 9",17932.833,823
144,0,31416,Derek Fathauer,21' 9",11199.333,515
144,0,07457,Steve Flesch,21' 9",14097.000,648
144,0,06643,Paul Goydos,21' 9",13971.750,643
144,0,01577,Lee Janzen,21' 9",12892.917,592
144,0,01797,Rocco Mediate,21' 9",15026.583,691
144,0,23788,D.J. Trahan,21' 9",18608.167,854
144,0,02214,Kirk Triplett,21' 9",11640.417,536
144,0,23349,Charles Warren,21' 9",12060.167,555
154,0,24358,Robert Garrigus,21' 8",16443.917,758
154,0,22348,Nick O'Hern,21' 8",19040.417,880
154,0,20572,Rod Pampling,21' 8",13644.333,629
154,0,26476,Chez Reavie,21' 8",16270.500,751
154,0,02206,David Toms,21' 8",17961.000,829
