RANK,MOVEMENT,PLAYER_ID,PLAYER,% MADE,ATTEMPTS,PUTTS MADE
1,0,23135,Tim Clark,10.34,203,21
2,0,24024,Zach Johnson,9.80,255,25
3,0,21209,Sergio Garcia,8.93,224,20
4,0,19803,Ryan Armour,8.92,415,37
5,0,23497,Tag Ridings,8.20,183,15
6,0,26882,Michael Sim,8.19,232,19
7,0,21949,Joe Ogilvie,7.89,342,27
8,0,06522,Ernie Els,7.82,179,14
9,0,20433,Mark Hensby,7.81,269,21
10,0,10213,Dicky Pride,7.64,275,21
11,0,06197,Michael Allen,7.63,262,20
12,0,22621,Ben Curtis,7.58,264,20
13,0,12660,Jesper Parnevik,7.52,359,27
14,0,21528,Henrik Stenson,7.43,148,11
15,0,20572,Rod Pampling,7.37,339,25
16,0,27770,Camilo Villegas,7.36,299,22
17,0,10860,Justin Leonard,7.30,356,26
18,0,12510,Chad Campbell,7.23,318,23
19,0,24358,Robert Garrigus,7.22,388,28
19,0,11032,Frank Lickliter II,7.22,360,26
21,0,01388,Robert Gamez,7.14,308,22
22,0,01161,Mark Calcavecchia,7.09,268,19
23,0,06595,Kevin Sutherland,7.00,343,24
24,0,19846,Brian Gay,6.98,387,27
25,0,25190,Jeff Quinney,6.95,403,28
26,0,20160,Charlie Wi,6.91,391,27
27,0,27060,John Mallinger,6.90,348,24
28,0,23718,Nathan Green,6.88,349,24
28,0,08075,Jerry Kelly,6.88,320,22
30,0,24925,Jonathan Byrd,6.85,248,17
31,0,12680,Shigeki Maruyama,6.83,322,22
32,0,01035,Tommy Armour III,6.81,323,22
32,0,08793,Tiger Woods,6.81,191,13
34,0,06373,José María Olazábal,6.76,148,10
35,0,24290,D.J. Brigman,6.75,252,17
35,0,01948,Tim Petrovic,6.75,400,27
37,0,01941,Tom Pernice Jr.,6.69,344,23
38,0,20229,Stewart Cink,6.67,315,21
38,0,23983,Luke Donald,6.67,225,15
40,0,20850,Daniel Chopra,6.65,376,25
40,0,21961,Charles Howell III,6.65,316,21
40,0,22293,Heath Slocum,6.65,376,25
43,0,23349,Charles Warren,6.62,423,28
44,0,21753,Brian Davis,6.58,380,25
45,0,27963,Chris Stroud,6.53,245,16
46,0,26596,Ryan Moore,6.52,322,21
47,0,24140,Sean O'Hair,6.50,369,24
48,0,01577,Lee Janzen,6.49,231,15
49,0,20498,Briny Baird,6.45,512,33
50,0,23638,Brendon de Jonge,6.42,265,17
51,0,22212,Craig Lile,6.39,313,20
52,0,26360,Bubba Dickerson,6.37,157,10
53,0,08375,Paul Stankowski,6.35,189,12
54,0,25396,Kevin Na,6.33,316,20
55,0,25804,Bubba Watson,6.32,269,17
56,0,20691,Greg Owen,6.31,301,19
57,0,23621,Rory Sabbatini,6.30,238,15
58,0,24357,K.J. Choi,6.29,318,20
58,0,20766,Padraig Harrington,6.29,159,10
60,0,12652,Cameron Beckman,6.27,383,24
60,0,24490,George McNeill,6.27,335,21
62,0,06643,Paul Goydos,6.25,192,12
62,0,24980,Scott Gutschewski,6.25,256,16
64,0,24912,Will MacKenzie,6.24,417,26
65,0,10885,Robert Allenby,6.23,353,22
65,0,01142,Bart Bryant,6.23,337,21
67,0,21350,Ryuji Imada,6.22,370,23
67,0,02239,Scott Verplank,6.22,209,13
69,0,08931,Glen Day,6.19,339,21
70,0,24361,Pat Perez,6.18,259,16
71,0,08537,J.P. Hayes,6.16,341,21
72,0,20104,Ken Duke,6.08,378,23
73,0,06621,Joe Durant,6.06,330,20
74,0,23613,Rich Barcelo,6.04,298,18
74,0,11123,Chris Couch,6.04,331,20
74,0,20105,Jeff Gove,6.04,447,27
77,0,20623,Gavin Coles,6.02,349,21
78,0,28486,Michael Putnam,6.01,383,23
79,0,23325,Vaughn Taylor,5.94,286,17
80,0,22046,Geoff Ogilvy,5.93,270,16
81,0,01928,Corey Pavin,5.92,304,18
