RANK,MOVEMENT,PLAYER_ID,PLAYER,% MADE,ATTEMPTS,PUTTS MADE
1,0,01378,David Frost,20.77,775,161
2,0,06643,Paul Goydos,20.62,737,152
3,0,01329,Brad Faxon,20.49,776,159
4,0,01024,Billy Andrade,19.62,887,174
5,0,01157,Tom Byrum,19.49,826,161
6,0,20229,Stewart Cink,19.39,851,165
7,0,23541,Ben Crane,19.27,799,154
8,0,21806,Paul Gow,19.00,579,110
9,0,01553,John Huston,18.97,680,129
10,0,10585,Scott McCarron,18.93,597,113
11,0,01320,Bob Estes,18.92,724,137
12,0,01948,Tim Petrovic,18.83,892,168
13,0,19846,Brian Gay,18.78,804,151
14,0,10423,Mike Weir,18.75,544,102
15,0,01457,Jay Haas,18.72,705,132
16,0,01226,Fred Couples,18.69,428,80
16,0,25345,Carl Pettersson,18.69,701,131
18,0,22046,Geoff Ogilvy,18.60,699,130
19,0,20593,Greg Chalmers,18.59,866,161
20,0,07749,Brett Quigley,18.58,818,152
21,0,20098,Stuart Appleby,18.56,679,126
22,0,10809,Jim Furyk,18.55,771,143
23,0,12652,Cameron Beckman,18.46,780,144
24,0,08793,Tiger Woods,18.43,521,96
25,0,02223,Bob Tway,18.22,818,149
26,0,06251,Chris DiMarco,18.14,711,129
26,0,02010,Loren Roberts,18.14,656,119
28,0,08931,Glen Day,18.12,938,170
29,0,12602,Dean Wilson,18.07,714,129
30,0,08537,J.P. Hayes,18.03,649,117
31,0,02246,Duffy Waldorf,18.02,766,138
32,0,20099,Doug Barron,17.97,790,142
33,0,01810,Phil Mickelson,17.92,547,98
34,0,01707,Steve Lowery,17.89,665,119
35,0,01941,Tom Pernice Jr.,17.84,897,160
36,0,01666,Bernhard Langer,17.83,471,84
37,0,20127,Chris Riley,17.81,657,117
38,0,24361,Pat Perez,17.76,760,135
39,0,10860,Justin Leonard,17.74,592,105
40,0,19825,Darren Clarke,17.71,401,71
40,0,10201,Matt Gogel,17.71,638,113
42,0,22892,Jason Gore,17.65,714,126
43,0,02214,Kirk Triplett,17.64,788,139
44,0,22371,Aaron Baddeley,17.51,554,97
45,0,20121,Todd Fischer,17.48,824,144
46,0,01388,Robert Gamez,17.45,974,170
46,0,06617,Brian Henninger,17.45,533,93
48,0,11011,Mike Sposa,17.44,671,117
49,0,20940,Kenichi Kuboya,17.40,822,143
50,0,24925,Jonathan Byrd,17.37,754,131
51,0,01723,Andrew Magee,17.31,826,143
52,0,12782,Tim Herron,17.28,897,155
52,0,01569,Peter Jacobsen,17.28,648,112
54,0,06004,Stephen Ames,17.27,863,149
55,0,21961,Charles Howell III,17.25,951,164
56,0,01161,Mark Calcavecchia,17.24,644,111
57,0,23036,Chris Anderson,17.23,795,137
57,0,01945,Kenny Perry,17.23,766,132
57,0,02239,Scott Verplank,17.23,801,138
60,0,20436,Garrett Willis,17.19,855,147
61,0,01766,Billy Mayfair,17.18,908,156
62,0,12645,Brent Geiberger,17.14,461,79
62,0,20663,Brenden Pappas,17.14,945,162
64,0,21209,Sergio Garcia,17.13,397,68
65,0,10885,Robert Allenby,17.05,610,104
66,0,25031,Andy Miller,17.02,658,112
67,0,08339,Spike McRoy,16.99,977,166
68,0,23125,Brad Elder,16.96,460,78
68,0,08337,Mike Heinen,16.96,902,153
68,0,20568,Anthony Painter,16.96,737,125
68,0,22913,John Rollins,16.96,572,97
68,0,06567,Vijay Singh,16.96,737,125
73,0,02206,David Toms,16.95,649,110
74,0,01577,Lee Janzen,16.94,608,103
75,0,12510,Chad Campbell,16.92,857,145
76,0,07867,Woody Austin,16.91,887,150
77,0,23135,Tim Clark,16.77,632,106
78,0,06575,Dudley Hart,16.76,531,89
79,0,10107,Deane Pappas,16.75,621,104
80,0,01139,Olin Browne,16.70,1006,168
80,0,06527,Steve Stricker,16.70,485,81
82,0,08375,Paul Stankowski,16.69,617,103
83,0,07223,Brian Bateman,16.67,630,105
83,0,01928,Corey Pavin,16.67,678,113
85,0,01619,Skip Kendall,16.56,918,152
86,0,20572,Rod Pampling,16.54,665,110
86,0,10912,Craig Perks,16.54,647,107
88,0,23621,Rory Sabbatini,16.53,708,117
89,0,07101,Dave Stockton Jr.,16.47,662,109
90,0,12680,Shigeki Maruyama,16.45,693,114
91,0,12660,Jesper Parnevik,16.39,830,136
91,0,26489,Cameron Yancey,16.39,476,78
93,0,11032,Frank Lickliter II,16.36,764,125
94,0,01724,Jeff Maggert,16.33,692,113
95,0,01249,John Daly,16.32,435,71
95,0,02002,John Riegger,16.32,478,78
95,0,02104,Jeff Sluman,16.32,870,142
98,0,26420,Richard Johnson,16.28,774,126
99,0,20548,Hidemichi Tanaka,16.27,1045,170
100,0,20095,Carl Paulson,16.26,941,153
101,0,25692,Akio Sadakata,16.23,727,118
102,0,01035,Tommy Armour III,16.18,581,94
103,0,01381,Fred Funk,16.17,934,151
104,0,24357,K.J. Choi,16.14,880,142
105,0,20157,Retief Goosen,16.12,459,74
106,0,22548,Patrick Sheehan,16.10,888,143
107,0,19824,Craig Barlow,16.07,865,139
108,0,19881,Robert Damron,16.06,828,133
109,0,01938,David Peoples,16.05,922,148
110,0,06078,Esteban Toledo,16.02,974,156
111,0,20472,Alex Cejka,15.98,732,117
112,0,07941,Mike Grob,15.93,797,127
113,0,24502,Adam Scott,15.90,327,52
114,0,10213,Dicky Pride,15.89,604,96
115,0,22293,Heath Slocum,15.87,1008,160
116,0,20498,Briny Baird,15.86,1072,170
116,0,21739,Aaron Barber,15.86,845,134
118,0,20573,Scott Laycock,15.79,570,90
119,0,08725,Tom Gillis,15.78,640,101
120,0,01677,Tom Lehman,15.76,660,104
121,0,26950,John Morgan,15.71,713,112
121,0,10425,Jay Williamson,15.71,840,132
123,0,23552,Hank Kuehne,15.66,677,106
124,0,20566,Kaname Yokoo,15.65,492,77
125,0,01706,Davis Love III,15.61,583,91
125,0,23034,Brent Schwarzrock,15.61,519,81
127,0,01761,Len Mattiace,15.57,713,111
128,0,02170,Hal Sutton,15.56,726,113
129,0,08075,Jerry Kelly,15.53,837,130
130,0,12388,Michael Clark II,15.51,548,85
130,0,01887,Mark O'Meara,15.51,432,67
132,0,23614,Rich Beem,15.50,587,91
133,0,12661,Todd Barranger,15.47,627,97
133,0,07457,Steve Flesch,15.47,950,147
135,0,23338,David Gossett,15.46,854,132
136,0,06034,Marco Dawson,15.43,713,110
137,0,01797,Rocco Mediate,15.42,629,97
138,0,10733,Kent Jones,15.41,662,102
138,0,22295,Darron Stiles,15.41,714,110
140,0,01361,Dan Forsman,15.38,910,140
140,0,12823,Carlos Franco,15.38,930,143
142,0,21878,Mark Wilson,15.37,722,111
143,0,25450,Ty Tryon,15.35,430,66
144,0,02106,Chris Smith,15.32,842,129
145,0,22621,Ben Curtis,15.30,621,95
146,0,01968,Nick Price,15.29,471,72
147,0,20634,Peter Lonard,15.25,741,113
148,0,01042,Paul Azinger,15.20,658,100
149,0,07721,Pat Bates,15.14,1004,152
149,0,20029,Notah Begay III,15.14,799,121
149,0,23983,Luke Donald,15.14,773,117
152,0,01098,Jay Don Blake,15.08,610,92
152,0,06475,Jeff Klein,15.08,524,79
154,0,20771,Steven Alker,15.06,737,111
155,0,08633,Per-Ulrik Johansson,15.05,844,127
156,0,12662,Thomas Levet,15.03,772,116
157,0,21633,Steve Allan,14.95,495,74
157,0,01307,Joel Edwards,14.95,622,93
159,0,06522,Ernie Els,14.93,422,63
159,0,06515,Shaun Micheel,14.93,904,135
161,0,20623,Gavin Coles,14.89,571,85
162,0,06581,David Sutherland,14.87,679,101
163,0,06621,Joe Durant,14.86,868,129
164,0,02101,Joey Sindelar,14.84,856,127
165,0,12755,Vance Veazey,14.81,574,85
166,0,23656,Jason Caron,14.77,643,95
167,0,23108,Matt Kuchar,14.71,578,85
168,0,06809,Bob Burns,14.68,681,100
169,0,06573,Brandt Jobe,14.64,683,100
169,0,12705,Cliff Kresge,14.64,806,118
171,0,01685,J.L. Lewis,14.58,789,115
172,0,01175,Jim Carter,14.47,850,123
173,0,24356,Jason Buha,14.44,540,78
174,0,20094,Jonathan Kaye,14.29,749,107
174,0,08547,John Maginnes,14.29,693,99
174,0,06595,Kevin Sutherland,14.29,686,98
177,0,20645,John Senden,14.26,1010,144
178,0,23353,J.J. Henry,14.24,997,142
179,0,21805,Harrison Frazar,14.14,806,114
179,0,20574,Mathew Goggin,14.14,785,111
181,0,19972,José Coceres,14.13,538,76
181,0,01475,Donnie Hammond,14.13,828,117
183,0,20628,Arron Oberholser,13.87,750,104
184,0,06332,Neal Lancaster,13.75,1004,138
185,0,02049,Gene Sauers,13.72,751,103
186,0,08545,Glen Hnatiuk,13.57,884,120
187,0,08123,Jeff Brehaut,13.39,993,133
