RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,DISTANCE (FEET),TOTAL PUTTS
1,0,12660,Jesper Parnevik,8' 5",4710.750,558
2,0,08793,Tiger Woods,8' 3",2571.917,313
3,0,24358,Robert Garrigus,8' 2",4493.083,548
3,0,11032,Frank Lickliter II,8' 2",4843.917,594
5,0,23497,Tag Ridings,8' 1",2666.917,330
5,0,02101,Joey Sindelar,8' 1",3359.417,417
7,0,19803,Ryan Armour,8' 0",5079.917,633
8,0,01035,Tommy Armour III,7' 11",3498.167,440
8,0,10213,Dicky Pride,7' 11",3420.000,434
8,0,28486,Michael Putnam,7' 11",3979.417,505
11,0,21633,Steve Allan,7' 10",2941.417,376
11,0,12510,Chad Campbell,7' 10",3621.667,464
11,0,24024,Zach Johnson,7' 10",3403.167,436
14,0,23135,Tim Clark,7' 9",3307.667,426
14,0,01577,Lee Janzen,7' 9",2643.000,340
14,0,01766,Billy Mayfair,7' 9",4217.417,542
14,0,24140,Sean O'Hair,7' 9",4600.583,596
14,0,21528,Henrik Stenson,7' 9",1994.750,258
19,0,10885,Robert Allenby,7' 8",3711.667,483
19,0,20498,Briny Baird,7' 8",5411.167,702
19,0,24925,Jonathan Byrd,7' 8",3627.250,475
19,0,20229,Stewart Cink,7' 8",3876.250,507
19,0,21753,Brian Davis,7' 8",4642.500,606
19,0,25686,Jason Dufner,7' 8",4531.500,592
19,0,01388,Robert Gamez,7' 8",3679.333,481
19,0,21961,Charles Howell III,7' 8",3422.500,446
19,0,01707,Steve Lowery,7' 8",3528.667,462
19,0,24912,Will MacKenzie,7' 8",4693.083,609
19,0,06515,Shaun Micheel,7' 8",3547.167,462
19,0,26596,Ryan Moore,7' 8",4171.333,542
19,0,28475,Jeff Overton,7' 8",2777.000,361
19,0,20572,Rod Pampling,7' 8",3830.583,498
33,0,12652,Cameron Beckman,7' 7",4267.167,560
33,0,24290,D.J. Brigman,7' 7",2674.333,351
33,0,01142,Bart Bryant,7' 7",3842.083,507
33,0,01157,Tom Byrum,7' 7",1965.000,260
33,0,08931,Glen Day,7' 7",3855.500,507
33,0,01381,Fred Funk,7' 7",2821.583,372
33,0,06643,Paul Goydos,7' 7",2747.833,362
33,0,21949,Joe Ogilvie,7' 7",4845.750,641
33,0,24361,Pat Perez,7' 7",3466.917,455
33,0,25190,Jeff Quinney,7' 7",4490.083,589
33,0,23325,Vaughn Taylor,7' 7",3990.583,527
33,0,23349,Charles Warren,7' 7",4579.500,601
45,0,06197,Michael Allen,7' 6",3233.083,429
45,0,01024,Billy Andrade,7' 6",3954.167,527
45,0,23614,Rich Beem,7' 6",3677.333,493
45,0,01249,John Daly,7' 6",2515.833,337
45,0,23638,Brendon de Jonge,7' 6",3348.417,448
45,0,06621,Joe Durant,7' 6",3232.833,432
45,0,21209,Sergio Garcia,7' 6",2964.000,397
45,0,24980,Scott Gutschewski,7' 6",2896.750,385
45,0,20433,Mark Hensby,7' 6",3941.833,526
45,0,21731,Freddie Jacobson,7' 6",3763.000,501
45,0,20382,Stephen Leaney,7' 6",3638.417,483
45,0,10860,Justin Leonard,7' 6",4432.500,590
45,0,01724,Jeff Maggert,7' 6",3926.000,522
45,0,21660,Jason Schultz,7' 6",2723.667,362
45,0,23322,Brett Wetterich,7' 6",3377.917,452
45,0,12602,Dean Wilson,7' 6",4046.417,537
61,0,23048,Eric Axley,7' 5",4896.250,659
61,0,23613,Rich Barcelo,7' 5",3894.083,524
61,0,23983,Luke Donald,7' 5",2804.833,377
61,0,25900,Lucas Glover,7' 5",4030.500,545
61,0,20105,Jeff Gove,7' 5",4225.750,569
61,0,26420,Richard Johnson,7' 5",4081.500,548
61,0,10733,Kent Jones,7' 5",4452.750,602
61,0,27120,Troy Matteson,7' 5",3956.000,536
61,0,24449,Parker McLachlin,7' 5",3971.583,535
61,0,27933,John Merrick,7' 5",3771.667,507
61,0,23800,Bryce Molder,7' 5",2526.083,341
61,0,23320,Ryan Palmer,7' 5",4234.750,570
61,0,01948,Tim Petrovic,7' 5",5317.333,716
61,0,20160,Charlie Wi,7' 5",4286.333,576
61,0,21878,Mark Wilson,7' 5",3604.083,486
76,0,06004,Stephen Ames,7' 4",3090.000,423
76,0,07363,Craig Bowden,7' 4",3551.250,486
76,0,01161,Mark Calcavecchia,7' 4",4018.583,550
76,0,20850,Daniel Chopra,7' 4",5065.083,692
76,0,01313,Steve Elkington,7' 4",3830.750,523
76,0,22892,Jason Gore,7' 4",4018.500,551
76,0,12782,Tim Herron,7' 4",4076.583,557
76,0,26881,Jarrod Lyle,7' 4",3547.333,486
76,0,24490,George McNeill,7' 4",4328.500,587
76,0,25345,Carl Pettersson,7' 4",4913.250,672
76,0,02104,Jeff Sluman,7' 4",1966.417,269
76,0,08375,Paul Stankowski,7' 4",2081.917,283
76,0,27963,Chris Stroud,7' 4",2822.667,383
76,0,02206,David Toms,7' 4",3361.167,458
90,0,22621,Ben Curtis,7' 3",3219.667,444
90,0,06522,Ernie Els,7' 3",2252.167,309
90,0,01320,Bob Estes,7' 3",4377.833,603
90,0,07457,Steve Flesch,7' 3",4508.167,622
90,0,20574,Mathew Goggin,7' 3",4184.667,577
90,0,10117,Bob Heintz,7' 3",3890.167,535
90,0,27702,Matt Hendrix,7' 3",2564.333,352
90,0,07547,Craig Kanada,7' 3",4722.250,654
90,0,01677,Tom Lehman,7' 3",2278.583,314
90,0,22212,Craig Lile,7' 3",3664.333,507
90,0,20634,Peter Lonard,7' 3",3677.833,510
90,0,01706,Davis Love III,7' 3",2396.333,331
90,0,24781,Hunter Mahan,7' 3",3478.167,480
90,0,27060,John Mallinger,7' 3",4661.083,644
90,0,21470,Daisuke Maruyama,7' 3",3696.917,509
90,0,01797,Rocco Mediate,7' 3",3395.750,468
90,0,20691,Greg Owen,7' 3",3187.417,441
90,0,20645,John Senden,7' 3",3809.417,524
90,0,26882,Michael Sim,7' 3",2594.500,356
90,0,12714,Chris Tidland,7' 3",2533.250,350
90,0,27770,Camilo Villegas,7' 3",3537.917,486
90,0,02246,Duffy Waldorf,7' 3",2687.750,372
112,0,08123,Jeff Brehaut,7' 2",2327.667,323
112,0,24357,K.J. Choi,7' 2",3515.833,493
112,0,20623,Gavin Coles,7' 2",3935.167,549
112,0,21805,Harrison Frazar,7' 2",3538.083,496
112,0,23718,Nathan Green,7' 2",4716.583,658
112,0,24924,Bill Haas,7' 2",3964.667,552
112,0,20859,Anders Hansen,7' 2",1581.083,221
112,0,28158,Steve Marino,7' 2",4467.750,626
112,0,12680,Shigeki Maruyama,7' 2",4321.167,605
112,0,22405,Justin Rose,7' 2",2042.667,284
112,0,22293,Heath Slocum,7' 2",4749.500,665
112,0,27649,Brandt Snedeker,7' 2",4510.417,629
112,0,06595,Kevin Sutherland,7' 2",3276.250,457
112,0,23623,Bo Van Pelt,7' 2",4731.000,657
112,0,26951,Johnson Wagner,7' 2",3971.667,552
127,0,24507,Jason Bohn,7' 1",2550.833,361
127,0,23933,Michael Boyd,7' 1",2576.750,364
127,0,01132,Mark Brooks,7' 1",1900.417,269
127,0,25273,Andrew Buckle,7' 1",3445.083,484
127,0,20378,Mathias Grönberg,7' 1",4422.500,628
127,0,20766,Padraig Harrington,7' 1",2598.750,368
127,0,08537,J.P. Hayes,7' 1",4068.250,577
127,0,23353,J.J. Henry,7' 1",3020.667,427
127,0,21350,Ryuji Imada,7' 1",4900.750,694
127,0,29718,Anthony Kim,7' 1",3952.667,555
127,0,25396,Kevin Na,7' 1",4364.667,617
127,0,20628,Arron Oberholser,7' 1",2790.167,396
127,0,22046,Geoff Ogilvy,7' 1",3352.417,471
127,0,01928,Corey Pavin,7' 1",3611.500,510
127,0,01941,Tom Pernice Jr.,7' 1",4509.750,634
127,0,21959,Ted Purdy,7' 1",3905.917,554
127,0,29476,Kyle Reifers,7' 1",2906.333,410
127,0,02036,Jim Rutledge,7' 1",1966.917,277
127,0,24502,Adam Scott,7' 1",2715.083,385
127,0,26679,Kevin Stadler,7' 1",3314.750,466
127,0,02223,Bob Tway,7' 1",4252.917,597
127,0,25804,Bubba Watson,7' 1",3328.833,471
127,0,25892,Steve Wheatcroft,7' 1",2986.333,420
150,0,20098,Stuart Appleby,7' 0",2922.167,419
150,0,19824,Craig Barlow,7' 0",2015.833,288
150,0,11123,Chris Couch,7' 0",3563.167,509
150,0,10809,Jim Furyk,7' 0",3125.500,447
150,0,21806,Paul Gow,7' 0",2685.083,385
150,0,08881,Tripp Isenhour,7' 0",3601.500,517
150,0,08075,Jerry Kelly,7' 0",3723.500,531
150,0,01945,Kenny Perry,7' 0",3495.667,500
150,0,20127,Chris Riley,7' 0",2869.167,408
150,0,23621,Rory Sabbatini,7' 0",3521.000,502
150,0,27095,Nick Watney,7' 0",3301.833,473
150,0,26289,Boo Weekley,7' 0",3718.750,529
162,0,07867,Woody Austin,6' 11",4264.750,614
162,0,06034,Marco Dawson,6' 11",3266.500,472
162,0,20104,Ken Duke,6' 11",4717.833,683
162,0,19846,Brian Gay,6' 11",5088.667,740
162,0,12716,Charley Hoffman,6' 11",4137.417,599
162,0,22378,Trevor Immelman,6' 11",2381.583,346
162,0,12195,Tom Johnson,6' 11",2906.500,418
162,0,06373,José María Olazábal,6' 11",1944.583,281
162,0,10425,Jay Williamson,6' 11",2319.250,337
171,0,27141,J.B. Holmes,6' 10",2917.750,427
171,0,12705,Cliff Kresge,6' 10",4697.583,684
171,0,22806,Doug LaBelle II,6' 10",4196.583,612
171,0,06527,Steve Stricker,6' 10",3337.917,488
171,0,23788,D.J. Trahan,6' 10",4083.167,597
176,0,21646,David Branshaw,6' 9",3340.250,497
176,0,20472,Alex Cejka,6' 9",3389.500,503
176,0,01473,Todd Hamilton,6' 9",2751.583,407
176,0,07749,Brett Quigley,6' 9",2865.583,425
176,0,22913,John Rollins,6' 9",4055.750,603
176,0,02239,Scott Verplank,6' 9",2830.167,421
182,0,22371,Aaron Baddeley,6' 8",3446.333,516
182,0,06251,Chris DiMarco,6' 8",2923.250,436
182,0,23108,Matt Kuchar,6' 8",3301.583,498
182,0,24138,Ian Poulter,6' 8",1902.417,287
182,0,06567,Vijay Singh,6' 8",3945.333,592
182,0,24457,Jaco Van Zyl,6' 8",2041.583,307
188,0,26360,Bubba Dickerson,6' 7",1957.833,296
188,0,22295,Darron Stiles,6' 7",2217.333,336
188,0,02214,Kirk Triplett,6' 7",2940.000,446
191,0,07223,Brian Bateman,6' 6",2106.000,323
191,0,19972,José Coceres,6' 6",1997.833,309
191,0,10423,Mike Weir,6' 6",2736.583,421
194,0,01810,Phil Mickelson,6' 5",2411.167,375
194,0,22348,Nick O'Hern,6' 5",2460.417,384
196,0,20157,Retief Goosen,6' 3",1498.833,241
