RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DIST. (INCHES),TOTAL ROUNDS,AVG DIST.,BEST ROUND
71,0,20229,Stewart Cink,74' 11",63864,71,426,2001001623
71,0,01313,Steve Elkington,74' 11",64721,72,426,1402002118
73,0,01142,Bart Bryant,74' 10",66438,74,423,2001001831
73,0,24357,K.J. Choi,74' 10",60196,67,422,2801001589
73,0,01249,John Daly,74' 10",43986,49,420,4502002299
73,0,01766,Billy Mayfair,74' 10",73626,82,421,0501001815
73,0,21660,Jason Schultz,74' 10",47611,53,423,4601001512
78,0,06004,Stephen Ames,74' 9",54693,61,416,0101001467
79,0,01577,Lee Janzen,74' 8",46584,52,419,4652001797
79,0,08375,Paul Stankowski,74' 8",37616,42,419,2901001574
79,0,12714,Chris Tidland,74' 8",45704,51,419,4103001493
82,0,23048,Eric Axley,74' 6",83178,93,420,4102001737
82,0,21961,Charles Howell III,74' 6",58973,66,418,0202001681
82,0,25892,Steve Wheatcroft,74' 6",54505,61,419,4651002575
85,0,08931,Glen Day,74' 5",67010,75,419,2401001665
85,0,10117,Bob Heintz,74' 5",64330,72,418,3201001809
87,0,22046,Geoff Ogilvy,74' 4",57084,64,420,3903001610
87,0,20160,Charlie Wi,74' 4",74015,83,419,1001001979
89,0,22371,Aaron Baddeley,74' 3",58788,66,419,0501001758
89,0,23623,Bo Van Pelt,74' 3",85524,96,420,4503001604
89,0,21878,Mark Wilson,74' 3",64139,72,420,1201001703
92,0,23638,Brendon de Jonge,74' 2",58767,66,416,3202001669
92,0,06515,Shaun Micheel,74' 2",62306,70,417,4102001329
94,0,12652,Cameron Beckman,74' 1",75537,85,415,0701001724
94,0,25900,Lucas Glover,74' 1",68460,77,417,4653001684
94,0,23800,Bryce Molder,74' 1",43583,49,419,3201001445
94,0,02101,Joey Sindelar,74' 1",59572,67,416,3201001804
98,0,20378,Mathias Grönberg,74' 0",78176,88,415,4803001591
99,0,08537,J.P. Hayes,73' 11",70998,80,417,4804002452
99,0,29718,Anthony Kim,73' 11",70047,79,416,1901001570
101,0,21209,Sergio Garcia,73' 10",48705,55,416,2301001689
101,0,22405,Justin Rose,73' 10",34566,39,414,3901001532
101,0,26882,Michael Sim,73' 10",44304,50,415,4652001977
104,0,11123,Chris Couch,73' 9",64581,73,412,1401001535
105,0,01157,Tom Byrum,73' 8",36261,41,415,4403001449
105,0,01388,Robert Gamez,73' 8",67202,76,415,2702001476
107,0,20098,Stuart Appleby,73' 7",51239,58,414,3903001610
108,0,12510,Chad Campbell,73' 5",63441,72,412,4502001737
108,0,22621,Ben Curtis,73' 5",55506,63,413,1301001809
108,0,21470,Daisuke Maruyama,73' 5",66962,76,412,0204002162
111,0,06197,Michael Allen,73' 3",56240,64,413,2902001913
112,0,22293,Heath Slocum,73' 2",80812,92,410,3701001807
113,0,06373,José María Olazábal,73' 1",32463,37,413,2002001614
113,0,23322,Brett Wetterich,73' 1",60494,69,409,0403001840
115,0,01024,Billy Andrade,73' 0",69173,79,410,0704001767
116,0,24781,Hunter Mahan,72' 11",62964,72,410,2804001534
116,0,28158,Steve Marino,72' 11",78763,90,410,4651001822
116,0,01797,Rocco Mediate,72' 11",57743,66,410,2304001774
119,0,23933,Michael Boyd,72' 10",45429,52,408,0401002160
119,0,12716,Charley Hoffman,72' 10",72530,83,411,4101001484
119,0,20382,Stephen Leaney,72' 10",63785,73,408,1101001911
122,0,08123,Jeff Brehaut,72' 9",42798,49,410,2702001763
123,0,10885,Robert Allenby,72' 8",65429,75,407,1001002017
124,0,07457,Steve Flesch,72' 7",77525,89,408,3002001675
124,0,21805,Harrison Frazar,72' 7",62707,72,410,4101001868
126,0,12782,Tim Herron,72' 6",70459,81,410,3002001483
126,0,08881,Tripp Isenhour,72' 6",63511,73,407,0504001623
126,0,27963,Chris Stroud,72' 6",48733,56,410,3601001598
129,0,06522,Ernie Els,72' 5",38237,44,409,1201001688
129,0,08075,Jerry Kelly,72' 5",64301,74,408,1601001652
131,0,12705,Cliff Kresge,72' 3",85842,99,409,3804001460
131,0,25804,Bubba Watson,72' 3",57211,66,404,3202001480
133,0,01928,Corey Pavin,72' 2",61474,71,407,3301001538
133,0,27770,Camilo Villegas,72' 2",59768,69,406,1603001760
135,0,24457,Jaco Van Zyl,72' 1",38055,44,403,4504001443
136,0,07547,Craig Kanada,72' 0",81256,94,406,2601001481
137,0,06034,Marco Dawson,71' 11",56118,65,406,2904001646
137,0,24924,Bill Haas,71' 11",70730,82,403,1004001699
137,0,10425,Jay Williamson,71' 11",41433,48,404,1002001458
140,0,19824,Craig Barlow,71' 9",37904,44,402,3603001413
140,0,20574,Mathew Goggin,71' 9",74062,86,404,4802001400
140,0,21806,Paul Gow,71' 9",49069,57,403,4601001849
140,0,24138,Ian Poulter,71' 9",33575,39,407,0304001322
140,0,23349,Charles Warren,71' 9",79169,92,406,1402001698
140,0,27095,Nick Watney,71' 9",60253,70,405,3704001705
146,0,20645,John Senden,71' 8",72268,84,403,2301001470
147,0,24502,Adam Scott,71' 7",46360,54,399,1301001755
147,0,26289,Boo Weekley,71' 7",66995,78,403,1004001549
149,0,02036,Jim Rutledge,71' 6",39456,46,400,3201002257
150,0,27702,Matt Hendrix,71' 5",47127,55,398,3002001519
151,0,02223,Bob Tway,71' 3",74412,87,400,1001001563
152,0,24507,Jason Bohn,71' 2",44398,52,397,1402001627
153,0,06527,Steve Stricker,71' 1",54578,64,397,3803001761
153,0,06595,Kevin Sutherland,71' 1",58878,69,400,4601001795
155,0,07223,Brian Bateman,70' 8",37317,44,399,2701001551
155,0,20104,Ken Duke,70' 8",80542,95,397,4401001580
155,0,22913,John Rollins,70' 8",70393,83,402,2703001777
158,0,01945,Kenny Perry,70' 4",63314,75,398,2702002300
158,0,06567,Vijay Singh,70' 4",69197,82,395,2304001556
160,0,20634,Peter Lonard,70' 2",63127,75,397,3404001744
160,0,29476,Kyle Reifers,70' 2",53042,63,395,1204001681
162,0,12195,Tom Johnson,70' 1",53005,63,396,1701001595
163,0,06251,Chris DiMarco,69' 11",52869,63,393,2001001407
163,0,27933,John Merrick,69' 11",67999,81,394,1702001430
165,0,26951,Johnson Wagner,69' 9",71966,86,391,1103001599
166,0,21959,Ted Purdy,69' 8",71913,86,391,0302001757
167,0,22806,Doug LaBelle II,69' 7",75173,90,395,4202001621
168,0,26360,Bubba Dickerson,69' 6",35855,43,391,4652001446
168,0,02246,Duffy Waldorf,69' 6",48392,58,390,1701001407
170,0,01473,Todd Hamilton,69' 4",48246,58,391,4602001388
171,0,20691,Greg Owen,69' 3",58172,70,388,2801001496
172,0,01706,Davis Love III,69' 2",43175,52,387,0504001768
172,0,02104,Jeff Sluman,69' 2",34856,42,388,3002001363
172,0,02214,Kirk Triplett,69' 2",56435,68,389,0502001572
175,0,07749,Brett Quigley,69' 1",51378,62,390,1904001489
176,0,10809,Jim Furyk,68' 11",53783,65,384,2201001347
176,0,01810,Phil Mickelson,68' 11",42978,52,388,3704001333
178,0,27141,J.B. Holmes,68' 10",52886,64,388,1104001391
178,0,01677,Tom Lehman,68' 10",39654,48,387,1203001571
180,0,21646,David Branshaw,68' 8",61781,75,383,4401001319
180,0,23353,J.J. Henry,68' 8",55224,67,384,1901001771
180,0,26679,Kevin Stadler,68' 8",64241,78,386,0403001614
180,0,02239,Scott Verplank,68' 8",47801,58,394,4802001365
184,0,06621,Joe Durant,68' 7",59251,72,387,3702001647
185,0,20859,Anders Hansen,68' 6",27962,34,386,1403001386
186,0,20472,Alex Cejka,68' 3",59812,73,385,2602001683
186,0,22378,Trevor Immelman,68' 3",44208,54,383,1901001583
186,0,23788,D.J. Trahan,68' 3",72856,89,381,2301001581
189,0,23108,Matt Kuchar,68' 0",57108,70,385,2402001375
190,0,19972,José Coceres,67' 9",34138,42,384,2001001305
191,0,20105,Jeff Gove,67' 6",76114,94,378,2701001461
191,0,10423,Mike Weir,67' 6",48619,60,382,3801001342
193,0,22295,Darron Stiles,67' 4",42804,53,378,1701001440
194,0,01132,Mark Brooks,66' 4",31839,40,375,4651001543
195,0,22348,Nick O'Hern,66' 2",42860,54,372,2204001575
196,0,20157,Retief Goosen,63' 11",26094,34,359,3701001224
