RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOT DIST. (FT),TOT BIRDIE PUTTS MADE,LONGEST MADE (FT),SHORTEST MADE (FT)
36,0,23613,Rich Barcelo,10' 4",2368.083,230,71,3"
36,0,01132,Mark Brooks,10' 4",1109.000,107,47,5"
36,0,01142,Bart Bryant,10' 4",2553.250,248,65,2"
36,0,21753,Brian Davis,10' 4",3070.167,297,52,3"
36,0,01577,Lee Janzen,10' 4",1566.583,151,72,3"
36,0,22212,Craig Lile,10' 4",2263.167,219,54,1"
36,0,20572,Rod Pampling,10' 4",2446.167,236,70,1"
44,0,24925,Jonathan Byrd,10' 3",2406.167,235,45,4"
44,0,01157,Tom Byrum,10' 3",1178.833,115,43,3"
44,0,01313,Steve Elkington,10' 3",2348.083,229,75,2"
44,0,07457,Steve Flesch,10' 3",2843.917,278,58,2"
44,0,01381,Fred Funk,10' 3",1597.833,156,60,2"
44,0,24358,Robert Garrigus,10' 3",3083.333,300,65,1"
44,0,10117,Bob Heintz,10' 3",2541.583,248,59,3"
44,0,12782,Tim Herron,10' 3",2717.417,266,55,2"
44,0,26596,Ryan Moore,10' 3",2647.500,258,56,4"
44,0,20691,Greg Owen,10' 3",2170.083,212,47,5"
44,0,01948,Tim Petrovic,10' 3",3351.833,326,58,1"
44,0,20127,Chris Riley,10' 3",1752.083,171,45,5"
44,0,02036,Jim Rutledge,10' 3",1122.917,110,49,5"
44,0,22293,Heath Slocum,10' 3",3191.333,311,64,2"
44,0,21878,Mark Wilson,10' 3",2204.083,215,59,2"
59,0,21633,Steve Allan,10' 2",1985.750,195,45,3"
59,0,07363,Craig Bowden,10' 2",2265.500,223,51,5"
59,0,01320,Bob Estes,10' 2",2890.083,284,66,1"
59,0,21806,Paul Gow,10' 2",1672.083,165,67,2"
59,0,01766,Billy Mayfair,10' 2",2788.583,275,57,4"
59,0,23800,Bryce Molder,10' 2",1370.750,135,39,2"
59,0,21660,Jason Schultz,10' 2",1571.167,154,38,7"
66,0,23048,Eric Axley,10' 1",2767.000,274,57,2"
66,0,20498,Briny Baird,10' 1",3681.667,365,59,4"
66,0,23614,Rich Beem,10' 1",2495.500,247,47,2"
66,0,08881,Tripp Isenhour,10' 1",2110.500,210,50,3"
66,0,21731,Freddie Jacobson,10' 1",2645.417,262,40,3"
66,0,01677,Tom Lehman,10' 1",1619.417,161,62,2"
66,0,20628,Arron Oberholser,10' 1",1755.250,174,64,2"
66,0,21949,Joe Ogilvie,10' 1",3019.750,299,42,3"
66,0,02104,Jeff Sluman,10' 1",1204.000,119,44,2"
75,0,06004,Stephen Ames,10' 0",1921.833,192,47,3"
75,0,01024,Billy Andrade,10' 0",2639.917,264,64,2"
75,0,20850,Daniel Chopra,10' 0",3264.667,326,59,4"
75,0,06034,Marco Dawson,10' 0",2077.333,207,63,6"
75,0,01388,Robert Gamez,10' 0",2348.500,235,39,3"
75,0,08075,Jerry Kelly,10' 0",2443.500,245,60,3"
75,0,22806,Doug LaBelle II,10' 0",2489.250,248,70,1"
75,0,21470,Daisuke Maruyama,10' 0",2314.250,232,68,2"
75,0,27120,Troy Matteson,10' 0",2543.333,254,62,7"
75,0,01797,Rocco Mediate,10' 0",2258.417,225,54,4"
75,0,01941,Tom Pernice Jr.,10' 0",2780.250,277,54,2"
75,0,28486,Michael Putnam,10' 0",2638.667,264,56,4"
75,0,08375,Paul Stankowski,10' 0",1362.167,136,71,7"
75,0,27963,Chris Stroud,10' 0",1826.750,182,47,2"
75,0,02223,Bob Tway,10' 0",2692.083,269,60,2"
90,0,24290,D.J. Brigman,9' 11",1611.083,162,41,6"
90,0,01161,Mark Calcavecchia,9' 11",2729.000,276,57,3"
90,0,20229,Stewart Cink,9' 11",2509.750,253,44,3"
90,0,20574,Mathew Goggin,9' 11",2805.250,283,45,5"
90,0,20433,Mark Hensby,9' 11",2291.333,231,50,2"
90,0,21961,Charles Howell III,9' 11",2147.750,217,47,4"
90,0,26881,Jarrod Lyle,9' 11",2219.000,224,91,1"
90,0,24490,George McNeill,9' 11",2642.000,267,49,3"
90,0,24361,Pat Perez,9' 11",2168.000,218,45,2"
99,0,08123,Jeff Brehaut,9' 10",1391.500,141,63,5"
99,0,25273,Andrew Buckle,9' 10",2102.917,214,52,1"
99,0,06522,Ernie Els,9' 10",1534.583,156,68,2"
99,0,10809,Jim Furyk,9' 10",2279.333,231,53,3"
99,0,08537,J.P. Hayes,9' 10",2652.083,270,56,1"
99,0,24912,Will MacKenzie,9' 10",2999.333,306,55,2"
99,0,06373,José María Olazábal,9' 10",1050.917,107,51,8"
99,0,02246,Duffy Waldorf,9' 10",1687.750,172,44,3"
107,0,20098,Stuart Appleby,9' 9",1771.917,181,60,6"
107,0,20859,Anders Hansen,9' 9",1003.667,103,52,6"
107,0,20766,Padraig Harrington,9' 9",1629.833,167,52,3"
107,0,12195,Tom Johnson,9' 9",1870.250,192,52,5"
107,0,10733,Kent Jones,9' 9",2831.417,290,48,3"
107,0,01707,Steve Lowery,9' 9",2255.417,232,40,4"
107,0,25396,Kevin Na,9' 9",2624.500,269,65,3"
107,0,01945,Kenny Perry,9' 9",2386.250,245,52,2"
107,0,27649,Brandt Snedeker,9' 9",2671.500,275,58,1"
107,0,08793,Tiger Woods,9' 9",1792.667,184,48,2"
117,0,06251,Chris DiMarco,9' 8",1645.500,170,53,6"
117,0,23718,Nathan Green,9' 8",2776.083,288,54,3"
117,0,27702,Matt Hendrix,9' 8",1583.500,164,43,3"
117,0,22405,Justin Rose,9' 8",1411.333,146,43,6"
117,0,23325,Vaughn Taylor,9' 8",2538.833,262,45,6"
122,0,24507,Jason Bohn,9' 7",1588.000,165,78,2"
122,0,20105,Jeff Gove,9' 7",2836.250,295,53,3"
122,0,22378,Trevor Immelman,9' 7",1547.000,161,48,3"
122,0,20634,Peter Lonard,9' 7",2183.167,227,45,3"
122,0,24140,Sean O'Hair,9' 7",2827.333,296,59,1"
122,0,23320,Ryan Palmer,9' 7",2477.833,258,45,2"
122,0,02239,Scott Verplank,9' 7",1800.583,188,38,8"
122,0,26951,Johnson Wagner,9' 7",2663.500,278,58,2"
130,0,12652,Cameron Beckman,9' 6",2814.333,295,56,3"
130,0,12705,Cliff Kresge,9' 6",2854.250,301,56,5"
130,0,23621,Rory Sabbatini,9' 6",2172.833,229,42,1"
130,0,02214,Kirk Triplett,9' 6",1897.667,200,36,4"
130,0,27770,Camilo Villegas,9' 6",2357.083,249,43,3"
130,0,26289,Boo Weekley,9' 6",2390.000,252,48,2"
136,0,24357,K.J. Choi,9' 5",2294.000,244,53,2"
136,0,23638,Brendon de Jonge,9' 5",2212.167,234,48,3"
136,0,20104,Ken Duke,9' 5",2914.583,309,39,5"
136,0,06621,Joe Durant,9' 5",2065.917,220,50,3"
136,0,21350,Ryuji Imada,9' 5",2952.750,313,52,1"
136,0,28475,Jeff Overton,9' 5",1709.417,182,50,6"
136,0,25345,Carl Pettersson,9' 5",3152.667,335,41,1"
136,0,24138,Ian Poulter,9' 5",1098.333,117,56,7"
136,0,20645,John Senden,9' 5",2658.917,283,49,3"
136,0,06595,Kevin Sutherland,9' 5",1973.333,210,57,1"
146,0,21646,David Branshaw,9' 4",1970.917,211,42,2"
146,0,21805,Harrison Frazar,9' 4",2246.417,240,58,2"
146,0,25900,Lucas Glover,9' 4",2703.583,290,69,2"
146,0,22348,Nick O'Hern,9' 4",1543.833,166,39,2"
146,0,22046,Geoff Ogilvy,9' 4",2045.583,220,39,3"
146,0,26679,Kevin Stadler,9' 4",2060.833,220,62,1"
146,0,23349,Charles Warren,9' 4",3014.250,324,55,2"
153,0,10885,Robert Allenby,9' 3",2462.250,265,60,4"
153,0,11123,Chris Couch,9' 3",2164.333,235,44,5"
153,0,20378,Mathias Grönberg,9' 3",2690.667,291,54,3"
153,0,01473,Todd Hamilton,9' 3",1399.750,152,36,3"
153,0,01706,Davis Love III,9' 3",1533.833,166,34,7"
153,0,27933,John Merrick,9' 3",2487.917,270,59,2"
153,0,06527,Steve Stricker,9' 3",2177.000,236,49,6"
153,0,23788,D.J. Trahan,9' 3",2602.083,281,53,3"
153,0,23623,Bo Van Pelt,9' 3",3008.417,324,46,1"
153,0,24457,Jaco Van Zyl,9' 3",1124.417,122,42,2"
153,0,23322,Brett Wetterich,9' 3",2278.750,246,70,3"
164,0,07867,Woody Austin,9' 2",2574.250,281,45,3"
164,0,22892,Jason Gore,9' 2",2432.500,266,46,1"
164,0,24980,Scott Gutschewski,9' 2",1708.417,187,47,2"
164,0,12716,Charley Hoffman,9' 2",2641.667,289,45,2"
164,0,28158,Steve Marino,9' 2",2846.083,310,68,1"
164,0,21959,Ted Purdy,9' 2",2477.917,271,51,4"
170,0,19972,José Coceres,9' 1",1071.833,118,37,4"
170,0,23353,J.J. Henry,9' 1",2072.333,229,45,3"
170,0,07749,Brett Quigley,9' 1",1790.000,197,46,1"
170,0,29476,Kyle Reifers,9' 1",1660.000,182,37,5"
170,0,27095,Nick Watney,9' 1",2115.750,233,44,2"
175,0,19824,Craig Barlow,9' 0",1343.167,149,38,4"
175,0,23108,Matt Kuchar,9' 0",1931.750,214,38,1"
175,0,25892,Steve Wheatcroft,9' 0",1713.417,190,56,5"
178,0,26360,Bubba Dickerson,8' 11",1142.333,128,44,1"
178,0,24924,Bill Haas,8' 11",2399.917,268,49,4"
178,0,29718,Anthony Kim,8' 11",2542.750,285,57,2"
178,0,22913,John Rollins,8' 11",2373.083,266,43,1"
182,0,22371,Aaron Baddeley,8' 10",2142.667,242,48,1"
182,0,12714,Chris Tidland,8' 10",1287.667,146,34,2"
184,0,20472,Alex Cejka,8' 9",2257.167,259,60,3"
184,0,24781,Hunter Mahan,8' 9",2119.167,242,70,1"
186,0,06567,Vijay Singh,8' 8",2570.667,296,51,3"
186,0,10423,Mike Weir,8' 8",1657.667,192,66,1"
188,0,07223,Brian Bateman,8' 7",1111.917,129,34,6"
188,0,01249,John Daly,8' 7",1495.250,174,41,4"
188,0,25804,Bubba Watson,8' 7",2059.167,241,42,1"
191,0,20157,Retief Goosen,8' 6",786.833,93,44,4"
191,0,10425,Jay Williamson,8' 6",1445.583,170,34,5"
193,0,24502,Adam Scott,8' 5",1879.417,224,43,2"
194,0,27141,J.B. Holmes,8' 4",1832.833,221,48,2"
195,0,22295,Darron Stiles,8' 1",1337.250,166,31,3"
196,0,01810,Phil Mickelson,8' 0",1522.583,190,50,3"
