RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,DISTANCE (FEET),TOTAL PUTTS
1,0,06527,Steve Stricker,48' 11",733.417,15
2,0,20127,Chris Riley,48' 8",1459.667,30
3,0,23800,Bryce Molder,47' 5",1137.500,24
4,0,24490,George McNeill,46' 6",1767.667,38
5,0,23933,Michael Boyd,46' 4",1205.167,26
5,0,20378,Mathias Grönberg,46' 4",2642.917,57
7,0,21731,Freddie Jacobson,46' 0",1104.250,24
8,0,28475,Jeff Overton,45' 9",1372.750,30
9,0,10425,Jay Williamson,45' 8",730.000,16
10,0,07363,Craig Bowden,44' 11",1618.250,36
11,0,22293,Heath Slocum,44' 10",1345.083,30
11,0,25804,Bubba Watson,44' 10",1884.667,42
13,0,24781,Hunter Mahan,44' 6",1601.000,36
13,0,21470,Daisuke Maruyama,44' 6",2313.250,52
15,0,01142,Bart Bryant,44' 2",1765.417,40
16,0,20859,Anders Hansen,44' 0",747.500,17
16,0,07749,Brett Quigley,44' 0",1232.333,28
18,0,20160,Charlie Wi,43' 11",1448.417,33
19,0,10809,Jim Furyk,43' 8",1398.167,32
19,0,20157,Retief Goosen,43' 8",567.583,13
19,0,21350,Ryuji Imada,43' 8",1966.000,45
19,0,12714,Chris Tidland,43' 8",1178.667,27
23,0,24449,Parker McLachlin,43' 7",1874.333,43
23,0,12602,Dean Wilson,43' 7",1351.583,31
25,0,21646,David Branshaw,43' 4",2122.333,49
25,0,24357,K.J. Choi,43' 4",1386.167,32
25,0,23983,Luke Donald,43' 4",997.000,23
25,0,27141,J.B. Holmes,43' 4",2513.917,58
25,0,22378,Trevor Immelman,43' 4",1256.000,29
25,0,12195,Tom Johnson,43' 4",2122.333,49
31,0,01948,Tim Petrovic,43' 2",2333.167,54
32,0,28158,Steve Marino,43' 1",2799.167,65
33,0,25273,Andrew Buckle,43' 0",2062.583,48
33,0,12705,Cliff Kresge,43' 0",2149.083,50
33,0,20572,Rod Pampling,43' 0",1891.417,44
33,0,23322,Brett Wetterich,43' 0",2320.250,54
37,0,22371,Aaron Baddeley,42' 10",943.167,22
37,0,20498,Briny Baird,42' 10",3256.917,76
37,0,06522,Ernie Els,42' 10",941.917,22
37,0,22892,Jason Gore,42' 10",2400.333,56
41,0,06004,Stephen Ames,42' 9",1239.333,29
41,0,24924,Bill Haas,42' 9",2223.333,52
41,0,08375,Paul Stankowski,42' 9",1068.583,25
41,0,26951,Johnson Wagner,42' 9",1797.000,42
