RANK,MOVEMENT,PLAYER_ID,PLAYER,MONEY PER EVENT,TOTAL MONEY
85,0,08337,Mike Heinen,$12100,350920
86,0,12660,Jesper Parnevik,$11708,222457
87,0,01127,Danny Briggs,$11603,46415
88,0,19958,Miguel Angel Jiménez,$11439,57195
89,0,02321,Fuzzy Zoeller,$11380,170705
90,0,01701,Bob Lohr,$11248,314946
91,0,19929,Warren Bennett,$11244,11244
92,0,02257,Brian Watts,$11241,33724
93,0,01958,Dan Pohl,$11081,166218
94,0,12389,Barry Lane,$11026,33079
95,0,01553,John Huston,$10910,294574
96,0,08633,Per-Ulrik Johansson,$10886,32659
97,0,06034,Marco Dawson,$10448,261213
98,0,10457,Frank Nobilo,$10423,52119
99,0,01560,David Ishii,$10400,31200
100,0,01157,Tom Byrum,$10387,145426
101,0,01960,Don Pooley,$10309,226803
102,0,01288,Ed Dougherty,$10267,154006
103,0,01306,David Edwards,$10266,225857
104,0,01360,Anders Forsbrand,$10128,10128
105,0,01906,Masashi Jumbo Ozaki,$10048,60292
106,0,01549,Mike Hulbert,$10034,311054
107,0,01599,Steve Jones,$9781,234748
108,0,20229,Stewart Cink,$9737,58426
109,0,01006,John Adams,$9734,243366
110,0,01024,Billy Andrade,$9534,276493
111,0,01723,Andrew Magee,$9515,256917
112,0,01510,Nolan Henke,$9485,237140
113,0,01374,Robin Freeman,$9458,283756
114,0,19902,Russell Claydon,$9410,9410
114,0,01886,Peter O'Malley,$9410,9410
116,0,02245,Grant Waite,$9258,240721
117,0,01771,Blaine McCallister,$9186,238847
118,0,09071,David Gilford,$8997,26992
119,0,07707,Mike Small,$8937,17875
120,0,06214,Guy Boros,$8930,303653
121,0,08191,Paul Broadhurst,$8732,8732
121,0,11651,Derrick Cooper,$8732,8732
121,0,19984,Martin Gates,$8732,8732
121,0,01514,Eduardo Herrera,$8732,8732
121,0,19904,Paul Lawrie,$8732,8732
126,0,01185,Brandel Chamblee,$8551,213796
127,0,01261,Jay Delsing,$8547,230769
128,0,01361,Dan Forsman,$8458,194538
129,0,02101,Joey Sindelar,$8453,202895
130,0,01971,Dillard Pruitt,$8418,210452
131,0,02076,Peter Senior,$8347,33390
132,0,10885,Robert Allenby,$8143,73287
133,0,01196,Brian Claar,$8036,241107
134,0,06315,Pete Jordan,$7996,143935
135,0,01116,Michael Bradley,$7943,214468
136,0,01042,Paul Azinger,$7938,182595
137,0,12546,Peter Baker,$7935,7935
137,0,20379,Mats Hallberg,$7935,7935
137,0,19961,Olle Karlsson,$7935,7935
137,0,19903,Jonathan Lomas,$7935,7935
137,0,02009,José Rivero,$7935,7935
142,0,01748,Doug Martin,$7843,227462
143,0,20230,Anthony Gilligan,$7675,15350
143,0,20094,Jonathan Kaye,$7675,191883
145,0,01388,Robert Gamez,$7651,206587
146,0,01444,Ken Green,$7546,173576
147,0,02279,Mark Wiebe,$7340,168832
148,0,20118,Eiji Mizoguchi,$7325,14650
149,0,20381,Ryoken Kawagishi,$7177,7177
149,0,20385,Dean Robertson,$7177,7177
149,0,20387,Jarmo Sandelin,$7177,7177
152,0,01051,Seve Ballesteros,$7149,64344
153,0,01633,Tom Kite,$7143,178580
154,0,01219,John Cook,$6925,186976
155,0,20157,Retief Goosen,$6884,20652
156,0,06124,Patrick Burke,$6787,162891
157,0,01282,Trevor Dodds,$6707,20122
158,0,22087,Mark Davis,$6579,6579
159,0,10569,Mike Brisky,$6495,194873
160,0,01796,Mark McNulty,$6479,64794
161,0,01096,Phil Blackmar,$6450,154801
161,0,02008,Lee Rinker,$6450,187065
163,0,10215,Charlie Rymer,$6442,180400
164,0,02167,Mike Sullivan,$6441,167485
165,0,20372,Simon Burnell,$6380,6380
165,0,19972,José Coceres,$6380,6380
165,0,20380,John Hawksworth,$6380,6380
165,0,20383,Peter Linhart,$6380,6380
165,0,10803,Bill Longmuir,$6380,6380
165,0,20384,Mark Nichols,$6380,6380
165,0,20396,Lee Westwood,$6380,6380
172,0,06044,Scott Gump,$6373,184828
173,0,01975,Tom Purtzer,$6353,120717
174,0,08931,Glen Day,$6306,201809
175,0,06332,Neal Lancaster,$6283,182218
176,0,01725,John Mahaffey,$6264,156607
177,0,01869,Jack Nicklaus,$6198,68180
178,0,06613,Tommy Tolles,$6164,166430
179,0,01331,Rick Fehr,$6156,147766
180,0,06409,Brad Sherfy,$6037,18112
181,0,01175,Jim Carter,$6022,180664
182,0,06617,Brian Henninger,$5954,166729
183,0,02135,Mike Standly,$5930,177919
184,0,10585,Scott McCarron,$5894,147370
185,0,01475,Donnie Hammond,$5881,141149
185,0,02294,Willie Wood,$5881,64696
187,0,01797,Rocco Mediate,$5867,105617
188,0,01072,Chip Beck,$5864,170080
189,0,10201,Matt Gogel,$5842,5842
190,0,01938,David Peoples,$5778,86679
191,0,20051,Joe Acosta Jr.,$5682,147744
192,0,01334,Keith Fergus,$5629,146358
193,0,01736,Roger Maltbie,$5605,61663
194,0,01203,Russ Cochran,$5602,145663
195,0,01346,Ed Fiori,$5590,83852
196,0,02241,Bobby Wadkins,$5550,166526
197,0,01607,Brian Kamm,$5507,165235
198,0,10425,Jay Williamson,$5462,120179
199,0,01156,Curt Byrum,$5267,173837
200,0,01408,Kelly Gibson,$5255,173425
201,0,06591,Rocky Walcher,$5075,20300
202,0,01891,David Ogrin,$5047,151419
203,0,06577,John Wilson,$4976,149280
204,0,01984,Sam Randolph,$4955,4955
205,0,01353,Bruce Fleisher,$4946,108829
206,0,02225,Howard Twitty,$4851,140694
207,0,06118,Greg Bruckner,$4833,4833
208,0,01846,Jodie Mudd,$4800,43200
209,0,02224,Greg Twiggs,$4719,42474
210,0,02094,Tony Sills,$4716,113186
211,0,07101,Dave Stockton Jr.,$4674,149578
212,0,08375,Paul Stankowski,$4663,144558
213,0,01414,Bob Gilder,$4645,139361
214,0,02242,Lanny Wadkins,$4642,97484
215,0,01040,Emlyn Aubrey,$4567,137019
216,0,01540,Robert Hoyt,$4550,4550
217,0,01035,Tommy Armour III,$4480,134406
218,0,01996,Mike Reid,$4469,102809
219,0,01142,Bart Bryant,$4414,119200
220,0,01060,Dave Barr,$4378,118218
221,0,01093,Ronnie Black,$4213,122187
222,0,06643,Paul Goydos,$4183,146423
223,0,08537,J.P. Hayes,$4136,111695
224,0,02226,Tray Tyner,$4075,126339
225,0,07275,Mike Taylor,$4035,4035
226,0,01955,Gary Player,$3967,7935
227,0,06012,Greg Kraft,$3932,137654
228,0,06575,Dudley Hart,$3877,116334
229,0,01943,Chris Perry,$3787,113632
230,0,01214,Frank Conner,$3740,7480
231,0,01307,Joel Edwards,$3686,114284
232,0,19913,Ron Whittaker,$3662,14650
233,0,10501,Christian Pena,$3573,7146
234,0,01468,Gary Hallberg,$3547,99331
235,0,02023,Clarence Rose,$3530,7061
236,0,01330,David Feherty,$3472,90273
237,0,01927,Dennis Paulson,$3447,103411
238,0,08385,Omar Uresti,$3383,104876
239,0,01858,Tommy Nakajima,$3376,10128
240,0,20393,Philip Walton,$3375,6750
241,0,06657,Steve Rintoul,$3319,112876
242,0,08973,Wayne Riley,$3289,6579
243,0,01717,Sandy Lyle,$3272,22907
244,0,02180,Harry Taylor,$3250,94265
245,0,20158,Anthony Rodriguez,$3211,12846
246,0,01779,Gary McCord,$3162,15812
247,0,10963,Jimmy Green,$3161,3161
248,0,10213,Dicky Pride,$3151,97711
249,0,02152,Dave Stockton,$3122,3122
250,0,20213,Katsumasa Miyamoto,$3075,3075
251,0,20095,Carl Paulson,$3071,64501
252,0,01129,Bill Britton,$3065,73574
253,0,01619,Skip Kendall,$3019,93605
254,0,07001,J.B. Sneve,$2925,2925
255,0,01435,Wayne Grady,$2826,45217
256,0,01925,Jerry Pate,$2818,62001
257,0,08547,John Maginnes,$2806,2806
258,0,01926,Steve Pate,$2804,89758
259,0,01266,Clark Dennis,$2790,92076
259,0,20145,Richard Sadler,$2790,2790
261,0,06386,Bill Porter,$2735,68389
262,0,06563,Roger Salazar,$2730,2730
263,0,01458,Jerry Haas,$2716,78768
264,0,01114,Bob Boyd,$2700,5400
265,0,02100,Tim Simpson,$2688,2688
266,0,06197,Michael Allen,$2658,55824
267,0,02033,Dave Rummells,$2609,26095
268,0,08563,Bruce Vaughan,$2585,77560
269,0,01014,Fulton Allem,$2582,54239
270,0,12626,Joey Gullion,$2574,2574
271,0,06088,Steve Gotsche,$2515,70425
272,0,19770,Bobby Doolittle,$2508,2508
273,0,01550,Ed Humenik,$2442,78149
274,0,08075,Jerry Kelly,$2366,4733
275,0,01133,Billy Ray Brown,$2337,56111
275,0,02322,Richard Zokol,$2337,23370
277,0,02148,Ray Stewart,$2331,48965
278,0,01373,Ray Freeman,$2314,2314
279,0,07763,Doug Dunakey,$2308,2308
280,0,01682,Wayne Levi,$2304,46095
280,0,20016,Ikuo Shirahama,$2304,2304
282,0,01930,Eddie Pearce,$2280,2280
283,0,08583,Ken McDonald,$2266,2266
284,0,06251,Chris DiMarco,$2263,74697
285,0,19809,Richard Backwell,$2250,2250
286,0,07405,John Sikes,$2236,2236
287,0,10837,Kevin Burton,$2232,2232
288,0,07547,Craig Kanada,$2220,2220
289,0,18886,Tom Sullivan,$2208,2208
290,0,02190,Doug Tewell,$2184,45877
291,0,08717,Kawika Cotner,$2177,56625
292,0,07569,Mark Carnevale,$2145,62206
293,0,06791,Mark Wurtz,$2141,59949
294,0,06048,Dicky Thompson,$2135,53379
295,0,01685,J.L. Lewis,$2133,59750
296,0,01610,Yoshinori Kaneko,$2102,4205
297,0,20155,Bobby Tracy,$2088,2088
298,0,06641,Jeff Leonard,$2055,53444
299,0,01755,Dick Mast,$2047,26622
300,0,02131,Mike Springer,$1969,55146
301,0,01495,Morris Hatalsky,$1966,9833
302,0,01191,Barry Cheesman,$1960,1960
302,0,02054,Ken Schall,$1960,1960
304,0,01864,Larry Nelson,$1937,40689
305,0,02111,Mike Smith,$1923,48088
306,0,06809,Bob Burns,$1911,59243
307,0,01824,Yoshinori Mizumaki,$1886,28292
308,0,10145,Tom Hearn,$1864,39163
309,0,12393,Rodney Butcher,$1860,1860
310,0,02067,Ted Schulz,$1830,29290
311,0,20448,David Rueter,$1780,1780
312,0,02020,Eduardo Romero,$1662,24941
313,0,06284,Jim Hallet,$1651,4955
314,0,07267,Allen Doyle,$1632,3264
315,0,10041,Wayne DeFrancesco,$1581,3162
316,0,01986,Joey Rassett,$1551,34131
317,0,07721,Pat Bates,$1549,48048
318,0,06969,Mike Tschetter,$1540,1540
319,0,01992,Don Reese,$1496,38905
320,0,20024,Marco Gortana,$1470,2940
321,0,01162,Rex Caldwell,$1448,8693
322,0,06020,Steve Brodie,$1432,11460
323,0,01425,Ernie Gonzalez,$1409,4227
324,0,01924,Alan Pate,$1386,4160
325,0,02007,Larry Rinker,$1246,9975
326,0,01533,P.H. Horgan III,$1231,2462
327,0,01659,Massy Kuramoto,$1230,2460
328,0,01200,Keith Clearwater,$1226,34354
329,0,10962,Bradley Hughes,$1191,7146
330,0,01782,Mike McCullough,$1188,2376
331,0,01499,Mark Hayes,$1176,7061
332,0,06422,Kazuhiro Takami,$1164,2328
333,0,11234,Pete Mathews,$1134,2268
334,0,12416,Chris Van Der Velde,$1122,2244
335,0,06128,Steve Lamontagne,$1087,2175
336,0,10838,John Godwin,$1020,2040
337,0,20111,John Connelly,$1013,3039
338,0,06573,Brandt Jobe,$992,3969
339,0,01390,Buddy Gardner,$936,5621
340,0,02201,Jim Thorpe,$863,12945
341,0,02064,John Schroeder,$853,5121
342,0,01501,Vance Heafner,$845,1690
343,0,01639,Kenny Knox,$819,9010
344,0,01705,Tim Loustalot,$776,17077
345,0,01949,Mark Pfeil,$722,2890
346,0,01964,Greg Powers,$678,2712
347,0,01436,David Graham,$639,3196
348,0,01197,Bobby Clampett,$607,5471
349,0,12449,Ryan Howison,$583,11077
350,0,01068,Andy Bean,$528,7404
351,0,01648,Billy Kratzert,$454,4548
352,0,10933,Scott Ford,$400,7608
353,0,01284,Mike Donald,$384,5760
354,0,01443,Hubert Green,$364,6200
355,0,01150,George Burns,$351,2462
356,0,01151,Clark Burroughs,$347,5218
357,0,01884,Mac O'Grady,$308,1540
358,0,01571,Barry Jaeckel,$192,1540
359,0,01489,Steve Hart,$161,2748
