RANK,MOVEMENT,PLAYER_ID,PLAYER,%
77,0,26289,Boo Weekley,53.33
81,0,23983,Luke Donald,52.94
81,0,30944,Jason Kokrak,52.94
81,0,30110,Kyle Stanley,52.94
84,0,22371,Aaron Baddeley,52.63
85,0,34360,Patrick Reed,52.17
86,0,10885,Robert Allenby,50.00
86,0,24507,Jason Bohn,50.00
86,0,32200,Roberto Castro,50.00
86,0,24494,Erik Compton,50.00
86,0,27436,Graham DeLaet,50.00
86,0,25686,Jason Dufner,50.00
86,0,06522,Ernie Els,50.00
86,0,20157,Retief Goosen,50.00
86,0,33399,Adam Hadwin,50.00
86,0,32448,James Hahn,50.00
86,0,29420,Billy Horschel,50.00
86,0,30926,Chris Kirk,50.00
86,0,28158,Steve Marino,50.00
86,0,33413,Ben Martin,50.00
86,0,24490,George McNeill,50.00
86,0,23800,Bryce Molder,50.00
86,0,25198,Francesco Molinari,50.00
86,0,29223,Sam Saunders,50.00
86,0,34264,Hudson Swafford,50.00
86,0,23325,Vaughn Taylor,50.00
86,0,25349,Tim Wilkinson,50.00
86,0,21878,Mark Wilson,50.00
108,0,23108,Matt Kuchar,47.83
109,0,31646,Emiliano Grillo,47.62
109,0,36801,Mark Hubbard,47.62
109,0,29478,Kevin Kisner,47.62
109,0,25834,Daniel Summerhays,47.62
113,0,29725,Tony Finau,47.37
113,0,12716,Charley Hoffman,47.37
115,0,21731,Freddie Jacobson,47.06
115,0,46440,Smylie Kaufman,47.06
115,0,27936,Martin Laird,47.06
115,0,36699,Patrick Rodgers,47.06
119,0,34174,John Huh,46.67
119,0,08075,Jerry Kelly,46.67
119,0,24912,Will MacKenzie,46.67
122,0,27895,Jonas Blixt,46.15
122,0,34563,Chesson Hadley,46.15
124,0,29476,Kyle Reifers,45.83
125,0,29720,Andres Gonzales,45.45
125,0,20766,Padraig Harrington,45.45
125,0,33461,Morgan Hoffmann,45.45
125,0,20691,Greg Owen,45.45
125,0,31323,Gary Woodland,45.45
130,0,24846,Ricky Barnes,45.00
131,0,30711,Colt Knost,44.44
131,0,29926,Danny Lee,44.44
131,0,24140,Sean O'Hair,44.44
134,0,31416,Derek Fathauer,43.75
134,0,33419,Cameron Tringale,43.75
136,0,29745,Tyler Aldridge,42.86
136,0,40026,Daniel Berger,42.86
136,0,23541,Ben Crane,42.86
136,0,33410,Andrew Landry,42.86
140,0,29461,Jamie Lovemark,42.11
140,0,29518,Brendan Steele,42.11
142,0,24461,Thomas Aiken,41.67
142,0,10809,Jim Furyk,41.67
142,0,37454,Whee Kim,41.67
142,0,27942,Rob Oppenheim,41.67
146,0,31557,Jim Herman,41.18
147,0,45526,Abraham Ancer,40.00
147,0,20848,Ángel Cabrera,40.00
147,0,27974,Sung Kang,40.00
147,0,31420,Anirban Lahiri,40.00
147,0,29221,Webb Simpson,40.00
147,0,29485,Brett Stegmaier,40.00
147,0,28132,Tyrone Van Aswegen,40.00
154,0,37189,Harold Varner III,38.89
155,0,20098,Stuart Appleby,38.46
156,0,29479,Scott Brown,37.50
156,0,33418,Shawn Stefani,37.50
158,0,34262,Jon Curran,36.84
159,0,06527,Steve Stricker,36.36
160,0,35532,Tom Hoge,35.71
160,0,30163,Henrik Norlander,35.71
160,0,27770,Camilo Villegas,35.71
163,0,40058,Zac Blair,33.33
163,0,20104,Ken Duke,33.33
163,0,37273,Derek Ernst,33.33
163,0,24924,Bill Haas,33.33
163,0,39975,Michael Kim,33.33
163,0,32876,Martin Piller,33.33
163,0,35891,Cameron Smith,33.33
163,0,25493,Nick Taylor,33.33
171,0,25892,Steve Wheatcroft,31.25
172,0,22892,Jason Gore,30.77
172,0,29222,Billy Hurley III,30.77
174,0,26331,Charl Schwartzel,29.41
175,0,35451,Scott Pinckney,28.57
176,0,28475,Jeff Overton,27.27
177,0,28092,D.H. Lee,25.00
177,0,25240,D.A. Points,25.00
177,0,34431,Robert Streb,25.00
177,0,02206,David Toms,25.00
181,0,34261,Scott Langley,20.00
182,0,10213,Dicky Pride,14.29
183,0,24781,Hunter Mahan,12.50
184,0,32618,Rhein Gibson,11.11
185,0,23353,J.J. Henry,10.00
