RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL BIRDIES,TOTAL HOLES
1,0,01810,Phil Mickelson,27.79,192,691
2,0,08793,Tiger Woods,27.50,162,589
3,0,06527,Steve Stricker,26.76,133,497
4,0,26331,Charl Schwartzel,26.29,183,696
5,0,23621,Rory Sabbatini,26.01,238,915
6,0,23320,Ryan Palmer,25.63,225,878
7,0,27649,Brandt Snedeker,25.58,198,774
8,0,33461,Morgan Hoffmann,25.57,168,657
9,0,28237,Rory McIlroy,25.49,130,510
10,0,30926,Chris Kirk,24.93,269,1079
11,0,22405,Justin Rose,24.88,154,619
12,0,34046,Jordan Spieth,24.81,228,919
13,0,26758,David Hearn,24.74,242,978
14,0,29420,Billy Horschel,24.73,276,1116
15,0,23983,Luke Donald,24.56,152,619
16,0,33141,Keegan Bradley,24.45,233,953
17,0,25804,Bubba Watson,24.30,182,749
18,0,27095,Nick Watney,24.18,237,980
19,0,31323,Gary Woodland,23.98,253,1055
20,0,28259,Sangmoon Bae,23.93,218,911
21,0,12716,Charley Hoffman,23.91,230,962
22,0,28307,Matt Every,23.82,238,999
23,0,23108,Matt Kuchar,23.80,209,878
24,0,21528,Henrik Stenson,23.79,147,618
25,0,21753,Brian Davis,23.77,276,1161
26,0,27330,Josh Teater,23.67,192,811
27,0,32102,Rickie Fowler,23.66,181,765
28,0,25274,Steven Bowditch,23.60,164,695
29,0,21209,Sergio Garcia,23.52,143,608
30,0,28475,Jeff Overton,23.36,217,929
31,0,34099,Harris English,23.30,250,1073
31,0,21961,Charles Howell III,23.30,226,970
31,0,24502,Adam Scott,23.30,137,588
34,0,29221,Webb Simpson,23.22,218,939
35,0,23325,Vaughn Taylor,22.96,124,540
36,0,24781,Hunter Mahan,22.94,214,933
37,0,23409,James Driscoll,22.88,181,791
37,0,29740,Brad Fritsch,22.88,200,874
39,0,26679,Kevin Stadler,22.78,208,913
40,0,25834,Daniel Summerhays,22.76,234,1028
41,0,24507,Jason Bohn,22.71,208,916
41,0,10809,Jim Furyk,22.71,211,929
41,0,23800,Bryce Molder,22.71,223,982
