RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL BIRDIES,TOTAL HOLES
1,0,33461,Morgan Hoffmann,21.02,37,176
2,0,25818,Scott Piercy,19.79,37,187
3,0,24358,Robert Garrigus,19.25,31,161
4,0,30925,Dustin Johnson,19.08,29,152
5,0,29420,Billy Horschel,18.98,52,274
6,0,33141,Keegan Bradley,18.86,43,228
7,0,24138,Ian Poulter,18.81,19,101
8,0,30852,Ryo Ishikawa,17.89,34,190
8,0,23621,Rory Sabbatini,17.89,39,218
10,0,34174,John Huh,17.67,47,266
11,0,23320,Ryan Palmer,17.62,40,227
12,0,26331,Charl Schwartzel,17.39,32,184
13,0,25562,Andres Romero,17.37,29,167
14,0,28475,Jeff Overton,16.73,45,269
15,0,01810,Phil Mickelson,16.67,30,180
16,0,34099,Harris English,16.61,45,271
17,0,20443,Jin Park,16.56,25,151
18,0,27436,Graham DeLaet,16.49,48,291
19,0,20160,Charlie Wi,16.40,41,250
20,0,28259,Sangmoon Bae,16.14,41,254
21,0,28780,Nicholas Thompson,15.96,45,282
22,0,12716,Charley Hoffman,15.83,41,259
23,0,25804,Bubba Watson,15.69,24,153
24,0,34431,Robert Streb,15.66,31,198
25,0,28237,Rory McIlroy,15.65,18,115
26,0,28500,Martin Flores,15.61,42,269
27,0,06527,Steve Stricker,15.46,15,97
28,0,21753,Brian Davis,15.41,47,305
29,0,30926,Chris Kirk,15.30,41,268
30,0,32334,Charlie Beljan,15.29,26,170
31,0,29425,Andrew Svoboda,15.18,17,112
32,0,23983,Luke Donald,15.03,26,173
33,0,30944,Jason Kokrak,15.02,35,233
34,0,23800,Bryce Molder,14.98,40,267
35,0,25336,Alistair Presnell,14.94,23,154
36,0,21209,Sergio Garcia,14.91,24,161
37,0,32448,James Hahn,14.89,35,235
38,0,24024,Zach Johnson,14.86,33,222
39,0,30692,Scott Stallings,14.83,31,209
40,0,34098,Russell Henley,14.81,32,216
41,0,30110,Kyle Stanley,14.78,30,203
42,0,22056,Cameron Percy,14.72,29,197
43,0,01320,Bob Estes,14.71,35,238
44,0,10809,Jim Furyk,14.69,36,245
45,0,29221,Webb Simpson,14.47,33,228
45,0,27214,Kevin Streelman,14.47,34,235
47,0,28307,Matt Every,14.40,37,257
48,0,31202,William McGirt,14.34,35,244
49,0,27330,Josh Teater,14.29,29,203
50,0,31323,Gary Woodland,14.18,40,282
51,0,20691,Greg Owen,14.15,30,212
52,0,26758,David Hearn,14.12,37,262
53,0,27408,Martin Kaymer,14.09,21,149
54,0,31557,Jim Herman,14.08,20,142
55,0,24924,Bill Haas,14.04,32,228
56,0,34409,David Lingmerth,14.01,29,207
57,0,23638,Brendon de Jonge,13.93,45,323
58,0,36884,Ben Kohles,13.92,33,237
59,0,26289,Boo Weekley,13.90,41,295
