RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL 3 PUTTS 5'-10',TOTAL 3 PUTTS
1,0,40058,Zac Blair,5,45
1,0,36689,Brooks Koepka,5,34
1,0,27129,Luke List,5,59
4,0,27974,Sung Kang,4,47
5,0,35545,Blayne Barber,3,42
5,0,28420,Ryan Brehm,3,46
5,0,28307,Matt Every,3,38
5,0,29720,Andres Gonzales,3,40
5,0,30926,Chris Kirk,3,23
5,0,32757,Patton Kizzire,3,45
5,0,31420,Anirban Lahiri,3,33
5,0,25198,Francesco Molinari,3,37
5,0,34213,Grayson Murray,3,42
5,0,24361,Pat Perez,3,36
5,0,23621,Rory Sabbatini,3,31
5,0,27963,Chris Stroud,3,29
5,0,27064,Jhonattan Vegas,3,48
5,0,26289,Boo Weekley,3,59
5,0,47128,Richy Werenski,3,33
20,0,33120,Mark Anderson,2,23
20,0,25274,Steven Bowditch,2,24
20,0,48084,Wesley Bryan,2,33
20,0,34021,Bud Cauley,2,40
20,0,47959,Bryson DeChambeau,2,49
20,0,25686,Jason Dufner,2,55
20,0,32102,Rickie Fowler,2,33
20,0,21209,Sergio Garcia,2,34
20,0,24358,Robert Garrigus,2,40
20,0,28679,Fabián Gómez,2,25
20,0,24924,Bill Haas,2,38
20,0,35532,Tom Hoge,2,24
20,0,29420,Billy Horschel,2,49
20,0,37455,Si Woo Kim,2,40
20,0,33122,Russell Knox,2,41
20,0,30944,Jason Kokrak,2,70
20,0,26851,Marc Leishman,2,29
20,0,32839,Hideki Matsuyama,2,37
20,0,28237,Rory McIlroy,2,25
20,0,23800,Bryce Molder,2,27
20,0,24140,Sean O'Hair,2,41
20,0,22046,Geoff Ogilvy,2,30
20,0,22056,Cameron Percy,2,37
20,0,49771,J.T. Poston,2,34
20,0,24138,Ian Poulter,2,26
20,0,34358,Jonathan Randolph,2,28
20,0,26476,Chez Reavie,2,33
20,0,35891,Cameron Smith,2,34
20,0,30692,Scott Stallings,2,42
20,0,30110,Kyle Stanley,2,65
20,0,29518,Brendan Steele,2,42
20,0,33418,Shawn Stefani,2,33
20,0,29485,Brett Stegmaier,2,35
20,0,27214,Kevin Streelman,2,50
20,0,33419,Cameron Tringale,2,33
20,0,37189,Harold Varner III,2,67
20,0,27770,Camilo Villegas,2,34
20,0,27095,Nick Watney,2,33
58,0,33948,Byeong Hun An,1,32
58,0,40026,Daniel Berger,1,33
58,0,27958,Ryan Blaum,1,39
58,0,27895,Jonas Blixt,1,28
58,0,33141,Keegan Bradley,1,54
58,0,29479,Scott Brown,1,35
58,0,12510,Chad Campbell,1,44
58,0,35450,Patrick Cantlay,1,17
58,0,32200,Roberto Castro,1,42
58,0,32366,Kevin Chappell,1,51
58,0,25720,Chad Collins,1,27
58,0,23541,Ben Crane,1,32
58,0,27436,Graham DeLaet,1,33
58,0,35110,Brett Drewitt,1,34
58,0,20104,Ken Duke,1,29
58,0,06522,Ernie Els,1,10
58,0,25191,Gonzalo Fernandez-Castaño,1,20
58,0,28500,Martin Flores,1,32
58,0,10809,Jim Furyk,1,20
58,0,39954,Cody Gribble,1,30
58,0,31646,Emiliano Grillo,1,43
58,0,33399,Adam Hadwin,1,39
58,0,46550,Brandon Hagy,1,44
58,0,32448,James Hahn,1,40
58,0,27644,Brian Harman,1,30
58,0,34098,Russell Henley,1,38
58,0,31557,Jim Herman,1,34
58,0,12716,Charley Hoffman,1,52
58,0,33461,Morgan Hoffmann,1,48
58,0,27141,J.B. Holmes,1,36
58,0,21961,Charles Howell III,1,28
58,0,35506,Mackenzie Hughes,1,54
58,0,39975,Michael Kim,1,40
58,0,27936,Martin Laird,1,38
58,0,37278,Nicholas Lindheim,1,31
58,0,33204,Shane Lowry,1,18
58,0,24781,Hunter Mahan,1,41
58,0,34466,Peter Malnati,1,34
58,0,31202,William McGirt,1,42
58,0,46601,Trey Mullinax,1,38
58,0,48822,Sebastián Muñoz,1,25
58,0,25396,Kevin Na,1,40
58,0,29908,C.T. Pan,1,44
58,0,25818,Scott Piercy,1,35
58,0,46970,Jon Rahm,1,46
58,0,34360,Patrick Reed,1,26
58,0,29476,Kyle Reifers,1,40
58,0,23497,Tag Ridings,1,25
58,0,22405,Justin Rose,1,26
58,0,29223,Sam Saunders,1,38
58,0,34046,Jordan Spieth,1,20
58,0,34431,Robert Streb,1,46
58,0,31560,Brian Stuard,1,25
58,0,25834,Daniel Summerhays,1,38
58,0,25493,Nick Taylor,1,59
58,0,33448,Justin Thomas,1,31
58,0,28132,Tyrone Van Aswegen,1,46
58,0,26951,Johnson Wagner,1,33
58,0,25632,Jimmy Walker,1,29
58,0,31323,Gary Woodland,1,54
