RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 300+,TOTAL DRVS - OVERALL,RELATIVE TO PAR
38,0,22046,Geoff Ogilvy,43.52,47,108,-0.13
39,0,28780,Nicholas Thompson,43.41,79,182,-0.25
40,0,23623,Bo Van Pelt,43.23,83,192,-0.43
41,0,23409,James Driscoll,43.13,69,160,-0.36
42,0,25632,Jimmy Walker,41.38,48,116,-0.25
43,0,22946,Henrik Bjornstad,41.05,78,190,-0.27
44,0,20574,Mathew Goggin,40.91,54,132,-0.28
45,0,07223,Brian Bateman,40.77,53,130,-0.06
46,0,12823,Carlos Franco,40.70,70,172,-0.23
47,0,23320,Ryan Palmer,40.00,76,190,-0.21
48,0,20378,Mathias Grönberg,39.89,71,178,-0.21
49,0,22913,John Rollins,39.66,69,174,-0.54
50,0,10565,Ian Leggatt,39.47,60,152,-0.32
51,0,23614,Rich Beem,39.44,56,142,-0.39
52,0,21961,Charles Howell III,39.41,67,170,-0.33
53,0,10885,Robert Allenby,39.34,48,122,-0.25
54,0,08375,Paul Stankowski,39.29,55,140,-0.15
55,0,20094,Jonathan Kaye,39.13,72,184,-0.42
56,0,12782,Tim Herron,38.81,52,134,-0.21
57,0,24361,Pat Perez,38.54,37,96,-0.03
58,0,20645,John Senden,38.51,67,174,-0.27
59,0,23353,J.J. Henry,38.24,65,170,-0.46
60,0,20691,Greg Owen,38.03,54,142,-0.39
61,0,21660,Jason Schultz,36.67,55,150,-0.09
62,0,19824,Craig Barlow,35.82,48,134,-0.19
63,0,06522,Ernie Els,35.42,34,96,-0.29
64,0,12760,Danny Ellis,35.16,45,128,-0.31
65,0,23048,Eric Axley,34.83,62,178,-0.18
66,0,06595,Kevin Sutherland,34.38,66,192,-0.17
67,0,01761,Len Mattiace,33.90,40,118,-0.08
68,0,06350,Bob May,33.87,42,124,-0.26
68,0,01945,Kenny Perry,33.87,42,124,-0.14
70,0,22378,Trevor Immelman,33.55,51,152,-0.53
71,0,06034,Marco Dawson,33.33,58,174,-0.28
72,0,23788,D.J. Trahan,32.95,58,176,-0.33
73,0,20766,Padraig Harrington,32.89,25,76,-0.32
74,0,12510,Chad Campbell,32.88,48,146,-0.27
75,0,06567,Vijay Singh,32.39,57,176,-0.35
76,0,06197,Michael Allen,32.14,54,168,-0.39
77,0,01553,John Huston,31.94,46,144,-0.17
78,0,24781,Hunter Mahan,31.38,59,188,-0.29
79,0,21731,Freddie Jacobson,31.25,35,112,-0.23
80,0,26596,Ryan Moore,31.15,38,122,-0.32
81,0,20229,Stewart Cink,31.08,46,148,-0.30
82,0,24140,Sean O'Hair,30.36,51,168,-0.43
83,0,21949,Joe Ogilvie,30.34,54,178,-0.20
84,0,23621,Rory Sabbatini,30.28,43,142,-0.51
85,0,22405,Justin Rose,30.22,55,182,-0.33
86,0,07013,Wes Short Jr.,29.89,55,184,-0.38
87,0,12660,Jesper Parnevik,29.88,49,164,-0.31
88,0,20105,Jeff Gove,29.31,51,174,-0.14
89,0,21209,Sergio Garcia,29.27,24,82,-0.25
90,0,22548,Patrick Sheehan,29.00,58,200,-0.24
91,0,12755,Vance Veazey,28.81,34,118,-0.24
92,0,07867,Woody Austin,28.28,56,198,-0.23
93,0,06621,Joe Durant,28.22,57,202,-0.32
94,0,20098,Stuart Appleby,28.03,37,132,-0.08
95,0,06515,Shaun Micheel,27.11,45,166,-0.27
96,0,24507,Jason Bohn,27.04,53,196,-0.19
97,0,25240,D.A. Points,26.88,43,160,-0.12
98,0,25935,John Engler Jr.,26.87,36,134,-0.14
99,0,01313,Steve Elkington,26.53,26,98,-0.12
100,0,08537,J.P. Hayes,26.36,29,110,E
101,0,12645,Brent Geiberger,26.29,51,194,-0.39
102,0,06575,Dudley Hart,26.22,43,164,-0.30
103,0,06004,Stephen Ames,26.04,25,96,-0.44
104,0,02206,David Toms,25.81,32,124,-0.34
105,0,01666,Bernhard Langer,25.76,34,132,-0.24
106,0,20572,Rod Pampling,25.71,36,140,-0.39
107,0,07457,Steve Flesch,25.68,57,222,-0.46
107,0,02223,Bob Tway,25.68,38,148,-0.39
109,0,20498,Briny Baird,25.32,39,154,-0.36
110,0,22371,Aaron Baddeley,25.00,35,140,-0.26
111,0,07749,Brett Quigley,24.75,49,198,-0.31
112,0,21407,Arjun Atwal,24.74,47,190,-0.32
113,0,01320,Bob Estes,24.69,40,162,-0.33
114,0,21753,Brian Davis,24.44,44,180,-0.16
115,0,24357,K.J. Choi,23.78,39,164,-0.41
116,0,20127,Chris Riley,23.72,37,156,-0.24
117,0,01707,Steve Lowery,23.63,43,182,-0.42
118,0,08123,Jeff Brehaut,23.44,45,192,-0.29
119,0,20472,Alex Cejka,23.08,42,182,-0.24
119,0,11011,Mike Sposa,23.08,30,130,-0.23
121,0,21959,Ted Purdy,23.03,41,178,-0.22
122,0,01042,Paul Azinger,22.94,39,170,-0.41
123,0,20812,Tjaart van der Walt,22.81,26,114,-0.19
124,0,01024,Billy Andrade,22.79,31,136,-0.19
125,0,02246,Duffy Waldorf,22.78,41,180,-0.22
126,0,20608,David Howell,22.58,14,62,-0.14
127,0,12662,Thomas Levet,22.45,22,98,+0.05
128,0,20628,Arron Oberholser,22.39,30,134,-0.27
129,0,26420,Richard Johnson,22.28,41,184,-0.61
130,0,01677,Tom Lehman,22.12,23,104,-0.35
131,0,21646,David Branshaw,21.94,43,196,-0.42
132,0,01685,J.L. Lewis,21.93,25,114,-0.28
133,0,20631,David McKenzie,21.88,35,160,-0.23
133,0,23325,Vaughn Taylor,21.88,35,160,-0.34
135,0,12680,Shigeki Maruyama,21.59,38,176,-0.39
136,0,10733,Kent Jones,21.13,41,194,-0.24
137,0,21350,Ryuji Imada,20.92,41,196,-0.32
138,0,01766,Billy Mayfair,20.83,35,168,-0.20
139,0,25345,Carl Pettersson,20.37,33,162,-0.24
140,0,23983,Luke Donald,20.21,19,94,-0.32
141,0,24024,Zach Johnson,19.87,31,156,-0.35
142,0,20634,Peter Lonard,19.85,27,136,-0.15
143,0,23673,Michael Connell,19.79,19,96,-0.32
144,0,10860,Justin Leonard,19.72,28,142,-0.11
145,0,01161,Mark Calcavecchia,19.64,33,168,-0.24
146,0,01388,Robert Gamez,19.57,36,184,-0.19
147,0,01577,Lee Janzen,19.48,30,154,-0.20
148,0,06527,Steve Stricker,19.44,21,108,-0.43
149,0,01941,Tom Pernice Jr.,19.27,37,192,-0.14
150,0,11032,Frank Lickliter II,19.07,37,194,-0.30
151,0,24138,Ian Poulter,19.05,16,84,-0.31
152,0,21470,Daisuke Maruyama,18.99,30,158,-0.27
153,0,23718,Nathan Green,18.88,37,196,-0.30
154,0,19881,Robert Damron,18.68,34,182,-0.29
155,0,01142,Bart Bryant,18.24,27,148,-0.04
156,0,12602,Dean Wilson,18.10,38,210,-0.39
157,0,06373,José María Olazábal,17.86,15,84,+0.13
158,0,08385,Omar Uresti,17.80,21,118,-0.19
159,0,01473,Todd Hamilton,17.74,22,124,-0.45
160,0,01948,Tim Petrovic,17.58,32,182,-0.28
161,0,01139,Olin Browne,17.55,33,188,-0.33
162,0,23541,Ben Crane,16.91,23,136,-0.43
163,0,10505,Shane Bertsch,16.67,34,204,-0.26
163,0,10809,Jim Furyk,16.67,24,144,-0.25
165,0,21878,Mark Wilson,16.45,25,152,-0.24
166,0,19913,Ron Whittaker,15.82,25,158,-0.08
167,0,20593,Greg Chalmers,15.67,21,134,-0.29
168,0,02101,Joey Sindelar,15.48,26,168,-0.19
169,0,01619,Skip Kendall,15.44,21,136,-0.29
170,0,01724,Jeff Maggert,15.33,23,150,E
171,0,02110,Jerry Smith,15.22,28,184,-0.25
172,0,02214,Kirk Triplett,14.81,16,108,-0.44
173,0,01035,Tommy Armour III,14.75,18,122,-0.17
174,0,06251,Chris DiMarco,14.39,19,132,-0.21
175,0,02104,Jeff Sluman,14.29,26,182,-0.27
176,0,08075,Jerry Kelly,14.13,26,184,-0.19
177,0,20548,Hidemichi Tanaka,13.70,20,146,-0.05
178,0,02239,Scott Verplank,13.51,20,148,-0.15
179,0,01219,John Cook,13.49,17,126,-0.35
180,0,22293,Heath Slocum,13.48,24,178,-0.08
181,0,10423,Mike Weir,13.04,18,138,-0.17
182,0,22621,Ben Curtis,12.50,18,144,-0.28
183,0,06012,Greg Kraft,11.64,17,146,-0.18
184,0,01381,Fred Funk,11.54,21,182,-0.29
185,0,20382,Stephen Leaney,11.31,19,168,E
186,0,20121,Todd Fischer,11.11,22,198,-0.09
187,0,19846,Brian Gay,10.28,22,214,-0.50
188,0,01599,Steve Jones,9.62,15,156,-0.33
189,0,01823,Larry Mize,9.57,9,94,-0.44
190,0,01928,Corey Pavin,9.38,12,128,-0.42
191,0,06643,Paul Goydos,9.03,13,144,-0.54
192,0,20099,Doug Barron,8.22,12,146,-0.25
193,0,01132,Mark Brooks,7.65,13,170,E
194,0,01329,Brad Faxon,7.24,11,152,-0.55
195,0,23135,Tim Clark,6.15,8,130,+0.25
196,0,01887,Mark O'Meara,5.68,5,88,+0.20
