RANK,MOVEMENT,PLAYER_ID,PLAYER,MONEY
1,0,01706,Davis Love III,$1317689
2,0,30925,Dustin Johnson,$1168290
3,0,26668,Marc Turnesa,$1066668
4,0,12652,Cameron Beckman,$1048666
5,0,24024,Zach Johnson,$914190
6,0,23320,Ryan Palmer,$910350
7,0,10885,Robert Allenby,$804170
8,0,24912,Will MacKenzie,$675197
9,0,20574,Mathew Goggin,$613773
10,0,21633,Steve Allan,$591489
11,0,06595,Kevin Sutherland,$569058
12,0,30750,Tommy Gainey,$532020
13,0,24490,George McNeill,$498573
14,0,07867,Woody Austin,$485203
15,0,19846,Brian Gay,$477997
16,0,21878,Mark Wilson,$462108
17,0,23108,Matt Kuchar,$453150
18,0,24361,Pat Perez,$448183
19,0,28475,Jeff Overton,$434966
20,0,24358,Robert Garrigus,$429744
21,0,23325,Vaughn Taylor,$417447
22,0,06197,Michael Allen,$412916
23,0,27120,Troy Matteson,$410197
24,0,25349,Tim Wilkinson,$409642
25,0,21961,Charles Howell III,$401970
26,0,23353,J.J. Henry,$397561
27,0,20104,Ken Duke,$394207
28,0,28158,Steve Marino,$367119
29,0,27963,Chris Stroud,$360552
30,0,20160,Charlie Wi,$357377
31,0,08845,Scott Sterling,$323990
32,0,26695,Michael Letzig,$315592
33,0,21350,Ryuji Imada,$302387
34,0,10423,Mike Weir,$300966
35,0,02239,Scott Verplank,$298513
36,0,28780,Nicholas Thompson,$292803
37,0,01948,Tim Petrovic,$290539
38,0,12782,Tim Herron,$289475
39,0,01320,Bob Estes,$286650
40,0,06621,Joe Durant,$283330
41,0,27060,John Mallinger,$262144
42,0,06012,Greg Kraft,$245680
43,0,02223,Bob Tway,$239058
44,0,12510,Chad Campbell,$233028
45,0,22892,Jason Gore,$231970
46,0,21949,Joe Ogilvie,$228968
47,0,10649,Tom Scherrer,$227859
48,0,24924,Bill Haas,$226803
49,0,27214,Kevin Streelman,$226540
50,0,23125,Brad Elder,$217904
51,0,22348,Nick O'Hern,$209961
52,0,21805,Harrison Frazar,$207100
53,0,20628,Arron Oberholser,$206666
54,0,01313,Steve Elkington,$206625
55,0,23621,Rory Sabbatini,$202800
56,0,26882,Michael Sim,$202758
57,0,06643,Paul Goydos,$197975
58,0,25720,Chad Collins,$178842
59,0,06004,Stephen Ames,$178685
60,0,01941,Tom Pernice Jr.,$178260
61,0,23497,Tag Ridings,$177895
62,0,21753,Brian Davis,$177323
63,0,28089,Jason Day,$176058
64,0,23623,Bo Van Pelt,$171329
65,0,26497,Casey Wittenberg,$167520
66,0,20433,Mark Hensby,$166146
67,0,06251,Chris DiMarco,$163779
68,0,20634,Peter Lonard,$158987
69,0,01553,John Huston,$157290
70,0,23349,Charles Warren,$156629
71,0,10505,Shane Bertsch,$154572
72,0,01724,Jeff Maggert,$154062
73,0,26679,Kevin Stadler,$139965
74,0,23409,James Driscoll,$137919
75,0,20663,Brenden Pappas,$136137
76,0,23778,Brad Adamonis,$133257
77,0,01473,Todd Hamilton,$127974
78,0,27936,Martin Laird,$127032
79,0,24140,Sean O'Hair,$123955
80,0,02206,David Toms,$117028
81,0,12716,Charley Hoffman,$115572
82,0,27095,Nick Watney,$112623
83,0,23614,Rich Beem,$112429
84,0,10213,Dicky Pride,$109260
85,0,25632,Jimmy Walker,$108490
86,0,01577,Lee Janzen,$108014
87,0,12660,Jesper Parnevik,$105879
88,0,22371,Aaron Baddeley,$102500
89,0,22548,Patrick Sheehan,$101523
90,0,10860,Justin Leonard,$99000
91,0,22806,Doug LaBelle II,$89936
92,0,10733,Kent Jones,$88761
93,0,01388,Robert Gamez,$88595
94,0,25345,Carl Pettersson,$87943
95,0,10875,Todd Demsey,$84723
96,0,02002,John Riegger,$83583
97,0,07457,Steve Flesch,$82236
98,0,25396,Kevin Na,$81636
99,0,23718,Nathan Green,$81277
