RANK,MOVEMENT,PLAYER_ID,PLAYER,MONEY PER EVENT,TOTAL MONEY
79,0,20160,Charlie Wi,$56125,1515394
80,0,26951,Johnson Wagner,$55038,1431001
81,0,21878,Mark Wilson,$54425,1578337
82,0,27958,Ryan Blaum,$54250,54250
83,0,23108,Matt Kuchar,$53616,1447637
84,0,08075,Jerry Kelly,$53303,1652400
85,0,25804,Bubba Watson,$52880,1533522
86,0,01226,Fred Couples,$52737,949281
87,0,22348,Nick O'Hern,$52721,1370771
88,0,01797,Rocco Mediate,$52625,1420875
89,0,28780,Nicholas Thompson,$51925,1869329
90,0,01313,Steve Elkington,$51644,1291113
91,0,22293,Heath Slocum,$51445,1491915
92,0,20848,Ángel Cabrera,$51069,868182
93,0,26596,Ryan Moore,$50620,1214899
94,0,20686,Jeev Milkha Singh,$50569,252849
95,0,20634,Peter Lonard,$48763,1462893
96,0,24449,Parker McLachlin,$48586,1311839
97,0,26476,Chez Reavie,$48136,1444102
98,0,32495,Rob Grube,$48000,48000
99,0,24490,George McNeill,$46949,1361531
100,0,27933,John Merrick,$46857,1312004
101,0,21961,Charles Howell III,$46749,1449231
102,0,01928,Corey Pavin,$46214,924281
103,0,26668,Marc Turnesa,$45859,1329920
104,0,25572,Graeme McDowell,$45636,182544
105,0,20628,Arron Oberholser,$45488,454881
106,0,20645,John Senden,$45324,1269083
107,0,12652,Cameron Beckman,$45270,1312837
108,0,01941,Tom Pernice Jr.,$44542,1336276
109,0,07457,Steve Flesch,$43622,1265058
110,0,24912,Will MacKenzie,$43390,911194
111,0,10585,Scott McCarron,$43275,952070
112,0,25240,D.A. Points,$42306,126918
113,0,27214,Kevin Streelman,$42272,1352704
114,0,12602,Dean Wilson,$42187,1350002
115,0,26420,Richard Johnson,$42112,884367
116,0,26497,Casey Wittenberg,$41880,167520
117,0,12782,Tim Herron,$41607,1164998
118,0,27060,John Mallinger,$41428,1201432
119,0,27120,Troy Matteson,$40400,1212018
120,0,25349,Tim Wilkinson,$40262,1167606
121,0,26695,Michael Letzig,$40240,1166976
122,0,02206,David Toms,$39955,799113
123,0,01677,Tom Lehman,$39803,676651
124,0,02223,Bob Tway,$39282,785640
125,0,26882,Michael Sim,$38552,269864
126,0,24925,Jonathan Byrd,$38503,1039583
127,0,25900,Lucas Glover,$38403,998490
128,0,12705,Cliff Kresge,$38150,1068206
129,0,22896,Grégory Havret,$37742,75484
130,0,06078,Esteban Toledo,$37101,111305
131,0,22913,John Rollins,$36286,1016031
132,0,25396,Kevin Na,$35898,1041058
133,0,20472,Alex Cejka,$35759,893997
134,0,21949,Joe Ogilvie,$35718,1035830
135,0,29954,Robert Dinwiddie,$35709,35709
136,0,21633,Steve Allan,$35427,743969
137,0,07749,Brett Quigley,$35128,878215
138,0,06197,Michael Allen,$35045,981262
139,0,21753,Brian Davis,$33869,1151558
140,0,24461,Thomas Aiken,$33266,33266
140,0,26525,Grégory Bourdy,$33266,33266
140,0,20418,Ariel Cañete,$33266,33266
140,0,24957,Simon Khan,$33266,33266
144,0,23325,Vaughn Taylor,$32919,1053422
145,0,12716,Charley Hoffman,$32610,945701
146,0,27095,Nick Watney,$32524,878173
147,0,24924,Bill Haas,$32288,1000939
148,0,01161,Mark Calcavecchia,$31392,784809
149,0,23718,Nathan Green,$30428,912867
150,0,01948,Tim Petrovic,$29955,958577
151,0,23778,Brad Adamonis,$29738,862413
152,0,26287,Roland Thatcher,$29680,445211
153,0,01320,Bob Estes,$29621,829395
154,0,27936,Martin Laird,$29405,852751
155,0,10505,Shane Bertsch,$29008,841248
156,0,06621,Joe Durant,$28663,802567
157,0,06350,Bob May,$28521,114085
158,0,20623,Gavin Coles,$28437,455002
159,0,23623,Bo Van Pelt,$28248,903966
160,0,28475,Jeff Overton,$27827,890488
161,0,23349,Charles Warren,$27610,800693
162,0,01553,John Huston,$27604,496876
163,0,28089,Jason Day,$27406,767393
164,0,23353,J.J. Henry,$27387,931161
165,0,22080,Prayad Marksaeng,$26765,107060
166,0,02300,Ian Woosnam,$26250,26250
167,0,24358,Robert Garrigus,$26094,756732
168,0,23048,Eric Axley,$25691,899215
169,0,23409,James Driscoll,$25305,708549
170,0,23614,Rich Beem,$25172,730000
171,0,32329,Stephen Poole,$25143,25143
172,0,26300,Matt Jones,$25029,775899
173,0,21470,Daisuke Maruyama,$24649,98596
174,0,24748,WC Liang,$24454,146728
175,0,26881,Jarrod Lyle,$23985,23985
176,0,22892,Jason Gore,$23626,779664
177,0,22540,Anthony Wall,$23553,23553
178,0,30750,Tommy Gainey,$23425,562204
179,0,22548,Patrick Sheehan,$23025,805897
180,0,10425,Jay Williamson,$22995,758862
181,0,08931,Glen Day,$22908,435263
182,0,20127,Chris Riley,$22873,388850
183,0,27940,Diego Vanegas,$22775,22775
184,0,27072,Alvaro Quiros,$22532,45065
185,0,08845,Scott Sterling,$22315,624821
186,0,12660,Jesper Parnevik,$21924,635819
187,0,01920,Craig Parry,$21577,86310
188,0,20585,Niclas Fasth,$21056,210565
189,0,06034,Marco Dawson,$20950,439963
190,0,23821,Yusaku Miyazato,$20670,20670
191,0,19903,Jonathan Lomas,$20384,20384
192,0,06251,Chris DiMarco,$20370,590743
193,0,25972,Pablo Martin Benavides,$20047,60142
194,0,26679,Kevin Stadler,$19964,598945
195,0,27064,Jhonattan Vegas,$19828,19828
196,0,26527,Jean Baptiste Gonnet,$19785,19785
196,0,30909,David Horsey,$19785,19785
198,0,23497,Tag Ridings,$19603,568493
199,0,21805,Harrison Frazar,$19306,444059
200,0,01473,Todd Hamilton,$19212,537957
201,0,32262,Mark Brown,$19000,57000
202,0,28155,Jose-Filipe Lima,$18685,18685
202,0,27381,Martin Wiegele,$18685,18685
204,0,19972,José Coceres,$18491,240392
205,0,20433,Mark Hensby,$18480,480482
206,0,01381,Fred Funk,$18377,257283
207,0,01577,Lee Janzen,$17862,500155
208,0,25686,Jason Dufner,$17758,284137
209,0,10117,Bob Heintz,$17706,301015
210,0,20859,Anders Hansen,$17620,105724
211,0,24459,Richard Sterne,$17177,137419
212,0,11032,Frank Lickliter II,$17128,548113
213,0,25768,Chih-Bing Lam,$16787,16787
214,0,27963,Chris Stroud,$16634,482405
215,0,24227,Justin Bolli,$16357,458022
216,0,26331,Charl Schwartzel,$16250,16250
217,0,20105,Jeff Gove,$16133,290410
218,0,20436,Garrett Willis,$16074,176815
219,0,20663,Brenden Pappas,$16002,384071
220,0,24663,Y.E. Yang,$15921,461725
221,0,01724,Jeff Maggert,$15874,444484
222,0,07547,Craig Kanada,$15808,363596
223,0,27466,Spencer Levin,$15518,15518
224,0,06573,Brandt Jobe,$15432,293214
225,0,01361,Dan Forsman,$15373,169106
226,0,22806,Doug LaBelle II,$15369,338132
227,0,25842,Jon Mills,$15297,489510
228,0,29819,Andrew Dresser,$15189,15189
228,0,29425,Andrew Svoboda,$15189,15189
230,0,12823,Carlos Franco,$15150,378768
231,0,06373,José María Olazábal,$15050,60200
232,0,23797,Brett Rumford,$14862,386418
233,0,08385,Omar Uresti,$14428,346285
234,0,10649,Tom Scherrer,$14419,288390
235,0,25444,Justin Hicks,$14306,14306
236,0,25720,Chad Collins,$14164,339958
237,0,21284,Hiroyuki Fujita,$14150,14150
238,0,12645,Brent Geiberger,$13800,165600
239,0,30004,Ross McGowan,$13718,13718
240,0,26360,Bubba Dickerson,$13640,13640
241,0,10733,Kent Jones,$13236,304432
242,0,27561,Nick Flanagan,$13070,379036
243,0,10213,Dicky Pride,$13063,182890
244,0,08725,Tom Gillis,$12971,38915
245,0,07223,Brian Bateman,$12637,227470
246,0,30926,Chris Kirk,$12574,37724
247,0,10565,Ian Leggatt,$12496,62481
248,0,01717,Sandy Lyle,$12375,24750
249,0,02002,John Riegger,$12062,289501
250,0,08537,J.P. Hayes,$12005,312151
250,0,08375,Paul Stankowski,$12005,156077
252,0,12309,Bob Sowards,$11969,263327
253,0,27577,Peter Karmis,$11940,11940
254,0,25478,Kiyoshi Miyazato,$11925,11925
254,0,01823,Larry Mize,$11925,190803
256,0,01968,Nick Price,$11900,11900
257,0,19881,Robert Damron,$11826,94611
258,0,25632,Jimmy Walker,$11760,282249
259,0,23125,Brad Elder,$11755,270365
260,0,21461,Kenneth Ferrie,$11550,288772
261,0,01014,Fulton Allem,$11468,11468
262,0,24238,Mitsuhiro Tateyama,$11448,11448
263,0,01527,Scott Hoch,$11385,11385
264,0,25273,Andrew Buckle,$11350,170264
265,0,24452,John Douma,$11150,11150
266,0,23969,Graeme Storm,$11088,33266
267,0,19803,Ryan Armour,$11078,354508
268,0,23322,Brett Wetterich,$11061,121675
269,0,06315,Pete Jordan,$10725,10725
270,0,24725,Richard Finch,$10642,21284
271,0,20038,Bryan DeCorso,$10600,10600
272,0,27797,Derek Lamely,$10494,10494
273,0,25108,Chip Deason,$10350,10350
274,0,21449,Reid Edstrom,$10340,10340
275,0,20569,Richard Green,$10328,92959
276,0,01024,Billy Andrade,$10145,243490
277,0,26500,Alejandro Cañizares,$10132,162115
278,0,24494,Erik Compton,$10074,10074
279,0,21959,Ted Purdy,$9928,248207
280,0,01116,Michael Bradley,$9889,138453
281,0,06515,Shaun Micheel,$9864,157828
282,0,20939,Keiichiro Fukabori,$9805,9805
283,0,01388,Robert Gamez,$9613,249944
284,0,22792,Peter Hanson,$9383,37534
285,0,20382,Stephen Leaney,$9291,157963
286,0,25863,Rod Perry,$9154,9154
287,0,27386,Dustin Risdon,$9100,9100
288,0,27506,Oliver Wilson,$8927,35709
289,0,12680,Shigeki Maruyama,$8898,160174
290,0,10875,Todd Demsey,$8696,217417
291,0,25045,Mike Ruiz,$8692,8692
292,0,19824,Craig Barlow,$8648,129731
293,0,24537,Philip Archer,$8593,17187
294,0,20378,Mathias Grönberg,$8176,245281
295,0,32150,Michael Thompson,$8156,32625
296,0,20400,Michael Campbell,$8008,48053
297,0,01378,David Frost,$7851,23553
298,0,23624,Soren Hansen,$7829,70465
299,0,06332,Neal Lancaster,$7793,70137
300,0,24610,Stuart Deane,$7606,15213
301,0,02166,Chip Sullivan,$7593,45559
302,0,20443,Jin Park,$7570,227102
303,0,24236,Nick Dougherty,$7507,60061
304,0,27766,Casey Bourque,$7462,7462
305,0,18874,Miguel Suarez,$7350,7350
306,0,01157,Tom Byrum,$7315,87782
307,0,23157,Richard Johnson,$6903,200209
308,0,02101,Joey Sindelar,$6870,34350
309,0,22261,Wilfredo Morales,$6545,6545
310,0,01927,Dennis Paulson,$6420,6420
310,0,02067,Ted Schulz,$6420,6420
312,0,29221,Webb Simpson,$6410,38460
313,0,29670,Pablo Larrazabal,$6228,18685
314,0,01139,Olin Browne,$6186,167028
315,0,01093,Ronnie Black,$6147,12294
316,0,29422,Jonathan Moore,$6132,12265
317,0,01261,Jay Delsing,$6000,48000
318,0,01331,Rick Fehr,$5940,5940
318,0,22582,Kyle Thompson,$5940,154446
320,0,01132,Mark Brooks,$5857,99582
321,0,09011,David Duval,$5748,114973
322,0,27613,David Lutterus,$5647,129886
323,0,27576,Anton Haig,$5640,11280
324,0,26758,David Hearn,$5550,11100
325,0,27896,Ross Fisher,$5544,33266
326,0,06214,Guy Boros,$5260,31565
327,0,23091,Alan Morin,$5252,10505
328,0,06090,Jim McGovern,$5234,136088
329,0,20094,Jonathan Kaye,$5171,41375
330,0,12695,Robert Floyd,$5088,15264
331,0,12826,Paul Claxton,$5072,116678
332,0,01042,Paul Azinger,$4732,42590
333,0,27408,Martin Kaymer,$4704,37637
334,0,26329,Louis Oosthuizen,$4566,13700
335,0,02106,Chris Smith,$4555,22775
336,0,23540,Jason Allred,$4373,100596
337,0,26675,Jon Turcott,$4180,8360
338,0,01723,Andrew Magee,$4079,12238
339,0,08339,Spike McRoy,$3910,15640
340,0,25818,Scott Piercy,$3815,7630
341,0,23725,Brendan Jones,$3737,18685
342,0,07235,John Morse,$3672,25705
343,0,02214,Kirk Triplett,$3643,32794
344,0,01249,John Daly,$3295,56017
345,0,30711,Colt Knost,$3225,16129
346,0,01761,Len Mattiace,$3212,35333
347,0,10107,Deane Pappas,$3191,9573
348,0,20669,James Kingston,$3150,15750
349,0,20029,Notah Begay III,$3096,27872
350,0,08635,Colin Montgomerie,$3040,21284
351,0,21007,Gabriel Hjertstedt,$2873,11495
352,0,19913,Ron Whittaker,$2726,59977
353,0,26631,Cody Freeman,$2641,68672
354,0,20935,Toru Taniguchi,$2302,16120
355,0,01887,Mark O'Meara,$2184,10920
356,0,01685,J.L. Lewis,$2125,34002
357,0,02246,Duffy Waldorf,$1837,7350
358,0,25594,Travis Perkins,$1590,36582
359,0,02245,Grant Waite,$1567,12540
360,0,01619,Skip Kendall,$1318,7910
361,0,01385,Jim Gallagher Jr.,$1074,7520
362,0,06809,Bob Burns,$950,6650
