RANK,MOVEMENT,PLAYER_ID,PLAYER,%,OFFICIAL MONEY WON,POTENTIAL MONEY
1,0,08793,Tiger Woods,78.25,5775000,7380000
2,0,06567,Vijay Singh,23.67,6601094,27888875
3,0,20766,Padraig Harrington,22.54,4313550,19138875
4,0,21209,Sergio Garcia,20.27,4858223,23962875
5,0,01810,Phil Mickelson,20.00,5188874,25942875
6,0,29718,Anthony Kim,18.02,4656265,25834875
7,0,27770,Camilo Villegas,16.78,4422640,26356875
8,0,01945,Kenny Perry,16.33,4663793,28566000
9,0,21528,Henrik Stenson,15.62,1937992,12408875
10,0,20229,Stewart Cink,14.48,3979300,27472875
11,0,10860,Justin Leonard,13.37,3943542,29490875
12,0,06522,Ernie Els,12.46,2537289,20362875
13,0,01876,Greg Norman,12.14,509617,4198875
14,0,22046,Geoff Ogilvy,11.73,2880099,24556875
15,0,20396,Lee Westwood,11.51,1550880,13468875
16,0,10809,Jim Furyk,11.19,3455713,30894875
17,0,10885,Robert Allenby,11.12,3606699,32422875
18,0,23983,Luke Donald,10.68,1456650,13644000
19,0,21350,Ryuji Imada,10.61,3029363,28552875
20,0,24357,K.J. Choi,10.40,2683442,25800875
21,0,22621,Ben Curtis,10.30,2615798,25402875
22,0,24502,Adam Scott,10.14,1979159,19516875
23,0,10423,Mike Weir,9.97,3020135,30282875
24,0,22378,Trevor Immelman,9.73,2566198,26374875
25,0,06575,Dudley Hart,9.30,2218816,23868000
26,0,19970,Robert Karlsson,9.20,985684,10714875
26,0,06595,Kevin Sutherland,9.20,2581310,28062000
28,0,06527,Steve Stricker,9.03,2438304,27006875
29,0,20098,Stuart Appleby,8.89,2484630,27958875
29,0,32495,Rob Grube,8.89,48000,540000
31,0,27958,Ryan Blaum,8.61,54250,630000
32,0,26289,Boo Weekley,8.51,2398750,28194875
33,0,06004,Stephen Ames,8.26,2285707,27672875
34,0,25562,Andres Romero,8.25,2064611,25024875
35,0,19825,Darren Clarke,8.15,220000,2700000
36,0,25345,Carl Pettersson,7.99,2512538,31428000
37,0,12510,Chad Campbell,7.86,2404770,30584000
38,0,24138,Ian Poulter,7.69,1488214,19354875
39,0,23788,D.J. Trahan,7.55,2304368,30528000
40,0,24140,Sean O'Hair,7.45,2089856,28048875
41,0,23320,Ryan Palmer,7.23,1453182,20088000
42,0,27141,J.B. Holmes,7.21,2166130,30046875
43,0,24184,Alastair Forsyth,7.20,194416,2700000
44,0,19846,Brian Gay,7.12,2205512,30978000
45,0,24781,Hunter Mahan,6.89,2208854,32046875
46,0,01706,Davis Love III,6.86,1695237,24700875
47,0,01142,Bart Bryant,6.74,1719153,25492875
48,0,20574,Mathew Goggin,6.70,1969962,29394000
