RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,TOTAL PAR 4 HOLES,TOTAL HOLE OUTS
1,0,01444,Ken Green,23,735,0
2,0,01797,Rocco Mediate,15,541,0
3,0,07569,Mark Carnevale,11,811,0
3,0,02321,Fuzzy Zoeller,11,588,0
5,0,10585,Scott McCarron,9,802,0
5,0,01890,Brett Ogle,9,692,0
5,0,02218,Ted Tryba,9,1092,0
8,0,06124,Patrick Burke,7,773,0
9,0,20051,Joe Acosta Jr.,6,763,0
9,0,01185,Brandel Chamblee,6,790,0
9,0,01200,Keith Clearwater,6,718,0
9,0,01682,Wayne Levi,6,529,0
9,0,01975,Tom Purtzer,6,608,0
9,0,01986,Joey Rassett,6,580,0
9,0,02099,Scott Simpson,6,939,0
16,0,01219,John Cook,5,896,0
16,0,01261,Jay Delsing,5,813,0
16,0,01329,Brad Faxon,5,925,0
16,0,20094,Jonathan Kaye,5,673,0
16,0,02131,Mike Springer,5,697,0
16,0,02225,Howard Twitty,5,898,0
22,0,01014,Fulton Allem,3,585,0
22,0,01042,Paul Azinger,3,801,0
22,0,10569,Mike Brisky,3,910,0
22,0,01408,Kelly Gibson,3,1043,0
22,0,06617,Brian Henninger,3,826,0
22,0,10860,Justin Leonard,3,1164,0
22,0,01891,David Ogrin,3,943,0
29,0,07867,Woody Austin,2,1198,0
29,0,01096,Phil Blackmar,2,777,0
29,0,01132,Mark Brooks,2,972,0
29,0,01143,Brad Bryant,2,994,0
29,0,08931,Glen Day,2,953,0
29,0,06251,Chris DiMarco,2,916,0
29,0,01307,Joel Edwards,2,976,0
29,0,01330,David Feherty,2,754,0
29,0,10809,Jim Furyk,2,1042,0
29,0,01457,Jay Haas,2,935,0
29,0,01550,Ed Humenik,2,894,0
29,0,06090,Jim McGovern,2,1014,0
29,0,07235,John Morse,2,737,0
29,0,02008,Lee Rinker,2,943,0
29,0,02101,Joey Sindelar,2,741,0
29,0,06613,Tommy Tolles,2,813,0
29,0,02226,Tray Tyner,2,856,0
29,0,08385,Omar Uresti,2,998,0
29,0,02242,Lanny Wadkins,2,624,0
48,0,01006,John Adams,1,831,0
48,0,01060,Dave Barr,1,813,0
48,0,01093,Ronnie Black,1,934,0
48,0,01098,Jay Don Blake,1,890,0
48,0,06214,Guy Boros,1,1018,0
48,0,01116,Michael Bradley,1,928,0
48,0,01133,Billy Ray Brown,1,674,0
48,0,06809,Bob Burns,1,870,0
48,0,01175,Jim Carter,1,992,0
48,0,08717,Kawika Cotner,1,843,0
48,0,01226,Fred Couples,1,560,0
48,0,01235,Ben Crenshaw,1,866,0
48,0,01249,John Daly,1,809,0
48,0,06034,Marco Dawson,1,841,0
48,0,01266,Clark Dennis,1,960,0
48,0,09011,David Duval,1,941,0
48,0,01306,David Edwards,1,781,0
48,0,06522,Ernie Els,1,664,0
48,0,01331,Rick Fehr,1,790,0
48,0,01334,Keith Fergus,1,851,0
48,0,01361,Dan Forsman,1,795,0
48,0,01374,Robin Freeman,1,1020,0
48,0,01378,David Frost,1,769,0
48,0,01385,Jim Gallagher Jr.,1,1051,0
48,0,06088,Steve Gotsche,1,843,0
48,0,06643,Paul Goydos,1,1146,0
48,0,01475,Donnie Hammond,1,844,0
48,0,06575,Dudley Hart,1,996,0
48,0,01549,Mike Hulbert,1,1056,0
48,0,01619,Skip Kendall,1,990,0
48,0,06012,Greg Kraft,1,1034,0
48,0,06332,Neal Lancaster,1,936,0
48,0,01677,Tom Lehman,1,698,0
48,0,06641,Jeff Leonard,1,746,0
48,0,01685,J.L. Lewis,1,881,0
48,0,01705,Tim Loustalot,1,575,0
48,0,01706,Davis Love III,1,951,0
48,0,01724,Jeff Maggert,1,864,0
48,0,01766,Billy Mayfair,1,1052,0
48,0,01771,Blaine McCallister,1,945,0
48,0,01864,Larry Nelson,1,587,0
48,0,01876,Greg Norman,1,638,0
48,0,01887,Mark O'Meara,1,1022,0
48,0,01905,Joe Ozaki,1,656,0
48,0,01926,Steve Pate,1,994,0
48,0,01927,Dennis Paulson,1,850,0
48,0,01960,Don Pooley,1,810,0
48,0,06386,Bill Porter,1,792,0
48,0,02133,Craig Stadler,1,715,0
48,0,02135,Mike Standly,1,976,0
48,0,08375,Paul Stankowski,1,944,0
48,0,02146,Payne Stewart,1,1049,0
48,0,02167,Mike Sullivan,1,899,0
48,0,02170,Hal Sutton,1,958,0
48,0,02214,Kirk Triplett,1,1042,0
48,0,02239,Scott Verplank,1,902,0
48,0,02245,Grant Waite,1,876,0
48,0,02256,Tom Watson,1,606,0
48,0,02279,Mark Wiebe,1,673,0
48,0,06577,John Wilson,1,976,0
