RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,TOTAL PAR 5 HOLES,TOTAL HOLE OUTS
1,0,01408,Kelly Gibson,13,361,0
1,0,01706,Davis Love III,13,299,0
3,0,20051,Joe Acosta Jr.,12,265,0
3,0,01006,John Adams,12,300,0
3,0,01042,Paul Azinger,12,265,0
3,0,01161,Mark Calcavecchia,12,354,0
3,0,01444,Ken Green,12,234,0
3,0,10585,Scott McCarron,12,270,0
9,0,07867,Woody Austin,11,392,0
9,0,01329,Brad Faxon,11,293,0
9,0,06567,Vijay Singh,11,256,0
9,0,02135,Mike Standly,11,322,0
13,0,01116,Michael Bradley,10,303,0
13,0,01385,Jim Gallagher Jr.,10,338,0
13,0,01457,Jay Haas,10,297,0
13,0,01607,Brian Kamm,10,326,0
13,0,01707,Steve Lowery,10,369,0
13,0,06613,Tommy Tolles,10,285,0
13,0,02218,Ted Tryba,10,358,0
20,0,01132,Mark Brooks,9,334,0
20,0,01361,Dan Forsman,9,280,0
20,0,08337,Mike Heinen,9,306,0
20,0,20094,Jonathan Kaye,9,229,0
20,0,01723,Andrew Magee,9,305,0
20,0,01890,Brett Ogle,9,212,0
20,0,07101,Dave Stockton Jr.,9,324,0
20,0,06527,Steve Stricker,9,296,0
20,0,02225,Howard Twitty,9,310,0
29,0,01143,Brad Bryant,8,334,0
29,0,08931,Glen Day,8,316,0
29,0,09011,David Duval,8,312,0
29,0,01418,Bill Glasson,8,255,0
29,0,01553,John Huston,8,285,0
29,0,01569,Peter Jacobsen,8,311,0
29,0,01599,Steve Jones,8,279,0
29,0,12660,Jesper Parnevik,8,228,0
29,0,02104,Jeff Sluman,8,352,0
29,0,02146,Payne Stewart,8,316,0
29,0,02170,Hal Sutton,8,348,0
29,0,02245,Grant Waite,8,298,0
29,0,02246,Duffy Waldorf,8,318,0
29,0,06577,John Wilson,8,346,0
43,0,01035,Tommy Armour III,7,326,0
43,0,01096,Phil Blackmar,7,277,0
43,0,06214,Guy Boros,7,334,0
43,0,01156,Curt Byrum,7,371,0
43,0,01226,Fred Couples,7,192,0
43,0,01261,Jay Delsing,7,266,0
43,0,01527,Scott Hoch,7,335,0
43,0,01748,Doug Martin,7,322,0
43,0,01797,Rocco Mediate,7,172,0
43,0,01810,Phil Mickelson,7,256,0
43,0,01837,Gil Morgan,7,248,0
43,0,01926,Steve Pate,7,327,0
43,0,01927,Dennis Paulson,7,290,0
43,0,02010,Loren Roberts,7,282,0
43,0,10215,Charlie Rymer,7,267,0
43,0,02133,Craig Stadler,7,249,0
43,0,02239,Scott Verplank,7,287,0
60,0,01024,Billy Andrade,6,308,0
60,0,07721,Pat Bates,6,290,0
60,0,01098,Jay Don Blake,6,309,0
60,0,06124,Patrick Burke,6,275,0
60,0,01175,Jim Carter,6,346,0
60,0,01185,Brandel Chamblee,6,261,0
60,0,01200,Keith Clearwater,6,247,0
60,0,01219,John Cook,6,286,0
60,0,01320,Bob Estes,6,301,0
60,0,01334,Keith Fergus,6,293,0
60,0,10809,Jim Furyk,6,376,0
60,0,20095,Carl Paulson,6,217,0
60,0,01945,Kenny Perry,6,312,0
60,0,01975,Tom Purtzer,6,198,0
60,0,02008,Lee Rinker,6,323,0
60,0,02101,Joey Sindelar,6,244,0
60,0,02214,Kirk Triplett,6,352,0
77,0,01093,Ronnie Black,5,320,0
77,0,10569,Mike Brisky,5,302,0
77,0,01142,Bart Bryant,5,298,0
77,0,07569,Mark Carnevale,5,261,0
77,0,01196,Brian Claar,5,326,0
77,0,01249,John Daly,5,243,0
77,0,01313,Steve Elkington,5,225,0
77,0,01331,Rick Fehr,5,268,0
77,0,01388,Robert Gamez,5,283,0
77,0,01458,Jerry Haas,5,288,0
77,0,06575,Dudley Hart,5,346,0
77,0,01550,Ed Humenik,5,314,0
77,0,06315,Pete Jordan,5,196,0
77,0,01619,Skip Kendall,5,344,0
77,0,06332,Neal Lancaster,5,315,0
77,0,10860,Justin Leonard,5,378,0
77,0,01725,John Mahaffey,5,290,0
77,0,01766,Billy Mayfair,5,329,0
77,0,06090,Jim McGovern,5,336,0
77,0,01968,Nick Price,5,206,0
77,0,06657,Steve Rintoul,5,344,0
77,0,02159,Curtis Strange,5,297,0
77,0,02223,Bob Tway,5,299,0
77,0,08385,Omar Uresti,5,338,0
77,0,02241,Bobby Wadkins,5,342,0
77,0,10425,Jay Williamson,5,225,0
77,0,06791,Mark Wurtz,5,297,0
104,0,01014,Fulton Allem,4,183,0
104,0,01133,Billy Ray Brown,4,229,0
104,0,01306,David Edwards,4,250,0
104,0,01307,Joel Edwards,4,346,0
104,0,01374,Robin Freeman,4,332,0
104,0,06044,Scott Gump,4,332,0
104,0,06617,Brian Henninger,4,278,0
104,0,01682,Wayne Levi,4,190,0
104,0,01771,Blaine McCallister,4,311,0
104,0,07235,John Morse,4,256,0
104,0,01876,Greg Norman,4,182,0
104,0,01887,Mark O'Meara,4,324,0
104,0,01920,Craig Parry,4,265,0
104,0,01960,Don Pooley,4,269,0
104,0,01986,Joey Rassett,4,189,0
104,0,02094,Tony Sills,4,255,0
104,0,02099,Scott Simpson,4,296,0
104,0,08375,Paul Stankowski,4,326,0
104,0,02256,Tom Watson,4,181,0
123,0,01040,Emlyn Aubrey,3,304,0
123,0,01072,Chip Beck,3,320,0
123,0,06809,Bob Burns,3,287,0
123,0,01201,Lennie Clements,3,330,0
123,0,06034,Marco Dawson,3,297,0
123,0,01266,Clark Dennis,3,324,0
123,0,06251,Chris DiMarco,3,310,0
123,0,06522,Ernie Els,3,184,0
123,0,01326,Nick Faldo,3,228,0
123,0,01381,Fred Funk,3,394,0
123,0,06643,Paul Goydos,3,372,0
123,0,08537,J.P. Hayes,3,283,0
123,0,01577,Lee Janzen,3,318,0
123,0,01633,Tom Kite,3,301,0
123,0,06012,Greg Kraft,3,358,0
123,0,01677,Tom Lehman,3,211,0
123,0,01685,J.L. Lewis,3,301,0
123,0,01690,Bruce Lietzke,3,179,0
123,0,01701,Bob Lohr,3,340,0
123,0,01783,Mark McCumber,3,216,0
123,0,01823,Larry Mize,3,251,0
123,0,01864,Larry Nelson,3,196,0
123,0,01905,Joe Ozaki,3,211,0
123,0,01925,Jerry Pate,3,245,0
123,0,01938,David Peoples,3,180,0
123,0,01943,Chris Perry,3,316,0
