RANK,MOVEMENT,PLAYER_ID,PLAYER,%
1,0,06567,Vijay Singh,26.64
2,0,02104,Jeff Sluman,25.10
3,0,01226,Fred Couples,24.84
4,0,01968,Nick Price,24.60
5,0,09011,David Duval,24.58
6,0,01374,Robin Freeman,24.47
7,0,01418,Bill Glasson,24.43
8,0,06527,Steve Stricker,24.42
9,0,01971,Dillard Pruitt,24.09
10,0,02321,Fuzzy Zoeller,23.97
11,0,01723,Andrew Magee,23.79
12,0,02099,Scott Simpson,23.76
13,0,01320,Bob Estes,23.68
14,0,01329,Brad Faxon,23.56
15,0,01905,Joe Ozaki,23.33
16,0,01928,Corey Pavin,23.28
17,0,01143,Brad Bryant,23.19
18,0,02170,Hal Sutton,22.85
19,0,02049,Gene Sauers,22.77
20,0,02245,Grant Waite,22.67
21,0,02146,Payne Stewart,22.56
21,0,06577,John Wilson,22.56
23,0,01823,Larry Mize,22.29
24,0,01960,Don Pooley,22.22
25,0,01457,Jay Haas,22.17
26,0,01313,Steve Elkington,22.16
27,0,06214,Guy Boros,22.10
28,0,01890,Brett Ogle,21.95
29,0,06090,Jim McGovern,21.86
30,0,02133,Craig Stadler,21.82
31,0,02239,Scott Verplank,21.74
32,0,01468,Gary Hallberg,21.71
33,0,10215,Charlie Rymer,21.67
34,0,01142,Bart Bryant,21.59
34,0,02267,D.A. Weibring,21.59
36,0,06124,Patrick Burke,21.57
37,0,06251,Chris DiMarco,21.55
38,0,01810,Phil Mickelson,21.52
39,0,01577,Lee Janzen,21.45
40,0,01093,Ronnie Black,21.37
41,0,01388,Robert Gamez,21.35
42,0,02241,Bobby Wadkins,21.19
43,0,06643,Paul Goydos,21.18
44,0,01887,Mark O'Meara,21.17
45,0,01116,Michael Bradley,21.16
46,0,01156,Curt Byrum,21.04
47,0,08337,Mike Heinen,20.97
48,0,07867,Woody Austin,20.87
49,0,01444,Ken Green,20.86
50,0,01361,Dan Forsman,20.57
51,0,01527,Scott Hoch,20.48
52,0,01353,Bruce Fleisher,20.45
53,0,01876,Greg Norman,20.31
54,0,01569,Peter Jacobsen,20.27
55,0,01677,Tom Lehman,20.25
56,0,06809,Bob Burns,20.22
57,0,02256,Tom Watson,20.13
58,0,01553,John Huston,20.00
59,0,01175,Jim Carter,19.92
59,0,01706,Davis Love III,19.92
61,0,02159,Curtis Strange,19.91
62,0,08537,J.P. Hayes,19.85
63,0,01685,J.L. Lewis,19.77
64,0,01306,David Edwards,19.76
65,0,01132,Mark Brooks,19.74
66,0,01724,Jeff Maggert,19.72
67,0,08931,Glen Day,19.64
68,0,01185,Brandel Chamblee,19.46
69,0,01024,Billy Andrade,19.43
69,0,01783,Mark McCumber,19.43
71,0,01926,Steve Pate,19.42
72,0,01201,Lennie Clements,19.31
72,0,01920,Craig Parry,19.31
72,0,02223,Bob Tway,19.31
75,0,01510,Nolan Henke,19.30
76,0,01060,Dave Barr,19.15
77,0,01938,David Peoples,19.08
78,0,01549,Mike Hulbert,19.07
79,0,02010,Loren Roberts,18.97
80,0,02279,Mark Wiebe,18.96
81,0,01797,Rocco Mediate,18.75
82,0,06332,Neal Lancaster,18.67
83,0,01458,Jerry Haas,18.61
83,0,06575,Dudley Hart,18.61
85,0,01607,Brian Kamm,18.57
85,0,01633,Tom Kite,18.57
87,0,07721,Pat Bates,18.55
88,0,01707,Steve Lowery,18.53
89,0,06048,Dicky Thompson,18.50
90,0,01771,Blaine McCallister,18.49
90,0,02180,Harry Taylor,18.49
92,0,01203,Russ Cochran,18.41
93,0,01385,Jim Gallagher Jr.,18.38
94,0,01249,John Daly,18.33
95,0,02214,Kirk Triplett,18.29
96,0,01161,Mark Calcavecchia,18.28
97,0,01035,Tommy Armour III,18.22
97,0,10425,Jay Williamson,18.22
99,0,01196,Brian Claar,18.15
100,0,01096,Phil Blackmar,18.03
101,0,07101,Dave Stockton Jr.,18.01
102,0,10809,Jim Furyk,17.96
103,0,01682,Wayne Levi,17.86
104,0,01701,Bob Lohr,17.84
105,0,01408,Kelly Gibson,17.83
106,0,06197,Michael Allen,17.82
106,0,07569,Mark Carnevale,17.82
106,0,01550,Ed Humenik,17.82
109,0,01072,Chip Beck,17.78
110,0,01331,Rick Fehr,17.67
111,0,08717,Kawika Cotner,17.60
112,0,08563,Bruce Vaughan,17.56
113,0,01475,Donnie Hammond,17.53
114,0,01098,Jay Don Blake,17.44
115,0,01200,Keith Clearwater,17.39
116,0,02246,Duffy Waldorf,17.35
117,0,06613,Tommy Tolles,17.33
118,0,10860,Justin Leonard,17.27
119,0,01378,David Frost,17.26
120,0,01837,Gil Morgan,17.24
120,0,02135,Mike Standly,17.24
122,0,01129,Bill Britton,17.16
123,0,01334,Keith Fergus,17.02
124,0,01006,John Adams,16.99
125,0,20095,Carl Paulson,16.98
126,0,01864,Larry Nelson,16.96
127,0,01381,Fred Funk,16.91
128,0,01619,Skip Kendall,16.90
129,0,01927,Dennis Paulson,16.85
130,0,08385,Omar Uresti,16.84
131,0,01133,Billy Ray Brown,16.82
132,0,01748,Doug Martin,16.74
133,0,01945,Kenny Perry,16.67
133,0,02218,Ted Tryba,16.67
133,0,02242,Lanny Wadkins,16.67
133,0,06791,Mark Wurtz,16.67
137,0,01330,David Feherty,16.60
138,0,01925,Jerry Pate,16.59
139,0,01042,Paul Azinger,16.53
140,0,01599,Steve Jones,16.49
140,0,02148,Ray Stewart,16.49
142,0,10585,Scott McCarron,16.46
143,0,06034,Marco Dawson,16.44
144,0,06617,Brian Henninger,16.39
145,0,02111,Mike Smith,16.36
146,0,01690,Bruce Lietzke,16.33
146,0,02226,Tray Tyner,16.33
148,0,02101,Joey Sindelar,16.24
149,0,01235,Ben Crenshaw,16.14
150,0,06044,Scott Gump,16.12
151,0,06315,Pete Jordan,16.11
152,0,06088,Steve Gotsche,16.06
153,0,02008,Lee Rinker,16.02
154,0,02190,Doug Tewell,15.97
155,0,01891,David Ogrin,15.94
156,0,06386,Bill Porter,15.81
156,0,10213,Dicky Pride,15.81
158,0,02094,Tony Sills,15.74
159,0,01766,Billy Mayfair,15.70
159,0,12660,Jesper Parnevik,15.70
161,0,01943,Chris Perry,15.68
161,0,01992,Don Reese,15.68
163,0,02225,Howard Twitty,15.49
164,0,01040,Emlyn Aubrey,15.45
165,0,01261,Jay Delsing,15.28
166,0,07235,John Morse,15.18
167,0,08375,Paul Stankowski,15.14
168,0,06641,Jeff Leonard,15.13
169,0,01705,Tim Loustalot,15.08
170,0,20094,Jonathan Kaye,14.97
171,0,01725,John Mahaffey,14.76
172,0,01266,Clark Dennis,14.71
173,0,02167,Mike Sullivan,14.50
174,0,01219,John Cook,14.22
175,0,01326,Nick Faldo,14.12
176,0,06657,Steve Rintoul,14.08
177,0,01307,Joel Edwards,13.90
177,0,06012,Greg Kraft,13.90
177,0,02131,Mike Springer,13.90
180,0,20051,Joe Acosta Jr.,13.64
181,0,10569,Mike Brisky,13.28
182,0,01414,Bob Gilder,13.22
183,0,01975,Tom Purtzer,13.19
184,0,01996,Mike Reid,13.11
185,0,06522,Ernie Els,12.99
186,0,01014,Fulton Allem,12.36
187,0,10145,Tom Hearn,10.59
188,0,01986,Joey Rassett,10.53
