RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL
1,0,01707,Steve Lowery,410
2,0,07867,Woody Austin,404
2,0,10809,Jim Furyk,404
4,0,02214,Kirk Triplett,399
5,0,10860,Justin Leonard,386
6,0,01156,Curt Byrum,380
6,0,01381,Fred Funk,380
8,0,01161,Mark Calcavecchia,372
9,0,01527,Scott Hoch,371
10,0,06643,Paul Goydos,366
11,0,01408,Kelly Gibson,361
11,0,01887,Mark O'Meara,361
13,0,01385,Jim Gallagher Jr.,360
13,0,02170,Hal Sutton,360
15,0,02146,Payne Stewart,358
16,0,01549,Mike Hulbert,355
17,0,02223,Bob Tway,354
18,0,01143,Brad Bryant,353
18,0,02104,Jeff Sluman,353
20,0,01374,Robin Freeman,348
21,0,01201,Lennie Clements,346
21,0,06090,Jim McGovern,346
23,0,06214,Guy Boros,343
24,0,06577,John Wilson,342
25,0,09011,David Duval,341
25,0,01577,Lee Janzen,341
27,0,01945,Kenny Perry,339
28,0,01132,Mark Brooks,338
28,0,01766,Billy Mayfair,338
30,0,02099,Scott Simpson,337
31,0,02218,Ted Tryba,335
32,0,01320,Bob Estes,333
32,0,02246,Duffy Waldorf,333
34,0,01706,Davis Love III,329
35,0,06575,Dudley Hart,327
36,0,01569,Peter Jacobsen,325
37,0,01093,Ronnie Black,319
37,0,01607,Brian Kamm,319
37,0,06527,Steve Stricker,319
40,0,01175,Jim Carter,318
41,0,06012,Greg Kraft,316
42,0,02267,D.A. Weibring,315
43,0,01701,Bob Lohr,314
44,0,01072,Chip Beck,312
44,0,08931,Glen Day,312
44,0,01619,Skip Kendall,312
47,0,06332,Neal Lancaster,310
48,0,02239,Scott Verplank,309
49,0,08563,Bruce Vaughan,308
50,0,01771,Blaine McCallister,306
51,0,08337,Mike Heinen,305
51,0,01723,Andrew Magee,305
53,0,01388,Robert Gamez,304
54,0,01116,Michael Bradley,303
54,0,01329,Brad Faxon,303
54,0,01457,Jay Haas,303
57,0,06044,Scott Gump,302
57,0,01724,Jeff Maggert,302
59,0,01633,Tom Kite,301
59,0,01943,Chris Perry,301
61,0,01006,John Adams,300
62,0,01098,Jay Don Blake,299
63,0,01553,John Huston,298
63,0,02159,Curtis Strange,298
65,0,01035,Tommy Armour III,296
65,0,06034,Marco Dawson,296
67,0,06657,Steve Rintoul,295
67,0,02135,Mike Standly,295
67,0,08375,Paul Stankowski,295
70,0,07101,Dave Stockton Jr.,294
71,0,08385,Omar Uresti,293
72,0,01266,Clark Dennis,292
73,0,01599,Steve Jones,291
74,0,02225,Howard Twitty,290
75,0,01926,Steve Pate,288
76,0,01196,Brian Claar,287
77,0,01142,Bart Bryant,286
77,0,01748,Doug Martin,286
77,0,02245,Grant Waite,286
80,0,01203,Russ Cochran,285
80,0,01550,Ed Humenik,285
80,0,01891,David Ogrin,285
80,0,01927,Dennis Paulson,285
84,0,01810,Phil Mickelson,284
84,0,02008,Lee Rinker,284
86,0,01334,Keith Fergus,283
87,0,01685,J.L. Lewis,282
88,0,01307,Joel Edwards,281
89,0,06251,Chris DiMarco,280
89,0,01971,Dillard Pruitt,280
91,0,02049,Gene Sauers,279
91,0,02241,Bobby Wadkins,279
93,0,01928,Corey Pavin,278
93,0,06791,Mark Wurtz,278
95,0,01024,Billy Andrade,277
95,0,02010,Loren Roberts,277
95,0,02167,Mike Sullivan,277
95,0,02180,Harry Taylor,277
99,0,10569,Mike Brisky,272
99,0,08537,J.P. Hayes,272
99,0,06613,Tommy Tolles,272
102,0,01418,Bill Glasson,271
102,0,01475,Donnie Hammond,271
104,0,01040,Emlyn Aubrey,268
104,0,01960,Don Pooley,268
106,0,01185,Brandel Chamblee,267
106,0,10215,Charlie Rymer,267
108,0,06124,Patrick Burke,266
109,0,08717,Kawika Cotner,265
109,0,01361,Dan Forsman,265
109,0,01510,Nolan Henke,265
112,0,10585,Scott McCarron,264
113,0,06567,Vijay Singh,263
114,0,01331,Rick Fehr,262
114,0,01458,Jerry Haas,262
116,0,01042,Paul Azinger,259
116,0,01414,Bob Gilder,259
118,0,01313,Steve Elkington,258
119,0,01219,John Cook,257
120,0,01096,Phil Blackmar,255
121,0,01235,Ben Crenshaw,254
121,0,01920,Craig Parry,254
123,0,20051,Joe Acosta Jr.,253
123,0,06088,Steve Gotsche,253
125,0,01468,Gary Hallberg,252
126,0,10213,Dicky Pride,251
127,0,06809,Bob Burns,250
128,0,01725,John Mahaffey,249
128,0,01905,Joe Ozaki,249
130,0,02133,Craig Stadler,247
131,0,07721,Pat Bates,246
131,0,01249,John Daly,246
131,0,01823,Larry Mize,246
134,0,06617,Brian Henninger,244
134,0,01968,Nick Price,244
136,0,01326,Nick Faldo,243
137,0,01060,Dave Barr,240
137,0,01992,Don Reese,240
139,0,01837,Gil Morgan,238
140,0,01261,Jay Delsing,237
141,0,01306,David Edwards,236
142,0,02101,Joey Sindelar,235
143,0,12660,Jesper Parnevik,232
144,0,01876,Greg Norman,226
144,0,01925,Jerry Pate,226
146,0,02226,Tray Tyner,225
147,0,01378,David Frost,224
148,0,06386,Bill Porter,222
149,0,01890,Brett Ogle,220
150,0,20094,Jonathan Kaye,219
151,0,07569,Mark Carnevale,217
152,0,06522,Ernie Els,216
152,0,20095,Carl Paulson,216
152,0,02094,Tony Sills,216
155,0,01200,Keith Clearwater,215
155,0,02111,Mike Smith,215
157,0,06641,Jeff Leonard,214
157,0,07235,John Morse,214
159,0,01353,Bruce Fleisher,213
160,0,01783,Mark McCumber,212
161,0,01677,Tom Lehman,210
161,0,06048,Dicky Thompson,210
163,0,10425,Jay Williamson,207
164,0,01129,Bill Britton,206
164,0,01226,Fred Couples,206
164,0,01330,David Feherty,206
164,0,02148,Ray Stewart,206
168,0,01444,Ken Green,201
168,0,06315,Pete Jordan,201
170,0,01133,Billy Ray Brown,197
170,0,01975,Tom Purtzer,197
172,0,02321,Fuzzy Zoeller,194
173,0,02279,Mark Wiebe,193
174,0,02131,Mike Springer,189
175,0,02256,Tom Watson,187
176,0,06197,Michael Allen,182
176,0,01996,Mike Reid,182
176,0,02242,Lanny Wadkins,182
179,0,02190,Doug Tewell,176
180,0,01682,Wayne Levi,174
181,0,01690,Bruce Lietzke,172
182,0,01938,David Peoples,163
183,0,10145,Tom Hearn,158
183,0,01705,Tim Loustalot,158
185,0,01864,Larry Nelson,157
186,0,01797,Rocco Mediate,151
187,0,01014,Fulton Allem,148
188,0,01986,Joey Rassett,135
