RANK,MOVEMENT,PLAYER_ID,PLAYER,% MAKES BOGEY,BOGEYS,HOLES PLAYED
86,0,01385,Jim Gallagher Jr.,17.69,347,1962
87,0,01331,Rick Fehr,17.74,281,1584
87,0,02104,Jeff Sluman,17.74,313,1764
89,0,02041,Bill Sander,17.77,291,1638
90,0,01078,Jim Benepe,17.82,247,1386
90,0,01549,Mike Hulbert,17.82,340,1908
92,0,02118,J.C. Snead,17.87,222,1242
93,0,01835,Tommy Moore,17.92,258,1440
94,0,02292,Bob Wolcott,17.95,265,1476
95,0,01557,John Inman,17.97,304,1692
96,0,01457,Jay Haas,17.99,285,1584
97,0,02303,Robert Wrenn,18.00,298,1656
98,0,01571,Barry Jaeckel,18.03,159,882
99,0,01106,Jim Booros,18.06,260,1440
100,0,02214,Kirk Triplett,18.08,218,1206
101,0,01261,Jay Delsing,18.12,287,1584
102,0,01487,Jeff Hart,18.13,261,1440
103,0,01639,Kenny Knox,18.15,294,1620
104,0,02223,Bob Tway,18.16,291,1602
105,0,02279,Mark Wiebe,18.20,308,1692
106,0,01495,Morris Hatalsky,18.25,253,1386
106,0,02090,Tom Sieckmann,18.25,276,1512
108,0,01014,Fulton Allem,18.26,240,1314
108,0,02101,Joey Sindelar,18.26,263,1440
110,0,02033,Dave Rummells,18.31,234,1278
110,0,02111,Mike Smith,18.31,267,1458
112,0,01381,Fred Funk,18.33,254,1386
112,0,01706,Davis Love III,18.33,287,1566
114,0,01682,Wayne Levi,18.36,238,1296
115,0,01303,Bob Eastwood,18.41,285,1548
116,0,01443,Hubert Green,18.42,189,1026
117,0,01736,Roger Maltbie,18.46,216,1170
117,0,02230,Stan Utley,18.46,339,1836
119,0,06130,Jeffrey Wilson,18.49,223,1206
120,0,01093,Ronnie Black,18.50,273,1476
121,0,06118,Greg Bruckner,18.52,270,1458
121,0,02246,Duffy Waldorf,18.52,280,1512
123,0,01040,Emlyn Aubrey,18.64,312,1674
124,0,01151,Clark Burroughs,18.68,316,1692
125,0,01288,Ed Dougherty,18.71,229,1224
125,0,01329,Brad Faxon,18.71,266,1422
125,0,01771,Blaine McCallister,18.71,293,1566
128,0,02007,Larry Rinker,18.81,298,1584
129,0,06142,Mitch Adcock,18.87,180,954
130,0,02167,Mike Sullivan,18.89,255,1350
131,0,01143,Brad Bryant,18.90,296,1566
132,0,01201,Lennie Clements,18.93,259,1368
133,0,01266,Clark Dennis,18.97,280,1476
134,0,06197,Michael Allen,19.07,309,1620
135,0,01971,Dillard Pruitt,19.10,251,1314
136,0,01307,Joel Edwards,19.17,283,1476
137,0,01414,Bob Gilder,19.18,252,1314
138,0,01068,Andy Bean,19.22,218,1134
139,0,01935,Calvin Peete,19.23,225,1170
140,0,02239,Scott Verplank,19.24,277,1440
141,0,01469,Dan Halldorson,19.25,149,774
142,0,02180,Harry Taylor,19.34,188,972
143,0,01168,David Canipe,19.37,272,1404
144,0,02298,Jim Woodward,19.40,241,1242
145,0,01790,Pat McGowan,19.44,287,1476
146,0,01150,George Burns,19.48,291,1494
147,0,02215,Paul Trittler,19.59,275,1404
148,0,06128,Steve Lamontagne,19.62,279,1422
149,0,01499,Mark Hayes,19.67,262,1332
150,0,01355,Raymond Floyd,19.68,170,864
151,0,01321,Tom Eubank,19.70,195,990
152,0,02294,Willie Wood,19.88,229,1152
153,0,01388,Robert Gamez,19.95,255,1278
154,0,01157,Tom Byrum,19.97,302,1512
155,0,01200,Keith Clearwater,20.03,256,1278
156,0,02095,Larry Silveira,20.07,271,1350
157,0,02094,Tony Sills,20.19,189,936
158,0,01458,Jerry Haas,20.28,303,1494
159,0,01006,John Adams,20.30,307,1512
160,0,01641,Gary Koch,20.34,194,954
161,0,01891,David Ogrin,20.39,290,1422
162,0,01310,Dave Eichelberger,20.43,353,1728
162,0,02195,Leonard Thompson,20.43,331,1620
164,0,02185,Lance Ten Broeck,20.49,332,1620
165,0,06132,Sonny Skinner,20.56,248,1206
166,0,06136,Mike Schuchart,20.70,231,1116
167,0,01468,Gary Hallberg,20.71,302,1458
168,0,01553,John Huston,20.81,266,1278
169,0,01175,Jim Carter,20.85,319,1530
170,0,01333,Jack Ferenz,20.92,177,846
171,0,02087,Don Shirey Jr.,21.14,312,1476
172,0,01533,P.H. Horgan III,21.19,309,1458
173,0,01489,Steve Hart,21.24,237,1116
174,0,01878,Andy North,21.49,236,1098
175,0,01023,Jerry Anderson,21.58,202,936
176,0,01197,Bobby Clampett,21.79,200,918
177,0,01941,Tom Pernice Jr.,21.88,189,864
178,0,06144,John Dowdall,22.00,198,900
179,0,01607,Brian Kamm,22.10,175,792
180,0,01925,Jerry Pate,22.22,208,936
181,0,02245,Grant Waite,22.31,269,1206
182,0,06140,Sean Murphy,22.42,222,990
183,0,02224,Greg Twiggs,22.50,328,1458
184,0,02023,Clarence Rose,23.12,362,1566
185,0,06122,Greg Hickman,23.15,225,972
186,0,01522,Lon Hinkle,23.38,282,1206
187,0,01037,Dewey Arnette,23.43,253,1080
188,0,06148,Dennis Harrington,23.47,300,1278
189,0,01061,Ray Barr Jr.,23.74,235,990
190,0,06124,Patrick Burke,24.00,203,846
191,0,06425,Rick Todd,25.53,239,936
192,0,06150,Carl Cooper,26.08,230,882
