RANK,MOVEMENT,PLAYER_ID,PLAYER,ROUNDS
1,0,07457,Steve Flesch,85
2,0,01527,Scott Hoch,67
2,0,02239,Scott Verplank,67
2,0,08793,Tiger Woods,67
5,0,01943,Chris Perry,66
5,0,02104,Jeff Sluman,66
7,0,06251,Chris DiMarco,64
7,0,23125,Brad Elder,64
7,0,02206,David Toms,64
10,0,01771,Blaine McCallister,63
11,0,20094,Jonathan Kaye,62
11,0,08075,Jerry Kelly,62
11,0,06012,Greg Kraft,62
11,0,01707,Steve Lowery,62
15,0,20593,Greg Chalmers,61
15,0,06036,Scott Dunlap,61
15,0,06567,Vijay Singh,61
18,0,20229,Stewart Cink,60
18,0,01381,Fred Funk,60
18,0,01938,David Peoples,60
21,0,10885,Robert Allenby,59
21,0,01161,Mark Calcavecchia,59
21,0,10809,Jim Furyk,59
21,0,01619,Skip Kendall,59
21,0,01810,Phil Mickelson,59
26,0,01706,Davis Love III,58
26,0,06078,Esteban Toledo,58
28,0,07867,Woody Austin,57
28,0,11032,Frank Lickliter II,57
28,0,01761,Len Mattiace,57
28,0,06595,Kevin Sutherland,57
28,0,02214,Kirk Triplett,57
28,0,10423,Mike Weir,57
34,0,06621,Joe Durant,56
34,0,01307,Joel Edwards,56
34,0,01685,J.L. Lewis,56
34,0,02170,Hal Sutton,56
38,0,10860,Justin Leonard,55
38,0,10585,Scott McCarron,55
40,0,01139,Olin Browne,54
40,0,01945,Kenny Perry,54
42,0,01329,Brad Faxon,53
42,0,19846,Brian Gay,53
42,0,01418,Bill Glasson,53
42,0,20127,Chris Riley,53
42,0,10425,Jay Williamson,53
47,0,06004,Stephen Ames,52
47,0,12782,Tim Herron,52
47,0,08993,Franklin Langham,52
47,0,02245,Grant Waite,52
51,0,20098,Stuart Appleby,51
51,0,20095,Carl Paulson,51
53,0,08931,Glen Day,50
53,0,06315,Pete Jordan,50
53,0,06581,David Sutherland,50
56,0,06643,Paul Goydos,49
56,0,01724,Jeff Maggert,49
56,0,06140,Sean Murphy,49
56,0,10649,Tom Scherrer,49
56,0,02110,Jerry Smith,49
61,0,01175,Jim Carter,48
61,0,12680,Shigeki Maruyama,48
63,0,20043,Edward Fryatt,47
63,0,08537,J.P. Hayes,47
63,0,02010,Loren Roberts,47
66,0,19824,Craig Barlow,46
66,0,01157,Tom Byrum,46
66,0,01219,John Cook,46
66,0,01577,Lee Janzen,46
66,0,06332,Neal Lancaster,46
66,0,06515,Shaun Micheel,46
66,0,01926,Steve Pate,46
66,0,23621,Rory Sabbatini,46
74,0,19881,Robert Damron,45
74,0,01361,Dan Forsman,45
74,0,12823,Carlos Franco,45
74,0,12645,Brent Geiberger,45
74,0,08545,Glen Hnatiuk,45
74,0,06350,Bob May,45
74,0,21949,Joe Ogilvie,45
81,0,01063,Ben Bates,44
81,0,01098,Jay Don Blake,44
81,0,01226,Fred Couples,44
81,0,09011,David Duval,44
81,0,01374,Robin Freeman,44
81,0,01797,Rocco Mediate,44
81,0,08375,Paul Stankowski,44
81,0,02257,Brian Watts,44
81,0,02279,Mark Wiebe,44
90,0,01042,Paul Azinger,43
90,0,20099,Doug Barron,43
90,0,10457,Frank Nobilo,43
90,0,02223,Bob Tway,43
94,0,06522,Ernie Els,42
94,0,01388,Robert Gamez,42
94,0,06044,Scott Gump,42
94,0,01553,John Huston,42
94,0,06431,Jean Van de Velde,42
94,0,02246,Duffy Waldorf,42
100,0,01024,Billy Andrade,41
100,0,24357,K.J. Choi,41
100,0,20574,Mathew Goggin,41
100,0,08547,John Maginnes,41
100,0,02101,Joey Sindelar,41
105,0,01035,Tommy Armour III,40
105,0,12652,Cameron Beckman,40
105,0,01185,Brandel Chamblee,40
105,0,01376,Bob Friend,40
105,0,06575,Dudley Hart,40
105,0,21007,Gabriel Hjertstedt,40
105,0,01766,Billy Mayfair,40
105,0,12660,Jesper Parnevik,40
105,0,01941,Tom Pernice Jr.,40
105,0,07101,Dave Stockton Jr.,40
115,0,01132,Mark Brooks,39
115,0,01203,Russ Cochran,39
115,0,07763,Doug Dunakey,39
115,0,10201,Matt Gogel,39
115,0,06088,Steve Gotsche,39
115,0,10963,Jimmy Green,39
115,0,06617,Brian Henninger,39
115,0,10962,Bradley Hughes,39
115,0,02131,Mike Springer,39
115,0,02218,Ted Tryba,39
125,0,01191,Barry Cheesman,38
125,0,06573,Brandt Jobe,38
125,0,20445,Casey Martin,38
128,0,01093,Ronnie Black,37
128,0,01261,Jay Delsing,37
128,0,21805,Harrison Frazar,37
128,0,01599,Steve Jones,37
128,0,01723,Andrew Magee,37
128,0,12753,David Morland IV,37
128,0,01927,Dennis Paulson,37
128,0,06062,Charles Raulerson,37
136,0,12388,Michael Clark II,36
136,0,11011,Mike Sposa,36
136,0,02133,Craig Stadler,36
139,0,01116,Michael Bradley,35
139,0,01457,Jay Haas,35
139,0,01677,Tom Lehman,35
139,0,01920,Craig Parry,35
139,0,01968,Nick Price,35
139,0,10213,Dicky Pride,35
139,0,08385,Omar Uresti,35
146,0,23614,Rich Beem,34
146,0,24356,Jason Buha,34
146,0,06809,Bob Burns,34
146,0,01282,Trevor Dodds,34
146,0,01323,Brad Fabel,34
146,0,01408,Kelly Gibson,34
146,0,10117,Bob Heintz,34
146,0,01996,Mike Reid,34
154,0,01320,Bob Estes,33
154,0,01331,Rick Fehr,33
154,0,01823,Larry Mize,33
154,0,22064,Craig Spence,33
158,0,20105,Jeff Gove,32
159,0,20029,Notah Begay III,31
159,0,01569,Peter Jacobsen,31
159,0,07753,Kevin Wentworth,31
162,0,01014,Fulton Allem,30
162,0,12449,Ryan Howison,30
162,0,10912,Craig Perks,30
165,0,10569,Mike Brisky,29
165,0,01142,Bart Bryant,29
165,0,11653,Paul Curry,29
165,0,07749,Brett Quigley,29
169,0,21209,Sergio Garcia,28
170,0,01040,Emlyn Aubrey,27
170,0,08535,Gary Nicklaus,27
170,0,01905,Joe Ozaki,27
170,0,06613,Tommy Tolles,27
174,0,06014,Eric Booker,26
174,0,01378,David Frost,26
174,0,06090,Jim McGovern,26
177,0,19822,Bobby Cochran,25
177,0,01533,P.H. Horgan III,25
177,0,01549,Mike Hulbert,25
177,0,01975,Tom Purtzer,25
181,0,23656,Jason Caron,24
181,0,06527,Steve Stricker,24
183,0,22913,John Rollins,23
184,0,08243,Aaron Bengoechea,22
184,0,01249,John Daly,22
184,0,01313,Steve Elkington,22
184,0,01385,Jim Gallagher Jr.,22
184,0,01928,Corey Pavin,22
184,0,23034,Brent Schwarzrock,22
190,0,01510,Nolan Henke,21
190,0,21961,Charles Howell III,21
190,0,08045,Perry Moss,21
190,0,02007,Larry Rinker,21
194,0,01717,Sandy Lyle,20
194,0,21593,Keith Nolan,20
194,0,01887,Mark O'Meara,20
197,0,01666,Bernhard Langer,19
198,0,01690,Bruce Lietzke,18
199,0,10944,Thomas Bjørn,17
199,0,01127,Danny Briggs,17
199,0,06034,Marco Dawson,17
199,0,23389,John Restino,17
199,0,02135,Mike Standly,17
199,0,02267,D.A. Weibring,17
205,0,01068,Andy Bean,16
205,0,07363,Craig Bowden,16
205,0,01196,Brian Claar,16
205,0,01326,Nick Faldo,16
205,0,01414,Bob Gilder,16
205,0,01489,Steve Hart,16
205,0,01755,Dick Mast,16
205,0,08635,Colin Montgomerie,16
205,0,01876,Greg Norman,16
205,0,02159,Curtis Strange,16
205,0,02322,Richard Zokol,16
216,0,01072,Chip Beck,15
216,0,06373,José María Olazábal,15
218,0,01306,David Edwards,14
218,0,19958,Miguel Angel Jiménez,14
220,0,01096,Phil Blackmar,12
220,0,01435,Wayne Grady,12
222,0,12661,Todd Barranger,11
222,0,20157,Retief Goosen,11
222,0,20992,Kazuhiko Hosokawa,11
