RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL BIRDIES,TOTAL HOLES
1,0,06575,Dudley Hart,24.39,20,82
2,0,08793,Tiger Woods,24.05,19,79
3,0,06251,Chris DiMarco,23.81,30,126
4,0,12388,Michael Clark II,22.47,20,89
5,0,23135,Tim Clark,20.83,15,72
5,0,06522,Ernie Els,20.83,15,72
7,0,10107,Deane Pappas,20.44,28,137
8,0,20472,Alex Cejka,20.43,19,93
9,0,02214,Kirk Triplett,20.21,19,94
10,0,12652,Cameron Beckman,20.00,19,95
10,0,10423,Mike Weir,20.00,17,85
12,0,20572,Rod Pampling,19.80,20,101
13,0,19972,José Coceres,19.77,17,86
14,0,20157,Retief Goosen,19.75,16,81
15,0,21961,Charles Howell III,19.57,36,184
16,0,20098,Stuart Appleby,19.54,17,87
17,0,20628,Arron Oberholser,19.28,16,83
18,0,25450,Ty Tryon,18.99,15,79
19,0,12823,Carlos Franco,18.88,27,143
20,0,06567,Vijay Singh,18.75,30,160
21,0,23552,Hank Kuehne,18.66,25,134
22,0,21209,Sergio Garcia,18.64,11,59
23,0,20663,Brenden Pappas,18.50,32,173
24,0,02246,Duffy Waldorf,18.18,18,99
25,0,01948,Tim Petrovic,18.10,21,116
26,0,01619,Skip Kendall,18.03,22,122
27,0,22046,Geoff Ogilvy,17.97,23,128
28,0,08337,Mike Heinen,17.76,19,107
29,0,01161,Mark Calcavecchia,17.53,17,97
30,0,06034,Marco Dawson,17.39,20,115
31,0,12510,Chad Campbell,17.35,17,98
32,0,01569,Peter Jacobsen,17.33,13,75
32,0,22548,Patrick Sheehan,17.33,26,150
34,0,20498,Briny Baird,17.32,22,127
35,0,11011,Mike Sposa,17.31,18,104
36,0,06581,David Sutherland,17.27,19,110
37,0,02170,Hal Sutton,17.24,10,58
38,0,26950,John Morgan,17.07,21,123
39,0,23621,Rory Sabbatini,17.05,22,129
40,0,26420,Richard Johnson,17.02,16,94
41,0,12705,Cliff Kresge,16.84,16,95
42,0,06078,Esteban Toledo,16.81,20,119
43,0,22892,Jason Gore,16.78,24,143
44,0,24356,Jason Buha,16.67,16,96
44,0,01249,John Daly,16.67,20,120
46,0,10213,Dicky Pride,16.49,16,97
47,0,10733,Kent Jones,16.47,14,85
48,0,01724,Jeff Maggert,16.46,13,79
49,0,08375,Paul Stankowski,16.18,11,68
50,0,21806,Paul Gow,16.13,20,124
51,0,08547,John Maginnes,16.05,13,81
52,0,08931,Glen Day,16.04,17,106
53,0,01553,John Huston,15.96,15,94
54,0,06004,Stephen Ames,15.89,17,107
55,0,01388,Robert Gamez,15.82,25,158
56,0,07867,Woody Austin,15.75,23,146
57,0,10860,Justin Leonard,15.71,11,70
58,0,01810,Phil Mickelson,15.70,19,121
59,0,10585,Scott McCarron,15.63,15,96
60,0,23541,Ben Crane,15.60,22,141
61,0,06617,Brian Henninger,15.58,12,77
62,0,08123,Jeff Brehaut,15.56,21,135
63,0,24361,Pat Perez,15.54,23,148
64,0,23034,Brent Schwarzrock,15.48,13,84
65,0,25031,Andy Miller,15.46,15,97
66,0,23338,David Gossett,15.45,17,110
67,0,01307,Joel Edwards,15.38,12,78
67,0,06643,Paul Goydos,15.38,14,91
67,0,01677,Tom Lehman,15.38,14,91
67,0,20645,John Senden,15.38,22,143
71,0,20771,Steven Alker,15.31,15,98
72,0,01024,Billy Andrade,15.24,25,164
73,0,20573,Scott Laycock,15.04,17,113
74,0,20127,Chris Riley,15.00,15,100
74,0,02106,Chris Smith,15.00,15,100
74,0,22295,Darron Stiles,15.00,15,100
74,0,02206,David Toms,15.00,15,100
78,0,07721,Pat Bates,14.96,19,127
79,0,08075,Jerry Kelly,14.89,14,94
79,0,01706,Davis Love III,14.89,14,94
81,0,21805,Harrison Frazar,14.88,18,121
81,0,12660,Jesper Parnevik,14.88,18,121
83,0,08725,Tom Gillis,14.81,12,81
84,0,20568,Anthony Painter,14.71,20,136
85,0,08545,Glen Hnatiuk,14.58,14,96
86,0,19825,Darren Clarke,14.55,8,55
87,0,01361,Dan Forsman,14.52,18,124
88,0,10912,Craig Perks,14.41,17,118
89,0,12661,Todd Barranger,14.38,21,146
90,0,06332,Neal Lancaster,14.37,25,174
91,0,24925,Jonathan Byrd,14.29,19,133
91,0,20593,Greg Chalmers,14.29,23,161
91,0,01666,Bernhard Langer,14.29,9,63
94,0,01226,Fred Couples,14.12,12,85
95,0,06515,Shaun Micheel,14.06,18,128
96,0,02002,John Riegger,14.04,8,57
97,0,21739,Aaron Barber,13.93,17,122
98,0,20566,Kaname Yokoo,13.92,11,79
99,0,01707,Steve Lowery,13.89,15,108
100,0,01175,Jim Carter,13.86,14,101
101,0,06595,Kevin Sutherland,13.76,15,109
102,0,01941,Tom Pernice Jr.,13.70,20,146
102,0,07749,Brett Quigley,13.70,20,146
102,0,26489,Cameron Yancey,13.70,10,73
105,0,06527,Steve Stricker,13.68,16,117
106,0,01723,Andrew Magee,13.55,21,155
107,0,07223,Brian Bateman,13.51,10,74
108,0,07457,Steve Flesch,13.38,19,142
109,0,06573,Brandt Jobe,13.33,16,120
110,0,01938,David Peoples,13.27,13,98
111,0,23036,Chris Anderson,13.22,16,121
