RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,START TOURNAMENT ID
1,0,25686,Jason Dufner,21,2012030
2,0,29289,S.Y. Noh,17,2012180
3,0,24138,Ian Poulter,15,2012050
4,0,06567,Vijay Singh,12,2012270
5,0,29420,Billy Horschel,11,2012250
5,0,24024,Zach Johnson,11,2012260
5,0,30926,Chris Kirk,11,2012300
5,0,06527,Steve Stricker,11,2012240
9,0,24358,Robert Garrigus,10,2012280
9,0,20766,Padraig Harrington,10,2012220
9,0,25345,Carl Pettersson,10,2012290
9,0,24502,Adam Scott,10,2012240
13,0,30925,Dustin Johnson,9,2012280
13,0,20645,John Senden,9,2012260
13,0,25632,Jimmy Walker,9,2012300
16,0,34174,John Huh,8,2012330
16,0,33122,Russell Knox,8,2012310
16,0,26329,Louis Oosthuizen,8,2012270
16,0,27214,Kevin Streelman,8,2012290
20,0,27895,Jonas Blixt,7,2012370
20,0,23983,Luke Donald,7,2012320
20,0,06522,Ernie Els,7,2012350
20,0,08725,Tom Gillis,7,2012300
20,0,19904,Paul Lawrie,7,2011310
20,0,28237,Rory McIlroy,7,2012320
20,0,20127,Chris Riley,7,2012220
20,0,26331,Charl Schwartzel,7,2012330
20,0,23623,Bo Van Pelt,7,2012330
20,0,08793,Tiger Woods,7,2012320
30,0,35450,Patrick Cantlay,6,2012280
30,0,34021,Bud Cauley,6,2012370
30,0,20593,Greg Chalmers,6,2012320
30,0,34099,Harris English,6,2012370
30,0,12782,Tim Herron,6,2012330
30,0,01810,Phil Mickelson,6,2012350
30,0,23814,Edoardo Molinari,6,2011240
30,0,26596,Ryan Moore,6,2012370
30,0,22046,Geoff Ogilvy,6,2012320
30,0,02076,Peter Senior,6,2000310
30,0,26679,Kevin Stadler,6,2012340
30,0,02190,Doug Tewell,6,1999230
30,0,27095,Nick Watney,6,2012370
43,0,23638,Brendon de Jonge,5,2012390
43,0,20157,Retief Goosen,5,2012260
43,0,27141,J.B. Holmes,5,2012380
43,0,06573,Brandt Jobe,5,2012220
43,0,24957,Simon Khan,5,2010310
43,0,01682,Wayne Levi,5,2001300
43,0,24140,Sean O'Hair,5,2012380
43,0,28475,Jeff Overton,5,2012390
43,0,27649,Brandt Snedeker,5,2012370
43,0,24459,Richard Sterne,5,2009240
43,0,27770,Camilo Villegas,5,2012370
54,0,20848,Ángel Cabrera,4,2012370
54,0,28455,Will Claxton,4,2012430
54,0,22621,Ben Curtis,4,2012400
54,0,28089,Jason Day,4,2012380
54,0,25369,Jamie Donaldson,4,2012320
54,0,01320,Bob Estes,4,2012380
54,0,32102,Rickie Fowler,4,2012380
54,0,10809,Jim Furyk,4,2012390
54,0,21209,Sergio Garcia,4,2012370
54,0,20574,Mathew Goggin,4,2012430
54,0,29720,Andres Gonzales,4,2011430
54,0,23718,Nathan Green,4,2012430
54,0,31558,J.J. Killeen,4,2012430
54,0,12705,Cliff Kresge,4,2010420
54,0,20940,Kenichi Kuboya,4,2003470
54,0,23108,Matt Kuchar,4,2012380
54,0,01706,Davis Love III,4,2012430
54,0,28300,Joost Luiten,4,2011310
54,0,25198,Francesco Molinari,4,2012260
54,0,24361,Pat Perez,4,2012360
54,0,25818,Scott Piercy,4,2012390
54,0,20396,Lee Westwood,4,2012380
76,0,33120,Mark Anderson,3,2012440
76,0,12652,Cameron Beckman,3,2012440
76,0,32334,Charlie Beljan,3,2012440
76,0,10944,Thomas Bjørn,3,2012320
76,0,06214,Guy Boros,3,2011300
76,0,33141,Keegan Bradley,3,2012390
76,0,20229,Stewart Cink,3,2012430
76,0,01226,Fred Couples,3,2012150
76,0,20104,Ken Duke,3,2012430
