RANK,MOVEMENT,PLAYER_ID,PLAYER,VALUE
1,0,30944,Jason Kokrak,215
2,0,26596,Ryan Moore,151
3,0,27095,Nick Watney,116
4,0,29289,S.Y. Noh,105
4,0,25804,Bubba Watson,105
6,0,27649,Brandt Snedeker,102
7,0,24024,Zach Johnson,99
8,0,28237,Rory McIlroy,97
9,0,23983,Luke Donald,94
10,0,30925,Dustin Johnson,92
11,0,23542,Tommy Biershenk,86
11,0,08075,Jerry Kelly,86
13,0,23800,Bryce Molder,85
14,0,24507,Jason Bohn,80
15,0,23320,Ryan Palmer,78
16,0,20070,Matt Bettencourt,76
16,0,34099,Harris English,76
18,0,29420,Billy Horschel,75
19,0,10809,Jim Furyk,74
20,0,31202,William McGirt,73
21,0,20850,Daniel Chopra,72
22,0,27933,John Merrick,71
23,0,01941,Tom Pernice Jr.,68
24,0,21350,Ryuji Imada,67
24,0,26289,Boo Weekley,67
26,0,28500,Martin Flores,64
27,0,20098,Stuart Appleby,63
28,0,24140,Sean O'Hair,62
28,0,23325,Vaughn Taylor,62
30,0,01116,Michael Bradley,61
30,0,29221,Webb Simpson,61
32,0,27963,Chris Stroud,58
32,0,25834,Daniel Summerhays,58
34,0,24490,George McNeill,56
35,0,27141,J.B. Holmes,55
36,0,22046,Geoff Ogilvy,54
37,0,26331,Charl Schwartzel,53
38,0,30927,Brendon Todd,52
39,0,06573,Brandt Jobe,48
39,0,30711,Colt Knost,48
41,0,29476,Kyle Reifers,47
42,0,22378,Trevor Immelman,46
43,0,24925,Jonathan Byrd,44
43,0,27556,Ted Potter Jr.,44
45,0,28475,Jeff Overton,43
46,0,08793,Tiger Woods,42
47,0,22371,Aaron Baddeley,41
47,0,23409,James Driscoll,41
47,0,24940,Edward Loar,41
47,0,25572,Graeme McDowell,41
51,0,23541,Ben Crane,40
51,0,29926,Danny Lee,40
53,0,33141,Keegan Bradley,39
53,0,20593,Greg Chalmers,39
53,0,12782,Tim Herron,39
53,0,24502,Adam Scott,39
53,0,26679,Kevin Stadler,39
53,0,26951,Johnson Wagner,39
59,0,31558,J.J. Killeen,38
60,0,27214,Kevin Streelman,37
61,0,32334,Charlie Beljan,35
61,0,01810,Phil Mickelson,35
61,0,27302,Garth Mulroy,35
64,0,28307,Matt Every,34
65,0,22621,Ben Curtis,33
65,0,29478,Kevin Kisner,33
67,0,32366,Kevin Chappell,32
67,0,25345,Carl Pettersson,32
69,0,29518,Brendan Steele,31
70,0,24358,Robert Garrigus,30
70,0,23108,Matt Kuchar,30
70,0,25818,Scott Piercy,30
73,0,21731,Freddie Jacobson,28
74,0,28093,Miguel Angel Carballo,27
74,0,32200,Roberto Castro,27
74,0,20229,Stewart Cink,27
74,0,20160,Charlie Wi,27
78,0,26758,David Hearn,26
78,0,34174,John Huh,26
78,0,22348,Nick O'Hern,26
78,0,24663,Y.E. Yang,26
82,0,21753,Brian Davis,25
83,0,20766,Padraig Harrington,24
83,0,02206,David Toms,24
85,0,08725,Tom Gillis,23
85,0,23548,Bill Lunde,23
85,0,21878,Mark Wilson,23
88,0,06522,Ernie Els,21
88,0,27936,Martin Laird,21
