RANK,MOVEMENT,PLAYER_ID,PLAYER,%,ATTEMPTS,PUTTS MADE
1,0,23541,Ben Crane,9.84,254,25
2,0,24502,Adam Scott,9.20,174,16
3,0,25686,Jason Dufner,9.09,253,23
4,0,29221,Webb Simpson,8.79,239,21
5,0,29926,Danny Lee,8.77,228,20
6,0,21528,Henrik Stenson,8.67,196,17
7,0,25572,Graeme McDowell,8.61,151,13
8,0,23135,Tim Clark,8.57,175,15
9,0,01116,Michael Bradley,8.47,248,21
10,0,27895,Jonas Blixt,8.33,264,22
10,0,21209,Sergio Garcia,8.33,180,15
12,0,27797,Derek Lamely,8.26,242,20
13,0,27649,Brandt Snedeker,8.21,268,22
14,0,24925,Jonathan Byrd,7.96,226,18
15,0,27095,Nick Watney,7.92,303,24
16,0,28089,Jason Day,7.85,191,15
17,0,29478,Kevin Kisner,7.84,204,16
18,0,26329,Louis Oosthuizen,7.73,207,16
19,0,32102,Rickie Fowler,7.72,246,19
20,0,28308,Troy Kelly,7.62,210,16
21,0,27644,Brian Harman,7.51,333,25
22,0,27770,Camilo Villegas,7.48,321,24
23,0,20160,Charlie Wi,7.46,268,20
24,0,24138,Ian Poulter,7.41,135,10
25,0,32150,Michael Thompson,7.37,285,21
26,0,34174,John Huh,7.34,354,26
27,0,20396,Lee Westwood,7.33,150,11
28,0,01810,Phil Mickelson,7.23,235,17
29,0,27064,Jhonattan Vegas,7.21,319,23
30,0,23638,Brendon de Jonge,7.08,438,31
31,0,27302,Garth Mulroy,7.07,184,13
32,0,24358,Robert Garrigus,7.04,284,20
32,0,29420,Billy Horschel,7.04,213,15
34,0,20623,Gavin Coles,7.03,256,18
35,0,24494,Erik Compton,7.02,242,17
36,0,08793,Tiger Woods,6.93,202,14
37,0,25240,D.A. Points,6.91,333,23
38,0,20593,Greg Chalmers,6.88,276,19
39,0,25804,Bubba Watson,6.85,219,15
40,0,23409,James Driscoll,6.75,311,21
40,0,20691,Greg Owen,6.75,326,22
42,0,33141,Keegan Bradley,6.67,300,20
43,0,20104,Ken Duke,6.63,347,23
44,0,32366,Kevin Chappell,6.60,303,20
45,0,27141,J.B. Holmes,6.56,320,21
46,0,21753,Brian Davis,6.55,290,19
47,0,08075,Jerry Kelly,6.54,306,20
48,0,22621,Ben Curtis,6.51,215,14
48,0,01797,Rocco Mediate,6.51,215,14
50,0,19970,Robert Karlsson,6.47,139,9
50,0,24490,George McNeill,6.47,278,18
52,0,20766,Padraig Harrington,6.45,155,10
53,0,30927,Brendon Todd,6.43,249,16
54,0,33120,Mark Anderson,6.39,266,17
55,0,22405,Justin Rose,6.38,235,15
56,0,24024,Zach Johnson,6.34,284,18
57,0,01724,Jeff Maggert,6.29,302,19
58,0,23204,Gary Christian,6.27,319,20
58,0,28455,Will Claxton,6.27,383,24
60,0,23621,Rory Sabbatini,6.25,224,14
60,0,26951,Johnson Wagner,6.25,336,21
62,0,27330,Josh Teater,6.19,339,21
63,0,32334,Charlie Beljan,6.06,198,12
63,0,34021,Bud Cauley,6.06,363,22
65,0,28475,Jeff Overton,6.04,381,23
65,0,22548,Patrick Sheehan,6.04,149,9
67,0,06573,Brandt Jobe,6.02,216,13
67,0,30926,Chris Kirk,6.02,332,20
67,0,29289,S.Y. Noh,6.02,399,24
70,0,27933,John Merrick,6.01,316,19
71,0,30750,Tommy Gainey,5.97,352,21
71,0,30925,Dustin Johnson,5.97,201,12
73,0,25562,Andres Romero,5.94,202,12
74,0,23718,Nathan Green,5.91,254,15
75,0,21878,Mark Wilson,5.90,288,17
76,0,28500,Martin Flores,5.87,358,21
76,0,12782,Tim Herron,5.87,358,21
78,0,24361,Pat Perez,5.86,290,17
79,0,31558,J.J. Killeen,5.84,308,18
79,0,27556,Ted Potter Jr.,5.84,257,15
81,0,23108,Matt Kuchar,5.83,240,14
82,0,28307,Matt Every,5.81,258,15
83,0,32698,Bobby Gates,5.76,330,19
83,0,25892,Steve Wheatcroft,5.76,191,11
