RANK,MOVEMENT,PLAYER_ID,PLAYER,ROUNDS
1,0,30926,Chris Kirk,67
2,0,35461,Beau Hossler,65
3,0,29725,Tony Finau,64
3,0,30944,Jason Kokrak,64
5,0,34563,Chesson Hadley,63
6,0,47959,Bryson DeChambeau,61
7,0,27214,Kevin Streelman,60
7,0,33448,Justin Thomas,60
9,0,21961,Charles Howell III,59
9,0,27129,Luke List,59
9,0,29221,Webb Simpson,59
12,0,19803,Ryan Armour,57
12,0,26851,Marc Leishman,57
14,0,46435,Austin Cook,56
14,0,31646,Emiliano Grillo,56
14,0,35421,Brandon Harkins,56
14,0,29908,C.T. Pan,56
18,0,33141,Keegan Bradley,55
18,0,29420,Billy Horschel,55
18,0,30925,Dustin Johnson,55
18,0,39546,Keith Mitchell,55
22,0,19846,Brian Gay,54
22,0,49964,Aaron Wise,54
24,0,24024,Zach Johnson,53
24,0,32333,Kevin Tway,53
26,0,39997,Corey Conners,51
26,0,01810,Phil Mickelson,51
26,0,34256,Andrew Putnam,51
26,0,26476,Chez Reavie,51
26,0,23621,Rory Sabbatini,51
26,0,48081,Xander Schauffele,51
26,0,31560,Brian Stuard,51
26,0,27095,Nick Watney,51
34,0,35450,Patrick Cantlay,50
34,0,34076,Joel Dahmen,50
34,0,32102,Rickie Fowler,50
34,0,37455,Si Woo Kim,50
34,0,34046,Jordan Spieth,50
34,0,30110,Kyle Stanley,50
34,0,47128,Richy Werenski,50
41,0,45526,Abraham Ancer,49
41,0,33399,Adam Hadwin,49
41,0,33122,Russell Knox,49
41,0,29926,Danny Lee,49
45,0,20229,Stewart Cink,48
45,0,29535,Brice Garnett,48
45,0,27644,Brian Harman,48
45,0,35532,Tom Hoge,48
45,0,25396,Kevin Na,48
45,0,39324,J.J. Spaun,48
45,0,31323,Gary Woodland,48
52,0,33948,Byeong Hun An,47
52,0,32757,Patton Kizzire,47
52,0,29461,Jamie Lovemark,47
52,0,30692,Scott Stallings,47
56,0,28089,Jason Day,46
56,0,34174,John Huh,46
56,0,26596,Ryan Moore,46
56,0,46970,Jon Rahm,46
56,0,34360,Patrick Reed,46
56,0,22405,Justin Rose,46
