RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ADJUSTMENT,TOTAL ROUNDS
1,0,30925,Dustin Johnson,68.698,5072,11.669,74
2,0,22405,Justin Rose,68.993,4556,- 2.468,66
3,0,33448,Justin Thomas,69.118,5663,4.652,82
4,0,29221,Webb Simpson,69.293,6371,3.938,92
5,0,28237,Rory McIlroy,69.303,4241,- 13.545,61
6,0,30911,Tommy Fleetwood,69.342,4588,- 11.452,66
7,0,08793,Tiger Woods,69.350,4730,- 14.227,68
8,0,32102,Rickie Fowler,69.435,5136,2.191,74
9,0,36689,Brooks Koepka,69.444,4302,3.519,62
10,0,29725,Tony Finau,69.520,6814,- 1.079,98
11,0,28089,Jason Day,69.603,4739,- 5.991,68
12,0,21528,Henrik Stenson,69.617,3901,- 2.449,56
13,0,47959,Bryson DeChambeau,69.646,6473,4.095,93
14,0,25198,Francesco Molinari,69.797,4894,- 8.241,70
15,0,25364,Paul Casey,69.850,4973,- 13.671,71
16,0,26499,Rafa Cabrera Bello,69.887,4898,- 5.891,70
17,0,35450,Patrick Cantlay,69.899,5594,- 2.071,80
18,0,34046,Jordan Spieth,69.904,5284,28.677,76
19,0,24024,Zach Johnson,69.911,6063,19.256,87
20,0,46970,Jon Rahm,69.958,4597,20.204,66
21,0,27349,Alex Noren,69.973,4222,- 23.647,60
22,0,26596,Ryan Moore,70.015,5457,4.196,78
23,0,32839,Hideki Matsuyama,70.022,5027,14.609,72
24,0,34363,Tyrrell Hatton,70.091,3802,- 17.110,54
25,0,01810,Phil Mickelson,70.098,6095,3.491,87
26,0,34360,Patrick Reed,70.106,6038,- 8.920,86
27,0,31646,Emiliano Grillo,70.152,6438,15.974,92
28,0,29420,Billy Horschel,70.154,5720,32.650,82
29,0,26329,Louis Oosthuizen,70.157,3806,- 17.525,54
30,0,31323,Gary Woodland,70.161,6389,- 4.341,91
31,0,33948,Byeong Hun An,70.190,5902,- 6.019,84
32,0,21961,Charles Howell III,70.219,7011,10.875,100
33,0,27129,Luke List,70.229,6679,- 7.229,95
34,0,49964,Aaron Wise,70.247,6165,16.744,88
35,0,26851,Marc Leishman,70.260,6312,11.401,90
36,0,19846,Brian Gay,70.280,7062,36.311,101
37,0,25396,Kevin Na,70.288,6011,33.755,86
38,0,33141,Keegan Bradley,70.303,6525,13.174,93
39,0,34563,Chesson Hadley,70.311,6941,19.784,99
40,0,40026,Daniel Berger,70.320,5353,- 8.669,76
41,0,10809,Jim Furyk,70.342,3388,- 11.594,48
42,0,27649,Brandt Snedeker,70.379,5753,18.061,82
43,0,25804,Bubba Watson,70.384,5536,24.311,79
44,0,30110,Kyle Stanley,70.404,6183,12.547,88
45,0,30926,Chris Kirk,70.411,7411,52.535,106
46,0,29974,Branden Grace,70.412,4515,- 8.632,64
47,0,24502,Adam Scott,70.420,5504,- 11.240,78
48,0,26476,Chez Reavie,70.432,6036,21.164,86
49,0,27214,Kevin Streelman,70.436,6449,31.091,92
50,0,20229,Stewart Cink,70.440,6113,15.276,87
51,0,30944,Jason Kokrak,70.444,6927,46.955,99
52,0,29908,C.T. Pan,70.457,6866,38.777,98
53,0,23108,Matt Kuchar,70.461,5626,10.903,80
54,0,46435,Austin Cook,70.469,7503,37.137,107
55,0,48081,Xander Schauffele,70.486,6549,6.172,93
56,0,34098,Russell Henley,70.489,5224,- 7.800,74
57,0,35891,Cameron Smith,70.517,5493,7.351,78
58,0,12716,Charley Hoffman,70.521,5651,- 9.353,80
59,0,39324,J.J. Spaun,70.525,5537,34.488,79
60,0,27644,Brian Harman,70.536,6341,7.258,90
61,0,33122,Russell Knox,70.568,6338,13.097,90
62,0,35461,Beau Hossler,70.574,7302,37.683,104
63,0,34076,Joel Dahmen,70.578,5953,46.108,85
63,0,29484,Peter Uihlein,70.578,5495,10.113,78
65,0,34256,Andrew Putnam,70.579,6239,42.501,89
66,0,24138,Ian Poulter,70.593,4519,- 1.050,64
67,0,24361,Pat Perez,70.594,5295,- .465,75
68,0,30978,Kiradech Aphibarnrat,70.629,3277,- 28.069,46
69,0,46501,Ollie Schniederjans,70.641,6143,2.736,87
70,0,45526,Abraham Ancer,70.659,6745,38.301,96
71,0,31420,Anirban Lahiri,70.660,5794,.125,82
72,0,20472,Alex Cejka,70.675,4852,24.586,69
73,0,23325,Vaughn Taylor,70.692,5554,30.631,79
74,0,23621,Rory Sabbatini,70.693,6250,41.673,89
75,0,29268,Bronson Burgoon,70.701,4845,33.336,69
