RANK,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,# HOLES,RELATIVE/PAR
68,0,30110,Kyle Stanley,51.1,23,45,-1.00
71,0,22371,Aaron Baddeley,50.9,29,57,-9.00
71,0,01116,Michael Bradley,50.9,27,53,-6.00
71,0,26329,Louis Oosthuizen,50.9,27,53,-4.00
71,0,27770,Camilo Villegas,50.9,28,55,-10.00
75,0,23788,D.J. Trahan,50.8,31,61,E
76,0,01724,Jeff Maggert,50.7,37,73,-2.00
76,0,25562,Andres Romero,50.7,35,69,-5.00
78,0,30944,Jason Kokrak,50.0,26,52,-6.00
78,0,35139,Richard Lee,50.0,16,32,-3.00
78,0,23548,Bill Lunde,50.0,33,66,-5.00
78,0,23800,Bryce Molder,50.0,27,54,-6.00
78,0,22348,Nick O'Hern,50.0,26,52,+1.00
78,0,01941,Tom Pernice Jr.,50.0,19,38,+1.00
78,0,26331,Charl Schwartzel,50.0,16,32,-7.00
78,0,21528,Henrik Stenson,50.0,16,32,-3.00
78,0,21878,Mark Wilson,50.0,31,62,-2.00
87,0,12510,Chad Campbell,49.4,38,77,-8.00
88,0,28093,Miguel Angel Carballo,49.3,34,69,-6.00
88,0,01810,Phil Mickelson,49.3,35,71,-9.00
88,0,33419,Cameron Tringale,49.3,35,71,-7.00
91,0,29518,Brendan Steele,49.1,26,53,-8.00
92,0,33141,Keegan Bradley,49.0,24,49,+1.00
92,0,06034,Marco Dawson,49.0,24,49,-3.00
92,0,30750,Tommy Gainey,49.0,48,98,-12.00
92,0,27556,Ted Potter Jr.,49.0,25,51,-6.00
96,0,24507,Jason Bohn,48.9,22,45,-6.00
96,0,25345,Carl Pettersson,48.9,45,92,-10.00
98,0,19846,Brian Gay,48.8,41,84,-7.00
99,0,22621,Ben Curtis,48.4,15,31,-2.00
100,0,21753,Brian Davis,48.3,29,60,-10.00
100,0,22961,David Mathis,48.3,28,58,-2.00
100,0,27214,Kevin Streelman,48.3,29,60,-5.00
103,0,22293,Heath Slocum,48.1,26,54,-2.00
103,0,32150,Michael Thompson,48.1,26,54,-12.00
105,0,25396,Kevin Na,48.0,24,50,-1.00
106,0,26851,Marc Leishman,47.9,35,73,-12.00
107,0,26951,Johnson Wagner,47.7,31,65,-8.00
108,0,23204,Gary Christian,47.6,30,63,-7.00
109,0,22378,Trevor Immelman,47.5,28,59,-1.00
109,0,30925,Dustin Johnson,47.5,19,40,+1.00
109,0,24781,Hunter Mahan,47.5,28,59,+1.00
112,0,23638,Brendon de Jonge,47.4,46,97,-8.00
112,0,20766,Padraig Harrington,47.4,18,38,-3.00
112,0,12782,Tim Herron,47.4,36,76,-9.00
112,0,24940,Edward Loar,47.4,18,38,-4.00
112,0,29476,Kyle Reifers,47.4,37,78,-6.00
117,0,24024,Zach Johnson,47.3,26,55,-5.00
118,0,25572,Graeme McDowell,47.2,17,36,-3.00
119,0,29222,Billy Hurley III,47.1,24,51,-6.00
120,0,25834,Daniel Summerhays,46.9,23,49,-7.00
120,0,08793,Tiger Woods,46.9,15,32,-7.00
122,0,21805,Harrison Frazar,46.7,21,45,-3.00
122,0,21350,Ryuji Imada,46.7,28,60,-5.00
122,0,26300,Matt Jones,46.7,21,45,-3.00
125,0,23621,Rory Sabbatini,46.4,32,69,-5.00
126,0,24604,Hunter Haas,46.3,19,41,-4.00
127,0,29910,Blake Adams,46.2,24,52,-2.00
128,0,20848,Ángel Cabrera,45.8,11,24,-1.00
129,0,28259,Sangmoon Bae,45.5,25,55,-4.00
129,0,23135,Tim Clark,45.5,15,33,-4.00
131,0,20645,John Senden,45.2,33,73,-9.00
132,0,23353,J.J. Henry,45.1,32,71,-9.00
133,0,28475,Jeff Overton,44.9,35,78,+1.00
134,0,27895,Jonas Blixt,44.8,26,58,-5.00
134,0,23108,Matt Kuchar,44.8,26,58,-3.00
136,0,06036,Scott Dunlap,44.7,17,38,-5.00
136,0,27060,John Mallinger,44.7,21,47,-8.00
136,0,02206,David Toms,44.7,17,38,E
139,0,32366,Kevin Chappell,44.6,33,74,-3.00
140,0,27095,Nick Watney,44.1,30,68,-5.00
141,0,12652,Cameron Beckman,44.0,22,50,-4.00
142,0,24361,Pat Perez,43.9,29,66,-3.00
142,0,24663,Y.E. Yang,43.9,25,57,-7.00
144,0,20396,Lee Westwood,43.8,14,32,-2.00
145,0,31558,J.J. Killeen,43.7,38,87,-6.00
146,0,32334,Charlie Beljan,43.3,13,30,-3.00
146,0,22548,Patrick Sheehan,43.3,13,30,-2.00
146,0,25804,Bubba Watson,43.3,13,30,-5.00
149,0,21407,Arjun Atwal,43.2,19,44,-6.00
149,0,24502,Adam Scott,43.2,16,37,-5.00
151,0,27963,Chris Stroud,42.9,33,77,-7.00
151,0,31323,Gary Woodland,42.9,18,42,-2.00
153,0,20593,Greg Chalmers,42.7,32,75,-7.00
154,0,27933,John Merrick,42.4,25,59,-3.00
155,0,20104,Ken Duke,42.2,27,64,-3.00
156,0,27936,Martin Laird,42.1,24,57,-4.00
156,0,26679,Kevin Stadler,42.1,24,57,-2.00
158,0,30692,Scott Stallings,42.0,21,50,-3.00
159,0,01766,Billy Mayfair,41.7,20,48,-6.00
160,0,27974,Sung Kang,41.4,29,70,-4.00
161,0,01320,Bob Estes,41.3,19,46,-5.00
162,0,23541,Ben Crane,41.2,21,51,-5.00
163,0,23903,Stephen Gangluff,41.0,16,39,-3.00
164,0,33120,Mark Anderson,40.6,26,64,-8.00
164,0,25892,Steve Wheatcroft,40.6,13,32,-2.00
166,0,24357,K.J. Choi,40.4,19,47,-4.00
167,0,33122,Russell Knox,40.0,18,45,E
167,0,20160,Charlie Wi,40.0,22,55,-4.00
169,0,23542,Tommy Biershenk,39.7,23,58,-5.00
169,0,25240,D.A. Points,39.7,23,58,-3.00
171,0,22913,John Rollins,39.6,19,48,-6.00
171,0,30927,Brendon Todd,39.6,19,48,-2.00
173,0,26287,Roland Thatcher,39.5,17,43,-2.00
174,0,27466,Spencer Levin,39.2,29,74,-3.00
175,0,20623,Gavin Coles,39.1,18,46,-7.00
176,0,10860,Justin Leonard,38.8,19,49,+2.00
177,0,28308,Troy Kelly,38.7,24,62,-10.00
178,0,08725,Tom Gillis,38.6,22,57,-3.00
179,0,26289,Boo Weekley,36.5,19,52,-3.00
180,0,06251,Chris DiMarco,36.1,22,61,-8.00
181,0,20070,Matt Bettencourt,35.2,19,54,-6.00
182,0,34174,John Huh,33.8,23,68,-6.00
183,0,06573,Brandt Jobe,33.3,13,39,-3.00
183,0,22046,Geoff Ogilvy,33.3,16,48,-3.00
185,0,01797,Rocco Mediate,32.6,15,46,-4.00
186,0,01249,John Daly,32.0,8,25,-2.00
187,0,27330,Josh Teater,31.8,21,66,-3.00
188,0,06004,Stephen Ames,31.3,10,32,-4.00
189,0,11123,Chris Couch,31.0,13,42,-4.00
190,0,28237,Rory McIlroy,28.0,7,25,-1.00
191,0,30711,Colt Knost,24.0,12,50,-1.00
