RANK,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,# HOLES,RELATIVE/PAR
99,0,21209,Sergio Garcia,64.98,655,1008,-0.28
100,0,23983,Luke Donald,64.96,725,1116,-0.28
101,0,24024,Zach Johnson,64.95,1099,1692,-0.30
102,0,20572,Rod Pampling,64.93,935,1440,-0.24
103,0,23800,Bryce Molder,64.91,923,1422,-0.25
104,0,01797,Rocco Mediate,64.84,747,1152,-0.25
105,0,23541,Ben Crane,64.81,840,1296,-0.31
106,0,20098,Stuart Appleby,64.79,828,1278,-0.24
106,0,28093,Miguel Angel Carballo,64.79,758,1170,-0.23
108,0,22582,Kyle Thompson,64.78,548,846,-0.20
109,0,26300,Matt Jones,64.74,571,882,-0.23
110,0,06573,Brandt Jobe,64.68,617,954,-0.24
111,0,20104,Ken Duke,64.61,1163,1800,-0.28
112,0,24507,Jason Bohn,64.59,872,1350,-0.24
113,0,10213,Dicky Pride,64.51,627,972,-0.26
114,0,29479,Scott Brown,64.50,685,1062,-0.25
114,0,27141,J.B. Holmes,64.50,952,1476,-0.28
116,0,25632,Jimmy Walker,64.30,1169,1818,-0.29
117,0,20229,Stewart Cink,64.26,775,1206,-0.22
117,0,23135,Tim Clark,64.26,694,1080,-0.24
119,0,20623,Gavin Coles,64.23,763,1188,-0.25
120,0,01810,Phil Mickelson,64.14,912,1422,-0.31
121,0,32366,Kevin Chappell,64.11,1004,1566,-0.24
122,0,21878,Mark Wilson,64.03,899,1404,-0.22
123,0,01766,Billy Mayfair,64.02,991,1548,-0.22
124,0,27120,Troy Matteson,64.01,1083,1692,-0.24
124,0,31323,Gary Woodland,64.01,795,1242,-0.25
126,0,28500,Martin Flores,63.98,1071,1674,-0.26
127,0,27644,Brian Harman,63.92,1162,1818,-0.28
128,0,25345,Carl Pettersson,63.89,1058,1656,-0.29
129,0,33120,Mark Anderson,63.85,793,1242,-0.26
129,0,21407,Arjun Atwal,63.85,839,1314,-0.24
129,0,08725,Tom Gillis,63.85,862,1350,-0.28
132,0,27649,Brandt Snedeker,63.75,895,1404,-0.31
133,0,22046,Geoff Ogilvy,63.66,825,1296,-0.26
134,0,27895,Jonas Blixt,63.65,802,1260,-0.33
134,0,11123,Chris Couch,63.65,676,1062,-0.28
136,0,24925,Jonathan Byrd,63.64,779,1224,-0.26
137,0,24357,K.J. Choi,63.57,801,1260,-0.24
138,0,21753,Brian Davis,63.47,994,1566,-0.27
139,0,22378,Trevor Immelman,63.45,868,1368,-0.21
140,0,27963,Chris Stroud,63.37,981,1548,-0.25
141,0,20848,Ángel Cabrera,63.33,570,900,-0.24
142,0,27556,Ted Potter Jr.,63.32,832,1314,-0.23
143,0,22348,Nick O'Hern,63.29,843,1332,-0.21
144,0,32150,Michael Thompson,63.26,911,1440,-0.26
145,0,19970,Robert Karlsson,63.25,592,936,-0.26
146,0,28308,Troy Kelly,63.17,705,1116,-0.24
147,0,24604,Hunter Haas,63.14,716,1134,-0.25
148,0,24490,George McNeill,63.03,919,1458,-0.25
149,0,22548,Patrick Sheehan,62.93,589,936,-0.21
150,0,06034,Marco Dawson,62.76,610,972,-0.26
150,0,26851,Marc Leishman,62.76,949,1512,-0.23
152,0,19846,Brian Gay,62.71,982,1566,-0.26
153,0,26331,Charl Schwartzel,62.65,609,972,-0.28
154,0,24494,Erik Compton,62.48,821,1314,-0.26
154,0,29478,Kevin Kisner,62.48,686,1098,-0.25
156,0,01320,Bob Estes,62.39,876,1404,-0.26
157,0,23409,James Driscoll,62.38,887,1422,-0.29
158,0,30750,Tommy Gainey,62.30,1099,1764,-0.28
159,0,23621,Rory Sabbatini,62.24,941,1512,-0.27
160,0,06004,Stephen Ames,62.18,582,936,-0.21
161,0,20766,Padraig Harrington,62.17,705,1134,-0.28
162,0,30711,Colt Knost,62.12,861,1386,-0.23
163,0,01249,John Daly,62.08,514,828,-0.30
164,0,24940,Edward Loar,62.05,592,954,-0.27
165,0,25396,Kevin Na,62.03,882,1422,-0.28
166,0,21731,Freddie Jacobson,61.85,668,1080,-0.24
167,0,01941,Tom Pernice Jr.,61.69,644,1044,-0.23
168,0,24138,Ian Poulter,61.61,621,1008,-0.27
169,0,28089,Jason Day,61.31,607,990,-0.29
170,0,25562,Andres Romero,61.30,662,1080,-0.24
171,0,21805,Harrison Frazar,61.21,595,972,-0.26
172,0,22961,David Mathis,61.04,846,1386,-0.25
173,0,27466,Spencer Levin,60.97,867,1422,-0.28
174,0,21350,Ryuji Imada,60.60,829,1368,-0.24
175,0,06251,Chris DiMarco,60.55,861,1422,-0.25
176,0,10860,Justin Leonard,60.44,816,1350,-0.23
177,0,27797,Derek Lamely,60.30,673,1116,-0.26
178,0,31558,J.J. Killeen,60.27,1009,1674,-0.23
179,0,30927,Brendon Todd,60.00,756,1260,-0.24
180,0,23542,Tommy Biershenk,59.89,733,1224,-0.27
181,0,20593,Greg Chalmers,59.83,937,1566,-0.29
182,0,28259,Sangmoon Bae,59.81,829,1386,-0.29
183,0,20850,Daniel Chopra,59.80,549,918,-0.29
184,0,20160,Charlie Wi,59.69,924,1548,-0.27
185,0,30852,Ryo Ishikawa,59.61,515,864,-0.24
186,0,23903,Stephen Gangluff,59.15,543,918,-0.22
186,0,27974,Sung Kang,59.15,756,1278,-0.22
188,0,20070,Matt Bettencourt,58.95,764,1296,-0.26
189,0,24663,Y.E. Yang,58.51,653,1116,-0.27
190,0,22371,Aaron Baddeley,58.10,753,1296,-0.30
191,0,29222,Billy Hurley III,57.74,686,1188,-0.23
