RANK,MOVEMENT,PLAYER_ID,PLAYER,%,PAR 3 BIRDIES OR BETTER,PAR 3 HOLES
1,0,23135,Tim Clark,19.62,51,260
2,0,21528,Henrik Stenson,17.03,31,182
3,0,20766,Padraig Harrington,16.73,41,245
4,0,21633,Steve Allan,16.34,42,257
5,0,21731,Freddie Jacobson,16.30,45,276
6,0,21209,Sergio Garcia,16.29,43,264
7,0,21949,Joe Ogilvie,16.27,68,418
8,0,20498,Briny Baird,16.13,75,465
9,0,01677,Tom Lehman,16.06,40,249
10,0,01035,Tommy Armour III,15.95,52,326
10,0,06515,Shaun Micheel,15.95,56,351
12,0,28486,Michael Putnam,15.93,61,383
13,0,25396,Kevin Na,15.43,52,337
13,0,23621,Rory Sabbatini,15.43,48,311
13,0,27770,Camilo Villegas,15.43,52,337
16,0,12602,Dean Wilson,15.14,56,370
17,0,22293,Heath Slocum,15.09,62,411
18,0,19846,Brian Gay,15.08,65,431
19,0,19972,José Coceres,15.00,30,200
19,0,10425,Jay Williamson,15.00,30,200
21,0,28475,Jeff Overton,14.81,36,243
22,0,12660,Jesper Parnevik,14.80,53,358
23,0,20628,Arron Oberholser,14.76,40,271
24,0,24925,Jonathan Byrd,14.68,43,293
25,0,22405,Justin Rose,14.59,34,233
26,0,25900,Lucas Glover,14.55,56,385
26,0,07547,Craig Kanada,14.55,64,440
28,0,08931,Glen Day,14.49,50,345
29,0,08793,Tiger Woods,14.41,34,236
30,0,23638,Brendon de Jonge,14.33,44,307
31,0,06197,Michael Allen,14.29,43,301
32,0,01724,Jeff Maggert,14.24,45,316
33,0,20104,Ken Duke,14.22,64,450
34,0,01797,Rocco Mediate,14.09,41,291
35,0,01313,Steve Elkington,14.04,50,356
36,0,20433,Mark Hensby,14.02,46,328
37,0,24490,George McNeill,13.88,54,389
38,0,08123,Jeff Brehaut,13.81,33,239
39,0,20850,Daniel Chopra,13.79,59,428
40,0,12510,Chad Campbell,13.73,49,357
41,0,01161,Mark Calcavecchia,13.71,51,372
41,0,10809,Jim Furyk,13.71,44,321
43,0,21753,Brian Davis,13.68,55,402
43,0,22212,Craig Lile,13.68,42,307
45,0,10423,Mike Weir,13.66,44,322
46,0,12680,Shigeki Maruyama,13.61,46,338
47,0,06522,Ernie Els,13.60,31,228
48,0,23933,Michael Boyd,13.58,33,243
49,0,27933,John Merrick,13.55,50,369
49,0,23320,Ryan Palmer,13.55,50,369
51,0,06643,Paul Goydos,13.52,33,244
52,0,08537,J.P. Hayes,13.50,49,363
53,0,01941,Tom Pernice Jr.,13.46,56,416
54,0,02239,Scott Verplank,13.40,43,321
55,0,25190,Jeff Quinney,13.39,51,381
56,0,24980,Scott Gutschewski,13.38,36,269
57,0,25686,Jason Dufner,13.37,54,404
58,0,12782,Tim Herron,13.35,53,397
59,0,01948,Tim Petrovic,13.26,57,430
60,0,07867,Woody Austin,13.25,51,385
60,0,02206,David Toms,13.25,40,302
62,0,23349,Charles Warren,13.24,54,408
63,0,01388,Robert Gamez,13.20,47,356
64,0,21350,Ryuji Imada,13.13,55,419
65,0,24358,Robert Garrigus,13.09,50,382
66,0,21805,Harrison Frazar,13.07,46,352
67,0,23353,J.J. Henry,13.06,44,337
67,0,24361,Pat Perez,13.06,44,337
69,0,23322,Brett Wetterich,13.04,45,345
70,0,23614,Rich Beem,13.03,46,353
70,0,23983,Luke Donald,13.03,34,261
70,0,22295,Darron Stiles,13.03,34,261
73,0,10117,Bob Heintz,12.93,45,348
73,0,25345,Carl Pettersson,12.93,56,433
75,0,24781,Hunter Mahan,12.91,47,364
75,0,24449,Parker McLachlin,12.91,43,333
77,0,01249,John Daly,12.88,30,233
78,0,27095,Nick Watney,12.86,45,350
79,0,20382,Stephen Leaney,12.84,43,335
80,0,24357,K.J. Choi,12.76,43,337
81,0,01142,Bart Bryant,12.75,44,345
81,0,20623,Gavin Coles,12.75,45,353
83,0,19803,Ryan Armour,12.73,55,432
83,0,20691,Greg Owen,12.73,41,322
83,0,20645,John Senden,12.73,49,385
86,0,01381,Fred Funk,12.64,33,261
87,0,01945,Kenny Perry,12.61,43,341
88,0,06004,Stephen Ames,12.58,38,302
89,0,12716,Charley Hoffman,12.56,49,390
90,0,23325,Vaughn Taylor,12.53,46,367
91,0,20105,Jeff Gove,12.44,52,418
91,0,27649,Brandt Snedeker,12.44,53,426
93,0,23108,Matt Kuchar,12.43,42,338
93,0,10860,Justin Leonard,12.43,47,378
95,0,07457,Steve Flesch,12.41,50,403
96,0,24912,Will MacKenzie,12.38,50,404
96,0,26289,Boo Weekley,12.38,50,404
98,0,29718,Anthony Kim,12.34,47,381
99,0,10213,Dicky Pride,12.28,35,285
100,0,24290,D.J. Brigman,12.27,33,269
100,0,11032,Frank Lickliter II,12.27,47,383
102,0,08375,Paul Stankowski,12.26,26,212
102,0,06527,Steve Stricker,12.26,39,318
104,0,21660,Jason Schultz,12.25,31,253
105,0,24138,Ian Poulter,12.24,29,237
106,0,07749,Brett Quigley,12.22,38,311
107,0,01706,Davis Love III,12.16,31,255
108,0,01132,Mark Brooks,12.15,26,214
108,0,01320,Bob Estes,12.15,43,354
110,0,26420,Richard Johnson,12.11,46,380
111,0,01577,Lee Janzen,12.03,32,266
112,0,06251,Chris DiMarco,11.97,37,309
112,0,27120,Troy Matteson,11.97,42,351
114,0,06373,José María Olazábal,11.94,24,201
114,0,23788,D.J. Trahan,11.94,48,402
116,0,12652,Cameron Beckman,11.89,46,387
117,0,23718,Nathan Green,11.88,50,421
118,0,23048,Eric Axley,11.86,51,430
118,0,06034,Marco Dawson,11.86,35,295
120,0,20229,Stewart Cink,11.78,41,348
121,0,24502,Adam Scott,11.74,31,264
122,0,27060,John Mallinger,11.73,46,392
123,0,21959,Ted Purdy,11.71,48,410
124,0,01024,Billy Andrade,11.67,42,360
125,0,26882,Michael Sim,11.65,24,206
126,0,01810,Phil Mickelson,11.62,33,284
126,0,26596,Ryan Moore,11.62,43,370
128,0,01707,Steve Lowery,11.60,34,293
129,0,20634,Peter Lonard,11.59,40,345
129,0,06567,Vijay Singh,11.59,46,397
131,0,22378,Trevor Immelman,11.57,31,268
132,0,28158,Steve Marino,11.56,49,424
133,0,12705,Cliff Kresge,11.55,50,433
134,0,20160,Charlie Wi,11.51,42,365
135,0,22046,Geoff Ogilvy,11.44,35,306
136,0,24140,Sean O'Hair,11.37,44,387
137,0,02104,Jeff Sluman,11.29,28,248
138,0,27141,J.B. Holmes,11.27,32,284
139,0,08075,Jerry Kelly,11.25,45,400
140,0,08881,Tripp Isenhour,11.24,39,347
141,0,22892,Jason Gore,11.21,39,348
141,0,23800,Bryce Molder,11.21,25,223
143,0,20157,Retief Goosen,11.17,21,188
144,0,10885,Robert Allenby,11.05,39,353
145,0,21806,Paul Gow,10.99,31,282
146,0,21646,David Branshaw,10.95,37,338
146,0,02246,Duffy Waldorf,10.95,30,274
148,0,12195,Tom Johnson,10.93,33,302
149,0,20378,Mathias Grönberg,10.91,42,385
150,0,20574,Mathew Goggin,10.89,43,395
150,0,21878,Mark Wilson,10.89,39,358
152,0,24924,Bill Haas,10.88,41,377
153,0,01157,Tom Byrum,10.84,22,203
153,0,02223,Bob Tway,10.84,45,415
155,0,20572,Rod Pampling,10.80,38,352
156,0,06595,Kevin Sutherland,10.76,37,344
157,0,25273,Andrew Buckle,10.75,33,307
157,0,02101,Joey Sindelar,10.75,33,307
159,0,01928,Corey Pavin,10.74,35,326
160,0,10733,Kent Jones,10.71,42,392
161,0,07363,Craig Bowden,10.51,33,314
162,0,22371,Aaron Baddeley,10.48,33,315
163,0,20472,Alex Cejka,10.46,34,325
163,0,26951,Johnson Wagner,10.46,41,392
165,0,22913,John Rollins,10.42,42,403
166,0,23623,Bo Van Pelt,10.40,44,423
167,0,22621,Ben Curtis,10.36,32,309
168,0,27963,Chris Stroud,10.27,27,263
169,0,24457,Jaco Van Zyl,10.24,21,205
170,0,25892,Steve Wheatcroft,10.20,30,294
171,0,11123,Chris Couch,10.13,31,306
172,0,20098,Stuart Appleby,10.07,29,288
173,0,22806,Doug LaBelle II,10.00,42,420
174,0,02214,Kirk Triplett,9.94,31,312
175,0,24507,Jason Bohn,9.87,23,233
176,0,25804,Bubba Watson,9.82,32,326
177,0,21470,Daisuke Maruyama,9.80,34,347
178,0,06621,Joe Durant,9.68,33,341
178,0,20859,Anders Hansen,9.68,21,217
180,0,01766,Billy Mayfair,9.52,38,399
181,0,21961,Charles Howell III,9.51,33,347
182,0,19824,Craig Barlow,9.48,20,211
182,0,01473,Todd Hamilton,9.48,29,306
182,0,23497,Tag Ridings,9.48,20,211
185,0,27702,Matt Hendrix,9.41,24,255
186,0,24024,Zach Johnson,9.33,28,300
187,0,23613,Rich Barcelo,9.32,30,322
187,0,26881,Jarrod Lyle,9.32,29,311
189,0,12714,Chris Tidland,9.21,22,239
190,0,29476,Kyle Reifers,8.48,24,283
191,0,07223,Brian Bateman,8.22,18,219
192,0,02036,Jim Rutledge,8.05,19,236
193,0,20127,Chris Riley,8.02,19,237
194,0,26679,Kevin Stadler,7.94,30,378
195,0,22348,Nick O'Hern,7.41,20,270
196,0,26360,Bubba Dickerson,6.28,13,207
