RANK,MOVEMENT,PLAYER_ID,PLAYER,%
1,0,23497,Tag Ridings,27.45
2,0,10117,Bob Heintz,25.40
3,0,22046,Geoff Ogilvy,25.20
4,0,24912,Will MacKenzie,25.16
5,0,19824,Craig Barlow,24.36
6,0,21753,Brian Davis,24.03
7,0,21805,Harrison Frazar,24.00
8,0,24925,Jonathan Byrd,23.94
9,0,26881,Jarrod Lyle,23.68
10,0,24502,Adam Scott,23.61
11,0,01249,John Daly,23.58
12,0,20378,Mathias Grönberg,23.57
13,0,21731,Freddie Jacobson,23.47
14,0,08793,Tiger Woods,23.39
15,0,21949,Joe Ogilvie,23.34
16,0,23322,Brett Wetterich,22.93
17,0,12716,Charley Hoffman,22.73
18,0,01797,Rocco Mediate,22.71
19,0,23613,Rich Barcelo,22.66
20,0,25396,Kevin Na,22.55
21,0,20127,Chris Riley,22.44
22,0,22295,Darron Stiles,22.37
23,0,12714,Chris Tidland,22.22
24,0,23623,Bo Van Pelt,22.10
25,0,25900,Lucas Glover,22.01
26,0,20498,Briny Baird,21.97
27,0,23621,Rory Sabbatini,21.96
28,0,22405,Justin Rose,21.95
29,0,12660,Jesper Parnevik,21.91
30,0,24140,Sean O'Hair,21.90
31,0,24490,George McNeill,21.68
32,0,20766,Padraig Harrington,21.67
33,0,02214,Kirk Triplett,21.65
34,0,27060,John Mallinger,21.63
35,0,25686,Jason Dufner,21.61
36,0,06522,Ernie Els,21.52
36,0,06595,Kevin Sutherland,21.52
38,0,29718,Anthony Kim,21.43
38,0,20160,Charlie Wi,21.43
40,0,10809,Jim Furyk,21.39
41,0,01142,Bart Bryant,21.34
41,0,22892,Jason Gore,21.34
43,0,01706,Davis Love III,21.27
44,0,06567,Vijay Singh,21.22
45,0,01161,Mark Calcavecchia,21.18
46,0,12510,Chad Campbell,21.14
47,0,28158,Steve Marino,21.09
48,0,01577,Lee Janzen,21.03
49,0,10423,Mike Weir,20.83
50,0,06621,Joe Durant,20.82
51,0,20229,Stewart Cink,20.72
51,0,23349,Charles Warren,20.72
53,0,24358,Robert Garrigus,20.68
53,0,20572,Rod Pampling,20.68
55,0,21209,Sergio Garcia,20.65
56,0,21878,Mark Wilson,20.63
57,0,01707,Steve Lowery,20.61
57,0,26289,Boo Weekley,20.61
59,0,20472,Alex Cejka,20.60
59,0,25804,Bubba Watson,20.60
61,0,23353,J.J. Henry,20.45
62,0,25273,Andrew Buckle,20.40
63,0,07867,Woody Austin,20.37
64,0,27933,John Merrick,20.36
65,0,08537,J.P. Hayes,20.30
66,0,01928,Corey Pavin,20.25
67,0,20850,Daniel Chopra,20.21
68,0,28486,Michael Putnam,20.19
69,0,07223,Brian Bateman,20.11
70,0,20433,Mark Hensby,20.08
71,0,20645,John Senden,20.07
71,0,26951,Johnson Wagner,20.07
73,0,23638,Brendon de Jonge,20.00
74,0,01320,Bob Estes,19.86
74,0,10733,Kent Jones,19.86
74,0,27120,Troy Matteson,19.86
77,0,26882,Michael Sim,19.85
78,0,12680,Shigeki Maruyama,19.84
79,0,12705,Cliff Kresge,19.81
80,0,07457,Steve Flesch,19.73
80,0,11032,Frank Lickliter II,19.73
82,0,26596,Ryan Moore,19.71
83,0,24924,Bill Haas,19.70
83,0,02036,Jim Rutledge,19.70
85,0,23614,Rich Beem,19.61
86,0,12195,Tom Johnson,19.60
87,0,23325,Vaughn Taylor,19.57
88,0,21959,Ted Purdy,19.54
89,0,01313,Steve Elkington,19.50
90,0,21350,Ryuji Imada,19.48
91,0,23718,Nathan Green,19.46
92,0,01941,Tom Pernice Jr.,19.44
93,0,21806,Paul Gow,19.43
94,0,20628,Arron Oberholser,19.39
94,0,24457,Jaco Van Zyl,19.39
96,0,22212,Craig Lile,19.34
97,0,10425,Jay Williamson,19.26
98,0,20634,Peter Lonard,19.25
99,0,06197,Michael Allen,19.21
99,0,24980,Scott Gutschewski,19.21
101,0,01810,Phil Mickelson,19.13
102,0,20691,Greg Owen,19.01
103,0,07547,Craig Kanada,18.97
104,0,06515,Shaun Micheel,18.73
105,0,07363,Craig Bowden,18.72
106,0,08075,Jerry Kelly,18.67
107,0,02206,David Toms,18.58
108,0,21528,Henrik Stenson,18.49
109,0,21633,Steve Allan,18.45
110,0,10885,Robert Allenby,18.41
110,0,19803,Ryan Armour,18.41
110,0,01948,Tim Petrovic,18.41
113,0,27963,Chris Stroud,18.37
114,0,01024,Billy Andrade,18.33
115,0,24361,Pat Perez,18.32
116,0,01388,Robert Gamez,18.31
117,0,01035,Tommy Armour III,18.27
118,0,25345,Carl Pettersson,18.26
119,0,21470,Daisuke Maruyama,18.25
120,0,12782,Tim Herron,18.24
120,0,28475,Jeff Overton,18.24
122,0,24290,D.J. Brigman,18.22
122,0,10860,Justin Leonard,18.22
124,0,20098,Stuart Appleby,18.18
125,0,25190,Jeff Quinney,18.12
126,0,27095,Nick Watney,18.11
127,0,22371,Aaron Baddeley,18.07
127,0,02101,Joey Sindelar,18.07
129,0,23800,Bryce Molder,18.05
130,0,02223,Bob Tway,18.01
131,0,27141,J.B. Holmes,17.96
131,0,22806,Doug LaBelle II,17.96
133,0,23320,Ryan Palmer,17.92
134,0,23983,Luke Donald,17.79
135,0,20574,Mathew Goggin,17.78
136,0,29476,Kyle Reifers,17.72
137,0,21961,Charles Howell III,17.71
138,0,20105,Jeff Gove,17.65
139,0,08375,Paul Stankowski,17.61
140,0,23108,Matt Kuchar,17.59
140,0,02239,Scott Verplank,17.59
142,0,20382,Stephen Leaney,17.54
143,0,07749,Brett Quigley,17.52
144,0,12652,Cameron Beckman,17.42
145,0,27649,Brandt Snedeker,17.41
146,0,01381,Fred Funk,17.31
147,0,23048,Eric Axley,17.23
148,0,11123,Chris Couch,17.18
149,0,24357,K.J. Choi,17.14
150,0,19846,Brian Gay,17.11
151,0,23788,D.J. Trahan,17.07
152,0,08931,Glen Day,17.00
153,0,27770,Camilo Villegas,16.94
154,0,01724,Jeff Maggert,16.89
155,0,26679,Kevin Stadler,16.88
156,0,24781,Hunter Mahan,16.54
156,0,01766,Billy Mayfair,16.54
158,0,02246,Duffy Waldorf,16.43
159,0,21646,David Branshaw,16.19
160,0,01945,Kenny Perry,16.16
161,0,22293,Heath Slocum,16.13
162,0,08123,Jeff Brehaut,16.02
163,0,22378,Trevor Immelman,15.94
163,0,10213,Dicky Pride,15.94
165,0,01157,Tom Byrum,15.79
166,0,20104,Ken Duke,15.73
167,0,06004,Stephen Ames,15.69
168,0,19972,José Coceres,15.67
169,0,01473,Todd Hamilton,15.49
170,0,01677,Tom Lehman,15.38
171,0,20157,Retief Goosen,15.34
172,0,27702,Matt Hendrix,15.31
172,0,22913,John Rollins,15.31
174,0,25892,Steve Wheatcroft,15.26
175,0,06527,Steve Stricker,15.23
176,0,06251,Chris DiMarco,15.21
177,0,26420,Richard Johnson,15.16
178,0,06034,Marco Dawson,15.14
179,0,24507,Jason Bohn,15.12
180,0,21660,Jason Schultz,15.05
181,0,24138,Ian Poulter,14.97
182,0,06643,Paul Goydos,14.93
183,0,24024,Zach Johnson,14.85
184,0,26360,Bubba Dickerson,14.81
185,0,08881,Tripp Isenhour,14.55
186,0,24449,Parker McLachlin,14.50
187,0,06373,José María Olazábal,14.36
