RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL
1,0,24140,Sean O'Hair,15
1,0,23349,Charles Warren,15
3,0,24924,Bill Haas,14
3,0,20572,Rod Pampling,14
5,0,23048,Eric Axley,13
5,0,24912,Will MacKenzie,13
7,0,23614,Rich Beem,12
7,0,24358,Robert Garrigus,12
7,0,21470,Daisuke Maruyama,12
7,0,06567,Vijay Singh,12
7,0,12714,Chris Tidland,12
12,0,20104,Ken Duke,11
12,0,07457,Steve Flesch,11
12,0,21805,Harrison Frazar,11
12,0,20105,Jeff Gove,11
12,0,01810,Phil Mickelson,11
12,0,24361,Pat Perez,11
12,0,23322,Brett Wetterich,11
12,0,08793,Tiger Woods,11
20,0,06197,Michael Allen,10
20,0,21753,Brian Davis,10
20,0,06251,Chris DiMarco,10
20,0,23718,Nathan Green,10
20,0,20378,Mathias Grönberg,10
20,0,21949,Joe Ogilvie,10
20,0,20691,Greg Owen,10
20,0,28486,Michael Putnam,10
20,0,22913,John Rollins,10
20,0,22295,Darron Stiles,10
20,0,27095,Nick Watney,10
31,0,25686,Jason Dufner,9
31,0,25900,Lucas Glover,9
31,0,20574,Mathew Goggin,9
31,0,21350,Ryuji Imada,9
31,0,10733,Kent Jones,9
31,0,12705,Cliff Kresge,9
31,0,26881,Jarrod Lyle,9
31,0,24781,Hunter Mahan,9
31,0,24490,George McNeill,9
31,0,26596,Ryan Moore,9
31,0,25396,Kevin Na,9
31,0,23320,Ryan Palmer,9
31,0,07749,Brett Quigley,9
31,0,22293,Heath Slocum,9
31,0,26679,Kevin Stadler,9
31,0,25804,Bubba Watson,9
47,0,08123,Jeff Brehaut,8
47,0,24290,D.J. Brigman,8
47,0,01249,John Daly,8
47,0,06522,Ernie Els,8
47,0,22892,Jason Gore,8
47,0,21961,Charles Howell III,8
47,0,08881,Tripp Isenhour,8
47,0,08075,Jerry Kelly,8
47,0,11032,Frank Lickliter II,8
47,0,01707,Steve Lowery,8
47,0,28158,Steve Marino,8
47,0,27120,Troy Matteson,8
47,0,01766,Billy Mayfair,8
47,0,01941,Tom Pernice Jr.,8
47,0,01948,Tim Petrovic,8
47,0,25345,Carl Pettersson,8
47,0,25190,Jeff Quinney,8
47,0,02214,Kirk Triplett,8
47,0,23623,Bo Van Pelt,8
47,0,02239,Scott Verplank,8
47,0,26289,Boo Weekley,8
47,0,10423,Mike Weir,8
47,0,20160,Charlie Wi,8
70,0,21633,Steve Allan,7
70,0,10885,Robert Allenby,7
70,0,20498,Briny Baird,7
70,0,24507,Jason Bohn,7
70,0,01161,Mark Calcavecchia,7
70,0,12510,Chad Campbell,7
70,0,20229,Stewart Cink,7
70,0,23135,Tim Clark,7
70,0,23638,Brendon de Jonge,7
70,0,01388,Robert Gamez,7
70,0,27060,John Mallinger,7
70,0,12680,Shigeki Maruyama,7
70,0,28475,Jeff Overton,7
70,0,21959,Ted Purdy,7
70,0,23621,Rory Sabbatini,7
70,0,21660,Jason Schultz,7
70,0,20645,John Senden,7
70,0,02246,Duffy Waldorf,7
88,0,01024,Billy Andrade,6
88,0,01035,Tommy Armour III,6
88,0,24925,Jonathan Byrd,6
88,0,20472,Alex Cejka,6
88,0,21209,Sergio Garcia,6
88,0,21806,Paul Gow,6
88,0,24980,Scott Gutschewski,6
88,0,23353,J.J. Henry,6
88,0,27141,J.B. Holmes,6
88,0,01577,Lee Janzen,6
88,0,24024,Zach Johnson,6
88,0,22806,Doug LaBelle II,6
88,0,01724,Jeff Maggert,6
88,0,24449,Parker McLachlin,6
88,0,22046,Geoff Ogilvy,6
88,0,01945,Kenny Perry,6
88,0,23497,Tag Ridings,6
88,0,23325,Vaughn Taylor,6
88,0,27770,Camilo Villegas,6
88,0,26951,Johnson Wagner,6
88,0,25892,Steve Wheatcroft,6
109,0,19803,Ryan Armour,5
109,0,22371,Aaron Baddeley,5
109,0,12652,Cameron Beckman,5
109,0,21646,David Branshaw,5
109,0,25273,Andrew Buckle,5
109,0,01157,Tom Byrum,5
