RANK,MOVEMENT,PLAYER_ID,PLAYER,HOLE OUTS
1,0,30926,Chris Kirk,20
1,0,25632,Jimmy Walker,20
3,0,29910,Blake Adams,19
3,0,34021,Bud Cauley,19
3,0,19846,Brian Gay,19
3,0,21961,Charles Howell III,19
7,0,24140,Sean O'Hair,17
8,0,27895,Jonas Blixt,16
8,0,28500,Martin Flores,16
8,0,34174,John Huh,16
8,0,27963,Chris Stroud,16
8,0,23325,Vaughn Taylor,16
8,0,20160,Charlie Wi,16
14,0,23542,Tommy Biershenk,15
15,0,33141,Keegan Bradley,14
15,0,28455,Will Claxton,14
15,0,23638,Brendon de Jonge,14
15,0,34099,Harris English,14
15,0,25834,Daniel Summerhays,14
20,0,20593,Greg Chalmers,13
20,0,23204,Gary Christian,13
20,0,06251,Chris DiMarco,13
20,0,20104,Ken Duke,13
20,0,29222,Billy Hurley III,13
20,0,21350,Ryuji Imada,13
20,0,27974,Sung Kang,13
20,0,31558,J.J. Killeen,13
20,0,23108,Matt Kuchar,13
20,0,26851,Marc Leishman,13
20,0,25396,Kevin Na,13
20,0,29476,Kyle Reifers,13
20,0,33419,Cameron Tringale,13
33,0,32334,Charlie Beljan,12
33,0,32366,Kevin Chappell,12
33,0,24494,Erik Compton,12
33,0,23541,Ben Crane,12
33,0,08725,Tom Gillis,12
33,0,12716,Charley Hoffman,12
33,0,30925,Dustin Johnson,12
33,0,27466,Spencer Levin,12
33,0,27120,Troy Matteson,12
33,0,26596,Ryan Moore,12
33,0,25818,Scott Piercy,12
33,0,25240,D.A. Points,12
33,0,26476,Chez Reavie,12
33,0,30927,Brendon Todd,12
33,0,27064,Jhonattan Vegas,12
48,0,28259,Sangmoon Bae,11
48,0,28087,Kris Blanks,11
48,0,12510,Chad Campbell,11
48,0,24357,K.J. Choi,11
48,0,23983,Luke Donald,11
48,0,28307,Matt Every,11
48,0,21209,Sergio Garcia,11
48,0,32698,Bobby Gates,11
48,0,24924,Bill Haas,11
48,0,24604,Hunter Haas,11
48,0,29926,Danny Lee,11
48,0,23548,Bill Lunde,11
48,0,22961,David Mathis,11
48,0,29289,S.Y. Noh,11
48,0,24361,Pat Perez,11
48,0,22913,John Rollins,11
48,0,06567,Vijay Singh,11
48,0,27649,Brandt Snedeker,11
48,0,31323,Gary Woodland,11
67,0,10885,Robert Allenby,10
67,0,20070,Matt Bettencourt,10
67,0,21753,Brian Davis,10
67,0,01320,Bob Estes,10
67,0,32102,Rickie Fowler,10
67,0,24358,Robert Garrigus,10
67,0,27644,Brian Harman,10
67,0,26758,David Hearn,10
67,0,12782,Tim Herron,10
67,0,01706,Davis Love III,10
67,0,01724,Jeff Maggert,10
