RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# BIRDIES/EAGLES,# HOLES
49,0,01143,Brad Bryant,19.87,279,1404
49,0,01196,Brian Claar,19.87,211,1062
51,0,02146,Payne Stewart,19.86,311,1566
52,0,10585,Scott McCarron,19.82,289,1458
53,0,01408,Kelly Gibson,19.79,431,2178
54,0,02223,Bob Tway,19.77,331,1674
55,0,06214,Guy Boros,19.76,281,1422
55,0,01353,Bruce Fleisher,19.76,217,1098
57,0,01945,Kenny Perry,19.75,288,1458
58,0,20099,Doug Barron,19.74,366,1854
59,0,01098,Jay Don Blake,19.72,323,1638
60,0,02049,Gene Sauers,19.71,188,954
61,0,01553,John Huston,19.70,266,1350
62,0,06621,Joe Durant,19.67,347,1764
62,0,06643,Paul Goydos,19.67,354,1800
62,0,07749,Brett Quigley,19.67,393,1998
65,0,01724,Jeff Maggert,19.65,329,1674
66,0,01219,John Cook,19.64,350,1782
67,0,06522,Ernie Els,19.62,219,1116
67,0,02279,Mark Wiebe,19.62,272,1386
69,0,01457,Jay Haas,19.51,281,1440
69,0,06581,David Sutherland,19.51,288,1476
71,0,02246,Duffy Waldorf,19.48,312,1602
72,0,19881,Robert Damron,19.44,343,1764
72,0,01619,Skip Kendall,19.44,357,1836
74,0,01323,Brad Fabel,19.39,328,1692
75,0,01475,Donnie Hammond,19.36,237,1224
76,0,01042,Paul Azinger,19.35,216,1116
77,0,01920,Craig Parry,19.33,247,1278
78,0,01116,Michael Bradley,19.32,306,1584
79,0,01444,Ken Green,19.29,184,954
80,0,06567,Vijay Singh,19.28,288,1494
81,0,07101,Dave Stockton Jr.,19.25,343,1782
82,0,02099,Scott Simpson,19.24,277,1440
83,0,11032,Frank Lickliter II,19.22,294,1530
84,0,01891,David Ogrin,19.21,332,1728
85,0,06315,Pete Jordan,19.20,349,1818
86,0,01533,P.H. Horgan III,19.16,307,1602
87,0,06034,Marco Dawson,19.15,293,1530
88,0,06012,Greg Kraft,19.12,358,1872
88,0,02135,Mike Standly,19.12,296,1548
90,0,01361,Dan Forsman,19.11,289,1512
90,0,01510,Nolan Henke,19.11,282,1476
92,0,01313,Steve Elkington,19.09,213,1116
92,0,02218,Ted Tryba,19.09,354,1854
94,0,01549,Mike Hulbert,19.05,336,1764
95,0,20229,Stewart Cink,19.02,339,1782
95,0,02321,Fuzzy Zoeller,19.02,178,936
97,0,08537,J.P. Hayes,19.01,325,1710
98,0,08931,Glen Day,18.97,280,1476
99,0,06527,Steve Stricker,18.93,201,1062
100,0,01748,Doug Martin,18.90,347,1836
101,0,07003,David Berganio Jr.,18.88,282,1494
102,0,01011,Rafael Alarcon,18.78,267,1422
102,0,02159,Curtis Strange,18.78,213,1134
104,0,01569,Peter Jacobsen,18.77,294,1566
105,0,02245,Grant Waite,18.74,344,1836
106,0,01261,Jay Delsing,18.72,283,1512
107,0,01761,Len Mattiace,18.69,360,1926
108,0,20098,Stuart Appleby,18.66,262,1404
109,0,02242,Lanny Wadkins,18.62,238,1278
110,0,01926,Steve Pate,18.61,278,1494
111,0,01381,Fred Funk,18.55,384,2070
112,0,06332,Neal Lancaster,18.54,337,1818
112,0,01797,Rocco Mediate,18.54,267,1440
114,0,01996,Mike Reid,18.52,270,1458
115,0,01766,Billy Mayfair,18.46,299,1620
116,0,01385,Jim Gallagher Jr.,18.45,289,1566
116,0,02115,Taylor Smith,18.45,269,1458
118,0,06124,Patrick Burke,18.38,215,1170
119,0,01093,Ronnie Black,18.37,281,1530
119,0,01201,Lennie Clements,18.37,291,1584
119,0,08547,John Maginnes,18.37,334,1818
119,0,06595,Kevin Sutherland,18.37,281,1530
119,0,02239,Scott Verplank,18.37,205,1116
124,0,08075,Jerry Kelly,18.36,304,1656
125,0,02131,Mike Springer,18.35,218,1188
125,0,12663,Phil Tataurangi,18.35,251,1368
127,0,02166,Chip Sullivan,18.33,254,1386
128,0,01175,Jim Carter,18.31,323,1764
129,0,07867,Woody Austin,18.26,286,1566
130,0,01326,Nick Faldo,18.25,161,882
131,0,06090,Jim McGovern,18.16,291,1602
132,0,01006,John Adams,18.11,264,1458
133,0,01941,Tom Pernice Jr.,18.10,277,1530
134,0,08265,Eric Johnson,18.01,269,1494
135,0,02095,Larry Silveira,17.98,191,1062
136,0,10457,Frank Nobilo,17.97,207,1152
137,0,10962,Bradley Hughes,17.95,252,1404
138,0,01307,Joel Edwards,17.93,297,1656
138,0,01905,Joe Ozaki,17.93,213,1188
140,0,01014,Fulton Allem,17.92,200,1116
141,0,02104,Jeff Sluman,17.91,316,1764
142,0,06044,Scott Gump,17.90,348,1944
142,0,21007,Gabriel Hjertstedt,17.90,232,1296
144,0,10837,Kevin Burton,17.87,238,1332
145,0,08385,Omar Uresti,17.82,324,1818
146,0,01717,Sandy Lyle,17.81,202,1134
146,0,02101,Joey Sindelar,17.81,327,1836
148,0,02007,Larry Rinker,17.80,314,1764
149,0,06575,Dudley Hart,17.72,252,1422
150,0,06036,Scott Dunlap,17.69,293,1656
151,0,08339,Spike McRoy,17.65,216,1224
152,0,02225,Howard Twitty,17.59,152,864
153,0,01040,Emlyn Aubrey,17.52,227,1296
154,0,02294,Willie Wood,17.44,270,1548
155,0,02008,Lee Rinker,17.43,298,1710
156,0,10963,Jimmy Green,17.41,257,1476
156,0,05466,Jack O'Keefe,17.41,235,1350
158,0,06577,John Wilson,17.40,285,1638
159,0,01823,Larry Mize,17.39,216,1242
160,0,02267,D.A. Weibring,17.38,194,1116
161,0,10875,Todd Demsey,17.34,231,1332
161,0,01633,Tom Kite,17.34,231,1332
163,0,01132,Mark Brooks,17.29,277,1602
164,0,01864,Larry Nelson,17.18,167,972
165,0,02023,Clarence Rose,17.09,283,1656
166,0,01133,Billy Ray Brown,17.06,215,1260
166,0,01306,David Edwards,17.06,215,1260
168,0,20158,Anthony Rodriguez,17.03,187,1098
169,0,01378,David Frost,16.99,211,1242
169,0,07465,Hideki Kase,16.99,260,1530
171,0,02226,Tray Tyner,16.97,226,1332
172,0,01771,Blaine McCallister,16.93,259,1530
173,0,01975,Tom Purtzer,16.92,201,1188
174,0,01928,Corey Pavin,16.84,191,1134
175,0,02100,Tim Simpson,16.75,190,1134
176,0,10207,Jimmy Johnston,16.67,255,1530
177,0,01139,Olin Browne,16.56,301,1818
178,0,12826,Paul Claxton,16.41,195,1188
179,0,08553,Lee Porter,16.32,238,1458
180,0,01288,Ed Dougherty,16.24,190,1170
180,0,01487,Jeff Hart,16.24,231,1422
182,0,10505,Shane Bertsch,16.20,242,1494
183,0,02292,Bob Wolcott,16.12,206,1278
184,0,06132,Sonny Skinner,16.04,205,1278
185,0,07235,John Morse,15.94,264,1656
186,0,07087,Hugh Royer III,15.86,237,1494
187,0,07547,Craig Kanada,15.84,154,972
188,0,06515,Shaun Micheel,15.62,149,954
189,0,06144,John Dowdall,15.48,170,1098
190,0,01489,Steve Hart,15.30,190,1242
191,0,10213,Dicky Pride,15.06,206,1368
192,0,07363,Craig Bowden,14.95,148,990
193,0,07267,Allen Doyle,14.84,227,1530
194,0,01072,Chip Beck,14.24,182,1278
195,0,01346,Ed Fiori,13.56,122,900
