RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,TOTAL PAR 5 HOLES,TOTAL HOLE OUTS
1,0,12782,Tim Herron,16,347,0
1,0,01707,Steve Lowery,16,353,0
3,0,01161,Mark Calcavecchia,14,333,0
4,0,01723,Andrew Magee,12,357,0
4,0,08793,Tiger Woods,12,261,0
6,0,01706,Davis Love III,11,295,0
6,0,08375,Paul Stankowski,11,343,0
6,0,02218,Ted Tryba,11,367,0
9,0,07003,David Berganio Jr.,10,294,0
9,0,06567,Vijay Singh,10,281,0
11,0,01157,Tom Byrum,9,345,0
11,0,09011,David Duval,9,339,0
11,0,06617,Brian Henninger,9,277,0
11,0,01533,P.H. Horgan III,9,305,0
11,0,02146,Payne Stewart,9,284,0
16,0,12387,Michael Christie,8,336,0
16,0,19881,Robert Damron,8,335,0
16,0,10585,Scott McCarron,8,275,0
16,0,06090,Jim McGovern,8,307,0
16,0,01887,Mark O'Meara,8,261,0
16,0,07101,Dave Stockton Jr.,8,341,0
16,0,02246,Duffy Waldorf,8,316,0
23,0,01024,Billy Andrade,7,357,0
23,0,01072,Chip Beck,7,249,0
23,0,01116,Michael Bradley,7,301,0
23,0,01133,Billy Ray Brown,7,235,0
23,0,01361,Dan Forsman,7,300,0
23,0,10809,Jim Furyk,7,333,0
23,0,06643,Paul Goydos,7,344,0
23,0,01527,Scott Hoch,7,296,0
23,0,01577,Lee Janzen,7,336,0
23,0,08265,Eric Johnson,7,292,0
23,0,01677,Tom Lehman,7,241,0
23,0,01761,Len Mattiace,7,373,0
23,0,01766,Billy Mayfair,7,300,0
23,0,02104,Jeff Sluman,7,325,0
23,0,02135,Mike Standly,7,285,0
23,0,02245,Grant Waite,7,350,0
39,0,01006,John Adams,6,287,0
39,0,01014,Fulton Allem,6,207,0
39,0,20098,Stuart Appleby,6,260,0
39,0,20099,Doug Barron,6,369,0
39,0,01139,Olin Browne,6,341,0
39,0,01175,Jim Carter,6,337,0
39,0,01249,John Daly,6,174,0
39,0,06034,Marco Dawson,6,293,0
39,0,01408,Kelly Gibson,6,409,0
39,0,06044,Scott Gump,6,369,0
39,0,01457,Jay Haas,6,275,0
39,0,01599,Steve Jones,6,259,0
39,0,08075,Jerry Kelly,6,329,0
39,0,11032,Frank Lickliter II,6,289,0
39,0,01724,Jeff Maggert,6,309,0
39,0,01797,Rocco Mediate,6,283,0
39,0,01926,Steve Pate,6,286,0
39,0,07749,Brett Quigley,6,391,0
39,0,02166,Chip Sullivan,6,263,0
39,0,06613,Tommy Tolles,6,301,0
39,0,02223,Bob Tway,6,314,0
60,0,01035,Tommy Armour III,5,335,0
60,0,01096,Phil Blackmar,5,308,0
60,0,06214,Guy Boros,5,267,0
60,0,01143,Brad Bryant,5,287,0
60,0,01185,Brandel Chamblee,5,266,0
60,0,01226,Fred Couples,5,198,0
60,0,10875,Todd Demsey,5,257,0
60,0,01288,Ed Dougherty,5,224,0
60,0,01307,Joel Edwards,5,327,0
60,0,01385,Jim Gallagher Jr.,5,308,0
60,0,01388,Robert Gamez,5,290,0
60,0,08537,J.P. Hayes,5,333,0
60,0,21007,Gabriel Hjertstedt,5,255,0
60,0,10962,Bradley Hughes,5,259,0
60,0,01553,John Huston,5,262,0
60,0,07465,Hideki Kase,5,297,0
60,0,01633,Tom Kite,5,245,0
60,0,10860,Justin Leonard,5,325,0
60,0,01810,Phil Mickelson,5,245,0
60,0,01864,Larry Nelson,5,182,0
60,0,10457,Frank Nobilo,5,212,0
60,0,01891,David Ogrin,5,306,0
60,0,12660,Jesper Parnevik,5,239,0
60,0,02095,Larry Silveira,5,205,0
60,0,02133,Craig Stadler,5,231,0
60,0,02170,Hal Sutton,5,337,0
60,0,02206,David Toms,5,305,0
60,0,02279,Mark Wiebe,5,271,0
60,0,02321,Fuzzy Zoeller,5,173,0
89,0,07867,Woody Austin,4,305,0
89,0,10505,Shane Bertsch,4,291,0
89,0,01219,John Cook,4,339,0
89,0,06036,Scott Dunlap,4,309,0
89,0,06621,Joe Durant,4,347,0
89,0,01306,David Edwards,4,230,0
89,0,06522,Ernie Els,4,204,0
89,0,12645,Brent Geiberger,4,331,0
89,0,01418,Bill Glasson,4,246,0
89,0,10963,Jimmy Green,4,289,0
89,0,01444,Ken Green,4,185,0
89,0,01569,Peter Jacobsen,4,291,0
89,0,06315,Pete Jordan,4,359,0
89,0,01619,Skip Kendall,4,367,0
89,0,06012,Greg Kraft,4,361,0
89,0,06332,Neal Lancaster,4,361,0
89,0,08547,John Maginnes,4,359,0
89,0,08339,Spike McRoy,4,239,0
89,0,01920,Craig Parry,4,224,0
89,0,01941,Tom Pernice Jr.,4,299,0
89,0,02008,Lee Rinker,4,321,0
89,0,02049,Gene Sauers,4,184,0
89,0,02099,Scott Simpson,4,281,0
89,0,02100,Tim Simpson,4,221,0
89,0,02101,Joey Sindelar,4,355,0
89,0,02131,Mike Springer,4,224,0
89,0,06527,Steve Stricker,4,203,0
89,0,06581,David Sutherland,4,287,0
89,0,06577,John Wilson,4,315,0
118,0,01093,Ronnie Black,3,282,0
118,0,01132,Mark Brooks,3,299,0
118,0,10837,Kevin Burton,3,255,0
118,0,20229,Stewart Cink,3,323,0
118,0,01201,Lennie Clements,3,306,0
118,0,06144,John Dowdall,3,207,0
118,0,07267,Allen Doyle,3,298,0
118,0,01313,Steve Elkington,3,207,0
118,0,01320,Bob Estes,3,233,0
118,0,01323,Brad Fabel,3,324,0
118,0,01329,Brad Faxon,3,235,0
118,0,01331,Rick Fehr,3,243,0
118,0,06575,Dudley Hart,3,274,0
118,0,01487,Jeff Hart,3,287,0
118,0,01510,Nolan Henke,3,284,0
118,0,10207,Jimmy Johnston,3,301,0
118,0,01682,Wayne Levi,3,238,0
118,0,01717,Sandy Lyle,3,227,0
118,0,01748,Doug Martin,3,355,0
118,0,01771,Blaine McCallister,3,293,0
118,0,05466,Jack O'Keefe,3,267,0
118,0,01943,Chris Perry,3,372,0
118,0,01945,Kenny Perry,3,265,0
118,0,01960,Don Pooley,3,242,0
118,0,08553,Lee Porter,3,293,0
118,0,01975,Tom Purtzer,3,239,0
118,0,20158,Anthony Rodriguez,3,206,0
118,0,02023,Clarence Rose,3,321,0
118,0,02115,Taylor Smith,3,283,0
118,0,02214,Kirk Triplett,3,307,0
118,0,02267,D.A. Weibring,3,203,0
149,0,01011,Rafael Alarcon,2,271,0
149,0,01040,Emlyn Aubrey,2,241,0
149,0,01042,Paul Azinger,2,204,0
149,0,01098,Jay Don Blake,2,314,0
149,0,10569,Mike Brisky,2,347,0
149,0,06124,Patrick Burke,2,214,0
149,0,01196,Brian Claar,2,204,0
149,0,12826,Paul Claxton,2,228,0
149,0,01203,Russ Cochran,2,356,0
149,0,08931,Glen Day,2,290,0
149,0,01261,Jay Delsing,2,297,0
149,0,01326,Nick Faldo,2,155,0
149,0,01334,Keith Fergus,2,206,0
149,0,01378,David Frost,2,221,0
149,0,01381,Fred Funk,2,393,0
149,0,01549,Mike Hulbert,2,341,0
149,0,01823,Larry Mize,2,234,0
149,0,01876,Greg Norman,2,160,0
149,0,01928,Corey Pavin,2,206,0
149,0,01968,Nick Price,2,178,0
149,0,01996,Mike Reid,2,273,0
149,0,02007,Larry Rinker,2,343,0
149,0,07087,Hugh Royer III,2,287,0
149,0,06132,Sonny Skinner,2,245,0
