RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG (%),TOTAL SHOT DISTANCE,TOTAL DISTANCE
1,0,25804,Bubba Watson,57.58,533062,92579
2,0,24358,Robert Garrigus,56.65,727416,128412
3,0,28237,Rory McIlroy,56.35,374567,66467
4,0,27141,J.B. Holmes,56.26,758919,134885
5,0,30925,Dustin Johnson,56.24,508373,90393
6,0,31323,Gary Woodland,56.09,536311,95618
7,0,32334,Charlie Beljan,55.93,378983,67761
8,0,30110,Kyle Stanley,55.87,646427,115707
9,0,01249,John Daly,55.67,311998,56049
10,0,30692,Scott Stallings,55.09,632152,114747
11,0,24502,Adam Scott,55.03,393985,71593
12,0,25818,Scott Piercy,54.78,826562,150876
12,0,27064,Jhonattan Vegas,54.78,638849,116615
14,0,24140,Sean O'Hair,54.76,691771,126325
15,0,27436,Graham DeLaet,54.74,632136,115488
16,0,33141,Keegan Bradley,54.66,652151,119319
16,0,28089,Jason Day,54.66,442826,81017
18,0,27936,Martin Laird,54.57,559613,102556
19,0,23320,Ryan Palmer,54.54,665111,121951
20,0,30944,Jason Kokrak,54.52,618745,113488
21,0,27330,Josh Teater,54.48,790832,145148
22,0,01706,Davis Love III,54.20,437684,80755
23,0,21961,Charles Howell III,54.19,691545,127619
24,0,29289,S.Y. Noh,54.17,774698,143003
25,0,28500,Martin Flores,54.16,737570,136182
26,0,20848,Ángel Cabrera,54.03,346610,64146
27,0,27120,Troy Matteson,54.00,765156,141699
28,0,32698,Bobby Gates,53.97,696526,129050
29,0,08793,Tiger Woods,53.94,457162,84747
30,0,21805,Harrison Frazar,53.90,428414,79481
31,0,11123,Chris Couch,53.83,497637,92438
31,0,34099,Harris English,53.83,813609,151158
33,0,19970,Robert Karlsson,53.77,374293,69607
33,0,27095,Nick Watney,53.77,747968,139109
35,0,24494,Erik Compton,53.69,576015,107287
36,0,26329,Louis Oosthuizen,53.64,439786,81988
37,0,25632,Jimmy Walker,53.60,872564,162791
38,0,21209,Sergio Garcia,53.59,405649,75701
39,0,24924,Bill Haas,53.53,589214,110062
40,0,06573,Brandt Jobe,53.51,425798,79575
41,0,24940,Edward Loar,53.50,359314,67157
42,0,28308,Troy Kelly,53.44,453792,84922
43,0,23623,Bo Van Pelt,53.42,598162,111971
44,0,22371,Aaron Baddeley,53.40,530116,99273
45,0,25345,Carl Pettersson,53.38,706269,132310
46,0,32102,Rickie Fowler,53.34,636670,119363
47,0,33120,Mark Anderson,53.29,559333,104966
48,0,22913,John Rollins,53.28,638363,119802
49,0,20691,Greg Owen,53.27,679169,127484
50,0,32366,Kevin Chappell,53.24,655341,123095
51,0,20850,Daniel Chopra,53.21,355571,66822
52,0,30750,Tommy Gainey,53.18,792315,148976
53,0,12716,Charley Hoffman,53.17,718680,135166
54,0,30926,Chris Kirk,53.16,773652,145528
55,0,01810,Phil Mickelson,53.10,583287,109841
55,0,06567,Vijay Singh,53.10,720924,135759
57,0,26289,Boo Weekley,53.09,514161,96849
58,0,26331,Charl Schwartzel,53.06,353690,66659
58,0,23788,D.J. Trahan,53.06,537893,101376
60,0,30852,Ryo Ishikawa,53.01,305327,57601
61,0,20396,Lee Westwood,52.96,378154,71399
62,0,25562,Andres Romero,52.94,512852,96867
63,0,27302,Garth Mulroy,52.93,403252,76190
64,0,27933,John Merrick,52.92,635750,120145
65,0,26300,Matt Jones,52.90,395755,74816
66,0,29479,Scott Brown,52.86,437597,82788
66,0,23903,Stephen Gangluff,52.86,361517,68390
68,0,20645,John Senden,52.85,596987,112953
69,0,28475,Jeff Overton,52.83,816141,154472
70,0,25686,Jason Dufner,52.78,578525,109614
71,0,24490,George McNeill,52.74,645326,122357
72,0,23621,Rory Sabbatini,52.72,620421,117693
73,0,29518,Brendan Steele,52.69,613409,116427
74,0,21528,Henrik Stenson,52.66,383726,72867
75,0,34021,Bud Cauley,52.63,851438,161774
75,0,26679,Kevin Stadler,52.63,630895,119883
77,0,32200,Roberto Castro,52.61,648055,123182
77,0,06522,Ernie Els,52.61,603692,114759
79,0,12510,Chad Campbell,52.60,625028,118832
79,0,27770,Camilo Villegas,52.60,670146,127395
81,0,22378,Trevor Immelman,52.58,524170,99685
82,0,23409,James Driscoll,52.56,643336,122399
82,0,24781,Hunter Mahan,52.56,595966,113381
84,0,20766,Padraig Harrington,52.54,390264,74284
84,0,27214,Kevin Streelman,52.54,702516,133706
86,0,29221,Webb Simpson,52.53,611399,116391
87,0,29420,Billy Horschel,52.51,385245,73371
88,0,28259,Sangmoon Bae,52.50,515704,98222
89,0,28455,Will Claxton,52.49,741947,141352
90,0,24846,Ricky Barnes,52.48,728512,138823
90,0,20574,Mathew Goggin,52.48,493660,94064
92,0,27644,Brian Harman,52.43,797379,152075
93,0,24925,Jonathan Byrd,52.42,526847,100507
94,0,20229,Stewart Cink,52.39,513326,97988
95,0,26287,Roland Thatcher,52.37,372941,71219
96,0,24361,Pat Perez,52.35,660115,126098
97,0,22405,Justin Rose,52.33,517837,98952
98,0,26851,Marc Leishman,52.29,700212,133920
99,0,27797,Derek Lamely,52.24,481829,92226
100,0,33419,Cameron Tringale,52.22,734299,140609
101,0,21731,Freddie Jacobson,52.19,376240,72093
102,0,34174,John Huh,52.18,748606,143477
103,0,28093,Miguel Angel Carballo,52.17,507886,97355
103,0,31558,J.J. Killeen,52.17,738565,141581
105,0,25834,Daniel Summerhays,52.16,609835,116923
106,0,12782,Tim Herron,52.13,649296,124557
107,0,23541,Ben Crane,52.11,603955,115902
108,0,29926,Danny Lee,52.10,515111,98868
109,0,08725,Tom Gillis,52.06,650337,124928
110,0,24604,Hunter Haas,52.02,454271,87319
110,0,01766,Billy Mayfair,52.02,660294,126934
112,0,29910,Blake Adams,52.00,775856,149203
113,0,27649,Brandt Snedeker,51.98,582639,112080
114,0,23548,Bill Lunde,51.97,600226,115490
114,0,22046,Geoff Ogilvy,51.97,549753,105782
116,0,23353,J.J. Henry,51.95,639157,123026
117,0,29478,Kevin Kisner,51.91,449082,86506
118,0,25240,D.A. Points,51.83,710078,137002
119,0,25457,Alexandre Rocha,51.82,418578,80773
120,0,10885,Robert Allenby,51.79,570893,110224
120,0,26476,Chez Reavie,51.79,601286,116106
122,0,24138,Ian Poulter,51.77,354743,68524
123,0,21407,Arjun Atwal,51.76,543080,104913
124,0,06527,Steve Stricker,51.75,497373,96103
125,0,23638,Brendon de Jonge,51.70,918111,177570
126,0,25572,Graeme McDowell,51.69,363110,70245
127,0,20098,Stuart Appleby,51.64,558001,108057
128,0,28307,Matt Every,51.62,577361,111842
129,0,26951,Johnson Wagner,51.61,701604,135942
