RANK,MOVEMENT,PLAYER_ID,PLAYER,DISTANCE,TOURNAMENT,ROUND,HOLE,COURSE
71,0,28258,K.T. Kim,380,WGC-Bridgestone,3,9,036
71,0,20572,Rod Pampling,380,AT&T Pebble,2,9,005
71,0,20396,Lee Westwood,380,WGC-Bridgestone,3,8,036
76,0,23373,Michael Hoey,379,WGC-Bridgestone,3,16,036
76,0,26596,Ryan Moore,379,Northern Trust,1,3,500
76,0,29454,Bernd Wiesberger,379,WGC-Bridgestone,2,9,036
79,0,28089,Jason Day,378,WGC-Bridgestone,3,8,036
79,0,27436,Graham DeLaet,378,Northern Trust,1,3,500
79,0,25369,Jamie Donaldson,378,WGC-Bridgestone,2,8,036
79,0,29833,Yoshinori Fujimoto,378,WGC-Bridgestone,3,16,036
79,0,30852,Ryo Ishikawa,378,WGC-Bridgestone,3,18,036
84,0,23983,Luke Donald,377,WGC-Bridgestone,3,8,036
84,0,22892,Jason Gore,377,Northern Trust,1,3,500
84,0,06573,Brandt Jobe,377,HP Byron Nelson,2,1,019
84,0,20686,Jeev Milkha Singh,377,WGC-Bridgestone,2,18,036
88,0,32874,Erick Justesen,376,Northern Trust,1,3,500
88,0,22405,Justin Rose,376,WGC-Bridgestone,3,8,036
90,0,33120,Mark Anderson,375,HP Byron Nelson,2,1,019
90,0,12716,Charley Hoffman,375,HP Byron Nelson,2,1,019
90,0,02206,David Toms,375,Hyundai T of C,3,7,656
93,0,10944,Thomas Bjørn,374,WGC-Bridgestone,1,8,036
93,0,01249,John Daly,374,The Greenbrier,4,12,771
93,0,01473,Todd Hamilton,374,HP Byron Nelson,2,3,019
93,0,23623,Bo Van Pelt,374,WGC-Bridgestone,2,8,036
97,0,23548,Bill Lunde,373,Northern Trust,1,3,500
97,0,21949,Joe Ogilvie,373,Northern Trust,1,3,500
97,0,26539,Robert Rock,373,WGC-Bridgestone,2,8,036
97,0,30927,Brendon Todd,373,Northern Trust,1,3,500
101,0,28259,Sangmoon Bae,372,WGC-Bridgestone,3,8,036
101,0,28087,Kris Blanks,372,Northern Trust,1,3,500
101,0,24512,Simon Dyson,372,WGC-Bridgestone,3,8,036
101,0,20766,Padraig Harrington,372,HP Byron Nelson,3,1,019
101,0,28158,Steve Marino,372,Farmers Ins.,4,9,004
101,0,06567,Vijay Singh,372,Northern Trust,1,3,500
107,0,28500,Martin Flores,371,John Deere Clas,1,2,669
107,0,22548,Patrick Sheehan,371,Texas Open,3,17,770
109,0,32334,Charlie Beljan,370,HP Byron Nelson,2,1,019
109,0,29289,S.Y. Noh,370,HP Byron Nelson,3,1,019
109,0,26476,Chez Reavie,370,Northern Trust,1,3,500
109,0,20127,Chris Riley,370,Texas Open,2,10,770
113,0,06522,Ernie Els,369,WGC-Bridgestone,2,8,036
113,0,20574,Mathew Goggin,369,HP Byron Nelson,2,3,019
113,0,21961,Charles Howell III,369,AT&T National,2,9,024
113,0,26908,Yuta Ikeda,369,Northern Trust,1,3,500
117,0,35612,John Hurley,368,John Deere Clas,2,2,669
117,0,27408,Martin Kaymer,368,WGC-Bridgestone,2,8,036
117,0,01797,Rocco Mediate,368,Travelers Champ,1,12,503
117,0,24361,Pat Perez,368,HP Byron Nelson,3,3,019
117,0,06595,Kevin Sutherland,368,Phoenix Open,3,15,510
122,0,11123,Chris Couch,367,HP Byron Nelson,3,3,019
122,0,32698,Bobby Gates,367,Texas Open,1,5,770
122,0,25198,Francesco Molinari,367,WGC-Bridgestone,3,16,036
122,0,27330,Josh Teater,367,Northern Trust,1,12,500
126,0,24507,Jason Bohn,366,Northern Trust,1,3,500
126,0,27797,Derek Lamely,366,HP Byron Nelson,3,1,019
126,0,24940,Edward Loar,366,Crowne Plaza,1,1,021
126,0,31202,William McGirt,366,HP Byron Nelson,2,1,019
126,0,27556,Ted Potter Jr.,366,WGC-Bridgestone,3,8,036
131,0,25364,Paul Casey,365,WGC-Cadillac,4,7,008
131,0,30750,Tommy Gainey,365,Crowne Plaza,2,11,021
131,0,28308,Troy Kelly,365,Wyndham Champ.,3,18,752
134,0,29926,Danny Lee,364,Northern Trust,1,3,500
134,0,25321,Lee Slattery,364,WGC-Bridgestone,1,8,036
134,0,23788,D.J. Trahan,364,Phoenix Open,1,15,510
137,0,20229,Stewart Cink,363,Sony Open,2,9,006
137,0,27644,Brian Harman,363,The Greenbrier,1,1,771
137,0,29764,Justin Itzen,363,Northern Trust,1,3,500
137,0,27214,Kevin Streelman,363,Phoenix Open,1,15,510
141,0,12652,Cameron Beckman,362,AT&T National,2,18,024
141,0,23638,Brendon de Jonge,362,Texas Open,3,10,770
141,0,35104,Tom Lewis,362,WGC-Bridgestone,3,16,036
141,0,27118,Toshinori Muto,362,WGC-Bridgestone,2,8,036
145,0,10505,Shane Bertsch,361,Texas Open,2,17,770
145,0,25274,Steven Bowditch,361,Frys.com Open,3,18,775
145,0,20848,Ángel Cabrera,361,Wyndham Champ.,2,5,752
145,0,28093,Miguel Angel Carballo,361,Texas Open,3,14,770
145,0,31401,Zack Miller,361,St. Jude,2,3,513
145,0,27770,Camilo Villegas,361,Wyndham Champ.,1,18,752
151,0,20070,Matt Bettencourt,360,HP Byron Nelson,2,1,019
151,0,32366,Kevin Chappell,360,HP Byron Nelson,2,1,019
151,0,20850,Daniel Chopra,360,Sony Open,2,10,006
151,0,31558,J.J. Killeen,360,Northern Trust,1,12,500
151,0,23552,Hank Kuehne,360,Texas Open,2,2,770
151,0,28475,Jeff Overton,360,Sony Open,4,14,006
151,0,20691,Greg Owen,360,Zurich Classic,1,7,714
151,0,28486,Michael Putnam,360,HP Byron Nelson,2,3,019
159,0,35461,Beau Hossler,359,AT&T National,2,18,024
159,0,24024,Zach Johnson,359,WGC-Bridgestone,3,18,036
159,0,26300,Matt Jones,359,Children's MNHC,3,10,045
159,0,23108,Matt Kuchar,359,HP Byron Nelson,3,3,019
159,0,26679,Kevin Stadler,359,Texas Open,1,15,770
164,0,29910,Blake Adams,358,AT&T National,2,9,024
164,0,23409,James Driscoll,358,Phoenix Open,4,5,510
164,0,23903,Stephen Gangluff,358,HP Byron Nelson,3,1,019
164,0,34360,Patrick Reed,358,HP Byron Nelson,2,1,019
164,0,29476,Kyle Reifers,358,The Greenbrier,1,17,771
164,0,26287,Roland Thatcher,358,Sony Open,2,9,006
170,0,06004,Stephen Ames,357,HP Byron Nelson,2,1,019
171,0,10885,Robert Allenby,356,WGC-Bridgestone,3,9,036
171,0,24846,Ricky Barnes,356,HP Byron Nelson,3,1,019
171,0,37273,Derek Ernst,356,Frys.com Open,3,18,775
171,0,22046,Geoff Ogilvy,356,Northern Trust,1,12,500
175,0,12510,Chad Campbell,355,Phoenix Open,1,15,510
175,0,34021,Bud Cauley,355,True South Cl,3,13,609
175,0,20593,Greg Chalmers,355,WGC-Bridgestone,3,9,036
175,0,12782,Tim Herron,355,HP Byron Nelson,3,3,019
175,0,34174,John Huh,355,Texas Open,2,1,770
175,0,01945,Kenny Perry,355,Phoenix Open,1,8,510
175,0,23325,Vaughn Taylor,355,HP Byron Nelson,2,3,019
175,0,02214,Kirk Triplett,355,Texas Open,2,10,770
175,0,26668,Marc Turnesa,355,HP Byron Nelson,2,3,019
175,0,24663,Y.E. Yang,355,WGC-Bridgestone,2,8,036
185,0,35450,Patrick Cantlay,354,AT&T National,4,9,024
185,0,20104,Ken Duke,354,Phoenix Open,3,17,510
185,0,08725,Tom Gillis,354,Northern Trust,1,15,500
185,0,23718,Nathan Green,354,John Deere Clas,2,9,669
185,0,29420,Billy Horschel,354,Texas Open,3,1,770
185,0,27933,John Merrick,354,John Deere Clas,3,14,669
185,0,22913,John Rollins,354,HP Byron Nelson,3,1,019
185,0,25562,Andres Romero,354,Phoenix Open,1,11,510
185,0,25892,Steve Wheatcroft,354,Texas Open,2,18,770
194,0,21407,Arjun Atwal,353,Texas Open,2,10,770
194,0,06332,Neal Lancaster,353,Texas Open,2,10,770
194,0,27466,Spencer Levin,353,Texas Open,2,10,770
197,0,20098,Stuart Appleby,352,Texas Open,2,10,770
197,0,25936,Alex Aragon,352,Sony Open,2,10,006
197,0,31678,Oliver Bekker,352,WGC-Bridgestone,3,16,036
197,0,28455,Will Claxton,352,True South Cl,2,5,609
197,0,01320,Bob Estes,352,St. Jude,4,9,513
197,0,24604,Hunter Haas,352,Phoenix Open,2,13,510
197,0,29718,Anthony Kim,352,Northern Trust,1,15,500
197,0,21528,Henrik Stenson,352,Memorial Tourn,3,1,023
205,0,23614,Rich Beem,351,Texas Open,2,10,770
205,0,29479,Scott Brown,351,John Deere Clas,3,14,669
205,0,25900,Lucas Glover,351,The Greenbrier,1,1,771
205,0,01577,Lee Janzen,351,AT&T Pebble,4,9,005
205,0,33122,Russell Knox,351,Sony Open,2,9,006
205,0,01724,Jeff Maggert,351,Phoenix Open,4,10,510
205,0,01948,Tim Petrovic,351,HP Byron Nelson,3,3,019
205,0,26289,Boo Weekley,351,HP Byron Nelson,3,3,019
213,0,20498,Briny Baird,350,Northern Trust,1,12,500
213,0,26881,Jarrod Lyle,350,Sony Open,4,12,006
213,0,34305,Daniel Miernicki,350,Travelers Champ,1,12,503
213,0,22582,Kyle Thompson,350,Sony Open,2,13,006
213,0,33419,Cameron Tringale,350,Phoenix Open,1,15,510
218,0,20378,Mathias Grönberg,349,John Deere Clas,1,9,669
218,0,29222,Billy Hurley III,349,AT&T National,4,3,024
218,0,22378,Trevor Immelman,349,Phoenix Open,3,5,510
218,0,35139,Richard Lee,349,HP Byron Nelson,3,1,019
218,0,10860,Justin Leonard,349,Texas Open,2,10,770
218,0,23322,Brett Wetterich,349,AT&T Pebble,1,10,445
224,0,23542,Tommy Biershenk,348,Wyndham Champ.,2,4,752
224,0,24494,Erik Compton,348,John Deere Clas,1,2,669
224,0,29253,Jeff Curl,348,U.S. Open,4,1,651
224,0,21753,Brian Davis,348,AT&T National,2,18,024
224,0,23481,Marcel Siem,348,WGC-Bridgestone,1,3,036
229,0,23353,J.J. Henry,347,Northern Trust,1,15,500
229,0,24490,George McNeill,347,Northern Trust,1,12,500
229,0,27302,Garth Mulroy,347,Texas Open,1,18,770
229,0,21951,Joey Snyder III,347,John Deere Clas,1,15,669
229,0,26808,Tadahiro Takayama,347,Sony Open,2,9,006
229,0,33448,Justin Thomas,347,The Greenbrier,4,16,771
235,0,37022,Vaita Guillaume,346,Wyndham Champ.,2,18,752
235,0,27060,John Mallinger,346,AT&T National,1,18,024
235,0,22961,David Mathis,346,Sony Open,2,9,006
235,0,25457,Alexandre Rocha,346,HP Byron Nelson,2,3,019
235,0,34046,Jordan Spieth,346,AT&T National,1,18,024
240,0,07867,Woody Austin,345,St. Jude,3,3,513
240,0,06621,Joe Durant,345,HP Byron Nelson,3,3,019
240,0,36670,Jonathan Fly,345,St. Jude,3,3,513
240,0,23255,Audie Johnson,345,St. Jude,1,18,513
240,0,19970,Robert Karlsson,345,Children's MNHC,4,4,045
240,0,27939,Matt McQuillan,345,Travelers Champ,1,12,503
240,0,22348,Nick O'Hern,345,HP Byron Nelson,3,3,019
240,0,24138,Ian Poulter,345,WGC-Bridgestone,2,16,036
240,0,27963,Chris Stroud,345,Northern Trust,1,12,500
240,0,25834,Daniel Summerhays,345,Memorial Tourn,1,11,023
250,0,01161,Mark Calcavecchia,344,Phoenix Open,1,17,510
250,0,23135,Tim Clark,344,John Deere Clas,2,2,669
250,0,20623,Gavin Coles,344,HP Byron Nelson,3,3,019
250,0,06251,Chris DiMarco,344,AT&T National,1,18,024
250,0,06036,Scott Dunlap,344,Texas Open,2,10,770
250,0,35539,Luke Guthrie,344,St. Jude,2,17,513
250,0,34563,Chesson Hadley,344,Wyndham Champ.,2,11,752
250,0,21350,Ryuji Imada,344,Transitions Chp,1,10,665
250,0,36699,Patrick Rodgers,344,John Deere Clas,1,2,669
250,0,32150,Michael Thompson,344,AT&T National,2,18,024
250,0,34609,Travis Wadkins,344,HP Byron Nelson,2,3,019
261,0,06034,Marco Dawson,343,Humana,3,4,763
261,0,09011,David Duval,343,Zurich Classic,1,15,714
261,0,29720,Andres Gonzales,343,HP Byron Nelson,3,3,019
261,0,36413,Phillip Hui,343,Zurich Classic,1,7,714
261,0,33927,Bryden MacPherson,343,HP Byron Nelson,2,1,019
261,0,36684,Dustin Morris,343,St. Jude,1,17,513
261,0,02246,Duffy Waldorf,343,St. Jude,2,3,513
268,0,10875,Todd Demsey,342,HP Byron Nelson,2,3,019
268,0,19846,Brian Gay,342,St. Jude,1,18,513
268,0,26758,David Hearn,342,Phoenix Open,1,8,510
268,0,33520,Randall Hutchison,342,John Deere Clas,1,2,669
268,0,35087,Bio Kim,342,Farmers Ins.,1,9,104
268,0,01978,Fran Quinn,342,HP Byron Nelson,1,1,019
268,0,36687,Alberto Sanchez,342,U.S. Open,2,2,651
268,0,20160,Charlie Wi,342,Phoenix Open,2,2,510
276,0,01226,Fred Couples,341,Northern Trust,1,3,500
276,0,32582,Eric Dugas,341,Sony Open,2,13,006
276,0,01619,Skip Kendall,341,St. Jude,2,3,513
276,0,20935,Toru Taniguchi,341,WGC-Bridgestone,1,18,036
280,0,35541,John Peterson,340,St. Jude,2,3,513
280,0,26288,Andy Walker,340,Northern Trust,1,12,500
280,0,20436,Garrett Willis,340,Texas Open,2,17,770
283,0,25720,Chad Collins,339,Sony Open,2,10,006
283,0,27119,Koumei Oda,339,Sony Open,2,9,006
285,0,35540,Albin Choi,338,Canadian Open,4,9,694
285,0,01388,Robert Gamez,338,HP Byron Nelson,3,3,019
285,0,24511,Thongchai Jaidee,338,WGC-Bridgestone,1,16,036
285,0,27349,Alex Noren,338,U.S. Open,2,2,651
285,0,33968,Thorbjørn Olesen,338,PGA Championshi,2,2,697
290,0,28307,Matt Every,337,Transitions Chp,1,5,665
290,0,29223,Sam Saunders,337,The Greenbrier,1,2,771
290,0,22293,Heath Slocum,337,HP Byron Nelson,2,3,019
293,0,35879,Kelly Kraft,336,HP Byron Nelson,2,10,019
293,0,29670,Pablo Larrazabal,336,The Open,4,2,539
293,0,06515,Shaun Micheel,336,HP Byron Nelson,2,3,019
293,0,32508,Chad Proehl,336,John Deere Clas,2,2,669
293,0,08385,Omar Uresti,336,Texas Open,2,2,770
298,0,28178,Frank Adams III,335,Wells Fargo,2,7,698
298,0,34255,Joseph Bramlett,335,AT&T Pebble,2,9,005
298,0,23204,Gary Christian,335,Travelers Champ,3,12,503
298,0,35901,Paul Haley II,335,HP Byron Nelson,2,3,019
298,0,30008,Jbe' Kruger,335,WGC-Cadillac,1,1,008
298,0,24912,Will MacKenzie,335,Texas Open,1,18,770
298,0,32839,Hideki Matsuyama,335,Sony Open,2,9,006
298,0,10213,Dicky Pride,335,Wyndham Champ.,3,18,752
298,0,21959,Ted Purdy,335,St. Jude,2,3,513
298,0,08947,Jon Stanley,335,Phoenix Open,1,8,510
298,0,37340,Chase Wright,335,The McGladrey,2,15,776
309,0,10733,Kent Jones,334,St. Jude,3,3,513
309,0,24748,WC Liang,334,Sony Open,2,9,006
309,0,28118,Peter Tomasulo,334,Wyndham Champ.,1,5,752
309,0,34359,Diego Velásquez,334,Texas Open,3,10,770
313,0,27676,Lonny Alexander,333,Texas Open,1,8,770
313,0,20472,Alex Cejka,333,John Deere Clas,1,15,669
313,0,22621,Ben Curtis,333,Wells Fargo,4,10,698
313,0,36390,David Damesworth,333,Arnold Palmer,1,18,009
313,0,27561,Nick Flanagan,333,Wells Fargo,1,12,698
313,0,29419,Tadd Fujikawa,333,Sony Open,3,10,006
319,0,36683,Austin Gutgsell,332,St. Jude,1,3,513
319,0,36749,James Hazen,332,Travelers Champ,1,1,503
319,0,23725,Brendan Jones,332,U.S. Open,1,2,651
319,0,30711,Colt Knost,332,Crowne Plaza,1,7,021
319,0,36871,Matthew NeSmith,332,Wyndham Champ.,1,5,752
319,0,20628,Arron Oberholser,332,Phoenix Open,1,2,510
319,0,32333,Kevin Tway,332,AT&T Pebble,3,10,445
319,0,28135,Aaron Watkins,332,Phoenix Open,1,15,510
327,0,08075,Jerry Kelly,331,HP Byron Nelson,3,1,019
327,0,11032,Frank Lickliter II,331,John Deere Clas,1,2,669
327,0,28618,Savio Nazareth,331,Wyndham Champ.,1,18,752
327,0,29484,Peter Uihlein,331,Crowne Plaza,1,1,021
327,0,10423,Mike Weir,331,Frys.com Open,1,18,775
332,0,06197,Michael Allen,330,Honda Classic,2,2,734
332,0,20433,Mark Hensby,330,Mayakoba,2,5,733
332,0,25842,Jon Mills,330,The Greenbrier,1,17,771
332,0,06787,Paul Norris,330,Texas Open,2,11,770
332,0,02239,Scott Verplank,330,St. Jude,2,17,513
332,0,36685,Cameron Wilson,330,U.S. Open,2,1,651
338,0,23580,Tetsuji Hiratsuka,329,WGC-Cadillac,1,1,008
338,0,34064,Paul Imondi,329,Farmers Ins.,1,7,004
338,0,19958,Miguel Angel Jiménez,329,WGC-Cadillac,4,1,008
338,0,23497,Tag Ridings,329,Shell Houston,1,18,729
338,0,37023,Tyler Rody,329,Wyndham Champ.,2,15,752
343,0,36800,Chris Black,328,John Deere Clas,1,2,669
343,0,36884,Ben Kohles,328,Wyndham Champ.,3,18,752
343,0,22732,Brian Rowell,328,U.S. Open,1,1,651
343,0,32503,Cody Slover,328,Farmers Ins.,1,9,104
347,0,32622,Matthew Baldwin,327,The Open,4,2,539
347,0,19825,Darren Clarke,327,WGC-Cadillac,4,1,008
347,0,24610,Stuart Deane,327,HP Byron Nelson,2,3,019
347,0,25539,Rafael Echenique,327,The Open,4,2,539
347,0,27896,Ross Fisher,327,The Open,4,2,539
347,0,22806,Doug LaBelle II,327,Sony Open,2,13,006
347,0,22400,Hennie Otto,327,WGC-Cadillac,1,1,008
347,0,26444,Juvic Pagunsan,327,WGC-Cadillac,1,1,008
347,0,32058,José de Jesús Rodríguez,327,Mayakoba,2,5,733
347,0,08375,Paul Stankowski,327,Mayakoba,2,5,733
357,0,35311,Bryan Bigley,326,Wells Fargo,1,10,698
357,0,32662,Michael Gligic,326,Canadian Open,1,9,694
357,0,33399,Adam Hadwin,326,Canadian Open,2,2,694
357,0,31557,Jim Herman,326,U.S. Open,1,2,651
357,0,28780,Nicholas Thompson,326,U.S. Open,1,2,651
362,0,28937,George Coetzee,325,PGA Championshi,2,2,697
362,0,19881,Robert Damron,325,Texas Open,3,10,770
362,0,34261,Scott Langley,325,Texas Open,3,14,770
362,0,12660,Jesper Parnevik,325,Transitions Chp,2,10,665
366,0,20029,Notah Begay III,324,Travelers Champ,1,1,503
366,0,07457,Steve Flesch,324,Texas Open,2,14,770
366,0,29740,Brad Fritsch,324,Canadian Open,1,4,694
366,0,24957,Simon Khan,324,The Open,4,2,539
366,0,20445,Casey Martin,324,JT Shriners,2,2,538
366,0,34469,Joey McLister,324,Zurich Classic,1,13,714
366,0,36332,Corbin Mills,324,RBC Heritage,2,15,012
366,0,26757,Greg Sonnier,324,True South Cl,2,5,609
366,0,02218,Ted Tryba,324,True South Cl,2,5,609
366,0,26497,Casey Wittenberg,324,U.S. Open,1,2,651
376,0,29717,Michael Carbone,323,Travelers Champ,1,1,503
376,0,36331,Austin Graham,323,Northern Trust,1,12,500
376,0,26420,Richard Johnson,323,HP Byron Nelson,2,3,019
376,0,10585,Scott McCarron,323,Humana,3,10,649
376,0,24449,Parker McLachlin,323,Sony Open,1,5,006
376,0,31007,Andrew Parr,323,Canadian Open,2,17,694
376,0,33418,Shawn Stefani,323,Shell Houston,3,8,729
376,0,27941,Russell Surber,323,Mayakoba,1,5,733
384,0,36796,Jess Ferrell,322,The Greenbrier,2,16,771
384,0,06593,Gus Ulrich,322,Wyndham Champ.,1,18,752
384,0,26392,Chris Wilson,322,The Greenbrier,1,16,771
387,0,19824,Craig Barlow,321,St. Jude,4,18,513
387,0,26525,Grégory Bourdy,321,U.S. Open,1,2,651
387,0,01968,Nick Price,321,Mayakoba,1,5,733
387,0,21002,Óscar Serna,321,Mayakoba,1,5,733
387,0,25841,Marc Warren,321,U.S. Open,2,2,651
392,0,01142,Bart Bryant,320,JT Shriners,2,10,538
392,0,32667,Greg Doherty,320,Canadian Open,1,9,694
392,0,36690,Hunter Hamrick,320,JT Shriners,1,4,538
392,0,23217,Michael Maness,320,The Greenbrier,2,10,771
392,0,33941,Nick Mason,320,Sony Open,2,10,006
397,0,37206,Dennis Downs,319,JT Shriners,1,11,538
397,0,33451,Matt Hill,319,Canadian Open,4,9,694
397,0,35468,Cole Howard,319,U.S. Open,1,1,651
397,0,33465,Matt Marshall,319,Frys.com Open,1,12,775
397,0,12680,Shigeki Maruyama,319,Sony Open,2,9,006
397,0,25190,Jeff Quinney,319,Phoenix Open,4,15,510
397,0,35261,Miguel Tabuena,319,Sony Open,2,9,006
404,0,29741,Victor Ciesielski,318,Canadian Open,2,11,694
404,0,36311,Tom Gardner,318,Northern Trust,1,3,500
404,0,35994,Jay Hwang,318,Farmers Ins.,2,9,104
404,0,19801,Dennis Miller,318,U.S. Open,1,2,651
404,0,35947,John Oda,318,Sony Open,2,6,006
404,0,02256,Tom Watson,318,The Greenbrier,3,6,771
410,0,27675,Sam Osborne,317,U.S. Open,1,2,651
410,0,34384,Eugene Wong,317,Canadian Open,1,10,694
412,0,07223,Brian Bateman,316,Mayakoba,1,5,733
412,0,01200,Keith Clearwater,316,Crowne Plaza,1,11,021
412,0,22849,Casey DeVoll,316,Texas Open,2,10,770
412,0,21284,Hiroyuki Fujita,316,PGA Championshi,2,2,697
412,0,08337,Mike Heinen,316,True South Cl,1,5,609
412,0,25444,Justin Hicks,316,The Open,4,2,539
412,0,27503,Steve LeBrun,316,U.S. Open,3,2,651
412,0,01684,Rick Lewallen,316,Wells Fargo,1,12,698
412,0,01876,Greg Norman,316,Mayakoba,1,5,733
412,0,30237,Cory Renfrew,316,Canadian Open,1,4,694
422,0,06643,Paul Goydos,315,Sony Open,1,14,006
422,0,32448,James Hahn,315,U.S. Open,2,1,651
422,0,24956,Mikko Ilonen,315,U.S. Open,2,2,651
422,0,20634,Peter Lonard,315,Mayakoba,2,5,733
422,0,29342,Jae-bum Park,315,U.S. Open,1,2,651
422,0,35621,Scott Smith,315,U.S. Open,1,2,651
428,0,23048,Eric Axley,314,Texas Open,2,17,770
428,0,36669,Cody Proveaux,314,St. Jude,2,9,513
428,0,36496,Brian Ricketts,314,HP Byron Nelson,2,3,019
428,0,29545,David Sanchez,314,Wyndham Champ.,1,11,752
428,0,02106,Chris Smith,314,True South Cl,1,5,609
433,0,01175,Jim Carter,313,Sony Open,1,9,006
433,0,33461,Morgan Hoffmann,313,U.S. Open,2,2,651
433,0,35506,Mackenzie Hughes,313,Canadian Open,2,17,694
433,0,26735,Marty Jertson,313,PGA Championshi,2,2,697
437,0,01329,Brad Faxon,312,Travelers Champ,1,1,503
437,0,20859,Anders Hansen,312,WGC-Cadillac,2,1,008
437,0,06128,Steve Lamontagne,312,Transitions Chp,1,10,665
