RANK,MOVEMENT,PLAYER_ID,PLAYER,STATUS,PAR 4 AVG,TOTAL PAR
1,0,01553,John Huston,-4,3.99,2352
2,0,10860,Justin Leonard,+9,4.01,4200
3,0,01945,Kenny Perry,+10,4.01,4244
4,0,10809,Jim Furyk,+11,4.01,4128
4,0,02223,Bob Tway,+11,4.01,3016
6,0,01810,Phil Mickelson,+12,4.01,3412
7,0,23541,Ben Crane,+13,4.01,3744
7,0,21878,Mark Wilson,+13,4.01,4664
9,0,20766,Padraig Harrington,+14,4.03,2200
10,0,20498,Briny Baird,+15,4.01,4920
11,0,20160,Charlie Wi,+16,4.02,4248
12,0,01313,Steve Elkington,+17,4.02,3596
13,0,20623,Gavin Coles,+18,4.03,2316
14,0,08931,Glen Day,+21,4.03,2808
15,0,06567,Vijay Singh,+22,4.03,3472
16,0,10733,Kent Jones,+27,4.04,2888
16,0,10585,Scott McCarron,+27,4.04,2736
18,0,06012,Greg Kraft,+28,4.04,2696
18,0,23320,Ryan Palmer,+28,4.04,2984
20,0,12510,Chad Campbell,+29,4.03,4144
21,0,19846,Brian Gay,+30,4.03,4508
21,0,12782,Tim Herron,+30,4.03,4268
21,0,26695,Michael Letzig,+30,4.03,3832
21,0,27214,Kevin Streelman,+30,4.02,4956
21,0,10423,Mike Weir,+30,4.03,3792
26,0,22621,Ben Curtis,+31,4.03,3544
26,0,29718,Anthony Kim,+31,4.03,3624
28,0,20098,Stuart Appleby,+32,4.03,3696
28,0,01320,Bob Estes,+32,4.03,3880
30,0,06197,Michael Allen,+33,4.03,3840
30,0,10505,Shane Bertsch,+33,4.03,4136
30,0,26500,Alejandro Cañizares,+33,4.06,2256
30,0,02239,Scott Verplank,+33,4.04,3592
34,0,20127,Chris Riley,+34,4.06,2168
34,0,06595,Kevin Sutherland,+34,4.03,4288
36,0,24357,K.J. Choi,+35,4.04,3112
36,0,24361,Pat Perez,+35,4.03,4016
36,0,02206,David Toms,+35,4.05,3016
39,0,21209,Sergio Garcia,+36,4.05,3152
39,0,06575,Dudley Hart,+36,4.04,3232
39,0,27060,John Mallinger,+36,4.03,4164
39,0,22348,Nick O'Hern,+36,4.04,3464
43,0,06621,Joe Durant,+37,4.04,3960
43,0,02002,John Riegger,+37,4.05,3144
45,0,20229,Stewart Cink,+38,4.04,3448
45,0,06573,Brandt Jobe,+38,4.07,2256
45,0,20645,John Senden,+38,4.04,4012
48,0,10885,Robert Allenby,+39,4.03,4624
49,0,21805,Harrison Frazar,+40,4.05,3136
49,0,12716,Charley Hoffman,+40,4.04,4080
49,0,21949,Joe Ogilvie,+40,4.04,4336
52,0,12823,Carlos Franco,+41,4.05,3088
52,0,25349,Tim Wilkinson,+41,4.04,4056
54,0,22371,Aaron Baddeley,+42,4.05,3188
54,0,08845,Scott Sterling,+42,4.04,3808
54,0,23325,Vaughn Taylor,+42,4.04,4512
57,0,23135,Tim Clark,+43,4.04,3976
57,0,20574,Mathew Goggin,+43,4.04,3920
57,0,24924,Bill Haas,+43,4.04,4256
57,0,28158,Steve Marino,+43,4.03,5216
57,0,22046,Geoff Ogilvy,+43,4.06,2776
62,0,06004,Stephen Ames,+44,4.05,3616
62,0,23621,Rory Sabbatini,+44,4.05,3368
64,0,01226,Fred Couples,+45,4.07,2512
64,0,23125,Brad Elder,+45,4.06,2888
66,0,28475,Jeff Overton,+47,4.04,4408
67,0,20105,Jeff Gove,+48,4.09,2176
67,0,23108,Matt Kuchar,+48,4.05,3824
67,0,24912,Will MacKenzie,+48,4.07,2636
67,0,01766,Billy Mayfair,+48,4.04,4556
71,0,24781,Hunter Mahan,+49,4.05,3736
71,0,25396,Kevin Na,+49,4.05,4132
71,0,01928,Corey Pavin,+49,4.06,3028
71,0,06527,Steve Stricker,+49,4.06,3192
71,0,27770,Camilo Villegas,+49,4.06,3472
76,0,26420,Richard Johnson,+50,4.08,2660
76,0,07547,Craig Kanada,+50,4.07,2832
76,0,07749,Brett Quigley,+50,4.06,3416
79,0,01724,Jeff Maggert,+51,4.06,3680
79,0,23623,Bo Van Pelt,+51,4.05,4364
81,0,21461,Kenneth Ferrie,+52,4.07,3040
81,0,01706,Davis Love III,+52,4.06,3400
81,0,24449,Parker McLachlin,+52,4.05,3792
81,0,27095,Nick Watney,+52,4.05,4088
85,0,21633,Steve Allan,+53,4.08,2504
85,0,21753,Brian Davis,+53,4.05,4664
85,0,20104,Ken Duke,+53,4.04,5008
88,0,23778,Brad Adamonis,+54,4.06,3756
88,0,07867,Woody Austin,+54,4.05,4552
88,0,06522,Ernie Els,+54,4.10,2232
88,0,20663,Brenden Pappas,+54,4.08,2840
88,0,24138,Ian Poulter,+54,4.10,2172
88,0,26289,Boo Weekley,+54,4.06,3616
94,0,12652,Cameron Beckman,+56,4.06,3712
94,0,20634,Peter Lonard,+56,4.06,4036
96,0,23353,J.J. Henry,+57,4.05,4688
96,0,22806,Doug LaBelle II,+57,4.08,2880
96,0,20572,Rod Pampling,+57,4.07,3456
96,0,08385,Omar Uresti,+57,4.07,3144
96,0,19913,Ron Whittaker,+57,4.10,2308
101,0,12826,Paul Claxton,+58,4.09,2676
101,0,06034,Marco Dawson,+58,4.09,2712
101,0,01677,Tom Lehman,+58,4.10,2224
101,0,12680,Shigeki Maruyama,+58,4.11,2144
101,0,25632,Jimmy Walker,+58,4.07,3172
106,0,24024,Zach Johnson,+59,4.06,3672
106,0,27933,John Merrick,+59,4.06,4256
106,0,26476,Chez Reavie,+59,4.05,4456
109,0,24925,Jonathan Byrd,+60,4.07,3656
109,0,26596,Ryan Moore,+60,4.08,3068
109,0,27649,Brandt Snedeker,+60,4.07,3680
109,0,10425,Jay Williamson,+60,4.06,4164
109,0,12602,Dean Wilson,+60,4.05,4732
114,0,01161,Mark Calcavecchia,+61,4.09,2868
114,0,20850,Daniel Chopra,+61,4.07,3536
114,0,28089,Jason Day,+61,4.07,3472
114,0,06090,Jim McGovern,+61,4.07,3280
118,0,01035,Tommy Armour III,+62,4.07,3356
118,0,23614,Rich Beem,+62,4.06,3856
118,0,25364,Paul Casey,+62,4.11,2264
118,0,01577,Lee Janzen,+62,4.07,3752
118,0,25345,Carl Pettersson,+62,4.05,4800
123,0,21350,Ryuji Imada,+63,4.07,3420
123,0,21731,Freddie Jacobson,+63,4.07,3448
125,0,22892,Jason Gore,+64,4.06,3992
125,0,23718,Nathan Green,+64,4.06,4056
125,0,20378,Mathias Grönberg,+64,4.07,3704
128,0,24358,Robert Garrigus,+65,4.07,3856
128,0,21961,Charles Howell III,+65,4.06,4228
128,0,01941,Tom Pernice Jr.,+65,4.06,4552
131,0,07457,Steve Flesch,+66,4.06,4064
131,0,20433,Mark Hensby,+66,4.09,3012
131,0,01948,Tim Petrovic,+66,4.06,4152
134,0,01142,Bart Bryant,+67,4.08,3568
134,0,25720,Chad Collins,+67,4.09,3112
134,0,08075,Jerry Kelly,+67,4.07,3848
134,0,27963,Chris Stroud,+67,4.08,3444
138,0,24140,Sean O'Hair,+68,4.08,3608
138,0,24502,Adam Scott,+68,4.13,2156
138,0,28780,Nicholas Thompson,+68,4.06,4876
141,0,20157,Retief Goosen,+69,4.11,2544
141,0,26300,Matt Jones,+69,4.07,4072
141,0,20382,Stephen Leaney,+69,4.12,2256
141,0,01707,Steve Lowery,+69,4.09,3208
141,0,10649,Tom Scherrer,+69,4.12,2344
141,0,22548,Patrick Sheehan,+69,4.05,5368
147,0,10875,Todd Demsey,+71,4.08,3440
147,0,30925,Dustin Johnson,+71,4.07,3940
147,0,26668,Marc Turnesa,+71,4.08,3728
147,0,25804,Bubba Watson,+71,4.07,4240
151,0,30750,Tommy Gainey,+73,4.11,2584
152,0,25900,Lucas Glover,+74,4.07,4008
152,0,22378,Trevor Immelman,+74,4.10,3024
152,0,23157,Richard Johnson,+74,4.09,3304
152,0,27613,David Lutterus,+74,4.12,2560
156,0,06643,Paul Goydos,+75,4.09,3404
156,0,21959,Ted Purdy,+75,4.10,2908
156,0,12309,Bob Sowards,+75,4.11,2632
159,0,23540,Jason Allred,+76,4.11,2704
159,0,20848,Ángel Cabrera,+76,4.13,2256
159,0,06251,Chris DiMarco,+76,4.08,3736
162,0,27936,Martin Laird,+77,4.07,4240
162,0,22913,John Rollins,+77,4.08,4024
164,0,11032,Frank Lickliter II,+78,4.07,4612
164,0,23788,D.J. Trahan,+78,4.08,4072
166,0,01388,Robert Gamez,+79,4.09,3400
166,0,27120,Troy Matteson,+79,4.08,3992
166,0,24490,George McNeill,+79,4.08,4200
169,0,27141,J.B. Holmes,+80,4.09,3688
170,0,08537,J.P. Hayes,+81,4.11,2896
170,0,25190,Jeff Quinney,+81,4.09,3740
172,0,20472,Alex Cejka,+82,4.10,3232
172,0,27561,Nick Flanagan,+82,4.09,3808
172,0,26679,Kevin Stadler,+82,4.08,3860
175,0,25594,Travis Perkins,+85,4.15,2240
175,0,24663,Y.E. Yang,+85,4.09,3820
177,0,26631,Cody Freeman,+86,4.12,2820
177,0,01473,Todd Hamilton,+86,4.09,3944
177,0,01797,Rocco Mediate,+86,4.09,3800
177,0,20443,Jin Park,+86,4.10,3592
177,0,22293,Heath Slocum,+86,4.08,4512
182,0,01024,Billy Andrade,+88,4.12,3048
182,0,26951,Johnson Wagner,+88,4.10,3568
184,0,23497,Tag Ridings,+89,4.09,3768
