RANK,MOVEMENT,PLAYER_ID,PLAYER,%,ATTEMPTS,PUTTS MADE
1,0,32618,Rhein Gibson,42.25,71,30
2,0,47959,Bryson DeChambeau,40.97,144,59
3,0,22405,Justin Rose,39.74,78,31
4,0,34360,Patrick Reed,39.00,100,39
5,0,28679,Fabián Gómez,38.33,60,23
6,0,32816,Satoshi Kodaira,37.93,116,44
7,0,52375,Doug Ghim,37.84,148,56
8,0,26331,Charl Schwartzel,37.61,117,44
9,0,26300,Matt Jones,37.50,144,54
10,0,24361,Pat Perez,37.32,142,53
11,0,49766,Hank Lebioda,37.07,116,43
12,0,28252,Seamus Power,37.04,81,30
13,0,46402,Talor Gooch,36.84,152,56
14,0,23320,Ryan Palmer,36.80,125,46
15,0,28237,Rory McIlroy,36.72,128,47
16,0,29221,Webb Simpson,36.61,112,41
17,0,31560,Brian Stuard,36.55,197,72
18,0,27649,Brandt Snedeker,36.19,105,38
19,0,34466,Peter Malnati,35.97,139,50
20,0,31420,Anirban Lahiri,35.65,115,41
21,0,30911,Tommy Fleetwood,35.63,87,31
22,0,27554,Scott Harrington,35.51,107,38
23,0,12716,Charley Hoffman,35.40,161,57
24,0,36699,Patrick Rodgers,35.07,134,47
25,0,48822,Sebastián Muñoz,34.97,183,64
26,0,35230,Nelson Ledesma,34.92,63,22
27,0,32662,Michael Gligic,34.86,109,38
28,0,33597,Harry Higgs,34.78,138,48
29,0,24140,Sean O'Hair,34.74,95,33
30,0,32757,Patton Kizzire,34.73,167,58
31,0,29420,Billy Horschel,34.65,127,44
32,0,33419,Cameron Tringale,34.59,159,55
33,0,45157,Cam Davis,34.42,154,53
34,0,30944,Jason Kokrak,34.38,160,55
35,0,49964,Aaron Wise,34.33,134,46
36,0,26329,Louis Oosthuizen,34.31,137,47
37,0,33204,Shane Lowry,34.17,120,41
38,0,35310,Lanto Griffin,34.07,135,46
39,0,36689,Brooks Koepka,33.64,107,36
40,0,47993,Denny McCarthy,33.61,119,40
41,0,32070,Rafael Campos,33.33,75,25
41,0,25364,Paul Casey,33.33,108,36
41,0,29725,Tony Finau,33.33,135,45
41,0,34256,Andrew Putnam,33.33,138,46
41,0,23325,Vaughn Taylor,33.33,135,45
