RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOT DIST. (FT),TOT BIRDIE PUTTS MADE,LONGEST MADE (FT),SHORTEST MADE (FT)
44,0,24663,Y.E. Yang,10' 3",1625.750,158,40,9"
54,0,06004,Stephen Ames,10' 2",1132.250,111,40,8"
54,0,12652,Cameron Beckman,10' 2",2349.833,231,70,1"
54,0,24925,Jonathan Byrd,10' 2",1974.417,194,40,4"
54,0,21753,Brian Davis,10' 2",2781.417,273,45,3"
54,0,23983,Luke Donald,10' 2",1692.667,166,37,3"
54,0,25686,Jason Dufner,10' 2",2611.667,256,51,3"
54,0,26758,David Hearn,10' 2",2840.083,280,51,2"
54,0,29478,Kevin Kisner,10' 2",1661.917,163,54,6"
54,0,25818,Scott Piercy,10' 2",3288.833,323,59,2"
54,0,25562,Andres Romero,10' 2",1805.583,177,67,4"
54,0,24502,Adam Scott,10' 2",1523.500,150,40,4"
65,0,21407,Arjun Atwal,10' 1",1920.000,191,54,3"
65,0,27895,Jonas Blixt,10' 1",2303.583,228,60,1"
65,0,24507,Jason Bohn,10' 1",2155.167,213,64,5"
65,0,32200,Roberto Castro,10' 1",2561.250,255,67,2"
65,0,06251,Chris DiMarco,10' 1",2136.167,211,50,2"
65,0,34174,John Huh,10' 1",3009.750,298,49,4"
65,0,24490,George McNeill,10' 1",2234.750,222,36,2"
65,0,01797,Rocco Mediate,10' 1",1761.000,175,51,3"
65,0,20396,Lee Westwood,10' 1",1590.000,158,48,3"
74,0,20229,Stewart Cink,10' 0",1667.917,167,48,6"
74,0,28307,Matt Every,10' 0",2404.167,240,55,2"
74,0,19846,Brian Gay,10' 0",2418.000,241,49,8"
74,0,24940,Edward Loar,10' 0",1296.167,130,38,4"
74,0,29289,S.Y. Noh,10' 0",2788.750,280,86,3"
74,0,22348,Nick O'Hern,10' 0",1971.167,197,37,2"
74,0,22405,Justin Rose,10' 0",1925.583,192,52,3"
74,0,27770,Camilo Villegas,10' 0",2485.500,248,53,3"
74,0,08793,Tiger Woods,10' 0",1970.250,197,53,5"
83,0,29479,Scott Brown,9' 11",1675.167,169,79,1"
83,0,20593,Greg Chalmers,9' 11",2303.083,232,58,5"
83,0,32366,Kevin Chappell,9' 11",2192.000,221,54,5"
83,0,12782,Tim Herron,9' 11",2464.667,248,43,2"
83,0,29420,Billy Horschel,9' 11",1666.333,168,57,3"
83,0,33122,Russell Knox,9' 11",1750.833,176,61,6"
83,0,27466,Spencer Levin,9' 11",2047.083,207,55,2"
83,0,27933,John Merrick,9' 11",2370.417,240,57,3"
83,0,27302,Garth Mulroy,9' 11",1620.167,164,70,4"
83,0,20691,Greg Owen,9' 11",2689.833,272,44,3"
83,0,25240,D.A. Points,9' 11",2819.833,284,50,1"
83,0,23788,D.J. Trahan,9' 11",1909.083,192,53,3"
95,0,29910,Blake Adams,9' 10",2948.417,301,60,3"
95,0,28455,Will Claxton,9' 10",2957.000,300,65,1"
95,0,06036,Scott Dunlap,9' 10",1401.167,142,45,3"
95,0,21961,Charles Howell III,9' 10",2411.667,245,56,3"
95,0,23108,Matt Kuchar,9' 10",2269.500,230,50,5"
95,0,10860,Justin Leonard,9' 10",1874.667,191,41,3"
95,0,10213,Dicky Pride,9' 10",1507.917,153,55,6"
95,0,27963,Chris Stroud,9' 10",2181.917,222,47,3"
95,0,23325,Vaughn Taylor,9' 10",2098.500,213,43,4"
95,0,27095,Nick Watney,9' 10",2723.500,277,65,1"
105,0,22961,David Mathis,9' 9",2035.083,209,49,8"
105,0,24138,Ian Poulter,9' 9",1307.500,134,54,1"
107,0,33120,Mark Anderson,9' 8",1993.750,206,45,2"
107,0,20098,Stuart Appleby,9' 8",1878.583,195,45,9"
107,0,28259,Sangmoon Bae,9' 8",1890.833,196,56,3"
107,0,06034,Marco Dawson,9' 8",1393.500,144,48,7"
107,0,10809,Jim Furyk,9' 8",2100.750,218,42,3"
107,0,24924,Bill Haas,9' 8",1900.417,196,41,3"
107,0,21731,Freddie Jacobson,9' 8",1362.583,141,41,11"
107,0,25572,Graeme McDowell,9' 8",1332.167,138,33,3"
107,0,26596,Ryan Moore,9' 8",2853.167,295,48,2"
116,0,23542,Tommy Biershenk,9' 7",1818.167,190,41,5"
116,0,01320,Bob Estes,9' 7",1998.417,208,45,5"
116,0,23903,Stephen Gangluff,9' 7",1113.167,116,39,3"
116,0,24358,Robert Garrigus,9' 7",2643.750,276,60,4"
116,0,26287,Roland Thatcher,9' 7",1375.917,144,49,7"
116,0,02206,David Toms,9' 7",1372.833,143,49,5"
122,0,12510,Chad Campbell,9' 6",2211.000,232,41,2"
122,0,24604,Hunter Haas,9' 6",1516.250,159,59,2"
122,0,20766,Padraig Harrington,9' 6",1505.917,158,75,3"
122,0,01810,Phil Mickelson,9' 6",2267.250,238,63,4"
122,0,28475,Jeff Overton,9' 6",3251.083,342,58,2"
122,0,29518,Brendan Steele,9' 6",1753.167,184,47,3"
128,0,24846,Ricky Barnes,9' 5",2533.667,269,46,2"
128,0,33141,Keegan Bradley,9' 5",2587.833,274,54,2"
128,0,01249,John Daly,9' 5",1323.917,140,39,3"
128,0,32698,Bobby Gates,9' 5",2256.750,240,45,2"
128,0,27141,J.B. Holmes,9' 5",2664.500,282,90,1"
128,0,30852,Ryo Ishikawa,9' 5",936.167,99,39,3"
128,0,26300,Matt Jones,9' 5",1247.917,132,47,3"
128,0,01766,Billy Mayfair,9' 5",2158.417,230,73,3"
128,0,24361,Pat Perez,9' 5",2307.667,245,55,6"
128,0,01941,Tom Pernice Jr.,9' 5",1380.417,146,47,2"
128,0,26476,Chez Reavie,9' 5",1903.667,203,39,6"
128,0,26331,Charl Schwartzel,9' 5",1398.083,149,42,1"
128,0,26289,Boo Weekley,9' 5",1678.083,178,53,4"
141,0,30925,Dustin Johnson,9' 4",1843.417,198,54,3"
141,0,30926,Chris Kirk,9' 4",2711.417,290,50,5"
141,0,23320,Ryan Palmer,9' 4",2504.583,269,50,4"
141,0,22913,John Rollins,9' 4",2244.250,240,62,2"
141,0,20645,John Senden,9' 4",2157.250,232,45,2"
146,0,20070,Matt Bettencourt,9' 3",1718.750,186,59,4"
146,0,08725,Tom Gillis,9' 3",2258.750,244,68,3"
146,0,30944,Jason Kokrak,9' 3",1954.083,212,40,2"
146,0,24781,Hunter Mahan,9' 3",1961.083,212,41,2"
146,0,27120,Troy Matteson,9' 3",2410.000,260,40,1"
146,0,25345,Carl Pettersson,9' 3",2656.417,288,37,3"
146,0,26679,Kevin Stadler,9' 3",2113.750,229,58,8"
153,0,28089,Jason Day,9' 2",1599.000,174,39,3"
153,0,01706,Davis Love III,9' 2",1708.417,186,44,3"
153,0,23548,Bill Lunde,9' 2",2102.083,229,46,4"
153,0,24140,Sean O'Hair,9' 2",2473.000,271,37,1"
153,0,33419,Cameron Tringale,9' 2",2346.583,257,52,3"
158,0,32334,Charlie Beljan,9' 1",1304.583,144,59,2"
158,0,28087,Kris Blanks,9' 1",1678.583,184,48,1"
158,0,34021,Bud Cauley,9' 1",2764.583,304,41,2"
158,0,11123,Chris Couch,9' 1",1646.667,181,42,3"
158,0,06522,Ernie Els,9' 1",1873.917,206,46,2"
158,0,23621,Rory Sabbatini,9' 1",2311.167,254,46,2"
158,0,27330,Josh Teater,9' 1",2716.417,300,44,2"
158,0,23623,Bo Van Pelt,9' 1",2342.333,257,39,3"
166,0,20850,Daniel Chopra,9' 0",1280.917,142,37,6"
166,0,34099,Harris English,9' 0",2659.833,295,50,2"
166,0,27936,Martin Laird,9' 0",1879.417,208,50,2"
166,0,26851,Marc Leishman,9' 0",2167.667,240,59,3"
166,0,06527,Steve Stricker,9' 0",1938.250,216,51,3"
171,0,32102,Rickie Fowler,8' 11",2057.833,230,52,3"
171,0,35139,Richard Lee,8' 11",1787.500,200,54,2"
171,0,30692,Scott Stallings,8' 11",1974.750,221,57,1"
171,0,25632,Jimmy Walker,8' 11",2724.833,305,58,2"
175,0,20574,Mathew Goggin,8' 10",1523.000,173,67,4"
175,0,31323,Gary Woodland,8' 10",1533.167,174,47,2"
177,0,25396,Kevin Na,8' 9",1952.417,223,46,4"
177,0,22293,Heath Slocum,8' 9",2028.333,231,56,1"
179,0,22046,Geoff Ogilvy,8' 8",1595.083,184,36,3"
180,0,24357,K.J. Choi,8' 7",1565.417,182,39,2"
180,0,27436,Graham DeLaet,8' 7",2032.833,236,46,2"
182,0,27214,Kevin Streelman,8' 6",2166.917,255,33,2"
182,0,22582,Kyle Thompson,8' 6",947.083,111,34,1
184,0,22371,Aaron Baddeley,8' 5",1584.667,188,49,3"
184,0,19970,Robert Karlsson,8' 5",1357.667,162,51,3"
184,0,06567,Vijay Singh,8' 5",2393.250,284,58,3"
187,0,12716,Charley Hoffman,8' 4",2139.417,257,48,3"
188,0,30110,Kyle Stanley,8' 2",1933.250,237,40,2"
189,0,20848,Ángel Cabrera,8' 1",925.917,115,36,1"
190,0,25804,Bubba Watson,7' 11",1505.500,190,43,2"
191,0,28237,Rory McIlroy,7' 10",1328.333,169,40,2"
