RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,DISTANCE (FEET),TOTAL PUTTS
1,0,24924,Bill Haas,49' 8",1738.000,35
1,0,27466,Spencer Levin,49' 8",1341.917,27
3,0,25632,Jimmy Walker,49' 0",1961.333,40
4,0,24357,K.J. Choi,47' 6",1377.083,29
5,0,29518,Brendan Steele,47' 0",2348.167,50
6,0,06527,Steve Stricker,46' 9",934.500,20
7,0,28500,Martin Flores,46' 1",1474.000,32
8,0,23800,Bryce Molder,45' 11",1378.250,30
9,0,28308,Troy Kelly,45' 8",1370.583,30
10,0,27120,Troy Matteson,45' 5",2407.667,53
11,0,01810,Phil Mickelson,45' 0",1395.583,31
12,0,21961,Charles Howell III,44' 11",1932.583,43
12,0,31202,William McGirt,44' 11",1526.250,34
14,0,33141,Keegan Bradley,44' 10",2062.333,46
15,0,26758,David Hearn,44' 9",2060.250,46
16,0,32200,Roberto Castro,44' 7",1961.250,44
17,0,22621,Ben Curtis,44' 6",712.083,16
18,0,29910,Blake Adams,44' 5",2266.167,51
19,0,27064,Jhonattan Vegas,44' 4",1996.833,45
20,0,10809,Jim Furyk,44' 3",884.417,20
20,0,25818,Scott Piercy,44' 3",2033.833,46
22,0,34099,Harris English,44' 2",2296.000,52
23,0,24507,Jason Bohn,44' 0",1363.000,31
23,0,28455,Will Claxton,44' 0",2068.167,47
25,0,10860,Justin Leonard,43' 8",1833.500,42
26,0,28237,Rory McIlroy,43' 2",863.750,20
26,0,25345,Carl Pettersson,43' 2",1295.167,30
28,0,27436,Graham DeLaet,43' 1",2155.167,50
28,0,29478,Kevin Kisner,43' 1",602.667,14
30,0,23983,Luke Donald,43' 0",644.750,15
31,0,26329,Louis Oosthuizen,42' 10",1113.583,26
32,0,20229,Stewart Cink,42' 9",1282.083,30
32,0,29222,Billy Hurley III,42' 9",1197.333,28
32,0,33122,Russell Knox,42' 9",1026.333,24
35,0,26300,Matt Jones,42' 7",1106.917,26
35,0,27330,Josh Teater,42' 7",2599.750,61
37,0,30925,Dustin Johnson,42' 6",1019.417,24
